"year","bula_h","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-W?rttemberg","Rural Area","3.37","3","231","2","3","4","5","5","3.23","3.51","1","5","3","3"
"2003","Baden-W?rttemberg","Urban Area","3.45","3","2465","2","3","4","5","5","3.41","3.49","1","5","3","3"
"2003","Bavaria","Rural Area","3.6","4","1559","2","3","5","5","5","3.55","3.65","1","5","3","3"
"2003","Bavaria","Urban Area","3.35","3","1571","2","3","4","5","5","3.3","3.4","1","5","3","3"
"2003","Berlin","Rural Area","","","","","","","","","","","","","",""
"2003","Berlin","Urban Area","3.27","3","824","2","3","4","5","5","3.2","3.34","1","5","3","3"
"2003","Brandenburg","Rural Area","3.48","3","874","2","3","4","5","5","3.41","3.55","1","5","3","4"
"2003","Brandenburg","Urban Area","3.29","3","68","2","3","4","5","5","3.02","3.56","1","5","3","3"
"2003","Bremen","Rural Area","","","","","","","","","","","","","",""
"2003","Bremen","Urban Area","3.41","3","174","2","3","4","5","5","3.24","3.58","1","5","3","3"
"2003","Hamburg","Rural Area","","","","","","","","","","","","","",""
"2003","Hamburg","Urban Area","3.29","3","295","2","3","4","5","5","3.17","3.41","1","5","3","3"
"2003","Hesse","Rural Area","3.4","3","271","2","3","4","5","5","3.28","3.52","1","5","3","4"
"2003","Hesse","Urban Area","3.3","3","1223","2","3","4","5","5","3.24","3.36","1","5","3","3"
"2003","Lower Saxony","Rural Area","3.39","3","931","2","3","4","5","5","3.32","3.46","1","5","3","3"
"2003","Lower Saxony","Urban Area","3.31","3","980","2","3","4","5","5","3.24","3.38","1","5","3","3"
"2003","Mecklenburg-Western Pomerania","Rural Area","3.47","3","454","2","3","4","5","5","3.37","3.57","1","5","3","4"
"2003","Mecklenburg-Western Pomerania","Urban Area","3.79","4","73","3","3","5","5","5","3.56","4.02","1","5","3","4"
"2003","North Rhine-Westphalia","Rural Area","3.52","3","108","2","3","4","5","5","3.36","3.68","2","5","3","4"
"2003","North Rhine-Westphalia","Urban Area","3.38","3","4560","2","3","4","5","5","3.35","3.41","1","5","3","3"
"2003","Rhineland-Palatinate,Saarland","Rural Area","3.42","3","316","2","3","4","5","5","3.3","3.54","1","5","3","4"
"2003","Rhineland-Palatinate,Saarland","Urban Area","3.46","3","1007","2","3","4","5","5","3.39","3.53","1","5","3","3"
"2003","Saxony","Rural Area","3.58","4","836","2","3","4","5","5","3.51","3.65","1","5","3","4"
