"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","direct migration background","2.97","3","671","2","2","4","4","5","2.89","3.05","1","5","3","3"
"2003","16-34 y.","indirect migration background","2.78","3","636","1","2","3","5","5","2.7","2.86","1","5","3","3"
"2003","16-34 y.","no migration background","2.84","3","4566","2","2","3","4","5","2.81","2.87","1","5","3","3"
"2003","35-65 y.","direct migration background","3.54","4","1593","2","3","4","5","5","3.49","3.59","1","5","3","4"
"2003","35-65 y.","indirect migration background","3.25","3","138","2","3","4","5","5","3.07","3.43","1","5","3","3"
"2003","35-65 y.","no migration background","3.39","3","10914","2","3","4","5","5","3.37","3.41","1","5","3","3"
"2003","66 and older","direct migration background","4.08","4","350","3","3","5","5","5","3.97","4.19","1","5","4","5"
"2003","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2003","66 and older","no migration background","4.1","4","3275","3","3","5","5","5","4.07","4.13","1","5","4","4"
"2004","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2004","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2004","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2004","66 and older","direct migration background","","","","","","","","","","","","","",""
"2004","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2004","66 and older","no migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2005","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2005","66 and older","direct migration background","","","","","","","","","","","","","",""
"2005","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2005","66 and older","no migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2006","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2006","66 and older","direct migration background","","","","","","","","","","","","","",""
"2006","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2006","66 and older","no migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","direct migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","16-34 y.","no migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","direct migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"2007","35-65 y.","no migration background","","","","","","","","","","","","","",""
"2007","66 and older","direct migration background","","","","","","","","","","","","","",""
"2007","66 and older","indirect migration background","","","","","","","","","","","","","",""
"2007","66 and older","no migration background","","","","","","","","","","","","","",""
"2008","16-34 y.","direct migration background","3.01","3","369","2","2","4","4","5","2.9","3.12","1","5","3","3"
"2008","16-34 y.","indirect migration background","3.06","3","569","2","2","4","5","5","2.97","3.15","1","5","3","3"
"2008","16-34 y.","no migration background","2.98","3","3431","2","2","4","4","5","2.95","3.01","1","5","3","3"
"2008","35-65 y.","direct migration background","3.63","4","1156","2","3","4","5","5","3.57","3.69","1","5","4","4"
"2008","35-65 y.","indirect migration background","3.33","3","191","2","3","4","5","5","3.18","3.48","1","5","3","3"
