"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Employed","(Married) couple without C.","3.35","3","3747","2","3","4","5","5","3.32","3.38","1","5","3","3"
"2003","Employed","1-pers.-HH","3.02","3","1526","2","2","4","5","5","2.97","3.07","1","5","3","3"
"2003","Employed","Couple + C. GT 16 ","3.14","3","2768","2","2","4","5","5","3.1","3.18","1","5","3","3"
"2003","Employed","Couple + C. LE 16","3.19","3","3565","2","3","4","4","5","3.16","3.22","1","5","3","3"
"2003","Employed","Couple + C. LE and GT 16","3.22","3","1333","2","3","4","5","5","3.17","3.27","1","5","3","3"
"2003","Employed","Single parent","3.14","3","733","2","2","4","5","5","3.06","3.22","1","5","3","3"
"2003","Not Employed","(Married) couple without C.","3.91","4","3526","3","3","5","5","5","3.88","3.94","1","5","4","4"
"2003","Not Employed","1-pers.-HH","3.98","4","1450","2","3","5","5","5","3.92","4.04","1","5","4","4"
"2003","Not Employed","Couple + C. GT 16 ","3.3","3","1179","2","3","4","5","5","3.24","3.36","1","5","3","3"
"2003","Not Employed","Couple + C. LE 16","3.18","3","805","2","2","4","5","5","3.11","3.25","1","5","3","3"
"2003","Not Employed","Couple + C. LE and GT 16","2.93","3","502","2","2","4","5","5","2.83","3.03","1","5","3","3"
"2003","Not Employed","Single parent","3.48","3","386","2","3","4","5","5","3.37","3.59","1","5","3","4"
"2004","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Employed","Single parent","","","","","","","","","","","","","",""
"2004","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Not Employed","Single parent","","","","","","","","","","","","","",""
"2005","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Employed","Single parent","","","","","","","","","","","","","",""
"2005","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Not Employed","Single parent","","","","","","","","","","","","","",""
"2006","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Employed","Single parent","","","","","","","","","","","","","",""
"2006","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","Not Employed","Single parent","","","","","","","","","","","","","",""
"2007","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Employed","Single parent","","","","","","","","","","","","","",""
"2007","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2007","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2007","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2007","Not Employed","Single parent","","","","","","","","","","","","","",""
"2008","Employed","(Married) couple without C.","3.37","3","3411","2","3","4","5","5","3.34","3.4","1","5","3","3"
"2008","Employed","1-pers.-HH","3.19","3","1508","2","2","4","5","5","3.14","3.24","1","5","3","3"
"2008","Employed","Couple + C. GT 16 ","3.26","3","2423","2","3","4","5","5","3.22","3.3","1","5","3","3"
"2008","Employed","Couple + C. LE 16","3.24","3","2711","2","3","4","5","5","3.2","3.28","1","5","3","3"
"2008","Employed","Couple + C. LE and GT 16","3.27","3","906","2","3","4","4","5","3.21","3.33","1","5","3","3"
"2008","Employed","Single parent","3.24","3","706","2","3","4","5","5","3.17","3.31","1","5","3","3"
"2008","Not Employed","(Married) couple without C.","3.86","4","3626","3","3","5","5","5","3.83","3.89","1","5","4","4"
"2008","Not Employed","1-pers.-HH","3.87","4","1513","2","3","5","5","5","3.81","3.93","1","5","4","4"
"2008","Not Employed","Couple + C. GT 16 ","3.41","3","922","2","3","4","5","5","3.34","3.48","1","5","3","3"
"2008","Not Employed","Couple + C. LE 16","3.45","3","496","2","3","4","5","5","3.35","3.55","1","5","3","3"
"2008","Not Employed","Couple + C. LE and GT 16","3.07","3","301","2","2","4","4","5","2.95","3.19","1","5","3","3"
"2008","Not Employed","Single parent","3.43","3","376","2","3","4","5","5","3.31","3.55","1","5","3","4"
"2009","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Employed","Single parent","","","","","","","","","","","","","",""
"2009","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2009","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2009","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2009","Not Employed","Single parent","","","","","","","","","","","","","",""
"2010","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Employed","Single parent","","","","","","","","","","","","","",""
"2010","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2010","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2010","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2010","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"2010","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2010","Not Employed","Single parent","","","","","","","","","","","","","",""
"2011","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"2011","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"2011","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
