"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Baden-Württemberg","direct migration background","3.65","4","594","2","3","5","5","5","3.56","3.74","1","5","4","4"
"2003","Baden-Württemberg","indirect migration background","3.31","3","198","2","2","4","5","5","3.15","3.47","1","5","3","3"
"2003","Baden-Württemberg","no migration background","3.39","3","1904","2","3","4","5","5","3.34","3.44","1","5","3","3"
"2003","Bavaria","direct migration background","3.44","4","396","2","3","4","5","5","3.33","3.55","1","5","3","4"
"2003","Bavaria","indirect migration background","2.75","3","124","1","2","3","4","5","2.58","2.92","1","5","3","3"
"2003","Bavaria","no migration background","3.51","3.73","2610","2","3","4","5","5","3.47","3.55","1","5","3","3"
"2003","Berlin","direct migration background","3.27","3","69","2","2","4","5","5","2.99","3.55","1","5","3","4"
"2003","Berlin","indirect migration background","2.43","2.62","36","1","2","3","3","4","2.09","2.77","1","5","2","3"
"2003","Berlin","no migration background","3.31","3","719","2","3","4","5","5","3.23","3.39","1","5","3","3"
"2003","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Brandenburg","no migration background","3.46","3","925","2","3","4","5","5","3.39","3.53","1","5","3","3"
"2003","Bremen","direct migration background","","","","","","","","","","","","","",""
"2003","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2003","Bremen","no migration background","3.55","4","146","2","3","4","5","5","3.37","3.73","1","5","3","4"
"2003","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2003","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2003","Hamburg","no migration background","3.3","3","264","2","3","4","5","5","3.18","3.42","1","5","3","3"
"2003","Hesse","direct migration background","3.53","4","245","2","3","5","5","5","3.38","3.68","1","5","3","4"
"2003","Hesse","indirect migration background","2.46","2","67","1","1","3","4","5","2.21","2.71","1","5","2","3"
"2003","Hesse","no migration background","3.32","3","1182","2","3","4","5","5","3.26","3.38","1","5","3","3"
"2003","Lower Saxony","direct migration background","3.26","3","206","2","3","4","5","5","3.11","3.41","1","5","3","3"
"2003","Lower Saxony","indirect migration background","2.99","3","48","2","2","4","4","5","2.7","3.28","1","5","2","3"
"2003","Lower Saxony","no migration background","3.37","3","1657","2","3","4","5","5","3.32","3.42","1","5","3","3"
"2003","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2003","Mecklenburg-Western Pomerania","no migration background","3.52","4","509","2","3","4","5","5","3.43","3.61","1","5","3","4"
"2003","North Rhine-Westphalia","direct migration background","3.51","3","708","2","3","4","5","5","3.43","3.59","1","5","3","4"
"2003","North Rhine-Westphalia","indirect migration background","2.98","3","227","2","2","4","5","5","2.84","3.12","1","5","3","3"
"2003","North Rhine-Westphalia","no migration background","3.38","3","3733","2","3","4","5","5","3.35","3.41","1","5","3","3"
"2003","Rhineland-Palatinate,Saarland","direct migration background","3.08","3","185","2","2","4","5","5","2.92","3.24","1","5","3","3"
"2003","Rhineland-Palatinate,Saarland","indirect migration background","3.03","3","41","2","2","3","5","5","2.71","3.35","1","5","2","3"
"2003","Rhineland-Palatinate,Saarland","no migration background","3.53","4","1097","2","3","4","5","5","3.46","3.6","1","5","3","4"
"2003","Saxony","direct migration background","","","","","","","","","","","","","",""
"2003","Saxony","indirect migration background","","","","","","","","","","","","","",""
"2003","Saxony","no migration background","3.49","3","1578","2","3","4","5","5","3.44","3.54","1","5","3","3"
"2003","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"2003","Saxony-Anhalt","no migration background","3.57","4","902","2","3","5","5","5","3.5","3.64","1","5","3","4"
"2003","Schleswig-Holstein","direct migration background","3.45","3","65","2","3","4","5","5","3.18","3.72","1","5","3","4"
"2003","Schleswig-Holstein","indirect migration background","","","","","","","","","","","","","",""
"2003","Schleswig-Holstein","no migration background","3.38","3","594","2","3","4","5","5","3.3","3.46","1","5","3","3"
"2003","Thuringia","direct migration background","","","","","","","","","","","","","",""
"2003","Thuringia","indirect migration background","","","","","","","","","","","","","",""
"2003","Thuringia","no migration background","3.6","4","935","2","3","4","5","5","3.53","3.67","1","5","3","4"
"2004","Baden-Württemberg","direct migration background","","","","","","","","","","","","","",""
"2004","Baden-Württemberg","indirect migration background","","","","","","","","","","","","","",""
"2004","Baden-Württemberg","no migration background","","","","","","","","","","","","","",""
"2004","Bavaria","direct migration background","","","","","","","","","","","","","",""
"2004","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"2004","Bavaria","no migration background","","","","","","","","","","","","","",""
"2004","Berlin","direct migration background","","","","","","","","","","","","","",""
"2004","Berlin","indirect migration background","","","","","","","","","","","","","",""
"2004","Berlin","no migration background","","","","","","","","","","","","","",""
"2004","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"2004","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"2004","Brandenburg","no migration background","","","","","","","","","","","","","",""
"2004","Bremen","direct migration background","","","","","","","","","","","","","",""
"2004","Bremen","indirect migration background","","","","","","","","","","","","","",""
"2004","Bremen","no migration background","","","","","","","","","","","","","",""
"2004","Hamburg","direct migration background","","","","","","","","","","","","","",""
"2004","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"2004","Hamburg","no migration background","","","","","","","","","","","","","",""
"2004","Hesse","direct migration background","","","","","","","","","","","","","",""
"2004","Hesse","indirect migration background","","","","","","","","","","","","","",""
"2004","Hesse","no migration background","","","","","","","","","","","","","",""
"2004","Lower Saxony","direct migration background","","","","","","","","","","","","","",""
"2004","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"2004","Lower Saxony","no migration background","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"2004","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","direct migration background","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","indirect migration background","","","","","","","","","","","","","",""
"2004","North Rhine-Westphalia","no migration background","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","","","","","","",""
"2004","Rhineland-Palatinate,Saarland","no migration background","","","","","","","","","","","","","",""
"2004","Saxony","direct migration background","","","","","","","","","","","","","",""
"2004","Saxony","indirect migration background","","","","","","","","","","","","","",""
"2004","Saxony","no migration background","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","direct migration background","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","indirect migration background","","","","","","","","","","","","","",""
"2004","Saxony-Anhalt","no migration background","","","","","","","","","","","","","",""
