"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","Female","3.51","3","1354","2","3","4","5","5","3.45","3.57","1","5","3","4"
"2003","direct migration background","Male","3.42","3","1260","2","3","4","5","5","3.36","3.48","1","5","3","4"
"2003","indirect migration background","Female","2.88","3","413","1","2","4","4","5","2.78","2.98","1","5","3","3"
"2003","indirect migration background","Male","2.97","3","375","1","2","4","5","5","2.86","3.08","1","5","3","3"
"2003","no migration background","Female","3.48","3","9730","2","3","4","5","5","3.46","3.5","1","5","3","3"
"2003","no migration background","Male","3.37","3","9025","2","3","4","5","5","3.35","3.39","1","5","3","3"
"2004","direct migration background","Female","","","","","","","","","","","","","",""
"2004","direct migration background","Male","","","","","","","","","","","","","",""
"2004","indirect migration background","Female","","","","","","","","","","","","","",""
"2004","indirect migration background","Male","","","","","","","","","","","","","",""
"2004","no migration background","Female","","","","","","","","","","","","","",""
"2004","no migration background","Male","","","","","","","","","","","","","",""
"2005","direct migration background","Female","","","","","","","","","","","","","",""
"2005","direct migration background","Male","","","","","","","","","","","","","",""
"2005","indirect migration background","Female","","","","","","","","","","","","","",""
"2005","indirect migration background","Male","","","","","","","","","","","","","",""
"2005","no migration background","Female","","","","","","","","","","","","","",""
"2005","no migration background","Male","","","","","","","","","","","","","",""
"2006","direct migration background","Female","","","","","","","","","","","","","",""
"2006","direct migration background","Male","","","","","","","","","","","","","",""
"2006","indirect migration background","Female","","","","","","","","","","","","","",""
"2006","indirect migration background","Male","","","","","","","","","","","","","",""
"2006","no migration background","Female","","","","","","","","","","","","","",""
"2006","no migration background","Male","","","","","","","","","","","","","",""
"2007","direct migration background","Female","","","","","","","","","","","","","",""
"2007","direct migration background","Male","","","","","","","","","","","","","",""
"2007","indirect migration background","Female","","","","","","","","","","","","","",""
"2007","indirect migration background","Male","","","","","","","","","","","","","",""
"2007","no migration background","Female","","","","","","","","","","","","","",""
"2007","no migration background","Male","","","","","","","","","","","","","",""
"2008","direct migration background","Female","3.57","4","1013","2","3","4","5","5","3.5","3.64","1","5","3","4"
"2008","direct migration background","Male","3.58","4","879","2","3","4","5","5","3.51","3.65","1","5","4","4"
"2008","indirect migration background","Female","3.13","3","399","2","2","4","5","5","3.02","3.24","1","5","3","3"
"2008","indirect migration background","Male","3.14","3","372","2","2","4","5","5","3.04","3.24","1","5","3","3"
"2008","no migration background","Female","3.46","3","8685","2","3","4","5","5","3.44","3.48","1","5","3","3"
"2008","no migration background","Male","3.45","3","7941","2","3","4","5","5","3.43","3.47","1","5","3","3"
"2009","direct migration background","Female","","","","","","","","","","","","","",""
"2009","direct migration background","Male","","","","","","","","","","","","","",""
"2009","indirect migration background","Female","","","","","","","","","","","","","",""
"2009","indirect migration background","Male","","","","","","","","","","","","","",""
"2009","no migration background","Female","","","","","","","","","","","","","",""
"2009","no migration background","Male","","","","","","","","","","","","","",""
"2010","direct migration background","Female","","","","","","","","","","","","","",""
"2010","direct migration background","Male","","","","","","","","","","","","","",""
"2010","indirect migration background","Female","","","","","","","","","","","","","",""
"2010","indirect migration background","Male","","","","","","","","","","","","","",""
"2010","no migration background","Female","","","","","","","","","","","","","",""
"2010","no migration background","Male","","","","","","","","","","","","","",""
"2011","direct migration background","Female","","","","","","","","","","","","","",""
"2011","direct migration background","Male","","","","","","","","","","","","","",""
"2011","indirect migration background","Female","","","","","","","","","","","","","",""
"2011","indirect migration background","Male","","","","","","","","","","","","","",""
"2011","no migration background","Female","","","","","","","","","","","","","",""
"2011","no migration background","Male","","","","","","","","","","","","","",""
"2012","direct migration background","Female","","","","","","","","","","","","","",""
"2012","direct migration background","Male","","","","","","","","","","","","","",""
"2012","indirect migration background","Female","","","","","","","","","","","","","",""
"2012","indirect migration background","Male","","","","","","","","","","","","","",""
"2012","no migration background","Female","","","","","","","","","","","","","",""
"2012","no migration background","Male","","","","","","","","","","","","","",""
"2013","direct migration background","Female","3.61","4","1499","2","3","4","5","5","3.56","3.66","1","5","3","4"
"2013","direct migration background","Male","3.47","4","1155","2","3","4","5","5","3.41","3.53","1","5","3","4"
"2013","indirect migration background","Female","3.1","3","653","2","2","4","5","5","3.02","3.18","1","5","3","3"
"2013","indirect migration background","Male","3.2","3","531","2","3","4","4","5","3.11","3.29","1","5","3","3"
"2013","no migration background","Female","3.47","3","11839","2","3","4","5","5","3.45","3.49","1","5","3","3"
"2013","no migration background","Male","3.47","3","9847","2","3","4","5","5","3.45","3.49","1","5","3","4"
"2014","direct migration background","Female","","","","","","","","","","","","","",""
"2014","direct migration background","Male","","","","","","","","","","","","","",""
"2014","indirect migration background","Female","","","","","","","","","","","","","",""
"2014","indirect migration background","Male","","","","","","","","","","","","","",""
"2014","no migration background","Female","","","","","","","","","","","","","",""
"2014","no migration background","Male","","","","","","","","","","","","","",""
"2015","direct migration background","Female","","","","","","","","","","","","","",""
"2015","direct migration background","Male","","","","","","","","","","","","","",""
"2015","indirect migration background","Female","","","","","","","","","","","","","",""
"2015","indirect migration background","Male","","","","","","","","","","","","","",""
"2015","no migration background","Female","","","","","","","","","","","","","",""
"2015","no migration background","Male","","","","","","","","","","","","","",""
"2016","direct migration background","Female","","","","","","","","","","","","","",""
"2016","direct migration background","Male","","","","","","","","","","","","","",""
"2016","indirect migration background","Female","","","","","","","","","","","","","",""
"2016","indirect migration background","Male","","","","","","","","","","","","","",""
"2016","no migration background","Female","","","","","","","","","","","","","",""
"2016","no migration background","Male","","","","","","","","","","","","","",""
"2017","direct migration background","Female","","","","","","","","","","","","","",""
"2017","direct migration background","Male","","","","","","","","","","","","","",""
"2017","indirect migration background","Female","","","","","","","","","","","","","",""
"2017","indirect migration background","Male","","","","","","","","","","","","","",""
"2017","no migration background","Female","","","","","","","","","","","","","",""
"2017","no migration background","Male","","","","","","","","","","","","","",""
"2018","direct migration background","Female","3.46","3","2433","2","3","4","5","5","3.41","3.51","1","5","3","4"
"2018","direct migration background","Male","3.44","3","1980","2","3","4","5","5","3.39","3.49","1","5","3","3"
"2018","indirect migration background","Female","2.98","3","935","2","2","4","4","5","2.91","3.05","1","5","3","3"
"2018","indirect migration background","Male","3.11","3","774","2","2","4","5","5","3.03","3.19","1","5","3","3"
"2018","no migration background","Female","3.36","3","10498","2","3","4","5","5","3.34","3.38","1","5","3","3"
"2018","no migration background","Male","3.39","3","9087","2","3","4","5","5","3.37","3.41","1","5","3","3"
