"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","general elemantary","2.89","3","978","2","2","4","4","5","2.82","2.96","1","5","3","3"
"2003","16-34 y.","higher education","2.8","3","565","2","2","3","4","5","2.72","2.88","1","5","3","3"
"2003","16-34 y.","higher vocational","2.81","3","274","2","2","3","4","5","2.7","2.92","1","5","3","3"
"2003","16-34 y.","in school","2.52","2","617","1","2","3","4","5","2.45","2.59","1","5","2","3"
"2003","16-34 y.","inadequately","3.17","3","63","1","2","4","5","5","2.85","3.49","1","5","3","4"
"2003","16-34 y.","middle vocational","2.9","3","2723","2","2","4","4","5","2.86","2.94","1","5","3","3"
"2003","16-34 y.","vocational + Abi","2.83","3","447","2","2","3","4","5","2.74","2.92","1","5","3","3"
"2003","35-65 y.","general elemantary","3.77","4","978","2","3","5","5","5","3.7","3.84","1","5","4","4"
"2003","35-65 y.","higher education","3.13","3","3213","2","2","4","4","5","3.1","3.16","1","5","3","3"
"2003","35-65 y.","higher vocational","3.24","3","1165","2","3","4","5","5","3.18","3.3","1","5","3","3"
"2003","35-65 y.","in school","","","","","","","","","","","","","",""
"2003","35-65 y.","inadequately","3.91","4","147","3","3","5","5","5","3.75","4.07","2","5","4","4"
"2003","35-65 y.","middle vocational","3.47","3","6501","2","3","4","5","5","3.45","3.49","1","5","3","3"
"2003","35-65 y.","vocational + Abi","3.3","3","615","2","3","4","5","5","3.22","3.38","1","5","3","3"
"2003","66 and older","general elemantary","4.27","5","783","3","4","5","5","5","4.21","4.33","1","5","4","5"
"2003","66 and older","higher education","3.73","4","571","2","3","4","5","5","3.65","3.81","1","5","4","4"
"2003","66 and older","higher vocational","4.1","4","246","3","3","5","5","5","3.98","4.22","2","5","4","4"
"2003","66 and older","in school","","","","","","","","","","","","","",""
"2003","66 and older","inadequately","3.96","4","51","2","3","5","5","5","3.66","4.26","1","5","4","5"
"2003","66 and older","middle vocational","4.13","4","1884","3","4","5","5","5","4.09","4.17","1","5","4","4"
"2003","66 and older","vocational + Abi","3.97","4","100","3","3","5","5","5","3.79","4.15","1","5","4","4"
"2004","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2004","16-34 y.","higher education","","","","","","","","","","","","","",""
"2004","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2004","16-34 y.","in school","","","","","","","","","","","","","",""
"2004","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2004","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2004","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2004","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2004","35-65 y.","higher education","","","","","","","","","","","","","",""
"2004","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2004","35-65 y.","in school","","","","","","","","","","","","","",""
"2004","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2004","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2004","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2004","66 and older","general elemantary","","","","","","","","","","","","","",""
"2004","66 and older","higher education","","","","","","","","","","","","","",""
"2004","66 and older","higher vocational","","","","","","","","","","","","","",""
"2004","66 and older","in school","","","","","","","","","","","","","",""
"2004","66 and older","inadequately","","","","","","","","","","","","","",""
"2004","66 and older","middle vocational","","","","","","","","","","","","","",""
"2004","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2005","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2005","16-34 y.","higher education","","","","","","","","","","","","","",""
"2005","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2005","16-34 y.","in school","","","","","","","","","","","","","",""
"2005","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2005","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2005","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2005","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2005","35-65 y.","higher education","","","","","","","","","","","","","",""
"2005","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
"2005","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2005","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2005","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2005","66 and older","general elemantary","","","","","","","","","","","","","",""
"2005","66 and older","higher education","","","","","","","","","","","","","",""
"2005","66 and older","higher vocational","","","","","","","","","","","","","",""
"2005","66 and older","in school","","","","","","","","","","","","","",""
"2005","66 and older","inadequately","","","","","","","","","","","","","",""
"2005","66 and older","middle vocational","","","","","","","","","","","","","",""
"2005","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2006","16-34 y.","general elemantary","","","","","","","","","","","","","",""
