"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","direct migration background","3.05","3","291","2","2","4","5","5","2.92","3.18","1","5","3","3"
"2003","college entrance qualification","indirect migration background","2.62","3","191","1","2","3","4","5","2.47","2.77","1","5","2","3"
"2003","college entrance qualification","no migration background","3.05","3","4950","2","2","4","4","5","3.02","3.08","1","5","3","3"
"2003","lower secondary degree","direct migration background","3.47","3","681","2","3","4","5","5","3.39","3.55","1","5","3","4"
"2003","lower secondary degree","indirect migration background","3.28","3","251","2","3","4","5","5","3.15","3.41","1","5","3","3"
"2003","lower secondary degree","no migration background","3.76","4","6950","2","3","5","5","5","3.74","3.78","1","5","4","4"
"2003","no degree/no degree yet","direct migration background","3.66","4","227","2","3","5","5","5","3.51","3.81","1","5","3","4"
"2003","no degree/no degree yet","indirect migration background","2.82","3","80","1","2","4","5","5","2.58","3.06","1","5","2","3"
"2003","no degree/no degree yet","no migration background","2.8","3","584","2","2","3","4","5","2.72","2.88","1","5","2","3"
"2003","Other degree","direct migration background","3.61","4","1115","2","3","5","5","5","3.55","3.67","1","5","4","4"
"2003","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2003","Other degree","no migration background","3.51","3","103","2","3","5","5","5","3.29","3.73","1","5","3","4"
"2003","secondary school degree","direct migration background","3.28","3","256","2","3","4","5","5","3.15","3.41","1","5","3","3"
"2003","secondary school degree","indirect migration background","2.68","3","210","1","2","3","5","5","2.54","2.82","1","5","3","3"
"2003","secondary school degree","no migration background","3.28","3","5977","2","3","4","5","5","3.25","3.31","1","5","3","3"
"2004","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2004","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2004","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2004","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2004","Other degree","direct migration background","","","","","","","","","","","","","",""
"2004","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2004","Other degree","no migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2004","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2005","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2005","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2005","Other degree","direct migration background","","","","","","","","","","","","","",""
"2005","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2005","Other degree","no migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2005","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2006","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2006","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2006","Other degree","direct migration background","","","","","","","","","","","","","",""
"2006","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2006","Other degree","no migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2006","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2007","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
"2007","lower secondary degree","no migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","direct migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","indirect migration background","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","no migration background","","","","","","","","","","","","","",""
"2007","Other degree","direct migration background","","","","","","","","","","","","","",""
"2007","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2007","Other degree","no migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","direct migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","indirect migration background","","","","","","","","","","","","","",""
"2007","secondary school degree","no migration background","","","","","","","","","","","","","",""
"2008","college entrance qualification","direct migration background","3.24","3","247","2","3","4","5","5","3.11","3.37","1","5","3","3"
"2008","college entrance qualification","indirect migration background","2.94","3","199","2","2","3","4","5","2.81","3.07","1","5","3","3"
"2008","college entrance qualification","no migration background","3.12","3","4682","2","2","4","4","5","3.09","3.15","1","5","3","3"
"2008","lower secondary degree","direct migration background","3.7","4","465","2","3","5","5","5","3.6","3.8","1","5","4","4"
"2008","lower secondary degree","indirect migration background","3.34","3","227","2","3","4","5","5","3.2","3.48","1","5","3","3"
"2008","lower secondary degree","no migration background","3.79","4","5748","2","3","5","5","5","3.76","3.82","1","5","4","4"
"2008","no degree/no degree yet","direct migration background","3.88","4","116","2","3","5","5","5","3.68","4.08","1","5","4","4"
"2008","no degree/no degree yet","indirect migration background","2.79","3","60","2","2","3","4","5","2.54","3.04","1","5","2","3"
"2008","no degree/no degree yet","no migration background","3.05","3","367","2","2","4","5","5","2.94","3.16","1","5","3","3"
"2008","Other degree","direct migration background","3.67","4","806","2","3","5","5","5","3.59","3.75","1","5","4","4"
"2008","Other degree","indirect migration background","","","","","","","","","","","","","",""
"2008","Other degree","no migration background","3.81","4","119","3","3","5","5","5","3.62","4","1","5","3","4"
"2008","secondary school degree","direct migration background","3.31","3","202","2","3","4","4","5","3.17","3.45","1","5","3","4"
"2008","secondary school degree","indirect migration background","3.08","3","191","2","2","4","4","5","2.93","3.23","1","5","3","3"
"2008","secondary school degree","no migration background","3.35","3","5345","2","3","4","5","5","3.32","3.38","1","5","3","3"
"2009","college entrance qualification","direct migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","indirect migration background","","","","","","","","","","","","","",""
"2009","college entrance qualification","no migration background","","","","","","","","","","","","","",""
"2009","lower secondary degree","direct migration background","","","","","","","","","","","","","",""
"2009","lower secondary degree","indirect migration background","","","","","","","","","","","","","",""
