"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","direct migration background","Rural Area","3.53","4","456","2","3","4","5","5","3.43","3.63","1","5","3","4"
"2003","direct migration background","Urban Area","3.45","3","2158","2","3","4","5","5","3.4","3.5","1","5","3","4"
"2003","indirect migration background","Rural Area","3.26","3","101","2","3","4","4","5","3.07","3.45","1","5","3","3"
"2003","indirect migration background","Urban Area","2.88","3","687","1","2","4","5","5","2.8","2.96","1","5","3","3"
"2003","no migration background","Rural Area","3.5","4","6756","2","3","4","5","5","3.47","3.53","1","5","3","3"
"2003","no migration background","Urban Area","3.39","3","11999","2","3","4","5","5","3.37","3.41","1","5","3","3"
"2004","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2004","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2004","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2004","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2004","no migration background","Rural Area","","","","","","","","","","","","","",""
"2004","no migration background","Urban Area","","","","","","","","","","","","","",""
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","3.68","4","346","2","3","5","5","5","3.57","3.79","1","5","4","4"
"2008","direct migration background","Urban Area","3.55","4","1546","2","3","4","5","5","3.5","3.6","1","5","3","4"
"2008","indirect migration background","Rural Area","3.41","4","112","2","3","4","5","5","3.21","3.61","1","5","3","4"
"2008","indirect migration background","Urban Area","3.07","3","659","2","2","4","5","5","2.99","3.15","1","5","3","3"
"2008","no migration background","Rural Area","3.51","4","6069","2","3","4","5","5","3.48","3.54","1","5","3","4"
"2008","no migration background","Urban Area","3.43","3","10557","2","3","4","5","5","3.41","3.45","1","5","3","3"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2010","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2010","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2010","no migration background","Rural Area","","","","","","","","","","","","","",""
"2010","no migration background","Urban Area","","","","","","","","","","","","","",""
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2012","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2012","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2012","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2012","no migration background","Rural Area","","","","","","","","","","","","","",""
"2012","no migration background","Urban Area","","","","","","","","","","","","","",""
"2013","direct migration background","Rural Area","3.59","4","648","2","3","4","5","5","3.51","3.67","1","5","4","4"
"2013","direct migration background","Urban Area","3.53","4","2006","2","3","4","5","5","3.48","3.58","1","5","3","4"
"2013","indirect migration background","Rural Area","3.25","3","222","2","3","4","5","5","3.12","3.38","1","5","3","3"
"2013","indirect migration background","Urban Area","3.12","3","962","2","2","4","4","5","3.06","3.18","1","5","3","3"
"2013","no migration background","Rural Area","3.53","4","8273","2","3","4","5","5","3.51","3.55","1","5","3","4"
"2013","no migration background","Urban Area","3.44","3","13413","2","3","4","5","5","3.42","3.46","1","5","3","3"
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2016","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2016","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2016","no migration background","Rural Area","","","","","","","","","","","","","",""
"2016","no migration background","Urban Area","","","","","","","","","","","","","",""
"2017","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2017","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2017","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2017","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2017","no migration background","Rural Area","","","","","","","","","","","","","",""
"2017","no migration background","Urban Area","","","","","","","","","","","","","",""
"2018","direct migration background","Rural Area","3.48","4","1127","2","3","4","5","5","3.42","3.54","1","5","4","4"
"2018","direct migration background","Urban Area","3.44","3","3286","2","3","4","5","5","3.4","3.48","1","5","3","3"
"2018","indirect migration background","Rural Area","3.23","3","318","2","2","4","5","5","3.12","3.34","1","5","3","4"
"2018","indirect migration background","Urban Area","3.01","3","1391","2","2","4","5","5","2.95","3.07","1","5","3","3"
"2018","no migration background","Rural Area","3.45","3","7584","2","3","4","5","5","3.43","3.47","1","5","3","3"
"2018","no migration background","Urban Area","3.34","3","12001","2","3","4","5","5","3.32","3.36","1","5","3","3"
