"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","college entrance qualification","Female","2.98","3","2526","2","2","4","4","5","2.94","3.02","1","5","3","3"
"2003","college entrance qualification","Male","3.08","3","2906","2","2","4","4","5","3.04","3.12","1","5","3","3"
"2003","lower secondary degree","Female","3.81","4","4041","2","3","5","5","5","3.78","3.84","1","5","4","4"
"2003","lower secondary degree","Male","3.63","4","3841","2","3","5","5","5","3.6","3.66","1","5","4","4"
"2003","no degree/no degree yet","Female","3.23","3","471","2","2","4","5","5","3.12","3.34","1","5","3","3"
"2003","no degree/no degree yet","Male","2.92","3","420","2","2","4","5","5","2.81","3.03","1","5","2","3"
"2003","Other degree","Female","3.62","4","642","2","3","5","5","5","3.53","3.71","1","5","4","4"
"2003","Other degree","Male","3.58","4","593","2","3","5","5","5","3.49","3.67","1","5","4","4"
"2003","secondary school degree","Female","3.28","3","3679","2","3","4","5","5","3.25","3.31","1","5","3","3"
"2003","secondary school degree","Male","3.24","3","2764","2","3","4","5","5","3.2","3.28","1","5","3","3"
"2004","college entrance qualification","Female","","","","","","","","","","","","","",""
"2004","college entrance qualification","Male","","","","","","","","","","","","","",""
"2004","lower secondary degree","Female","","","","","","","","","","","","","",""
"2004","lower secondary degree","Male","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2004","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2004","Other degree","Female","","","","","","","","","","","","","",""
"2004","Other degree","Male","","","","","","","","","","","","","",""
"2004","secondary school degree","Female","","","","","","","","","","","","","",""
"2004","secondary school degree","Male","","","","","","","","","","","","","",""
"2005","college entrance qualification","Female","","","","","","","","","","","","","",""
"2005","college entrance qualification","Male","","","","","","","","","","","","","",""
"2005","lower secondary degree","Female","","","","","","","","","","","","","",""
"2005","lower secondary degree","Male","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2005","Other degree","Female","","","","","","","","","","","","","",""
"2005","Other degree","Male","","","","","","","","","","","","","",""
"2005","secondary school degree","Female","","","","","","","","","","","","","",""
"2005","secondary school degree","Male","","","","","","","","","","","","","",""
"2006","college entrance qualification","Female","","","","","","","","","","","","","",""
"2006","college entrance qualification","Male","","","","","","","","","","","","","",""
"2006","lower secondary degree","Female","","","","","","","","","","","","","",""
"2006","lower secondary degree","Male","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2006","Other degree","Female","","","","","","","","","","","","","",""
"2006","Other degree","Male","","","","","","","","","","","","","",""
"2006","secondary school degree","Female","","","","","","","","","","","","","",""
"2006","secondary school degree","Male","","","","","","","","","","","","","",""
"2007","college entrance qualification","Female","","","","","","","","","","","","","",""
"2007","college entrance qualification","Male","","","","","","","","","","","","","",""
"2007","lower secondary degree","Female","","","","","","","","","","","","","",""
"2007","lower secondary degree","Male","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2007","Other degree","Female","","","","","","","","","","","","","",""
"2007","Other degree","Male","","","","","","","","","","","","","",""
"2007","secondary school degree","Female","","","","","","","","","","","","","",""
"2007","secondary school degree","Male","","","","","","","","","","","","","",""
"2008","college entrance qualification","Female","3.03","3","2473","2","2","4","4","5","2.99","3.07","1","5","3","3"
"2008","college entrance qualification","Male","3.2","3","2655","2","3","4","4","5","3.16","3.24","1","5","3","3"
"2008","lower secondary degree","Female","3.82","4","3287","2","3","5","5","5","3.78","3.86","1","5","4","4"
"2008","lower secondary degree","Male","3.7","4","3153","2","3","5","5","5","3.66","3.74","1","5","4","4"
"2008","no degree/no degree yet","Female","3.32","3","291","2","2","4","5","5","3.18","3.46","1","5","3","3"
"2008","no degree/no degree yet","Male","3.22","3","252","2","2","4","5","5","3.08","3.36","1","5","3","3"
"2008","Other degree","Female","3.6","4","502","2","3","5","5","5","3.5","3.7","1","5","3","4"
"2008","Other degree","Male","3.78","4","437","2","3","5","5","5","3.68","3.88","1","5","4","4"
"2008","secondary school degree","Female","3.33","3","3292","2","3","4","5","5","3.3","3.36","1","5","3","3"
"2008","secondary school degree","Male","3.35","3","2446","2","3","4","5","5","3.31","3.39","1","5","3","3"
"2009","college entrance qualification","Female","","","","","","","","","","","","","",""
"2009","college entrance qualification","Male","","","","","","","","","","","","","",""
"2009","lower secondary degree","Female","","","","","","","","","","","","","",""
"2009","lower secondary degree","Male","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2009","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2009","Other degree","Female","","","","","","","","","","","","","",""
"2009","Other degree","Male","","","","","","","","","","","","","",""
"2009","secondary school degree","Female","","","","","","","","","","","","","",""
"2009","secondary school degree","Male","","","","","","","","","","","","","",""
"2010","college entrance qualification","Female","","","","","","","","","","","","","",""
"2010","college entrance qualification","Male","","","","","","","","","","","","","",""
"2010","lower secondary degree","Female","","","","","","","","","","","","","",""
"2010","lower secondary degree","Male","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2010","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2010","Other degree","Female","","","","","","","","","","","","","",""
"2010","Other degree","Male","","","","","","","","","","","","","",""
"2010","secondary school degree","Female","","","","","","","","","","","","","",""
"2010","secondary school degree","Male","","","","","","","","","","","","","",""
"2011","college entrance qualification","Female","","","","","","","","","","","","","",""
"2011","college entrance qualification","Male","","","","","","","","","","","","","",""
"2011","lower secondary degree","Female","","","","","","","","","","","","","",""
"2011","lower secondary degree","Male","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2011","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2011","Other degree","Female","","","","","","","","","","","","","",""
"2011","Other degree","Male","","","","","","","","","","","","","",""
"2011","secondary school degree","Female","","","","","","","","","","","","","",""
"2011","secondary school degree","Male","","","","","","","","","","","","","",""
"2012","college entrance qualification","Female","","","","","","","","","","","","","",""
"2012","college entrance qualification","Male","","","","","","","","","","","","","",""
"2012","lower secondary degree","Female","","","","","","","","","","","","","",""
"2012","lower secondary degree","Male","","","","","","","","","","","","","",""
"2012","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2012","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2012","Other degree","Female","","","","","","","","","","","","","",""
"2012","Other degree","Male","","","","","","","","","","","","","",""
"2012","secondary school degree","Female","","","","","","","","","","","","","",""
"2012","secondary school degree","Male","","","","","","","","","","","","","",""
"2013","college entrance qualification","Female","3.07","3","3877","2","2","4","4","5","3.04","3.1","1","5","3","3"
"2013","college entrance qualification","Male","3.21","3","3518","2","3","4","4","5","3.18","3.24","1","5","3","3"
"2013","lower secondary degree","Female","3.82","4","3652","2","3","5","5","5","3.79","3.85","1","5","4","4"
"2013","lower secondary degree","Male","3.69","4","3446","2","3","4","5","5","3.66","3.72","1","5","4","4"
"2013","no degree/no degree yet","Female","3.5","4","432","2","3","4","5","5","3.39","3.61","1","5","3","3"
"2013","no degree/no degree yet","Male","3.37","3","379","2","3","4","5","5","3.26","3.48","1","5","3","3"
"2013","Other degree","Female","3.67","4","902","2","3","5","5","5","3.6","3.74","1","5","3","4"
"2013","Other degree","Male","3.6","4","701","2","3","5","5","5","3.52","3.68","1","5","3","4"
"2013","secondary school degree","Female","3.42","3","4758","2","3","4","5","5","3.39","3.45","1","5","3","3"
"2013","secondary school degree","Male","3.48","4","3121","2","3","4","5","5","3.45","3.51","1","5","3","4"
"2014","college entrance qualification","Female","","","","","","","","","","","","","",""
"2014","college entrance qualification","Male","","","","","","","","","","","","","",""
"2014","lower secondary degree","Female","","","","","","","","","","","","","",""
"2014","lower secondary degree","Male","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2014","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2014","Other degree","Female","","","","","","","","","","","","","",""
"2014","Other degree","Male","","","","","","","","","","","","","",""
"2014","secondary school degree","Female","","","","","","","","","","","","","",""
"2014","secondary school degree","Male","","","","","","","","","","","","","",""
"2015","college entrance qualification","Female","","","","","","","","","","","","","",""
"2015","college entrance qualification","Male","","","","","","","","","","","","","",""
"2015","lower secondary degree","Female","","","","","","","","","","","","","",""
"2015","lower secondary degree","Male","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2015","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2015","Other degree","Female","","","","","","","","","","","","","",""
"2015","Other degree","Male","","","","","","","","","","","","","",""
"2015","secondary school degree","Female","","","","","","","","","","","","","",""
"2015","secondary school degree","Male","","","","","","","","","","","","","",""
"2016","college entrance qualification","Female","","","","","","","","","","","","","",""
"2016","college entrance qualification","Male","","","","","","","","","","","","","",""
"2016","lower secondary degree","Female","","","","","","","","","","","","","",""
"2016","lower secondary degree","Male","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2016","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2016","Other degree","Female","","","","","","","","","","","","","",""
"2016","Other degree","Male","","","","","","","","","","","","","",""
"2016","secondary school degree","Female","","","","","","","","","","","","","",""
"2016","secondary school degree","Male","","","","","","","","","","","","","",""
"2017","college entrance qualification","Female","","","","","","","","","","","","","",""
"2017","college entrance qualification","Male","","","","","","","","","","","","","",""
"2017","lower secondary degree","Female","","","","","","","","","","","","","",""
"2017","lower secondary degree","Male","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","Female","","","","","","","","","","","","","",""
"2017","no degree/no degree yet","Male","","","","","","","","","","","","","",""
"2017","Other degree","Female","","","","","","","","","","","","","",""
"2017","Other degree","Male","","","","","","","","","","","","","",""
"2017","secondary school degree","Female","","","","","","","","","","","","","",""
"2017","secondary school degree","Male","","","","","","","","","","","","","",""
"2018","college entrance qualification","Female","3","3","3998","2","2","4","4","5","2.97","3.03","1","5","3","3"
"2018","college entrance qualification","Male","3.18","3","3669","2","3","4","4","5","3.15","3.21","1","5","3","3"
"2018","lower secondary degree","Female","3.73","4","2851","2","3","5","5","5","3.69","3.77","1","5","4","4"
"2018","lower secondary degree","Male","3.59","4","2864","2","3","4","5","5","3.55","3.63","1","5","4","4"
"2018","no degree/no degree yet","Female","3.53","4","491","2","3","5","5","5","3.42","3.64","1","5","3","3"
"2018","no degree/no degree yet","Male","3.31","3","401","2","2","4","5","5","3.2","3.42","1","5","3","3"
"2018","Other degree","Female","3.48","4","1634","2","3","4","5","5","3.42","3.54","1","5","3","4"
"2018","Other degree","Male","3.52","3.21","1302","2","3","4","5","5","3.46","3.58","1","5","3","4"
"2018","secondary school degree","Female","3.34","3","4279","2","3","4","5","5","3.31","3.37","1","5","3","3"
"2018","secondary school degree","Male","3.4","3","2963","2","3","4","5","5","3.36","3.44","1","5","3","3"
