"year","e11103","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","general elemantary","3.3","3","645","2","3","4","5","5","3.21","3.39","1","5","3","3"
"2003","Full Time","higher education","3.08","3","2504","2","2","4","4","5","3.04","3.12","1","5","3","3"
"2003","Full Time","higher vocational","3.16","3","819","2","3","4","5","5","3.09","3.23","1","5","3","3"
"2003","Full Time","in school","","","","","","","","","","","","","",""
"2003","Full Time","inadequately","3.47","3","64","2","3","4","5","5","3.2","3.74","1","5","3","4"
"2003","Full Time","middle vocational","3.27","3","4249","2","3","4","5","5","3.24","3.3","1","5","3","3"
"2003","Full Time","vocational + Abi","3.1","3","547","2","2","4","4","5","3.02","3.18","1","5","3","3"
"2003","Not Working","general elemantary","3.97","4","1483","2","3","5","5","5","3.91","4.03","1","5","4","4"
"2003","Not Working","higher education","3.48","3","961","2","3","4","5","5","3.42","3.54","1","5","3","4"
"2003","Not Working","higher vocational","3.76","4","483","2","3","5","5","5","3.67","3.85","1","5","4","4"
"2003","Not Working","in school","2.48","2","500","1","2","3","4","5","2.4","2.56","1","5","2","3"
"2003","Not Working","inadequately","3.84","4","155","2","3","5","5","5","3.66","4.02","1","5","4","4"
"2003","Not Working","middle vocational","3.83","4","4161","2","3","5","5","5","3.8","3.86","1","5","4","4"
"2003","Not Working","vocational + Abi","3.49","3.38","291","2","3","4","5","5","3.37","3.61","1","5","3","4"
"2003","Part Time","general elemantary","3.27","3","611","2","2","4","5","5","3.18","3.36","1","5","3","3"
"2003","Part Time","higher education","3.02","3","884","2","2","4","4","5","2.96","3.08","1","5","3","3"
"2003","Part Time","higher vocational","3.06","3","383","2","2","4","4","5","2.96","3.16","1","5","3","3"
"2003","Part Time","in school","2.74","3","116","2","2","3","4","4","2.58","2.9","1","5","2","3"
"2003","Part Time","inadequately","3.77","4","42","2","3","5","5","5","3.45","4.09","2","5","3","4"
"2003","Part Time","middle vocational","3.22","3","2698","2","3","4","5","5","3.18","3.26","1","5","3","3"
"2003","Part Time","vocational + Abi","3.09","3","324","2","2","4","4","5","2.98","3.2","1","5","3","3"
"2004","Full Time","general elemantary","","","","","","","","","","","","","",""
"2004","Full Time","higher education","","","","","","","","","","","","","",""
"2004","Full Time","higher vocational","","","","","","","","","","","","","",""
"2004","Full Time","in school","","","","","","","","","","","","","",""
"2004","Full Time","inadequately","","","","","","","","","","","","","",""
"2004","Full Time","middle vocational","","","","","","","","","","","","","",""
"2004","Full Time","vocational + Abi","","","","","","","","","","","","","",""
"2004","Not Working","general elemantary","","","","","","","","","","","","","",""
"2004","Not Working","higher education","","","","","","","","","","","","","",""
"2004","Not Working","higher vocational","","","","","","","","","","","","","",""
"2004","Not Working","in school","","","","","","","","","","","","","",""
"2004","Not Working","inadequately","","","","","","","","","","","","","",""
"2004","Not Working","middle vocational","","","","","","","","","","","","","",""
"2004","Not Working","vocational + Abi","","","","","","","","","","","","","",""
"2004","Part Time","general elemantary","","","","","","","","","","","","","",""
"2004","Part Time","higher education","","","","","","","","","","","","","",""
"2004","Part Time","higher vocational","","","","","","","","","","","","","",""
"2004","Part Time","in school","","","","","","","","","","","","","",""
"2004","Part Time","inadequately","","","","","","","","","","","","","",""
"2004","Part Time","middle vocational","","","","","","","","","","","","","",""
"2004","Part Time","vocational + Abi","","","","","","","","","","","","","",""
