"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","16-34 y.","(Married) couple without C.","2.87","3","1025","2","2","3","4","5","2.81","2.93","1","5","3","3"
"2003","16-34 y.","1-pers.-HH","2.67","3","675","2","2","3","4","5","2.6","2.74","1","5","3","3"
"2003","16-34 y.","Couple + C. GT 16 ","2.67","3","1467","1","2","3","4","5","2.62","2.72","1","5","3","3"
"2003","16-34 y.","Couple + C. LE 16","3.11","3","1383","2","2","4","4","5","3.05","3.17","1","5","3","3"
"2003","16-34 y.","Couple + C. LE and GT 16","2.75","3","680","2","2","3","4","5","2.68","2.82","1","5","3","3"
"2003","16-34 y.","Single parent","2.91","3","472","2","2","4","4","5","2.82","3","1","5","3","3"
"2003","35-65 y.","(Married) couple without C.","3.58","4","4049","2","3","4","5","5","3.55","3.61","1","5","4","4"
"2003","35-65 y.","1-pers.-HH","3.3","3","1242","2","3","4","5","5","3.24","3.36","1","5","3","3"
"2003","35-65 y.","Couple + C. GT 16 ","3.43","3","2303","2","3","4","5","5","3.39","3.47","1","5","3","3"
"2003","35-65 y.","Couple + C. LE 16","3.23","3","2983","2","3","4","5","5","3.2","3.26","1","5","3","3"
"2003","35-65 y.","Couple + C. LE and GT 16","3.39","3","1153","2","3","4","5","5","3.33","3.45","1","5","3","3"
"2003","35-65 y.","Single parent","3.42","3","574","2","3","4","5","5","3.33","3.51","1","5","3","4"
"2003","66 and older","(Married) couple without C.","4.04","4","2199","3","3","5","5","5","4","4.08","1","5","4","4"
"2003","66 and older","1-pers.-HH","4.16","4","1059","3","3","5","5","5","4.1","4.22","1","5","4","5"
"2003","66 and older","Couple + C. GT 16 ","4.12","4","177","3","4","5","5","5","3.99","4.25","2","5","4","4"
"2003","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2003","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2003","66 and older","Single parent","4.37","5","73","3","4","5","5","5","4.17","4.57","2","5","4","5"
"2004","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2004","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2004","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2004","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2004","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2004","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","66 and older","Single parent","","","","","","","","","","","","","",""
"2005","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2005","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2005","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2005","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","35-65 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","35-65 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","35-65 y.","Single parent","","","","","","","","","","","","","",""
"2005","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","66 and older","Single parent","","","","","","","","","","","","","",""
"2006","16-34 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","16-34 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2006","16-34 y.","Single parent","","","","","","","","","","","","","",""
"2006","35-65 y.","(Married) couple without C.","","","","","","","","","","","","","",""
"2006","35-65 y.","1-pers.-HH","","","","","","","","","","","","","",""
"2006","35-65 y.","Couple + C. GT 16 ","","","","","","","","","","","","","",""
