"year","e11103","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","college entrance qualification","2.99","3","2811","2","2","4","4","5","2.95","3.03","1","5","3","3"
"2003","Full Time","lower secondary degree","3.36","3","2340","2","3","4","5","5","3.32","3.4","1","5","3","3"
"2003","Full Time","no degree/no degree yet","3.59","3","68","3","3","5","5","5","3.34","3.84","1","5","4","4"
"2003","Full Time","Other degree","3.48","3","426","2","3","4","5","5","3.38","3.58","1","5","3","4"
"2003","Full Time","secondary school degree","3.19","3","3165","2","3","4","4","5","3.16","3.22","1","5","3","3"
"2003","Not Working","college entrance qualification","3.3","3","1244","2","3","4","5","5","3.24","3.36","1","5","3","3"
"2003","Not Working","lower secondary degree","4.02","4","4057","3","3","5","5","5","3.99","4.05","1","5","4","4"
"2003","Not Working","no degree/no degree yet","2.99","3","663","2","2","4","5","5","2.9","3.08","1","5","3","3"
"2003","Not Working","Other degree","3.75","4","500","2","3","5","5","5","3.65","3.85","1","5","4","4"
"2003","Not Working","secondary school degree","3.53","4","1562","2","3","4","5","5","3.48","3.58","1","5","3","4"
"2003","Part Time","college entrance qualification","2.84","3","1377","2","2","3","4","5","2.79","2.89","1","5","3","3"
"2003","Part Time","lower secondary degree","3.42","3","1485","2","3","4","5","5","3.37","3.47","1","5","3","3"
"2003","Part Time","no degree/no degree yet","3.16","3","160","2","2","4","5","5","2.99","3.33","1","5","3","3"
"2003","Part Time","Other degree","3.53","4","309","2","3","5","5","5","3.41","3.65","1","5","3","4"
"2003","Part Time","secondary school degree","3.09","3","1716","2","2","4","4","5","3.04","3.14","1","5","3","3"
"2004","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2004","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2004","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Full Time","Other degree","","","","","","","","","","","","","",""
"2004","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2004","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2004","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2004","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Not Working","Other degree","","","","","","","","","","","","","",""
"2004","Not Working","secondary school degree","","","","","","","","","","","","","",""
"2004","Part Time","college entrance qualification","","","","","","","","","","","","","",""
"2004","Part Time","lower secondary degree","","","","","","","","","","","","","",""
"2004","Part Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","Part Time","Other degree","","","","","","","","","","","","","",""
"2004","Part Time","secondary school degree","","","","","","","","","","","","","",""
"2005","Full Time","college entrance qualification","","","","","","","","","","","","","",""
"2005","Full Time","lower secondary degree","","","","","","","","","","","","","",""
"2005","Full Time","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Full Time","Other degree","","","","","","","","","","","","","",""
"2005","Full Time","secondary school degree","","","","","","","","","","","","","",""
"2005","Not Working","college entrance qualification","","","","","","","","","","","","","",""
"2005","Not Working","lower secondary degree","","","","","","","","","","","","","",""
"2005","Not Working","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","Not Working","Other degree","","","","","","","","","","","","","",""
"2005","Not Working","secondary school degree","","","","","","","","","","","","","",""
