"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2003","Full Time","(Married) couple without C.","3.32","3","2492","2","3","4","5","5","3.28","3.36","1","5","3","3"
"2003","Full Time","1-pers.-HH","3","3","1077","2","2","4","4","5","2.94","3.06","1","5","3","3"
"2003","Full Time","Couple + C. GT 16 ","3.14","3","1737","2","3","4","4","5","3.09","3.19","1","5","3","3"
"2003","Full Time","Couple + C. LE 16","3.24","3","2218","2","3","4","5","5","3.2","3.28","1","5","3","3"
"2003","Full Time","Couple + C. LE and GT 16","3.29","3","771","2","3","4","5","5","3.22","3.36","1","5","3","3"
"2003","Full Time","Single parent","3.29","3","401","2","3","4","5","5","3.19","3.39","1","5","3","3"
"2003","Not Working","(Married) couple without C.","3.91","4","3526","3","3","5","5","5","3.88","3.94","1","5","4","4"
"2003","Not Working","1-pers.-HH","3.98","4","1450","2","3","5","5","5","3.92","4.04","1","5","4","4"
"2003","Not Working","Couple + C. GT 16 ","3.3","3","1179","2","3","4","5","5","3.24","3.36","1","5","3","3"
"2003","Not Working","Couple + C. LE 16","3.18","3","805","2","2","4","5","5","3.11","3.25","1","5","3","3"
"2003","Not Working","Couple + C. LE and GT 16","2.93","3","502","2","2","4","5","5","2.83","3.03","1","5","3","3"
"2003","Not Working","Single parent","3.48","3","386","2","3","4","5","5","3.37","3.59","1","5","3","4"
"2003","Part Time","(Married) couple without C.","3.41","3","1255","2","3","4","5","5","3.35","3.47","1","5","3","3"
"2003","Part Time","1-pers.-HH","3.05","3","449","2","2","4","5","5","2.95","3.15","1","5","3","3"
"2003","Part Time","Couple + C. GT 16 ","3.13","3","1031","2","2","4","5","5","3.07","3.19","1","5","3","3"
"2003","Part Time","Couple + C. LE 16","3.11","3","1347","2","3","4","4","5","3.06","3.16","1","5","3","3"
"2003","Part Time","Couple + C. LE and GT 16","3.13","3","562","2","2","4","4","5","3.05","3.21","1","5","3","3"
"2003","Part Time","Single parent","2.95","3","332","1","2","4","5","5","2.83","3.07","1","5","3","3"
"2004","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Full Time","Single parent","","","","","","","","","","","","","",""
"2004","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Not Working","Single parent","","","","","","","","","","","","","",""
"2004","Part Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2004","Part Time","1-pers.-HH","","","","","","","","","","","","","",""
"2004","Part Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2004","Part Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2004","Part Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2004","Part Time","Single parent","","","","","","","","","","","","","",""
"2005","Full Time","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Full Time","1-pers.-HH","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. LE 16","","","","","","","","","","","","","",""
"2005","Full Time","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"2005","Full Time","Single parent","","","","","","","","","","","","","",""
"2005","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"2005","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
