"plj0588","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Very often","2013","Bavaria","Other degree","","","",""
"Very often","2013","Bavaria","no degree/no degree yet","","","",""
"Very often","2013","Berlin","lower secondary degree","","","",""
"Very often","2013","Berlin","secondary school degree","","","",""
"Very often","2013","Berlin","college entrance qualification","","","",""
"Very often","2013","Berlin","Other degree","","","",""
"Very often","2013","Berlin","no degree/no degree yet","","","",""
"Very often","2013","Brandenburg","lower secondary degree","","","",""
"Very often","2013","Brandenburg","secondary school degree","","","",""
"Very often","2013","Brandenburg","college entrance qualification","","","",""
"Very often","2013","Brandenburg","Other degree","","","",""
"Very often","2013","Brandenburg","no degree/no degree yet","","","",""
"Very often","2013","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very often","2013","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very often","2013","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very often","2013","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very often","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very often","2013","Saxony","lower secondary degree","","","",""
"Very often","2013","Saxony","secondary school degree","","","",""
"Very often","2013","Saxony","college entrance qualification","","","",""
"Very often","2013","Saxony","Other degree","","","",""
"Very often","2013","Saxony","no degree/no degree yet","","","",""
"Very often","2013","Saxony-Anhalt","lower secondary degree","","","",""
"Very often","2013","Saxony-Anhalt","secondary school degree","","","",""
"Very often","2013","Saxony-Anhalt","college entrance qualification","","","",""
"Very often","2013","Saxony-Anhalt","Other degree","","","",""
"Very often","2013","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very often","2013","Thuringia","lower secondary degree","","","",""
"Very often","2013","Thuringia","secondary school degree","","","",""
"Very often","2013","Thuringia","college entrance qualification","","","",""
"Very often","2013","Thuringia","Other degree","","","",""
"Very often","2013","Thuringia","no degree/no degree yet","","","",""
"Often","2013","Schleswig-Holstein","lower secondary degree","","","",""
"Often","2013","Schleswig-Holstein","secondary school degree","","","",""
"Often","2013","Schleswig-Holstein","college entrance qualification","","","",""
"Often","2013","Schleswig-Holstein","Other degree","","","",""
"Often","2013","Schleswig-Holstein","no degree/no degree yet","","","",""
"Often","2013","Hamburg","lower secondary degree","","","",""
"Often","2013","Hamburg","secondary school degree","","","",""
"Often","2013","Hamburg","college entrance qualification","","","",""
"Often","2013","Hamburg","Other degree","","","",""
"Often","2013","Hamburg","no degree/no degree yet","","","",""
"Often","2013","Lower Saxony","lower secondary degree","37","0.0521037215332966","0.0357338133574686","0.0684736297091245"
"Often","2013","Lower Saxony","secondary school degree","33","0.0441498310777638","0.0297240679775117","0.058575594178016"
"Often","2013","Lower Saxony","college entrance qualification","","","",""
"Often","2013","Lower Saxony","Other degree","","","",""
"Often","2013","Lower Saxony","no degree/no degree yet","","","",""
"Often","2013","Bremen","lower secondary degree","","","",""
"Often","2013","Bremen","secondary school degree","","","",""
"Often","2013","Bremen","college entrance qualification","","","",""
"Often","2013","Bremen","Other degree","","","",""
"Often","2013","Bremen","no degree/no degree yet","","","",""
"Often","2013","North Rhine-Westphalia","lower secondary degree","81","0.0623004375589276","0.0497775154521233","0.0748233596657319"
"Often","2013","North Rhine-Westphalia","secondary school degree","41","0.0426296920843929","0.030902562064477","0.0543568221043088"
"Often","2013","North Rhine-Westphalia","college entrance qualification","73","0.0539218917058229","0.0431883761317061","0.0646554072799398"
"Often","2013","North Rhine-Westphalia","Other degree","","","",""
"Often","2013","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Often","2013","Hesse","lower secondary degree","","","",""
"Often","2013","Hesse","secondary school degree","","","",""
"Often","2013","Hesse","college entrance qualification","","","",""
"Often","2013","Hesse","Other degree","","","",""
"Often","2013","Hesse","no degree/no degree yet","","","",""
"Often","2013","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Often","2013","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Often","2013","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Often","2013","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Often","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Often","2013","Baden-Württemberg","lower secondary degree","42","0.0496771349472996","0.03500990288586","0.0643443670087393"
"Often","2013","Baden-Württemberg","secondary school degree","41","0.0607571144764691","0.0446312936270479","0.0768829353258903"
"Often","2013","Baden-Württemberg","college entrance qualification","","","",""
"Often","2013","Baden-Württemberg","Other degree","","","",""
"Often","2013","Baden-Württemberg","no degree/no degree yet","","","",""
"Often","2013","Bavaria","lower secondary degree","68","0.0450200631996514","0.0341353528132723","0.0559047735860305"
"Often","2013","Bavaria","secondary school degree","48","0.0529434393054768","0.0396563531987769","0.0662305254121767"
"Often","2013","Bavaria","college entrance qualification","30","0.0348792088515689","0.0236196298188853","0.0461387878842525"
"Often","2013","Bavaria","Other degree","","","",""
"Often","2013","Bavaria","no degree/no degree yet","","","",""
"Often","2013","Berlin","lower secondary degree","","","",""
"Often","2013","Berlin","secondary school degree","","","",""
"Often","2013","Berlin","college entrance qualification","","","",""
"Often","2013","Berlin","Other degree","","","",""
"Often","2013","Berlin","no degree/no degree yet","","","",""
"Often","2013","Brandenburg","lower secondary degree","","","",""
"Often","2013","Brandenburg","secondary school degree","","","",""
"Often","2013","Brandenburg","college entrance qualification","","","",""
"Often","2013","Brandenburg","Other degree","","","",""
"Often","2013","Brandenburg","no degree/no degree yet","","","",""
"Often","2013","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Often","2013","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Often","2013","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Often","2013","Mecklenburg-Western Pomerania","Other degree","","","",""
"Often","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Often","2013","Saxony","lower secondary degree","","","",""
"Often","2013","Saxony","secondary school degree","58","0.0881866017676002","0.0690445453355274","0.107328658199673"
"Often","2013","Saxony","college entrance qualification","","","",""
"Often","2013","Saxony","Other degree","","","",""
"Often","2013","Saxony","no degree/no degree yet","","","",""
"Often","2013","Saxony-Anhalt","lower secondary degree","","","",""
"Often","2013","Saxony-Anhalt","secondary school degree","","","",""
"Often","2013","Saxony-Anhalt","college entrance qualification","","","",""
"Often","2013","Saxony-Anhalt","Other degree","","","",""
"Often","2013","Saxony-Anhalt","no degree/no degree yet","","","",""
"Often","2013","Thuringia","lower secondary degree","","","",""
"Often","2013","Thuringia","secondary school degree","36","0.087356466323722","0.0615536390797319","0.113159293567712"
"Often","2013","Thuringia","college entrance qualification","","","",""
"Often","2013","Thuringia","Other degree","","","",""
"Often","2013","Thuringia","no degree/no degree yet","","","",""
"Sometimes","2013","Schleswig-Holstein","lower secondary degree","50","0.190832629733517","0.143159536071263","0.238505723395771"
"Sometimes","2013","Schleswig-Holstein","secondary school degree","49","0.173199931875196","0.129342905221882","0.217056958528511"
"Sometimes","2013","Schleswig-Holstein","college entrance qualification","46","0.22497988011376","0.171014840264657","0.278944919962864"
"Sometimes","2013","Schleswig-Holstein","Other degree","","","",""
"Sometimes","2013","Schleswig-Holstein","no degree/no degree yet","","","",""
"Sometimes","2013","Hamburg","lower secondary degree","","","",""
"Sometimes","2013","Hamburg","secondary school degree","","","",""
"Sometimes","2013","Hamburg","college entrance qualification","","","",""
"Sometimes","2013","Hamburg","Other degree","","","",""
"Sometimes","2013","Hamburg","no degree/no degree yet","","","",""
"Sometimes","2013","Lower Saxony","lower secondary degree","129","0.189878272074786","0.160988491864109","0.218768052285463"
"Sometimes","2013","Lower Saxony","secondary school degree","151","0.199078038308263","0.171037513368619","0.227118563247906"
"Sometimes","2013","Lower Saxony","college entrance qualification","110","0.16218006712033","0.134555586438932","0.189804547801727"
"Sometimes","2013","Lower Saxony","Other degree","34","0.203199774337504","0.134030574815199","0.27236897385981"
"Sometimes","2013","Lower Saxony","no degree/no degree yet","","","",""
"Sometimes","2013","Bremen","lower secondary degree","","","",""
"Sometimes","2013","Bremen","secondary school degree","","","",""
"Sometimes","2013","Bremen","college entrance qualification","","","",""
"Sometimes","2013","Bremen","Other degree","","","",""
"Sometimes","2013","Bremen","no degree/no degree yet","","","",""
"Sometimes","2013","North Rhine-Westphalia","lower secondary degree","255","0.15064829866892","0.132114938301471","0.169181659036369"
"Sometimes","2013","North Rhine-Westphalia","secondary school degree","218","0.210488372643703","0.186824327466916","0.23415241782049"
"Sometimes","2013","North Rhine-Westphalia","college entrance qualification","277","0.165914295893859","0.148235886899425","0.183592704888293"
"Sometimes","2013","North Rhine-Westphalia","Other degree","115","0.283221913656594","0.24063563913135","0.325808188181838"
"Sometimes","2013","North Rhine-Westphalia","no degree/no degree yet","53","0.237965602874718","0.181695056626048","0.294236149123388"
"Sometimes","2013","Hesse","lower secondary degree","90","0.242238671984166","0.200409089943382","0.284068254024949"
"Sometimes","2013","Hesse","secondary school degree","98","0.229318697593989","0.190901443525651","0.267735951662326"
"Sometimes","2013","Hesse","college entrance qualification","122","0.197519171203157","0.166356384947355","0.228681957458958"
"Sometimes","2013","Hesse","Other degree","34","0.28017293817945","0.208305917893517","0.352039958465384"
"Sometimes","2013","Hesse","no degree/no degree yet","","","",""
"Sometimes","2013","Rhineland-Palatinate,Saarland","lower secondary degree","106","0.213291531581353","0.178709744911224","0.247873318251482"
"Sometimes","2013","Rhineland-Palatinate,Saarland","secondary school degree","54","0.201317259339226","0.157175858205144","0.245458660473307"
"Sometimes","2013","Rhineland-Palatinate,Saarland","college entrance qualification","50","0.16405788967567","0.125696596437061","0.202419182914279"
"Sometimes","2013","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Sometimes","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Sometimes","2013","Baden-Württemberg","lower secondary degree","176","0.22062152225165","0.192629617835842","0.248613426667459"
"Sometimes","2013","Baden-Württemberg","secondary school degree","160","0.229030191013852","0.200664108811525","0.257396273216179"
"Sometimes","2013","Baden-Württemberg","college entrance qualification","157","0.189786525258281","0.164238565728606","0.215334484787957"
"Sometimes","2013","Baden-Württemberg","Other degree","61","0.284126188175373","0.226948971488294","0.341303404862452"
"Sometimes","2013","Baden-Württemberg","no degree/no degree yet","","","",""
"Sometimes","2013","Bavaria","lower secondary degree","301","0.240390244723304","0.217958121048146","0.262822368398463"
"Sometimes","2013","Bavaria","secondary school degree","232","0.193572527291298","0.170128067339203","0.217016987243392"
"Sometimes","2013","Bavaria","college entrance qualification","182","0.160122432966078","0.137617273942441","0.182627591989714"
"Sometimes","2013","Bavaria","Other degree","60","0.209142057248868","0.160359744236691","0.257924370261046"
"Sometimes","2013","Bavaria","no degree/no degree yet","","","",""
"Sometimes","2013","Berlin","lower secondary degree","38","0.257495407009981","0.191572089530671","0.323418724489291"
"Sometimes","2013","Berlin","secondary school degree","73","0.265875070842486","0.217544784289489","0.314205357395483"
"Sometimes","2013","Berlin","college entrance qualification","83","0.240783999683718","0.198566115093877","0.28300188427356"
"Sometimes","2013","Berlin","Other degree","","","",""
"Sometimes","2013","Berlin","no degree/no degree yet","","","",""
"Sometimes","2013","Brandenburg","lower secondary degree","68","0.327775188610272","0.269471809717","0.386078567503543"
"Sometimes","2013","Brandenburg","secondary school degree","93","0.201798875252508","0.164383294144729","0.239214456360287"
"Sometimes","2013","Brandenburg","college entrance qualification","54","0.286694928828012","0.230526008138521","0.342863849517503"
"Sometimes","2013","Brandenburg","Other degree","","","",""
"Sometimes","2013","Brandenburg","no degree/no degree yet","","","",""
"Sometimes","2013","Mecklenburg-Western Pomerania","lower secondary degree","30","0.329153392406209","0.245078126467473","0.413228658344944"
"Sometimes","2013","Mecklenburg-Western Pomerania","secondary school degree","61","0.265704398227338","0.215041328518234","0.316367467936441"
"Sometimes","2013","Mecklenburg-Western Pomerania","college entrance qualification","32","0.216584821501293","0.146841007826431","0.286328635176155"
"Sometimes","2013","Mecklenburg-Western Pomerania","Other degree","","","",""
"Sometimes","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Sometimes","2013","Saxony","lower secondary degree","76","0.240401929094759","0.194435586469789","0.28636827171973"
"Sometimes","2013","Saxony","secondary school degree","169","0.221329712063941","0.193305657819579","0.249353766308302"
"Sometimes","2013","Saxony","college entrance qualification","93","0.261599987607279","0.220486857928455","0.302713117286104"
"Sometimes","2013","Saxony","Other degree","","","",""
"Sometimes","2013","Saxony","no degree/no degree yet","","","",""
"Sometimes","2013","Saxony-Anhalt","lower secondary degree","55","0.245645078296716","0.190724640924968","0.300565515668465"
"Sometimes","2013","Saxony-Anhalt","secondary school degree","103","0.188663220367196","0.152393973872121","0.224932466862271"
"Sometimes","2013","Saxony-Anhalt","college entrance qualification","42","0.237160542826262","0.180305806057355","0.294015279595169"
"Sometimes","2013","Saxony-Anhalt","Other degree","","","",""
"Sometimes","2013","Saxony-Anhalt","no degree/no degree yet","","","",""
"Sometimes","2013","Thuringia","lower secondary degree","59","0.219784062014732","0.17101844616701","0.268549677862454"
"Sometimes","2013","Thuringia","secondary school degree","104","0.218294819643553","0.180545216962553","0.256044422324553"
"Sometimes","2013","Thuringia","college entrance qualification","38","0.1837031503407","0.131576175355402","0.235830125325998"
"Sometimes","2013","Thuringia","Other degree","","","",""
"Sometimes","2013","Thuringia","no degree/no degree yet","","","",""
"Rarely ","2013","Schleswig-Holstein","lower secondary degree","116","0.387864205667065","0.328750038391767","0.446978372942362"
"Rarely ","2013","Schleswig-Holstein","secondary school degree","150","0.532349920531432","0.474523783972285","0.590176057090579"
"Rarely ","2013","Schleswig-Holstein","college entrance qualification","123","0.57152228965103","0.507568707262815","0.635475872039246"
"Rarely ","2013","Schleswig-Holstein","Other degree","","","",""
"Rarely ","2013","Schleswig-Holstein","no degree/no degree yet","","","",""
"Rarely ","2013","Hamburg","lower secondary degree","35","0.383347167819084","0.281763649671708","0.484930685966461"
"Rarely ","2013","Hamburg","secondary school degree","37","0.485291501802917","0.388772795719055","0.581810207886778"
"Rarely ","2013","Hamburg","college entrance qualification","73","0.455260491932539","0.379504242414669","0.531016741450409"
"Rarely ","2013","Hamburg","Other degree","","","",""
"Rarely ","2013","Hamburg","no degree/no degree yet","","","",""
"Rarely ","2013","Lower Saxony","lower secondary degree","320","0.461559309702865","0.424838338757457","0.498280280648273"
"Rarely ","2013","Lower Saxony","secondary school degree","375","0.482248537064585","0.44715917368491","0.51733790044426"
"Rarely ","2013","Lower Saxony","college entrance qualification","360","0.542826919828326","0.505494077717548","0.580159761939105"
"Rarely ","2013","Lower Saxony","Other degree","45","0.505015507591377","0.419069725394716","0.590961289788037"
"Rarely ","2013","Lower Saxony","no degree/no degree yet","34","0.391798462338627","0.290382058143114","0.49321486653414"
"Rarely ","2013","Bremen","lower secondary degree","","","",""
"Rarely ","2013","Bremen","secondary school degree","","","",""
"Rarely ","2013","Bremen","college entrance qualification","35","0.691784218254427","0.571910652379225","0.81165778412963"
"Rarely ","2013","Bremen","Other degree","","","",""
"Rarely ","2013","Bremen","no degree/no degree yet","","","",""
"Rarely ","2013","North Rhine-Westphalia","lower secondary degree","546","0.398970390858218","0.373598867668218","0.424341914048219"
"Rarely ","2013","North Rhine-Westphalia","secondary school degree","524","0.469713487333304","0.440742221482543","0.498684753184064"
"Rarely ","2013","North Rhine-Westphalia","college entrance qualification","770","0.45053987198954","0.426895344399815","0.474184399579264"
"Rarely ","2013","North Rhine-Westphalia","Other degree","144","0.269184718403026","0.227262633428898","0.311106803377154"
"Rarely ","2013","North Rhine-Westphalia","no degree/no degree yet","94","0.331690947560333","0.269476359195057","0.393905535925609"
"Rarely ","2013","Hesse","lower secondary degree","154","0.37826977430798","0.330922238762095","0.425617309853864"
"Rarely ","2013","Hesse","secondary school degree","223","0.4563013841177","0.410784326293202","0.501818441942198"
"Rarely ","2013","Hesse","college entrance qualification","331","0.511880113343049","0.472754451217656","0.551005775468443"
"Rarely ","2013","Hesse","Other degree","56","0.32973169118604","0.254498904377721","0.404964477994359"
"Rarely ","2013","Hesse","no degree/no degree yet","","","",""
"Rarely ","2013","Rhineland-Palatinate,Saarland","lower secondary degree","181","0.345091566213237","0.304957683900241","0.385225448526234"
"Rarely ","2013","Rhineland-Palatinate,Saarland","secondary school degree","126","0.478867946462965","0.423875854999428","0.533860037926502"
"Rarely ","2013","Rhineland-Palatinate,Saarland","college entrance qualification","188","0.570847371690271","0.519576291312473","0.622118452068069"
"Rarely ","2013","Rhineland-Palatinate,Saarland","Other degree","32","0.261526081546472","0.177065025844346","0.345987137248599"
"Rarely ","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Rarely ","2013","Baden-Württemberg","lower secondary degree","358","0.426665841306538","0.393278475935857","0.46005320667722"
"Rarely ","2013","Baden-Württemberg","secondary school degree","386","0.432256428039345","0.398815282435911","0.46569757364278"
"Rarely ","2013","Baden-Württemberg","college entrance qualification","437","0.444491057213123","0.412116723232691","0.476865391193556"
"Rarely ","2013","Baden-Württemberg","Other degree","82","0.357731187872157","0.296961646365606","0.418500729378708"
"Rarely ","2013","Baden-Württemberg","no degree/no degree yet","36","0.474830206653252","0.36929000875896","0.580370404547544"
"Rarely ","2013","Bavaria","lower secondary degree","580","0.3935356739038","0.367890161104698","0.419181186702902"
"Rarely ","2013","Bavaria","secondary school degree","501","0.449235925407068","0.41972004393993","0.478751806874206"
"Rarely ","2013","Bavaria","college entrance qualification","517","0.5328744054216","0.502256373782131","0.56349243706107"
"Rarely ","2013","Bavaria","Other degree","94","0.382231168681461","0.323944597767334","0.440517739595587"
"Rarely ","2013","Bavaria","no degree/no degree yet","43","0.267879844488043","0.188312326489644","0.347447362486441"
"Rarely ","2013","Berlin","lower secondary degree","69","0.349456778402355","0.277571567509913","0.421341989294798"
"Rarely ","2013","Berlin","secondary school degree","144","0.440899822911397","0.386586002504725","0.495213643318068"
"Rarely ","2013","Berlin","college entrance qualification","203","0.525771331602962","0.476466176036109","0.575076487169815"
"Rarely ","2013","Berlin","Other degree","","","",""
"Rarely ","2013","Berlin","no degree/no degree yet","","","",""
"Rarely ","2013","Brandenburg","lower secondary degree","96","0.356756047051801","0.297255364849114","0.416256729254489"
"Rarely ","2013","Brandenburg","secondary school degree","219","0.506482840350367","0.45987376865694","0.553091912043793"
"Rarely ","2013","Brandenburg","college entrance qualification","119","0.443666672019178","0.381958261595508","0.505375082442849"
"Rarely ","2013","Brandenburg","Other degree","","","",""
"Rarely ","2013","Brandenburg","no degree/no degree yet","","","",""
"Rarely ","2013","Mecklenburg-Western Pomerania","lower secondary degree","49","0.383346693219596","0.296355785808901","0.470337600630291"
"Rarely ","2013","Mecklenburg-Western Pomerania","secondary school degree","143","0.460989313465601","0.40381502321952","0.518163603711681"
"Rarely ","2013","Mecklenburg-Western Pomerania","college entrance qualification","70","0.513931385178912","0.429306702749235","0.598556067608589"
"Rarely ","2013","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely ","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Rarely ","2013","Saxony","lower secondary degree","123","0.371680662435817","0.319698511558666","0.423662813312968"
"Rarely ","2013","Saxony","secondary school degree","387","0.444262898122025","0.410720892889045","0.477804903355004"
"Rarely ","2013","Saxony","college entrance qualification","211","0.474091742700575","0.427382586549098","0.520800898852053"
"Rarely ","2013","Saxony","Other degree","","","",""
"Rarely ","2013","Saxony","no degree/no degree yet","","","",""
"Rarely ","2013","Saxony-Anhalt","lower secondary degree","79","0.317154765270226","0.257781784674753","0.376527745865699"
"Rarely ","2013","Saxony-Anhalt","secondary school degree","193","0.466729670378318","0.420480840961509","0.512978499795127"
"Rarely ","2013","Saxony-Anhalt","college entrance qualification","112","0.451284111229607","0.384767877511768","0.517800344947445"
"Rarely ","2013","Saxony-Anhalt","Other degree","","","",""
"Rarely ","2013","Saxony-Anhalt","no degree/no degree yet","","","",""
"Rarely ","2013","Thuringia","lower secondary degree","98","0.353875160409445","0.297564390563823","0.410185930255068"
"Rarely ","2013","Thuringia","secondary school degree","195","0.414109845794073","0.369097146912039","0.459122544676106"
"Rarely ","2013","Thuringia","college entrance qualification","113","0.532948544715893","0.465789398605582","0.600107690826204"
"Rarely ","2013","Thuringia","Other degree","","","",""
"Rarely ","2013","Thuringia","no degree/no degree yet","","","",""
"Never","2013","Schleswig-Holstein","lower secondary degree","76","0.35054292398847","0.292656907194264","0.408428940782675"
"Never","2013","Schleswig-Holstein","secondary school degree","74","0.253158846577614","0.202765204262607","0.303552488892621"
"Never","2013","Schleswig-Holstein","college entrance qualification","53","0.175714624033959","0.126530275397963","0.224898972669955"
"Never","2013","Schleswig-Holstein","Other degree","","","",""
"Never","2013","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","2013","Hamburg","lower secondary degree","34","0.431424438577786","0.327945200891129","0.534903676264443"
"Never","2013","Hamburg","secondary school degree","51","0.398590169777234","0.304036577809997","0.493143761744471"
"Never","2013","Hamburg","college entrance qualification","68","0.383622128545709","0.309649782656194","0.457594474435225"
"Never","2013","Hamburg","Other degree","","","",""
"Never","2013","Hamburg","no degree/no degree yet","","","",""
"Never","2013","Lower Saxony","lower secondary degree","204","0.278112327972755","0.245107581959782","0.311117073985728"
"Never","2013","Lower Saxony","secondary school degree","209","0.266148180888434","0.235113641728776","0.297182720048092"
"Never","2013","Lower Saxony","college entrance qualification","182","0.242067595817005","0.209967701239311","0.274167490394699"
"Never","2013","Lower Saxony","Other degree","33","0.180347500166002","0.114255885493425","0.246439114838578"
"Never","2013","Lower Saxony","no degree/no degree yet","","","",""
"Never","2013","Bremen","lower secondary degree","","","",""
"Never","2013","Bremen","secondary school degree","","","",""
"Never","2013","Bremen","college entrance qualification","","","",""
"Never","2013","Bremen","Other degree","","","",""
"Never","2013","Bremen","no degree/no degree yet","","","",""
"Never","2013","North Rhine-Westphalia","lower secondary degree","530","0.37759410849788","0.352476532421029","0.40271168457473"
"Never","2013","North Rhine-Westphalia","secondary school degree","346","0.264025933945866","0.238437116577283","0.289614751314449"
"Never","2013","North Rhine-Westphalia","college entrance qualification","574","0.326018810836697","0.303742608628154","0.348295013045241"
"Never","2013","North Rhine-Westphalia","Other degree","134","0.370077815514876","0.324442207519208","0.415713423510544"
"Never","2013","North Rhine-Westphalia","no degree/no degree yet","56","0.322164770806233","0.260414645540982","0.383914896071485"
"Never","2013","Hesse","lower secondary degree","121","0.284709282525557","0.240649974102569","0.328768590948544"
"Never","2013","Hesse","secondary school degree","109","0.228813574143172","0.190426080635069","0.267201067651274"
"Never","2013","Hesse","college entrance qualification","150","0.244327488111482","0.210694357175472","0.277960619047492"
"Never","2013","Hesse","Other degree","45","0.297910399172805","0.224722115380621","0.371098682964988"
"Never","2013","Hesse","no degree/no degree yet","","","",""
"Never","2013","Rhineland-Palatinate,Saarland","lower secondary degree","221","0.393450285675683","0.352209033573921","0.434691537777446"
"Never","2013","Rhineland-Palatinate,Saarland","secondary school degree","112","0.248841865210758","0.201248559446821","0.296435170974695"
"Never","2013","Rhineland-Palatinate,Saarland","college entrance qualification","103","0.218722152357073","0.175901259508463","0.261543045205684"
"Never","2013","Rhineland-Palatinate,Saarland","Other degree","41","0.430390586675226","0.335231255203707","0.525549918146745"
"Never","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","2013","Baden-Württemberg","lower secondary degree","261","0.293976330325876","0.263222436090655","0.324730224561096"
"Never","2013","Baden-Württemberg","secondary school degree","247","0.265308120437109","0.235504968627266","0.295111272246952"
"Never","2013","Baden-Württemberg","college entrance qualification","289","0.337661924515099","0.306851001557186","0.368472847473013"
"Never","2013","Baden-Württemberg","Other degree","71","0.26814532089648","0.211982788909311","0.324307852883648"
"Never","2013","Baden-Württemberg","no degree/no degree yet","","","",""
"Never","2013","Bavaria","lower secondary degree","429","0.307747848483734","0.283518241264908","0.33197745570256"
"Never","2013","Bavaria","secondary school degree","301","0.295966521636393","0.268879973325596","0.32305306994719"
"Never","2013","Bavaria","college entrance qualification","283","0.268209099394473","0.241021036772392","0.295397162016554"
"Never","2013","Bavaria","Other degree","92","0.319330009327327","0.263408275361842","0.375251743292812"
"Never","2013","Bavaria","no degree/no degree yet","36","0.293670008063833","0.211840821946964","0.375499194180701"
"Never","2013","Berlin","lower secondary degree","45","0.299418322154188","0.230366791100935","0.368469853207442"
"Never","2013","Berlin","secondary school degree","79","0.206959625683644","0.162641025051563","0.251278226315725"
"Never","2013","Berlin","college entrance qualification","79","0.154565835429871","0.118871719495496","0.190259951364247"
"Never","2013","Berlin","Other degree","","","",""
"Never","2013","Berlin","no degree/no degree yet","","","",""
"Never","2013","Brandenburg","lower secondary degree","60","0.210384790717484","0.159759988430782","0.261009593004187"
"Never","2013","Brandenburg","secondary school degree","102","0.218915883341318","0.180365873258345","0.257465893424291"
"Never","2013","Brandenburg","college entrance qualification","64","0.204128783590441","0.154065199208571","0.25419236797231"
"Never","2013","Brandenburg","Other degree","","","",""
"Never","2013","Brandenburg","no degree/no degree yet","","","",""
"Never","2013","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Never","2013","Mecklenburg-Western Pomerania","secondary school degree","61","0.217508771148778","0.170189854640364","0.264827687657193"
