"plj0588","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","2013","Full Time","general elemantary","181","0.277301010331771","0.241086427219733","0.313515593443809","5"
"Never","2013","Full Time","middle vocational","1296","0.281984416428735","0.268657179838052","0.295311653019418","5"
"Never","2013","Full Time","inadequately","16","","","","5"
"Never","2013","Full Time","vocational + Abi","209","0.235912404443816","0.20578700700583","0.266037801881802","5"
"Never","2013","Full Time","in school","","","","","5"
"Never","2013","Full Time","higher vocational","214","0.236871786107386","0.208137162303674","0.265606409911099","5"
"Never","2013","Full Time","higher education","821","0.261945082356503","0.245813737689032","0.278076427023974","5"
"Never","2013","Part Time","in school","20","","","","5"
"Never","2013","Part Time","inadequately","20","","","","5"
"Never","2013","Part Time","general elemantary","203","0.315932684748832","0.280083562119493","0.35178180737817","5"
"Never","2013","Part Time","middle vocational","966","0.264311630793196","0.249913005091713","0.278710256494678","5"
"Never","2013","Part Time","vocational + Abi","180","0.277389617234367","0.243181250176804","0.311597984291929","5"
"Never","2013","Part Time","higher vocational","104","0.294646747120492","0.247619597943782","0.341673896297203","5"
"Never","2013","Part Time","higher education","421","0.257997124927455","0.235914146538875","0.280080103316035","5"
"Never","2013","Not Working","in school","100","0.303289177395764","0.254853567060162","0.351724787731366","5"
"Never","2013","Not Working","inadequately","39","0.261907610435498","0.198031006288104","0.325784214582892","5"
"Never","2013","Not Working","general elemantary","431","0.325479821596117","0.300420483682424","0.350539159509811","5"
"Never","2013","Not Working","middle vocational","1420","0.331445546935512","0.317575882919043","0.345315210951982","5"
"Never","2013","Not Working","vocational + Abi","87","0.24048688060861","0.195712725091112","0.285261036126108","5"
"Never","2013","Not Working","higher vocational","147","0.3091361288003","0.267576428299263","0.350695829301336","5"
"Never","2013","Not Working","higher education","482","0.3109146547847","0.287196383546987","0.334632926022414","5"
"Often","2013","Full Time","general elemantary","31","0.0662464824850296","0.046126547293436","0.0863664176766231","2"
"Often","2013","Full Time","middle vocational","197","0.0492231182046049","0.0428156791190612","0.0556305572901486","2"
"Often","2013","Part Time","vocational + Abi","46","0.0704163484593043","0.0508677271791477","0.0899649697394609","2"
"Often","2013","Full Time","in school","","","","","2"
"Often","2013","Full Time","inadequately","7","","","","2"
"Often","2013","Not Working","middle vocational","267","0.0582551121678306","0.0513539042711126","0.0651563200645487","2"
"Often","2013","Not Working","vocational + Abi","26","","","","2"
"Often","2013","Not Working","higher vocational","26","","","","2"
"Often","2013","Part Time","general elemantary","40","0.0606678574960712","0.0422592578479861","0.0790764571441563","2"
"Often","2013","Part Time","middle vocational","201","0.0549840612780531","0.0475409599030051","0.0624271626531012","2"
"Often","2013","Full Time","vocational + Abi","30","0.0358903610570372","0.0226914546851529","0.0490892674289214","2"
"Often","2013","Full Time","higher vocational","29","","","","2"
"Often","2013","Full Time","higher education","89","0.0390266393839253","0.0319217493801185","0.0461315293877322","2"
"Often","2013","Part Time","in school","6","","","","2"
"Often","2013","Part Time","inadequately","9","","","","2"
"Often","2013","Part Time","higher vocational","21","","","","2"
"Often","2013","Part Time","higher education","58","0.0490956646038648","0.0381903699183115","0.0600009592894181","2"
"Often","2013","Not Working","in school","15","","","","2"
"Often","2013","Not Working","inadequately","33","0.144242319363474","0.0931995595080249","0.195285079218924","2"
"Often","2013","Not Working","general elemantary","112","0.0897662394652497","0.0744785071280567","0.105053971802443","2"
"Often","2013","Not Working","higher education","56","0.039358371540496","0.0293945672220265","0.0493221758589656","2"
"Rarely ","2013","Full Time","inadequately","28","","","","4"
"Rarely ","2013","Full Time","in school","2","","","","4"
"Rarely ","2013","Full Time","general elemantary","243","0.461607291838921","0.421278523806207","0.501936059871635","4"
"Rarely ","2013","Full Time","middle vocational","2017","0.467810103620958","0.453031658959353","0.482588548282563","4"
"Rarely ","2013","Full Time","vocational + Abi","380","0.508618231919406","0.473145772276237","0.544090691562575","4"
"Rarely ","2013","Full Time","higher vocational","448","0.536587692938967","0.502885805125286","0.570289580752649","4"
"Rarely ","2013","Full Time","higher education","1486","0.537360076520221","0.519067479845029","0.555652673195413","4"
"Rarely ","2013","Part Time","in school","54","0.517905185035839","0.417425642725163","0.618384727346515","4"
"Rarely ","2013","Part Time","inadequately","22","","","","4"
"Rarely ","2013","Part Time","general elemantary","258","0.387619822473403","0.350049460151125","0.42519018479568","4"
"Rarely ","2013","Part Time","higher education","742","0.503802944598967","0.478567854343985","0.529038034853949","4"
"Rarely ","2013","Not Working","in school","170","0.504699736197393","0.45201790527929","0.557381567115497","4"
"Rarely ","2013","Not Working","inadequately","48","0.230504929154287","0.169318455185264","0.291691403123309","4"
"Rarely ","2013","Not Working","general elemantary","438","0.313139160712905","0.288335650070753","0.337942671355057","4"
"Rarely ","2013","Not Working","middle vocational","1719","0.375555628691221","0.361287222350248","0.389824035032195","4"
"Rarely ","2013","Part Time","middle vocational","1635","0.452682890802557","0.436429929082429","0.468935852522685","4"
"Rarely ","2013","Part Time","vocational + Abi","288","0.418415907673423","0.380724227484574","0.456107587862271","4"
"Rarely ","2013","Part Time","higher vocational","149","0.422976075429826","0.3720137423672","0.473938408492453","4"
"Rarely ","2013","Not Working","vocational + Abi","144","0.385562810572212","0.334571005667552","0.436554615476873","4"
"Rarely ","2013","Not Working","higher vocational","194","0.365113365756013","0.321815823560903","0.408410907951124","4"
"Rarely ","2013","Not Working","higher education","640","0.441973960674569","0.41652608689181","0.467421834457327","4"
"Sometimes","2013","Full Time","vocational + Abi","142","0.218491875445526","0.189171453428065","0.247812297462987","3"
"Sometimes","2013","Full Time","inadequately","17","","","","3"
"Sometimes","2013","Full Time","general elemantary","128","0.192299383555392","0.160417557088102","0.224181210022682","3"
"Sometimes","2013","Full Time","higher vocational","146","0.195804656184754","0.16898566869126","0.222623643678248","3"
"Sometimes","2013","Full Time","higher education","448","0.159454153035401","0.14602280114181","0.172885504928992","3"
"Sometimes","2013","Full Time","middle vocational","841","0.193063359018897","0.181372934948249","0.204753783089545","3"
"Sometimes","2013","Full Time","in school","1","","","","3"
"Sometimes","2013","Part Time","in school","15","","","","3"
"Sometimes","2013","Part Time","inadequately","24","","","","3"
"Sometimes","2013","Part Time","general elemantary","135","0.229329852571386","0.196911092801302","0.26174861234147","3"
"Sometimes","2013","Part Time","vocational + Abi","141","0.223081039116586","0.191271722867311","0.254890355365861","3"
"Sometimes","2013","Part Time","higher vocational","84","0.220785329174338","0.177998691802637","0.263571966546038","3"
"Sometimes","2013","Part Time","higher education","278","0.179846651807777","0.160462530015466","0.199230773600087","3"
"Sometimes","2013","Not Working","in school","60","0.149644938595875","0.112057631838932","0.187232245352818","3"
"Sometimes","2013","Part Time","middle vocational","767","0.219057323142774","0.20555201721356","0.232562629071987","3"
"Sometimes","2013","Not Working","inadequately","55","0.339147950834219","0.270368434703066","0.407927466965372","3"
"Sometimes","2013","Not Working","general elemantary","325","0.246136185883075","0.223098212793045","0.269174158973106","3"
"Sometimes","2013","Not Working","middle vocational","937","0.219730754851054","0.207530774760053","0.231930734942055","3"
"Sometimes","2013","Not Working","vocational + Abi","83","0.272612372821114","0.225960422442091","0.319264323200137","3"
"Sometimes","2013","Not Working","higher vocational","103","0.231783082017792","0.193835501907709","0.269730662127876","3"
"Sometimes","2013","Not Working","higher education","274","0.199060766068241","0.178600157473585","0.219521374662896","3"
"Very often","2013","Full Time","in school","","","","","1"
"Very often","2013","Full Time","inadequately","1","","","","1"
"Very often","2013","Full Time","general elemantary","4","","","","1"
"Very often","2013","Full Time","middle vocational","28","","","","1"
"Very often","2013","Full Time","vocational + Abi","2","","","","1"
"Very often","2013","Full Time","higher vocational","4","","","","1"
"Very often","2013","Full Time","higher education","10","","","","1"
"Very often","2013","Part Time","in school","","","","","1"
"Very often","2013","Part Time","inadequately","2","","","","1"
"Very often","2013","Part Time","general elemantary","10","","","","1"
"Very often","2013","Part Time","middle vocational","34","0.00896409398342094","0.00588648206351263","0.0120417059033293","1"
"Very often","2013","Part Time","vocational + Abi","3","","","","1"
"Very often","2013","Part Time","higher vocational","3","","","","1"
"Very often","2013","Part Time","higher education","9","","","","1"
"Very often","2013","Not Working","in school","1","","","","1"
"Very often","2013","Not Working","inadequately","7","","","","1"
"Very often","2013","Not Working","general elemantary","37","0.0254785923426527","0.0170511945969136","0.0339059900883917","1"
"Very often","2013","Not Working","middle vocational","82","0.0150129573543814","0.0114300148613422","0.0185958998474205","1"
"Very often","2013","Not Working","vocational + Abi","10","","","","1"
"Very often","2013","Not Working","higher vocational","5","","","","1"
"Very often","2013","Not Working","higher education","11","","","","1"
"Never","2014","Full Time","middle vocational","","","","","5"
"Never","2014","Full Time","vocational + Abi","","","","","5"
"Never","2014","Full Time","general elemantary","","","","","5"
"Never","2014","Full Time","in school","","","","","5"
"Never","2014","Full Time","inadequately","","","","","5"
"Never","2014","Full Time","higher vocational","","","","","5"
"Never","2014","Full Time","higher education","","","","","5"
"Never","2014","Part Time","in school","","","","","5"
"Never","2014","Part Time","inadequately","","","","","5"
"Never","2014","Part Time","general elemantary","","","","","5"
"Never","2014","Part Time","middle vocational","","","","","5"
"Never","2014","Part Time","vocational + Abi","","","","","5"
"Never","2014","Part Time","higher vocational","","","","","5"
"Never","2014","Part Time","higher education","","","","","5"
"Never","2014","Not Working","in school","","","","","5"
"Never","2014","Not Working","inadequately","","","","","5"
"Never","2014","Not Working","general elemantary","","","","","5"
"Never","2014","Not Working","middle vocational","","","","","5"
"Never","2014","Not Working","vocational + Abi","","","","","5"
"Never","2014","Not Working","higher vocational","","","","","5"
"Never","2014","Not Working","higher education","","","","","5"
"Often","2014","Full Time","inadequately","","","","","2"
"Often","2014","Full Time","general elemantary","","","","","2"
"Often","2014","Full Time","middle vocational","","","","","2"
"Often","2014","Part Time","general elemantary","","","","","2"
"Often","2014","Not Working","middle vocational","","","","","2"
"Often","2014","Not Working","vocational + Abi","","","","","2"
"Often","2014","Not Working","higher vocational","","","","","2"
"Often","2014","Part Time","middle vocational","","","","","2"
"Often","2014","Part Time","vocational + Abi","","","","","2"
"Often","2014","Full Time","in school","","","","","2"
"Often","2014","Full Time","vocational + Abi","","","","","2"
"Often","2014","Full Time","higher vocational","","","","","2"
"Often","2014","Full Time","higher education","","","","","2"
"Often","2014","Part Time","in school","","","","","2"
"Often","2014","Part Time","inadequately","","","","","2"
"Often","2014","Part Time","higher vocational","","","","","2"
"Often","2014","Part Time","higher education","","","","","2"
"Often","2014","Not Working","in school","","","","","2"
"Often","2014","Not Working","inadequately","","","","","2"
"Often","2014","Not Working","general elemantary","","","","","2"
"Often","2014","Not Working","higher education","","","","","2"
"Rarely ","2014","Full Time","inadequately","","","","","4"
"Rarely ","2014","Full Time","in school","","","","","4"
"Rarely ","2014","Full Time","general elemantary","","","","","4"
"Rarely ","2014","Full Time","middle vocational","","","","","4"
"Rarely ","2014","Full Time","vocational + Abi","","","","","4"
"Rarely ","2014","Full Time","higher vocational","","","","","4"
"Rarely ","2014","Full Time","higher education","","","","","4"
"Rarely ","2014","Part Time","in school","","","","","4"
"Rarely ","2014","Part Time","inadequately","","","","","4"
"Rarely ","2014","Part Time","general elemantary","","","","","4"
"Rarely ","2014","Part Time","higher education","","","","","4"
"Rarely ","2014","Not Working","in school","","","","","4"
"Rarely ","2014","Not Working","inadequately","","","","","4"
"Rarely ","2014","Not Working","general elemantary","","","","","4"
"Rarely ","2014","Not Working","middle vocational","","","","","4"
"Rarely ","2014","Part Time","middle vocational","","","","","4"
"Rarely ","2014","Part Time","vocational + Abi","","","","","4"
"Rarely ","2014","Part Time","higher vocational","","","","","4"
"Rarely ","2014","Not Working","vocational + Abi","","","","","4"
"Rarely ","2014","Not Working","higher vocational","","","","","4"
"Rarely ","2014","Not Working","higher education","","","","","4"
"Sometimes","2014","Full Time","inadequately","","","","","3"
"Sometimes","2014","Full Time","middle vocational","","","","","3"
"Sometimes","2014","Full Time","vocational + Abi","","","","","3"
"Sometimes","2014","Full Time","higher vocational","","","","","3"
"Sometimes","2014","Full Time","higher education","","","","","3"
"Sometimes","2014","Part Time","general elemantary","","","","","3"
"Sometimes","2014","Part Time","middle vocational","","","","","3"
"Sometimes","2014","Part Time","vocational + Abi","","","","","3"
"Sometimes","2014","Part Time","higher vocational","","","","","3"
"Sometimes","2014","Not Working","in school","","","","","3"
"Sometimes","2014","Full Time","general elemantary","","","","","3"
"Sometimes","2014","Part Time","higher education","","","","","3"
"Sometimes","2014","Full Time","in school","","","","","3"
"Sometimes","2014","Part Time","in school","","","","","3"
"Sometimes","2014","Part Time","inadequately","","","","","3"
"Sometimes","2014","Not Working","inadequately","","","","","3"
"Sometimes","2014","Not Working","general elemantary","","","","","3"
"Sometimes","2014","Not Working","middle vocational","","","","","3"
"Sometimes","2014","Not Working","vocational + Abi","","","","","3"
"Sometimes","2014","Not Working","higher vocational","","","","","3"
"Sometimes","2014","Not Working","higher education","","","","","3"
"Very often","2014","Part Time","vocational + Abi","","","","","1"
"Very often","2014","Part Time","higher vocational","","","","","1"
"Very often","2014","Full Time","in school","","","","","1"
"Very often","2014","Full Time","inadequately","","","","","1"
"Very often","2014","Full Time","general elemantary","","","","","1"
"Very often","2014","Full Time","middle vocational","","","","","1"
"Very often","2014","Full Time","vocational + Abi","","","","","1"
"Very often","2014","Full Time","higher vocational","","","","","1"
"Very often","2014","Full Time","higher education","","","","","1"
"Very often","2014","Part Time","in school","","","","","1"
"Very often","2014","Part Time","inadequately","","","","","1"
"Very often","2014","Part Time","general elemantary","","","","","1"
"Very often","2014","Part Time","middle vocational","","","","","1"
"Very often","2014","Part Time","higher education","","","","","1"
"Very often","2014","Not Working","in school","","","","","1"
"Very often","2014","Not Working","inadequately","","","","","1"
"Very often","2014","Not Working","general elemantary","","","","","1"
"Very often","2014","Not Working","middle vocational","","","","","1"
"Very often","2014","Not Working","vocational + Abi","","","","","1"
"Very often","2014","Not Working","higher vocational","","","","","1"
"Very often","2014","Not Working","higher education","","","","","1"
"Never","2015","Full Time","inadequately","","","","","5"
"Never","2015","Full Time","in school","","","","","5"
"Never","2015","Full Time","general elemantary","","","","","5"
"Never","2015","Full Time","vocational + Abi","","","","","5"
"Never","2015","Full Time","middle vocational","","","","","5"
"Never","2015","Full Time","higher vocational","","","","","5"
"Never","2015","Full Time","higher education","","","","","5"
"Never","2015","Part Time","in school","","","","","5"
"Never","2015","Part Time","inadequately","","","","","5"
"Never","2015","Part Time","general elemantary","","","","","5"
"Never","2015","Part Time","middle vocational","","","","","5"
"Never","2015","Part Time","vocational + Abi","","","","","5"
"Never","2015","Part Time","higher vocational","","","","","5"
"Never","2015","Not Working","middle vocational","","","","","5"
"Never","2015","Not Working","vocational + Abi","","","","","5"
"Never","2015","Not Working","higher vocational","","","","","5"
"Never","2015","Not Working","higher education","","","","","5"
"Never","2015","Part Time","higher education","","","","","5"
"Never","2015","Not Working","in school","","","","","5"
"Never","2015","Not Working","inadequately","","","","","5"
"Never","2015","Not Working","general elemantary","","","","","5"
"Often","2015","Full Time","in school","","","","","2"
"Often","2015","Full Time","inadequately","","","","","2"
"Often","2015","Full Time","general elemantary","","","","","2"
"Often","2015","Full Time","middle vocational","","","","","2"
"Often","2015","Full Time","vocational + Abi","","","","","2"
"Often","2015","Full Time","higher vocational","","","","","2"
"Often","2015","Full Time","higher education","","","","","2"
"Often","2015","Part Time","in school","","","","","2"
"Often","2015","Part Time","inadequately","","","","","2"
"Often","2015","Part Time","general elemantary","","","","","2"
"Often","2015","Part Time","middle vocational","","","","","2"
"Often","2015","Part Time","vocational + Abi","","","","","2"
"Often","2015","Part Time","higher vocational","","","","","2"
"Often","2015","Part Time","higher education","","","","","2"
"Often","2015","Not Working","in school","","","","","2"
"Often","2015","Not Working","inadequately","","","","","2"
"Often","2015","Not Working","general elemantary","","","","","2"
"Often","2015","Not Working","middle vocational","","","","","2"
"Often","2015","Not Working","vocational + Abi","","","","","2"
"Often","2015","Not Working","higher vocational","","","","","2"
"Often","2015","Not Working","higher education","","","","","2"
"Rarely ","2015","Part Time","general elemantary","","","","","4"
"Rarely ","2015","Full Time","in school","","","","","4"
"Rarely ","2015","Full Time","inadequately","","","","","4"
"Rarely ","2015","Full Time","general elemantary","","","","","4"
"Rarely ","2015","Full Time","middle vocational","","","","","4"
"Rarely ","2015","Full Time","vocational + Abi","","","","","4"
"Rarely ","2015","Full Time","higher vocational","","","","","4"
"Rarely ","2015","Full Time","higher education","","","","","4"
"Rarely ","2015","Part Time","in school","","","","","4"
"Rarely ","2015","Part Time","inadequately","","","","","4"
"Rarely ","2015","Part Time","middle vocational","","","","","4"
"Rarely ","2015","Part Time","vocational + Abi","","","","","4"
"Rarely ","2015","Part Time","higher vocational","","","","","4"
"Rarely ","2015","Part Time","higher education","","","","","4"
"Rarely ","2015","Not Working","in school","","","","","4"
"Rarely ","2015","Not Working","inadequately","","","","","4"
"Rarely ","2015","Not Working","general elemantary","","","","","4"
"Rarely ","2015","Not Working","middle vocational","","","","","4"
"Rarely ","2015","Not Working","vocational + Abi","","","","","4"
"Rarely ","2015","Not Working","higher vocational","","","","","4"
"Rarely ","2015","Not Working","higher education","","","","","4"
"Sometimes","2015","Full Time","in school","","","","","3"
"Sometimes","2015","Full Time","inadequately","","","","","3"
"Sometimes","2015","Full Time","higher education","","","","","3"
"Sometimes","2015","Full Time","vocational + Abi","","","","","3"
"Sometimes","2015","Part Time","general elemantary","","","","","3"
"Sometimes","2015","Part Time","higher education","","","","","3"
"Sometimes","2015","Not Working","in school","","","","","3"
"Sometimes","2015","Full Time","general elemantary","","","","","3"
"Sometimes","2015","Part Time","higher vocational","","","","","3"
"Sometimes","2015","Full Time","higher vocational","","","","","3"
"Sometimes","2015","Part Time","middle vocational","","","","","3"
"Sometimes","2015","Part Time","vocational + Abi","","","","","3"
"Sometimes","2015","Full Time","middle vocational","","","","","3"
"Sometimes","2015","Part Time","in school","","","","","3"
"Sometimes","2015","Part Time","inadequately","","","","","3"
"Sometimes","2015","Not Working","inadequately","","","","","3"
"Sometimes","2015","Not Working","general elemantary","","","","","3"
"Sometimes","2015","Not Working","middle vocational","","","","","3"
"Sometimes","2015","Not Working","vocational + Abi","","","","","3"
