"plj0588","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Very often","2013","lower secondary degree","Male","33","0.00902677629008392","0.0058716990394579","0.0121818535407099"
"Very often","2013","lower secondary degree","Female","73","0.018028915067739","0.0137094151409047","0.0223484149945732"
"Very often","2013","secondary school degree","Male","20","","",""
"Very often","2013","secondary school degree","Female","54","0.00876640734952985","0.0061165815037031","0.0114162331953566"
"Very often","2013","college entrance qualification","Male","13","","",""
"Very often","2013","college entrance qualification","Female","21","","",""
"Very often","2013","Other degree","Male","12","","",""
"Very often","2013","Other degree","Female","23","","",""
"Very often","2013","no degree/no degree yet","Male","5","","",""
"Very often","2013","no degree/no degree yet","Female","7","","",""
"Often","2013","lower secondary degree","Male","170","0.0556077029875635","0.0479630743420471","0.06325233163308"
"Often","2013","lower secondary degree","Female","235","0.0574739027661893","0.0499180869788167","0.065029718553562"
"Often","2013","secondary school degree","Male","147","0.0520689089737545","0.0442695786794094","0.0598682392680997"
"Often","2013","secondary school degree","Female","271","0.0654934880832265","0.0584610044712857","0.0725259716951673"
"Often","2013","college entrance qualification","Male","96","0.0353286565226238","0.0292257224802978","0.0414315905649499"
"Often","2013","college entrance qualification","Female","173","0.0487249066548011","0.0419471686394349","0.0555026446701673"
"Often","2013","Other degree","Male","47","0.0670286670297043","0.0485034411437889","0.0855538929156197"
"Often","2013","Other degree","Female","76","0.0711310193213822","0.054243734283946","0.0880183043588184"
"Often","2013","no degree/no degree yet","Male","23","","",""
"Often","2013","no degree/no degree yet","Female","47","0.121724038042806","0.0908198358170218","0.152628240268589"
"Sometimes","2013","lower secondary degree","Male","669","0.200511455205753","0.187155086028582","0.213867824382925"
"Sometimes","2013","lower secondary degree","Female","789","0.222942888205094","0.209430795817832","0.236454980592356"
"Sometimes","2013","secondary school degree","Male","512","0.178214745607143","0.164779961881148","0.191649529333138"
"Sometimes","2013","secondary school degree","Female","1074","0.237792341129215","0.225690426419788","0.249894255838641"
"Sometimes","2013","college entrance qualification","Male","558","0.176724900138878","0.164115141063173","0.189334659214584"
"Sometimes","2013","college entrance qualification","Female","759","0.195547898345215","0.183061623838998","0.208034172851433"
"Sometimes","2013","Other degree","Male","175","0.260361893657611","0.227853356981025","0.292870430334197"
"Sometimes","2013","Other degree","Female","230","0.243673574269641","0.215469494007292","0.271877654531989"
"Sometimes","2013","no degree/no degree yet","Male","76","0.212657034719345","0.171515721951481","0.253798347487208"
"Sometimes","2013","no degree/no degree yet","Female","98","0.219054418532576","0.179961305238535","0.258147531826617"
"Rarely ","2013","lower secondary degree","Male","1444","0.414371971233948","0.39793889725585","0.430805045212046"
"Rarely ","2013","lower secondary degree","Female","1376","0.375703903407308","0.35998155239163","0.391426254422986"
"Rarely ","2013","secondary school degree","Male","1528","0.494981039013981","0.477428990388423","0.512533087639539"
"Rarely ","2013","secondary school degree","Female","2096","0.433435783768013","0.419349207384039","0.447522360151987"
"Rarely ","2013","college entrance qualification","Male","1801","0.502317211506087","0.485788052146753","0.518846370865422"
"Rarely ","2013","college entrance qualification","Female","1861","0.487101372945","0.471365832921414","0.502836912968585"
"Rarely ","2013","Other degree","Male","253","0.34664216872876","0.311387607160186","0.381896730297333"
"Rarely ","2013","Other degree","Female","302","0.342863585631542","0.311678888114021","0.374048283149064"
"Rarely ","2013","no degree/no degree yet","Male","159","0.390947778259439","0.34188603976444","0.440009516754437"
"Rarely ","2013","no degree/no degree yet","Female","179","0.396410562477769","0.350177007561408","0.44264411739413"
"Never","2013","lower secondary degree","Male","1136","0.320482094282651","0.304914731904736","0.336049456660566"
"Never","2013","lower secondary degree","Female","1172","0.32585039055367","0.310634877840337","0.341065903267003"
"Never","2013","secondary school degree","Male","910","0.267314736128397","0.251778354925742","0.282851117331053"
"Never","2013","secondary school degree","Female","1259","0.254511979670016","0.242129918325673","0.266894041014359"
"Never","2013","college entrance qualification","Male","1047","0.281320167494562","0.266455555106525","0.296184779882599"
"Never","2013","college entrance qualification","Female","1062","0.263347995543448","0.249481957007413","0.277214034079483"
"Never","2013","Other degree","Male","213","0.30647475710359","0.272321859004812","0.340627655202369"
"Never","2013","Other degree","Female","259","0.317287079286283","0.286709835046301","0.347864323526264"
"Never","2013","no degree/no degree yet","Male","117","0.344120176135961","0.296353667742555","0.391886684529367"
"Never","2013","no degree/no degree yet","Female","99","0.233933561116079","0.19392127667481","0.273945845557349"
"Very often","2014","lower secondary degree","Male","","","",""
"Very often","2014","lower secondary degree","Female","","","",""
