"year","e11102","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","general elemantary","37.06","40","1449","20","35","40","48","72","36.48","37.64","1","80","40","40"
"1984","Employed","higher education","41.78","42","551","20","40","50","60","75","40.61","42.95","1","80","40","42"
"1984","Employed","higher vocational","41.83","40","411","20","40","50","60","80","40.49","43.17","1","80","40","42"
"1984","Employed","in school","","","","","","","","","","","","","",""
"1984","Employed","inadequately","39.38","40","544","30","40","40","48","80","38.59","40.17","2","80","40","40"
"1984","Employed","middle vocational","40.39","40","3232","24","40","45","52","72","39.99","40.79","1","80","40","40"
"1984","Employed","vocational + Abi","42.21","40","191","28","40","48","56","72","40.64","43.78","4","80","40","40"
"1984","Not Employed","general elemantary","35.9","40","52","10","35","40","50","80","32.13","39.67","2","80","40","40"
"1984","Not Employed","higher education","","","","","","","","","","","","","",""
"1984","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1984","Not Employed","in school","","","","","","","","","","","","","",""
"1984","Not Employed","inadequately","","","","","","","","","","","","","",""
"1984","Not Employed","middle vocational","34.32","40","57","10","22","40","45","60","30.75","37.89","1","60","40","40"
"1984","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1985","Employed","general elemantary","36.72","40","1284","18","34","41","48","65","36.06","37.38","1","80","40","40"
"1985","Employed","higher education","43.13","43","555","28","40","50","60","70","42.1","44.16","2","80","42","44"
"1985","Employed","higher vocational","41.6","42","396","20","40","50","60","70","40.23","42.97","2","75","40","43"
"1985","Employed","in school","","","","","","","","","","","","","",""
"1985","Employed","inadequately","40.24","40","426","32","40","42","50","70","39.35","41.13","1","80","40","40"
"1985","Employed","middle vocational","39.82","40","2979","20","40","45","50","72","39.38","40.26","1","80","40","40"
"1985","Employed","vocational + Abi","39.35","40","167","12","40","45","54","70","37.32","41.38","2","80","40","40"
"1985","Not Employed","general elemantary","38.31","40","54","12","35","48","60","75","33.79","42.83","2","75","40","40"
"1985","Not Employed","higher education","","","","","","","","","","","","","",""
"1985","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1985","Not Employed","in school","","","","","","","","","","","","","",""
"1985","Not Employed","inadequately","","","","","","","","","","","","","",""
"1985","Not Employed","middle vocational","31.65","40","63","8","15","43","46","70","27.2","36.1","1","70","38","40"
"1985","Not Employed","vocational + Abi","","","","","","","","","","","","","",""
"1986","Employed","general elemantary","37.53","40","1286","20","37","41","50","70","36.9","38.16","2","80","40","40"
"1986","Employed","higher education","43.58","44","533","28","40","50","60","70","42.51","44.65","2","80","42","45"
"1986","Employed","higher vocational","42.18","42","356","24","40","48","60","70","40.86","43.5","1","80","40","43"
"1986","Employed","in school","","","","","","","","","","","","","",""
"1986","Employed","inadequately","39.92","40","385","38","39","40","50","62","38.99","40.85","2","80","40","40"
"1986","Employed","middle vocational","40.34","40","2902","22","39","45","50","72","39.91","40.77","1","80","40","40"
"1986","Employed","vocational + Abi","38.6","40","168","13","39","45","50","70","36.7","40.5","1","75","40","41"
"1986","Not Employed","general elemantary","31.27","38.36","38","6","10","44","55","70","25.48","37.06","1","70","30","40"
"1986","Not Employed","higher education","","","","","","","","","","","","","",""
"1986","Not Employed","higher vocational","","","","","","","","","","","","","",""
"1986","Not Employed","in school","","","","","","","","","","","","","",""
"1986","Not Employed","inadequately","","","","","","","","","","","","","",""
"1986","Not Employed","middle vocational","33.29","40","52","10","20","40","42","68","28.94","37.64","1","68","30","40"
