"year","pgcasmin","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","East Germany","","","","","","","","","","","","","",""
"1984","(0) in school","West Germany","","","","","","","","","","","","","",""
"1984","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"1984","(1a) inadequately completed","West Germany","39.7","40","607","32","40","40","48","70","38.98","40.42","2","80","40","40"
"1984","(1b) general elementary school","East Germany","","","","","","","","","","","","","",""
"1984","(1b) general elementary school","West Germany","36.81","40","1301","20","30","40","50","75","36.18","37.44","2","80","40","40"
"1984","(1c) basic vocational qualification","East Germany","","","","","","","","","","","","","",""
"1984","(1c) basic vocational qualification","West Germany","40.99","40","2510","25","40","45","54","72","40.54","41.44","1","80","40","40"
"1984","(2a) intermediate vocational","East Germany","","","","","","","","","","","","","",""
"1984","(2a) intermediate vocational","West Germany","40.14","40","890","20","40","45","55","76","39.29","40.99","1","80","40","40"
"1984","(2b) intermediate general qualification","East Germany","","","","","","","","","","","","","",""
"1984","(2b) intermediate general qualification","West Germany","37.79","40","211","20","40","40","45","70","36.34","39.24","1","80","40","40"
"1984","(2c_gen) general maturity certificate","East Germany","","","","","","","","","","","","","",""
"1984","(2c_gen) general maturity certificate","West Germany","31.81","40","144","9","20","40","44","60","29.61","34.01","1","80","40","40"
"1984","(2c_voc) vocational maturity certificate","East Germany","","","","","","","","","","","","","",""
"1984","(2c_voc) vocational maturity certificate","West Germany","40.85","40","283","20","40","45","56","80","39.44","42.26","3","80","40","40"
"1984","(3a) lower tertiary education","East Germany","","","","","","","","","","","","","",""
"1984","(3a) lower tertiary education","West Germany","42.82","42","180","25","40","50","60","78","40.88","44.76","2","80","40","44"
"1984","(3b) higher tertiary education","East Germany","","","","","","","","","","","","","",""
"1984","(3b) higher tertiary education","West Germany","41.11","42","384","20","38","50","60","70","39.65","42.57","1","80","40","42"
"1985","(0) in school","East Germany","","","","","","","","","","","","","",""
"1985","(0) in school","West Germany","","","","","","","","","","","","","",""
"1985","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"1985","(1a) inadequately completed","West Germany","40.21","40","476","32","40","42","50","70","39.38","41.04","1","80","40","40"
"1985","(1b) general elementary school","East Germany","","","","","","","","","","","","","",""
"1985","(1b) general elementary school","West Germany","36.46","40","1142","16","30","42","50","65","35.74","37.18","1","80","40","40"
"1985","(1c) basic vocational qualification","East Germany","","","","","","","","","","","","","",""
"1985","(1c) basic vocational qualification","West Germany","40.3","40","2286","20","40","45","52","70","39.79","40.81","1","80","40","40"
"1985","(2a) intermediate vocational","East Germany","","","","","","","","","","","","","",""
"1985","(2a) intermediate vocational","West Germany","40.35","40","862","21","40","45","50","72","39.5","41.2","1","80","40","40"
"1985","(2b) intermediate general qualification","East Germany","","","","","","","","","","","","","",""
"1985","(2b) intermediate general qualification","West Germany","38.15","40","210","20","40","42","45","70","36.67","39.63","2","80","40","40"
"1985","(2c_gen) general maturity certificate","East Germany","","","","","","","","","","","","","",""
"1985","(2c_gen) general maturity certificate","West Germany","30.13","40","137","8","15","40","43","55","27.55","32.71","2","75","39","40"
"1985","(2c_voc) vocational maturity certificate","East Germany","","","","","","","","","","","","","",""
"1985","(2c_voc) vocational maturity certificate","West Germany","38.87","40","254","12","40","45","50","70","37.16","40.58","2","80","40","41"
"1985","(3a) lower tertiary education","East Germany","","","","","","","","","","","","","",""
"1985","(3a) lower tertiary education","West Germany","43","42","180","29","40","50","55","80","41.34","44.66","4","80","40","44"
"1985","(3b) higher tertiary education","East Germany","","","","","","","","","","","","","",""
"1985","(3b) higher tertiary education","West Germany","42.8","44","385","25","40","50","60","70","41.5","44.1","2","75","42","45"
"1986","(0) in school","East Germany","","","","","","","","","","","","","",""
"1986","(0) in school","West Germany","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"1986","(1a) inadequately completed","West Germany","39.88","40","439","35","39","42","50","62","38.97","40.79","2","80","40","40"
"1986","(1b) general elementary school","East Germany","","","","","","","","","","","","","",""
"1986","(1b) general elementary school","West Germany","37.03","40","1122","19","30","40","50","70","36.33","37.73","1","80","40","40"
"1986","(1c) basic vocational qualification","East Germany","","","","","","","","","","","","","",""
"1986","(1c) basic vocational qualification","West Germany","40.5","40","2191","22","39","45","55","72","40","41","1","80","40","40"
"1986","(2a) intermediate vocational","East Germany","","","","","","","","","","","","","",""
"1986","(2a) intermediate vocational","West Germany","40.69","40","825","23","40","45","50","70","39.88","41.5","1","80","40","40"
"1986","(2b) intermediate general qualification","East Germany","","","","","","","","","","","","","",""
"1986","(2b) intermediate general qualification","West Germany","38.75","40","218","30","40","41","45","60","37.46","40.04","1","60","40","40"
"1986","(2c_gen) general maturity certificate","East Germany","","","","","","","","","","","","","",""
"1986","(2c_gen) general maturity certificate","West Germany","35.73","40","151","12","36","40","45","70","33.62","37.84","1","70","40","40"
"1986","(2c_voc) vocational maturity certificate","East Germany","","","","","","","","","","","","","",""
"1986","(2c_voc) vocational maturity certificate","West Germany","39.84","40","250","20","39","45","52","70","38.27","41.41","1","75","40","41"
"1986","(3a) lower tertiary education","East Germany","","","","","","","","","","","","","",""
"1986","(3a) lower tertiary education","West Germany","43.96","43","164","38","40","50","60","65","42.32","45.6","5","72","42","45"
"1986","(3b) higher tertiary education","East Germany","","","","","","","","","","","","","",""
"1986","(3b) higher tertiary education","West Germany","43.29","44","378","27","40","50","60","72","41.93","44.65","2","80","41","45"
"1987","(0) in school","East Germany","","","","","","","","","","","","","",""
"1987","(0) in school","West Germany","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"1987","(1a) inadequately completed","West Germany","39.6","40","449","30","39","40","50","68","38.76","40.44","2","80","40","40"
"1987","(1b) general elementary school","East Germany","","","","","","","","","","","","","",""
"1987","(1b) general elementary school","West Germany","36.25","40","1136","15","30","40","50","69","35.6","36.9","1","80","40","40"
"1987","(1c) basic vocational qualification","East Germany","","","","","","","","","","","","","",""
"1987","(1c) basic vocational qualification","West Germany","40.34","40","2183","24","39","45","50","72","39.87","40.81","1","80","40","40"
"1987","(2a) intermediate vocational","East Germany","","","","","","","","","","","","","",""
"1987","(2a) intermediate vocational","West Germany","39.98","40","854","22","39","45","50","70","39.19","40.77","1","80","40","40"
"1987","(2b) intermediate general qualification","East Germany","","","","","","","","","","","","","",""
"1987","(2b) intermediate general qualification","West Germany","38.44","40","216","25","39","41","47","60","37.17","39.71","2","80","40","40"
"1987","(2c_gen) general maturity certificate","East Germany","","","","","","","","","","","","","",""
"1987","(2c_gen) general maturity certificate","West Germany","36.17","40","163","10","38","41","50","72","34.16","38.18","5","80","39","40"
"1987","(2c_voc) vocational maturity certificate","East Germany","","","","","","","","","","","","","",""
"1987","(2c_voc) vocational maturity certificate","West Germany","39.13","40","257","20","39","45","50","65","37.69","40.57","2","75","40","40"
"1987","(3a) lower tertiary education","East Germany","","","","","","","","","","","","","",""
"1987","(3a) lower tertiary education","West Germany","42.2","42","165","30","40","46","50","70","40.42","43.98","1","78","40","44"
"1987","(3b) higher tertiary education","East Germany","","","","","","","","","","","","","",""
"1987","(3b) higher tertiary education","West Germany","42","43","381","20","40","50","60","70","40.64","43.36","2","80","40","44"
"1988","(0) in school","East Germany","","","","","","","","","","","","","",""
"1988","(0) in school","West Germany","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","East Germany","","","","","","","","","","","","","",""
"1988","(1a) inadequately completed","West Germany","38.55","40","393","30","38","42","46","60","37.6","39.5","1","70","40","40"
"1988","(1b) general elementary school","East Germany","","","","","","","","","","","","","",""
"1988","(1b) general elementary school","West Germany","35.75","40","1086","14","29","40","50","70","35.01","36.49","1","80","40","40"
"1988","(1c) basic vocational qualification","East Germany","","","","","","","","","","","","","",""
