"year","hgtyp1hh","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","direct migration background","38.85","40","299","25","40","40","46","60","37.89","39.81","2","80","40","40"
"1984","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","no migration background","39.73","40","971","20","40","44","50","70","38.99","40.47","2","80","40","40"
"1984","1-pers.-HH","direct migration background","39.71","40","168","33","40","40","48","66","38.3","41.12","3","72","40","40"
"1984","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1984","1-pers.-HH","no migration background","40.84","40","420","25","40","45","53","72","39.67","42.01","1","80","40","40"
"1984","Couple + C. GT 16 ","direct migration background","38.82","40","298","25","40","40","48","65.21","37.83","39.81","10","80","40","40"
"1984","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","no migration background","39.81","40","811","22","40","43","50","80","38.99","40.63","1","80","40","40"
"1984","Couple + C. LE 16","direct migration background","39.34","40","741","21","40","43","50","70","38.56","40.12","2","80","40","40"
"1984","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","no migration background","40.26","40","1159","20","40","48","58","75","39.44","41.08","1","80","40","40"
"1984","Couple + C. LE and GT 16","direct migration background","39.14","40","385","25","40","40","45","75","38.31","39.97","2","75","40","40"
"1984","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","no migration background","39.8","40","570","20","40","43","53","75","38.72","40.88","2","80","40","40"
"1984","Single parent","direct migration background","38.32","40","79","30","40","41","45","56","36.24","40.4","2","70","40","40"
"1984","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1984","Single parent","no migration background","38.52","40","210","20","36","43","50","76","36.7","40.34","1","77","40","40"
"1985","(Married) couple without C.","direct migration background","40.45","40","251","20","40","45","50","70","39.38","41.52","7","70","40","40"
"1985","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","no migration background","40.56","40","912","25","40","45","50","70","39.83","41.29","2","80","40","40"
"1985","1-pers.-HH","direct migration background","42.08","40","136","38","40","45","50","72","40.29","43.87","3","72","40","40"
"1985","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1985","1-pers.-HH","no migration background","39.24","40","399","18","40","45","50","70","37.99","40.49","1","74","40","40"
"1985","Couple + C. GT 16 ","direct migration background","38","40","244","20","40","42","47","60","36.52","39.48","2","80","40","40"
"1985","Couple + C. GT 16 ","indirect migration background","","","","","","","","","","","","","",""
"1985","Couple + C. GT 16 ","no migration background","39.37","40","887","20","40","45","50","70","38.52","40.22","1","80","40","40"
"1985","Couple + C. LE 16","direct migration background","38.82","40","601","20","39","44","50","75","37.88","39.76","1","80","40","40"
"1985","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","no migration background","38.82","40","1084","16","36","46","55","70","37.95","39.69","1","80","40","40"
"1985","Couple + C. LE and GT 16","direct migration background","38.87","40","344","25","40","41","48","70","37.74","40","3","80","40","40"
"1985","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","no migration background","40.05","40","477","20","40","45","55","65","38.87","41.23","1","80","40","41"
"1985","Single parent","direct migration background","38.92","40","71","30","40","40","42","80","36.34","41.5","1","80","40","40"
"1985","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1985","Single parent","no migration background","39.23","40","212","20","39","44","56","80","37.41","41.05","2","80","40","40"
"1986","(Married) couple without C.","direct migration background","38.57","40","248","20","39","40","50","70","37.22","39.92","2","70","40","40"
"1986","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","no migration background","40.6","40","938","25","40","45","50","75","39.89","41.31","1","80","40","40"
"1986","1-pers.-HH","direct migration background","40.08","40","125","30","39","43","50","70","38.19","41.97","1","70","40","40"
"1986","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1986","1-pers.-HH","no migration background","41.74","40","377","35","40","45","55","73","40.63","42.85","1","80","40","42"
"1986","Couple + C. GT 16 ","direct migration background","38.41","40","298","25","38","40","45","70","37.19","39.63","1","80","40","40"
"1986","Couple + C. GT 16 ","indirect migration background","37.56","40","35","25","38","40","42","70","35.12","40","25","70","40","40"
"1986","Couple + C. GT 16 ","no migration background","39.14","40","892","20","38","43","50","70","38.32","39.96","1","80","40","40"
"1986","Couple + C. LE 16","direct migration background","39.36","40","563","24","38","44","50","70","38.44","40.28","2","80","40","40"
"1986","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1986","Couple + C. LE 16","no migration background","39.78","40","956","20","38","47","56","70","38.88","40.68","1","80","40","40"
"1986","Couple + C. LE and GT 16","direct migration background","39.26","40","319","36","39","41","46","70","38.39","40.13","2","70","40","40"
"1986","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1986","Couple + C. LE and GT 16","no migration background","40.33","40","435","22","40","45","55","70","39.16","41.5","1","75","40","40"
"1986","Single parent","direct migration background","35.77","39.21","61","20","38","40","41","55","33.15","38.39","8","70","39","40"
"1986","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1986","Single parent","no migration background","38.63","40","205","21","39","44","50","70","36.99","40.27","2","72","40","40"
"1987","(Married) couple without C.","direct migration background","39.86","40","236","35","39","42","48","60","38.89","40.83","4","80","40","40"
"1987","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1987","(Married) couple without C.","no migration background","39.29","40","959","20","39","45","50","70","38.59","39.99","1","80","40","40"
"1987","1-pers.-HH","direct migration background","40.34","40","125","38","40","40","46","72","38.65","42.03","4","72","40","40"
"1987","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1987","1-pers.-HH","no migration background","40.46","40","383","24","40","45","50","65","39.28","41.64","2","75","40","40"
"1987","Couple + C. GT 16 ","direct migration background","38.43","40","306","20","38","41","46","65","37.43","39.43","8","80","40","40"
"1987","Couple + C. GT 16 ","indirect migration background","39.1","39.97","36","35","38","40","40","48","37.77","40.43","22","48","39","40"
"1987","Couple + C. GT 16 ","no migration background","38.95","40","949","20","39","43","50","70","38.19","39.71","1","80","40","40"
"1987","Couple + C. LE 16","direct migration background","39.57","40","570","26","38","42","50","70","38.74","40.4","5","80","40","40"
"1987","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE 16","no migration background","39.36","40","956","19","38","46","55","75","38.45","40.27","1","80","40","40"
"1987","Couple + C. LE and GT 16","direct migration background","39.36","40","326","21","39","40","50","75","38.51","40.21","4","75","40","40"
"1987","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1987","Couple + C. LE and GT 16","no migration background","39.61","40","380","20","39","45","51","70","38.31","40.91","1","80","40","40"
"1987","Single parent","direct migration background","37.38","40","65","20","38","40","44","56","35.38","39.38","5","60","40","40"
"1987","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1987","Single parent","no migration background","38.31","40","214","20","38","42","50","70","36.75","39.87","3","80","40","40"
"1988","(Married) couple without C.","direct migration background","38.4","40","245","20","38","42","48","65","37.12","39.68","1","65","40","40"
"1988","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1988","(Married) couple without C.","no migration background","39.64","40","910","22","39","45","50","70","38.91","40.37","2","80","40","40"
"1988","1-pers.-HH","direct migration background","40.22","40","112","30","38","43","50","60","38.17","42.27","2","70","40","40"
"1988","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1988","1-pers.-HH","no migration background","40.44","40","355","28","39","45","50","70","39.31","41.57","1","80","40","40"
"1988","Couple + C. GT 16 ","direct migration background","39.27","40","285","25","38","42","50","70","37.94","40.6","1","80","40","40"
"1988","Couple + C. GT 16 ","indirect migration background","39.06","40","49","30","38","40","43","70","36.17","41.95","1","70","39","40"
"1988","Couple + C. GT 16 ","no migration background","38.78","40","955","20","38","43","50","70","37.98","39.58","1","80","40","40"
"1988","Couple + C. LE 16","direct migration background","37.65","40","504","20","38","43","50","60","36.72","38.58","2","80","40","40"
"1988","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE 16","no migration background","38.8","40","926","17","37","45","55","70","37.87","39.73","1","80","40","40"
"1988","Couple + C. LE and GT 16","direct migration background","37.14","40","305","20","38","40","45","60","36.12","38.16","3","70","40","40"
"1988","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1988","Couple + C. LE and GT 16","no migration background","37.53","40","312","12","38","43","50","70","35.94","39.12","1","80","40","40"
"1988","Single parent","direct migration background","34.27","40","59","10","35","40","41","50","32.14","36.4","5","50","39","40"
"1988","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1988","Single parent","no migration background","37.01","40","221","12","38","42","50","77","35.34","38.68","2","80","40","40"
"1989","(Married) couple without C.","direct migration background","40.19","40","246","30","38","43","50","80","39.06","41.32","8","80","39","40"
"1989","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1989","(Married) couple without C.","no migration background","39.69","40","933","24","38","45","50","70","39.03","40.35","1","75","40","40"
"1989","1-pers.-HH","direct migration background","39.85","40","111","35","38","44","50","71","38.12","41.58","1","80","40","40"
"1989","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1989","1-pers.-HH","no migration background","41.75","40","394","36","39","45","53","70","40.77","42.73","3","71","40","40"
"1989","Couple + C. GT 16 ","direct migration background","38.78","40","287","25","38","43","48","60","37.83","39.73","1","70","40","40"
"1989","Couple + C. GT 16 ","indirect migration background","39.01","40","47","35","38","40","41","55","37.13","40.89","12","55","39","40"
"1989","Couple + C. GT 16 ","no migration background","39.74","40","933","22","38","45","50","70","39.01","40.47","1","80","40","40"
"1989","Couple + C. LE 16","direct migration background","38.22","40","481","20","38","43","48","65","37.23","39.21","1","80","40","40"
"1989","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE 16","no migration background","39.14","40","901","20","37","45","53","72","38.21","40.07","1","80","40","40"
"1989","Couple + C. LE and GT 16","direct migration background","39.16","40","285","28","38","40","50","70","38.27","40.05","6","78","39","40"
"1989","Couple + C. LE and GT 16","indirect migration background","","","","","","","","","","","","","",""
"1989","Couple + C. LE and GT 16","no migration background","40.09","40","272","20","38","45","50","70","38.61","41.57","4","72","40","40"
"1989","Single parent","direct migration background","33.8","38.28","57","10","32","40","40","60","30.91","36.69","6","80","38","40"
"1989","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1989","Single parent","no migration background","39.26","40","196","23","37","43","55","70","37.63","40.89","6","76","40","40"
"1990","(Married) couple without C.","direct migration background","39.76","40","274","30","37.5","44.5","50","70","38.66","40.86","2","70","39","40"
"1990","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1990","(Married) couple without C.","no migration background","40.56","40","1498","25","38.5","45.5","51","70","40","41.12","0.5","80","40","42"
"1990","1-pers.-HH","direct migration background","39.05","39.6","103","36","38","42.5","46","50","37.58","40.52","9","70","39","40"
"1990","1-pers.-HH","indirect migration background","","","","","","","","","","","","","",""
"1990","1-pers.-HH","no migration background","41.81","40","492","35","38.5","47","51","70","40.9","42.72","5","80","40","43"
"1990","Couple + C. GT 16 ","direct migration background","39.69","40","329","28","37.5","45","50","70","38.63","40.75","4","80","39","40"
"1990","Couple + C. GT 16 ","indirect migration background","37.5","39.57","67","28","37.5","40","45","70","35.43","39.57","10","70","38.5","40"
"1990","Couple + C. GT 16 ","no migration background","40.29","40","1449","22.5","38","46","51","66","39.71","40.87","2","80","40","42"
"1990","Couple + C. LE 16","direct migration background","40.06","40","476","25","37.5","45","50","70","39.18","40.94","3","80","39","40"
"1990","Couple + C. LE 16","indirect migration background","","","","","","","","","","","","","",""
"1990","Couple + C. LE 16","no migration background","40.38","40.66","2145","20","37.5","50","52","70","39.86","40.9","0.2","80","42","43"
"1990","Couple + C. LE and GT 16","direct migration background","37.18","39","267","24","37.5","40","45","70","36.07","38.29","1.5","80","38.5","40"
"1990","Couple + C. LE and GT 16","indirect migration background","36.6","37.5","36","20","25","40","55","57.5","33.77","39.43","12","57.5","37.5","40"
"1990","Couple + C. LE and GT 16","no migration background","41.41","40","499","27","38","48","51","80","40.42","42.4","2","80","40","44"
"1990","Single parent","direct migration background","36.51","38.29","59","20","37","40","50","60","34.11","38.91","10","72","38","40"
"1990","Single parent","indirect migration background","","","","","","","","","","","","","",""
"1990","Single parent","no migration background","40.49","40","340","25","38","45","51","70","39.38","41.6","5","80","40","42"
"1991","(Married) couple without C.","direct migration background","38.6","40","260","20","37.5","42","50","70","37.51","39.69","3","72","38.5","40"
"1991","(Married) couple without C.","indirect migration background","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","no migration background","39.71","40","1319","24","37.5","44","50","70","39.14","40.28","2","80","40","40"
"1991","1-pers.-HH","direct migration background","40.79","40","107","37","38.5","42","45","60","39.15","42.43","12","80","40","40"
