"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1984","direct migration background","(1a) inadequately completed","39.83","40","580","32","40","40","48","76","39.1","40.56","3","80","40","40"
"1984","direct migration background","(1b) general elementary school","38.12","40","637","25","40","40","45","60","37.44","38.8","2","70","40","40"
"1984","direct migration background","(1c) basic vocational qualification","40.04","40","534","28","40","43","50","70","39.24","40.84","2","80","40","40"
"1984","direct migration background","(2a) intermediate vocational","38.11","40","49","22","36","40","48","65","35.45","40.77","15","65","40","40"
"1984","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","direct migration background","(2c_gen) general maturity certificate","35.71","40","73","20","30","40","44","50","33.43","37.99","10","80","40","40"
"1984","direct migration background","(2c_voc) vocational maturity certificate","39.74","40","93","30","40","40","50","60","37.99","41.49","10","70","40","40"
"1984","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","direct migration background","(3b) higher tertiary education","38.16","40","66","14","28","50","60","68","34.59","41.73","2","72","40","43"
"1984","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1984","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","no migration background","(0) in school","","","","","","","","","","","","","",""
"1984","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","no migration background","(1b) general elementary school","36.51","40","644","16","30","40","50","78","35.45","37.57","2","80","40","40"
"1984","no migration background","(1c) basic vocational qualification","41.09","40","1956","25","40","45","55","74","40.56","41.62","1","80","40","40"
"1984","no migration background","(2a) intermediate vocational","40.22","40","834","20","40","45","55","77","39.32","41.12","1","80","40","40"
"1984","no migration background","(2b) intermediate general qualification","38.26","40","181","20","40","40","45","70","36.68","39.84","1","80","40","40"
"1984","no migration background","(2c_gen) general maturity certificate","30.63","40","69","8","19","40","44","60","27.01","34.25","1","60","21","40"
"1984","no migration background","(2c_voc) vocational maturity certificate","41","40","190","20","40","46","56","80","39.08","42.92","3","80","40","40"
"1984","no migration background","(3a) lower tertiary education","42.71","42","165","25","40","50","60","78","40.68","44.74","2","80","40","44"
"1984","no migration background","(3b) higher tertiary education","41.44","42","316","20","39","50","60","70","39.82","43.06","1","80","40","44"
"1985","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1985","direct migration background","(1a) inadequately completed","40.08","40","452","37","40","40","50","70","39.23","40.93","1","80","40","40"
"1985","direct migration background","(1b) general elementary school","38.34","40","521","20","40","40","48","60","37.42","39.26","1","80","40","40"
"1985","direct migration background","(1c) basic vocational qualification","40.06","40","455","30","40","44","50","70","39.09","41.03","2","80","40","40"
"1985","direct migration background","(2a) intermediate vocational","40.15","40","51","22","40","44","50","70","36.55","43.75","2","70","40","40"
"1985","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","direct migration background","(2c_gen) general maturity certificate","32.53","40","53","10","20","40","44","63","28.47","36.59","2","75","40","40"
"1985","direct migration background","(2c_voc) vocational maturity certificate","42.01","40","83","30","40","45","50","70","39.64","44.38","2","80","40","41"
"1985","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","direct migration background","(3b) higher tertiary education","40.44","40","57","20","30","45","60","70","36.56","44.32","2","75","40","45"
"1985","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1985","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1985","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1985","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1985","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1985","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","no migration background","(0) in school","","","","","","","","","","","","","",""
"1985","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1985","no migration background","(1b) general elementary school","36.05","40","605","15","25","42","50","70","34.95","37.15","1","80","40","40"
"1985","no migration background","(1c) basic vocational qualification","40.31","40","1807","20","40","45","55","70","39.71","40.91","1","80","40","40"
"1985","no migration background","(2a) intermediate vocational","40.31","40","804","20","40","45","50","72","39.44","41.18","1","80","40","40"
"1985","no migration background","(2b) intermediate general qualification","38.57","40","175","20","40","42","46","70","36.99","40.15","2","80","40","40"
"1985","no migration background","(2c_gen) general maturity certificate","29.7","40","83","8","15","40","43","55","26.38","33.02","2","65","25","40"
"1985","no migration background","(2c_voc) vocational maturity certificate","38.41","40","171","10","40","45","50","70","36.15","40.67","2","70","40","42"
"1985","no migration background","(3a) lower tertiary education","43.08","42","165","30","40","50","55","80","41.41","44.75","4","80","40","44"
"1985","no migration background","(3b) higher tertiary education","43.02","44","327","25","40","50","60","70","41.64","44.4","2","70","42","45"
"1986","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1986","direct migration background","(1a) inadequately completed","39.42","40","412","38","39","40","45","68","38.49","40.35","2","80","40","40"
"1986","direct migration background","(1b) general elementary school","38.55","40","533","22","39","40","48","60","37.7","39.4","1","80","40","40"
"1986","direct migration background","(1c) basic vocational qualification","38.44","40","459","20","39","42","47","70","37.52","39.36","2","80","40","40"
"1986","direct migration background","(2a) intermediate vocational","39.47","40","46","26","39","40","45","70","36.14","42.8","2","70","39","40"
"1986","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","direct migration background","(2c_gen) general maturity certificate","31.92","40","53","10","20","40","42","50","28.54","35.3","1","56","40","40"
"1986","direct migration background","(2c_voc) vocational maturity certificate","43.12","40","80","30","39","45","65","70","40.72","45.52","3","75","40","40"
"1986","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","direct migration background","(3b) higher tertiary education","42.11","40.21","60","23","35","50","60","70","38.08","46.14","2","80","35","43"
"1986","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1986","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1986","indirect migration background","(1c) basic vocational qualification","38.37","40","32","25","25","40","65","65","35.6","41.14","20","65","40","40"
"1986","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1986","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1986","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1986","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1986","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1986","no migration background","(0) in school","","","","","","","","","","","","","",""
"1986","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1986","no migration background","(1b) general elementary school","36.65","40","566","16","30","41","50","70","35.52","37.78","2","80","40","40"
"1986","no migration background","(1c) basic vocational qualification","40.72","40","1700","22","40","45","55","72","40.12","41.32","1","80","40","40"
"1986","no migration background","(2a) intermediate vocational","40.68","40","768","22","40","45","50","70","39.84","41.52","1","80","40","40"
"1986","no migration background","(2b) intermediate general qualification","38.86","40","184","30","40","42","45","60","37.37","40.35","1","60","40","40"
"1986","no migration background","(2c_gen) general maturity certificate","36.44","40","95","15","37","40","45","70","33.76","39.12","1","70","39","40"
"1986","no migration background","(2c_voc) vocational maturity certificate","39.42","40","169","20","39","45","50","70","37.39","41.45","1","72","40","42"
"1986","no migration background","(3a) lower tertiary education","43.64","43","151","38","40","50","60","65","41.92","45.36","5","72","41","44"
"1986","no migration background","(3b) higher tertiary education","43.51","45","316","28","40","50","60","72","42.08","44.94","2","80","42","45"
"1987","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1987","direct migration background","(1a) inadequately completed","38.9","40","423","30","38","40","48","68","38.04","39.76","2","80","40","40"
"1987","direct migration background","(1b) general elementary school","38.95","40","545","37","39","40","45","56","38.3","39.6","4","80","40","40"
"1987","direct migration background","(1c) basic vocational qualification","39.88","40","460","30","39","42","50","70","39.09","40.67","4","80","40","40"
"1987","direct migration background","(2a) intermediate vocational","38.85","40","56","25","38","41","50","70","35.89","41.81","5","70","39","40"
"1987","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1987","direct migration background","(2c_gen) general maturity certificate","36.83","40","61","16","39","40","47","60","34.33","39.33","5","60","39","40"
"1987","direct migration background","(2c_voc) vocational maturity certificate","40.31","40","80","30","38","42","50","72","38.26","42.36","10","75","40","40"
"1987","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1987","direct migration background","(3b) higher tertiary education","42.3","40","55","24","39","50","60","70","38.72","45.88","18","80","40","43"
"1987","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1987","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1987","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1987","indirect migration background","(1c) basic vocational qualification","39.45","40","32","35","39","40","48","48","37.09","41.81","21","60","39","40"
"1987","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1987","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1987","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1987","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1987","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1987","no migration background","(0) in school","","","","","","","","","","","","","",""
"1987","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1987","no migration background","(1b) general elementary school","35.59","40","573","14","25","42","50","70","34.47","36.71","1","80","40","40"
"1987","no migration background","(1c) basic vocational qualification","40.39","40","1691","24","39","45","52","72","39.82","40.96","1","80","40","40"
"1987","no migration background","(2a) intermediate vocational","39.99","40","787","22","39","45","50","70","39.16","40.82","1","80","40","40"
"1987","no migration background","(2b) intermediate general qualification","38.63","40","184","30","39","40","45","70","37.27","39.99","2","80","40","40"
"1987","no migration background","(2c_gen) general maturity certificate","35.97","40","98","10","37","42","50","80","33.01","38.93","6","80","39","40"
"1987","no migration background","(2c_voc) vocational maturity certificate","38.95","40","176","18","39","45","50","60","37.05","40.85","2","65","40","42"
"1987","no migration background","(3a) lower tertiary education","42.04","42","151","28","40","46","50","70","40.16","43.92","1","78","40","44"
"1987","no migration background","(3b) higher tertiary education","42.23","43","324","20","40","50","60","70","40.75","43.71","2","80","40","45"
"1988","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1988","direct migration background","(1a) inadequately completed","37.82","40","367","20","38","40","46","60","36.83","38.81","1","70","40","40"
"1988","direct migration background","(1b) general elementary school","37.08","40","537","15","38","40","46","60","36.2","37.96","1","80","40","40"
"1988","direct migration background","(1c) basic vocational qualification","40.09","40","436","27","39","43","50","70","39.15","41.03","3","80","40","40"
"1988","direct migration background","(2a) intermediate vocational","35.27","40","52","20","26","40","45","65","32","38.54","5","65","38","40"
"1988","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1988","direct migration background","(2c_gen) general maturity certificate","32.44","39","53","8","20","40","47","60","29","35.88","2","60","38","40"
"1988","direct migration background","(2c_voc) vocational maturity certificate","37.9","40","78","20","38","43","50","60","35.43","40.37","5","60","38","40"
"1988","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1988","direct migration background","(3b) higher tertiary education","40","44.23","43","13","30","50","50","70","36.16","43.84","8","70","39","50"
"1988","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1988","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1988","indirect migration background","(1b) general elementary school","38.15","40","30","35","38","40","45","50","34.31","41.99","2","50","38","40"
"1988","indirect migration background","(1c) basic vocational qualification","34.15","39","40","15","27","40","45","60","29.99","38.31","1","72","38","40"
"1988","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1988","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1988","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1988","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1988","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1988","no migration background","(0) in school","","","","","","","","","","","","","",""
"1988","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1988","no migration background","(1b) general elementary school","35.41","40","519","12","25","40","50","70","34.18","36.64","2","80","40","40"
"1988","no migration background","(1c) basic vocational qualification","39.77","40","1573","20","38","45","50","75","39.14","40.4","1","80","40","40"
"1988","no migration background","(2a) intermediate vocational","39.46","40","758","20","39","45","50","70","38.59","40.33","1","77","40","40"
"1988","no migration background","(2b) intermediate general qualification","37.48","40","198","20","38","41","45","70","35.91","39.05","2","76","40","40"
"1988","no migration background","(2c_gen) general maturity certificate","32.12","39","81","10","16","40","45","56","28.9","35.34","1","56","38","40"
"1988","no migration background","(2c_voc) vocational maturity certificate","40.33","40","172","25","40","45","50","60","38.7","41.96","2","65","40","42"
"1988","no migration background","(3a) lower tertiary education","43.17","42","148","34","40","48","56","62","41.39","44.95","2","70","40","44"
"1988","no migration background","(3b) higher tertiary education","41.86","42","318","25","40","50","55","70","40.48","43.24","4","70","41","45"
"1989","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1989","direct migration background","(1a) inadequately completed","38.9","40","347","30","38","40","45","72","37.93","39.87","2","80","40","40"
"1989","direct migration background","(1b) general elementary school","37.92","40","516","30","38","40","45","60","37.23","38.61","1","80","39","40"
"1989","direct migration background","(1c) basic vocational qualification","40.63","40","434","30","38","45","50","71","39.71","41.55","1","80","40","40"
"1989","direct migration background","(2a) intermediate vocational","38.44","40","50","25","37","40","45","60","36.34","40.54","20","60","39","40"
"1989","direct migration background","(2b) intermediate general qualification","35.75","38.32","33","11","25","45","55","70","31.36","40.14","8","70","38","40"
"1989","direct migration background","(2c_gen) general maturity certificate","31.74","38","53","8","10","40","45","60","28.19","35.29","2","77","38","40"
"1989","direct migration background","(2c_voc) vocational maturity certificate","40.19","40","69","35","40","45","50","56","38.18","42.2","10","65","40","40"
"1989","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1989","direct migration background","(3b) higher tertiary education","41.96","40","52","20","35","50","65","80","37.99","45.93","8","80","40","48"
"1989","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1989","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1989","indirect migration background","(1b) general elementary school","39.96","39.69","35","30","38","40","46","70","36.89","43.03","20","70","39","40"
"1989","indirect migration background","(1c) basic vocational qualification","35.75","39.52","38","16","29","40","50","55","32.49","39.01","14","60","39","40"
"1989","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1989","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1989","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1989","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1989","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1989","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1989","no migration background","(0) in school","","","","","","","","","","","","","",""
"1989","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1989","no migration background","(1b) general elementary school","36.97","40","493","17","30","41","50","70","35.77","38.17","1","80","39","40"
"1989","no migration background","(1c) basic vocational qualification","40.59","40","1546","25","38","45","52","72","40","41.18","1","80","40","40"
"1989","no migration background","(2a) intermediate vocational","40.01","40","754","22","39","45","50","66","39.23","40.79","2","80","40","40"
"1989","no migration background","(2b) intermediate general qualification","38.9","40","178","28","38","42","47","60","37.55","40.25","5","60","40","40"
"1989","no migration background","(2c_gen) general maturity certificate","33.35","39.31","90","10","18","43","55","70","30.01","36.69","2","70","37","40"
"1989","no migration background","(2c_voc) vocational maturity certificate","40.26","40","180","25","39","45","50","66","38.59","41.93","4","80","40","40"
"1989","no migration background","(3a) lower tertiary education","42.33","42.24","150","35","40","50","50","60","40.55","44.11","5","65","40","45"
"1989","no migration background","(3b) higher tertiary education","43.17","43","308","30","40","50","55","70","41.9","44.44","3","75","42","45"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","38.11","39.19","330","30","37.5","40","45","62","37.14","39.08","5","80","38.5","40"
