"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","36.13","40","228","20","33","40","45","60","34.78","37.48","2","70","40","40"
"1984","(Married) couple without C.","higher education","40.67","40","136","20","38","50","60","70","38.25","43.09","2","75","40","42"
"1984","(Married) couple without C.","higher vocational","42.4","40.11","82","24","40","48","60","80","39.71","45.09","7","80","40","44"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","38.72","40","75","25","40","40","45","60","36.58","40.86","3","80","40","40"
"1984","(Married) couple without C.","middle vocational","40.03","40","701","24","40","43","50","70","39.25","40.81","2","80","40","40"
"1984","(Married) couple without C.","vocational + Abi","40.33","40","46","22","40","45","50","70","37","43.66","10","70","40","41"
"1984","1-pers.-HH","general elemantary","36.84","40","106","20","33","41","45","70","34.87","38.81","3","70","40","40"
"1984","1-pers.-HH","higher education","44.25","42","76","25","40","50","60","80","41.05","47.45","4","80","40","46"
"1984","1-pers.-HH","higher vocational","41.99","40","41","20","40","50","55","70","37.85","46.13","5","70","40","48"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","39.76","40","46","32","40","47","50","62","36.72","42.8","3","62","40","40"
"1984","1-pers.-HH","middle vocational","40.33","40","291","25","40","45","50","70","39.11","41.55","1","72","40","40"
"1984","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","general elemantary","37.78","40","280","20","39","40","46","80","36.51","39.05","3","80","40","40"
"1984","Couple + C. GT 16 ","higher education","43.49","44.89","76","20","40","52","60","77","40.55","46.43","8","77","40","50"
"1984","Couple + C. GT 16 ","higher vocational","41.65","40","72","20","40","50","60","80","38.1","45.2","3","80","40","44"
"1984","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","inadequately","39.59","40","81","32","40","40","42","76","37.9","41.28","10","76","40","40"
"1984","Couple + C. GT 16 ","middle vocational","39.77","40","595","25","40","43","50","70","38.92","40.62","1","80","40","40"
"1984","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","general elemantary","34.56","40","363","12","20","40","50","75","33.25","35.87","2","80","40","40"
"1984","Couple + C. LE 16","higher education","41.86","42","200","20","40","50","60","70","39.89","43.83","1","78","40","45"
"1984","Couple + C. LE 16","higher vocational","41.15","40","153","20","40","50","59","70","38.89","43.41","1","77","40","43"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","inadequately","40.06","40","170","25","40","40","48","80","38.56","41.56","3","80","40","40"
"1984","Couple + C. LE 16","middle vocational","40.82","40","947","20","40","46","60","75","39.99","41.65","1","80","40","40"
"1984","Couple + C. LE 16","vocational + Abi","41.06","40","63","25","40","45","60","65","38.33","43.79","4","70","40","41"
"1984","Couple + C. LE and GT 16","general elemantary","37.22","40","312","20","40","40","45","70","36.06","38.38","2","72","40","40"
"1984","Couple + C. LE and GT 16","higher education","43.03","43.94","43","23","40","50","60","75","38.83","47.23","10","75","40","50"
"1984","Couple + C. LE and GT 16","higher vocational","39.98","40","38","20","40","50","55","80","35.15","44.81","5","80","40","44"
"1984","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","inadequately","39.92","40","114","40","40","40","45","60","38.22","41.62","2","70","40","40"
"1984","Couple + C. LE and GT 16","middle vocational","40.73","40","441","24","40","44","55","80","39.6","41.86","2","80","40","40"
"1984","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1984","Single parent","general elemantary","36.56","40","90","24","30","40","50","65","34.23","38.89","1","65","40","40"
"1984","Single parent","higher education","","","","","","","","","","","","","",""
"1984","Single parent","higher vocational","","","","","","","","","","","","","",""
"1984","Single parent","in school","","","","","","","","","","","","","",""
"1984","Single parent","inadequately","","","","","","","","","","","","","",""
"1984","Single parent","middle vocational","39.99","40","150","25","40","45","50","76","37.94","42.04","2","77","40","40"
"1984","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","general elemantary","37.07","40","195","20","36","40","46","60","35.68","38.46","5","70","40","40"
"1985","(Married) couple without C.","higher education","44.14","42","129","30","40","50","55","70","42.41","45.87","10","80","40","45"
"1985","(Married) couple without C.","higher vocational","42.28","40","82","25","40","48","60","70","39.46","45.1","6","70","40","45"
"1985","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","inadequately","41.1","40","58","38","40","44","50","65","39.32","42.88","18","65","40","40"
"1985","(Married) couple without C.","middle vocational","40.58","40","653","25","40","45","50","70","39.76","41.4","2","76","40","40"
"1985","(Married) couple without C.","vocational + Abi","38.29","40","39","10","40","45","60","66","33.75","42.83","5","66","39","40"
"1985","1-pers.-HH","general elemantary","36.58","40","93","16","37","42","48","60","34.17","38.99","3","60","40","40"
"1985","1-pers.-HH","higher education","43.81","42","76","30","40","50","60","72","41.4","46.22","20","72","40","45"
"1985","1-pers.-HH","higher vocational","40.76","41.08","45","20","40","45","50","70","36.87","44.65","10","70","40","45"
"1985","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","inadequately","44.36","40.06","32","40","40","48","50","70","41.16","47.56","10","70","40","42"
"1985","1-pers.-HH","middle vocational","38.84","40","268","12","40","45","50","70","37.36","40.32","1","74","40","40"
"1985","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1985","Couple + C. GT 16 ","general elemantary","37.27","40","289","20","35","41","50","70","35.87","38.67","1","80","40","40"
"1985","Couple + C. GT 16 ","higher education","43.38","43.59","89","36","40","50","56","70","40.82","45.94","2","70","41","45"
"1985","Couple + C. GT 16 ","higher vocational","42.24","42","71","25","40","50","60","70","38.97","45.51","5","75","40","45"
"1985","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1985","Couple + C. GT 16 ","inadequately","38.6","40","64","32","40","40","42","50","36.3","40.9","4","50","40","40"
"1985","Couple + C. GT 16 ","middle vocational","39.22","40","604","20","40","44","50","70","38.2","40.24","2","80","40","40"
"1985","Couple + C. GT 16 ","vocational + Abi","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","general elemantary","32.95","40","302","10","20","40","48","60","31.36","34.54","1","80","40","40"
"1985","Couple + C. LE 16","higher education","42.09","43.94","196","20","40","50","60","75","40.09","44.09","2","80","41","44"
"1985","Couple + C. LE 16","higher vocational","39.67","40","141","20","39","48","50","70","37.22","42.12","2","72","40","43"
"1985","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1985","Couple + C. LE 16","inadequately","39.58","40","144","32","39","40","48","80","38","41.16","4","80","40","40"
"1985","Couple + C. LE 16","middle vocational","39.24","40","839","20","40","45","55","72","38.33","40.15","1","80","40","40"
"1985","Couple + C. LE 16","vocational + Abi","38.82","41.63","54","10","30","50","60","60","34.89","42.75","2","70","40","45"
"1985","Couple + C. LE and GT 16","general elemantary","38.34","40","264","20","40","41","46","60","37","39.68","3","80","40","40"
"1985","Couple + C. LE and GT 16","higher education","43.73","45","43","20","40","50","60","70","39.83","47.63","8","70","42","50"
"1985","Couple + C. LE and GT 16","higher vocational","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","in school","","","","","","","","","","","","","",""
"1985","Couple + C. LE and GT 16","inadequately","39.6","40","94","35","40","45","48","50","37.41","41.79","8","60","40","40"
"1985","Couple + C. LE and GT 16","middle vocational","40.23","40","386","20","40","45","55","65","38.97","41.49","1","80","40","40"
"1985","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1985","Single parent","general elemantary","36.66","40","94","20","35","41","45","70","34.29","39.03","4","70","40","40"
"1985","Single parent","higher education","","","","","","","","","","","","","",""
"1985","Single parent","higher vocational","","","","","","","","","","","","","",""
"1985","Single parent","in school","","","","","","","","","","","","","",""
"1985","Single parent","inadequately","","","","","","","","","","","","","",""
"1985","Single parent","middle vocational","39.43","40","144","20","39","44","50","80","37.15","41.71","2","80","40","40"
"1985","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","general elemantary","36.7","40","207","18","30","40","48","70","35.06","38.34","2","80","40","40"
"1986","(Married) couple without C.","higher education","44.66","43.68","117","39","40","50","55","70","43.05","46.27","18","70","40","45"
"1986","(Married) couple without C.","higher vocational","40.93","40","90","25","40","45","55","65","38.42","43.44","1","65","40","43"
"1986","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1986","(Married) couple without C.","inadequately","37.1","40","52","10","39","43","46","54","34.43","39.77","2","54","40","40"
"1986","(Married) couple without C.","middle vocational","40.69","40","676","25","40","44","50","76","39.87","41.51","2","80","40","40"
"1986","(Married) couple without C.","vocational + Abi","37.96","40","38","13","39","42","50","70","34","41.92","8","70","40","41"
"1986","1-pers.-HH","general elemantary","38.15","40","87","20","38","43","50","70","35.57","40.73","1","70","40","40"
"1986","1-pers.-HH","higher education","44.87","45","72","30","40","50","60","73","42.28","47.46","10","73","41","45"
"1986","1-pers.-HH","higher vocational","45.46","44","34","39","40","48","62","70","42.08","48.84","20","70","40","46"
"1986","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1986","1-pers.-HH","inadequately","43.42","40","31","40","40","48","50","50","41.84","45","36","54","40","40"
"1986","1-pers.-HH","middle vocational","41.35","40","260","35","40","45","50","75","40.05","42.65","2","80","40","40"
"1986","1-pers.-HH","vocational + Abi","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","general elemantary","36.51","40","342","20","35","40","45","70","35.3","37.72","2","80","40","40"
"1986","Couple + C. GT 16 ","higher education","43.15","43","87","24","40","50","60","70","40.11","46.19","2","72","40","45"
"1986","Couple + C. GT 16 ","higher vocational","41.68","40.77","62","38","40","45","50","72","38.79","44.57","3","72","40","44"
"1986","Couple + C. GT 16 ","in school","","","","","","","","","","","","","",""
"1986","Couple + C. GT 16 ","inadequately","41.26","40","69","38","40","40","50","56","38.9","43.62","5","80","40","40"
