"year","e11103","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","(Married) couple without C.","43.6","40","1028","40","40","45","54","70","43.15","44.05","8","80","40","40"
"1984","Full Time","1-pers.-HH","43.93","40","485","40","40","46","55","72","43.22","44.64","16","80","40","40"
"1984","Full Time","Couple + C. GT 16 ","43.84","40","843","40","40","45","55","80","43.28","44.4","8","80","40","40"
"1984","Full Time","Couple + C. LE 16","45.52","41","1466","40","40","50","60","75","45.07","45.97","1","80","40","40"
"1984","Full Time","Couple + C. LE and GT 16","44.3","40","711","40","40","45","58","80","43.7","44.9","2","80","40","40"
"1984","Full Time","Single parent","42.76","40","216","40","40","45","50","76","41.49","44.03","1","77","40","40"
"1984","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1984","Not Working","Couple + C. GT 16 ","37.06","40","32","20","40","40","42","50","33.67","40.45","6","55","40","40"
"1984","Not Working","Couple + C. LE 16","31.82","40","35","9","10","40","60","60","25.96","37.68","2","60","20","40"
"1984","Not Working","Couple + C. LE and GT 16","33.98","40","31","10","20","41","45","45","30.29","37.67","5","50","40","40"
"1984","Not Working","Single parent","","","","","","","","","","","","","",""
"1984","Part Time","(Married) couple without C.","24.55","22","234","10","18","34","40","50","23.06","26.04","2","60","20","25"
"1984","Part Time","1-pers.-HH","25.1","24.09","93","8","12","40","42","50","22.08","28.12","3","65","20","32"
"1984","Part Time","Couple + C. GT 16 ","28.15","27","258","11","20","40","40","50","26.68","29.62","1","60","25","32"
"1984","Part Time","Couple + C. LE 16","23.31","20","407","7","15","30","40","58","22.06","24.56","1","77","20","24"
"1984","Part Time","Couple + C. LE and GT 16","27.21","25","227","8","18","40","40","50","25.55","28.87","2","50","25","35"
"1984","Part Time","Single parent","28.41","30","73","9","20","40","40","58","25.23","31.59","2","58","25","35"
"1985","Full Time","(Married) couple without C.","44.06","40","935","40","40","45","55","70","43.6","44.52","12","80","40","40"
"1985","Full Time","1-pers.-HH","44.33","41","418","40","40","45","54","70","43.67","44.99","36","74","40","42"
"1985","Full Time","Couple + C. GT 16 ","43.82","40","835","40","40","45","55","72","43.25","44.39","2","80","40","40"
"1985","Full Time","Couple + C. LE 16","45.3","42","1239","40","40","50","60","72","44.84","45.76","4","80","40","42"
"1985","Full Time","Couple + C. LE and GT 16","44.63","42","616","40","40","48","60","70","44.05","45.21","10","80","40","40"
"1985","Full Time","Single parent","43.72","40","210","40","40","45","60","80","42.41","45.03","9","80","40","40"
"1985","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","Not Working","Couple + C. LE 16","20.5","16.36","37","4","9","25","45","50","15.13","25.87","1","68","15","25"
"1985","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Not Working","Single parent","","","","","","","","","","","","","",""
"1985","Part Time","(Married) couple without C.","26.98","25","213","9","20","40","42","50","25.29","28.67","2","62","24","30"
"1985","Part Time","1-pers.-HH","23.78","20","111","6","10","40","43","50","20.95","26.61","1","60","19","28"
"1985","Part Time","Couple + C. GT 16 ","27.08","25","291","8","20","40","41","50","25.49","28.67","1","70","23","30"
"1985","Part Time","Couple + C. LE 16","22.74","20","417","8","14","30","40","60","21.51","23.97","1","60","20","22"
"1985","Part Time","Couple + C. LE and GT 16","26.13","25.65","196","8","12","40","40","50","24.16","28.1","1","55","20","30"
"1985","Part Time","Single parent","28.94","27.74","74","8","20","40","45","80","25.55","32.33","1","80","25","36"
"1986","Full Time","(Married) couple without C.","43.95","40","957","39","40","45","55","75","43.48","44.42","4","80","40","40"
"1986","Full Time","1-pers.-HH","44.06","41","398","38","40","46","55","72","43.31","44.81","10","80","40","42"
"1986","Full Time","Couple + C. GT 16 ","43.67","40","886","39","40","45","55","70","43.14","44.2","2","80","40","40"
"1986","Full Time","Couple + C. LE 16","45.52","42","1156","40","40","50","60","72","45.04","46","5","80","40","42"
"1986","Full Time","Couple + C. LE and GT 16","44.52","40","567","39","40","48","58","70","43.97","45.07","22","75","40","40"
"1986","Full Time","Single parent","43.47","40","192","39","40","45","50","70","42.5","44.44","19","72","40","40"
"1986","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1986","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1986","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1986","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1986","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1986","Not Working","Single parent","","","","","","","","","","","","","",""
"1986","Part Time","(Married) couple without C.","25.95","25","220","8","18","38","40","50","24.2","27.7","1","60","24","30"
"1986","Part Time","1-pers.-HH","31.28","38.14","94","9","19","40","48","75","28.07","34.49","1","75","28","40"
"1986","Part Time","Couple + C. GT 16 ","27.21","25.28","321","9","20","40","40","70","25.76","28.66","1","70","25","32"
"1986","Part Time","Couple + C. LE 16","23.14","20","343","8","14","30","40","52","21.81","24.47","1","65","20","24"
"1986","Part Time","Couple + C. LE and GT 16","28.74","30","186","10","20","40","43","50","26.86","30.62","2","60","28","39"
"1986","Part Time","Single parent","27.93","27.07","70","10","20","40","40","55","24.94","30.92","2","55","25","36"
"1987","Full Time","(Married) couple without C.","43.12","40","971","38","40","45","50","70","42.71","43.53","10","80","40","40"
"1987","Full Time","1-pers.-HH","43.72","40","420","39","40","45","53","70","43.01","44.43","8","75","40","40"
"1987","Full Time","Couple + C. GT 16 ","43.08","40","961","38","40","45","52","72","42.59","43.57","4","80","40","40"
"1987","Full Time","Couple + C. LE 16","45.41","42","1146","39","40","50","60","75","44.93","45.89","15","80","40","40"
"1987","Full Time","Couple + C. LE and GT 16","44.2","40","525","39","40","47","55","75","43.57","44.83","8","80","40","40"
"1987","Full Time","Single parent","43.26","40","196","38","40","44","50","70","42.3","44.22","25","80","40","40"
"1987","Not Working","(Married) couple without C.","","","","","","","","","","","","","",""
"1987","Not Working","1-pers.-HH","","","","","","","","","","","","","",""
"1987","Not Working","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1987","Not Working","Couple + C. LE 16","","","","","","","","","","","","","",""
"1987","Not Working","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1987","Not Working","Single parent","","","","","","","","","","","","","",""
"1987","Part Time","(Married) couple without C.","24.74","23.62","217","8","15","35","40","48","23.07","26.41","1","60","22","28"
