"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","39.73","40","1262","20","40","44","50","70","39.12","40.34","2","80","40","40"
"1984","Employed","1-pers.-HH","40.67","40","578","25","40","45","52","72","39.75","41.59","3","80","40","40"
"1984","Employed","Couple + C. GT 16 ","39.84","40","1101","22","40","43","50","77","39.19","40.49","1","80","40","40"
"1984","Employed","Couple + C. LE 16","40.25","40","1873","20","40","46","56","75","39.66","40.84","1","80","40","40"
"1984","Employed","Couple + C. LE and GT 16","39.85","40","938","20","40","43","51","75","39.11","40.59","2","80","40","40"
"1984","Employed","Single parent","38.73","40","289","24","40","43","50","76","37.32","40.14","1","77","40","40"
"1984","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1984","Not Employed","Couple + C. GT 16 ","37.06","40","32","20","40","40","42","50","33.67","40.45","6","55","40","40"
"1984","Not Employed","Couple + C. LE 16","31.82","40","35","9","10","40","60","60","25.96","37.68","2","60","20","40"
"1984","Not Employed","Couple + C. LE and GT 16","33.98","40","31","10","20","41","45","45","30.29","37.67","5","50","40","40"
"1984","Not Employed","Single parent","","","","","","","","","","","","","",""
"1985","Employed","(Married) couple without C.","40.67","40","1148","25","40","45","50","70","40.06","41.28","2","80","40","40"
"1985","Employed","1-pers.-HH","39.55","40","529","20","40","45","50","70","38.51","40.59","1","74","40","40"
"1985","Employed","Couple + C. GT 16 ","39.3","40","1126","20","40","45","50","70","38.58","40.02","1","80","40","40"
"1985","Employed","Couple + C. LE 16","39.26","40","1656","20","39","45","55","70","38.62","39.9","1","80","40","40"
"1985","Employed","Couple + C. LE and GT 16","39.96","40","812","20","40","45","50","65","39.13","40.79","1","80","40","40"
"1985","Employed","Single parent","39.31","40","284","22","40","44","55","80","37.8","40.82","1","80","40","40"
"1985","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1985","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1985","Not Employed","Couple + C. LE 16","20.5","16.36","37","4","9","25","45","50","15.13","25.87","1","68","15","25"
"1985","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1985","Not Employed","Single parent","","","","","","","","","","","","","",""
"1986","Employed","(Married) couple without C.","40.52","40","1177","25","40","45","50","75","39.89","41.15","1","80","40","40"
"1986","Employed","1-pers.-HH","41.54","40","492","32","40","45","53","73","40.58","42.5","1","80","40","40"
"1986","Employed","Couple + C. GT 16 ","39.08","40","1207","20","38","43","50","70","38.41","39.75","1","80","40","40"
