"year","age_gr","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(Married) couple without C.","40.15","40","512","30","40","43","50","65","39.31","40.99","2","75","40","40"
"1984","16-34 y.","1-pers.-HH","41.65","40","248","30","40","46","52","70","40.13","43.17","1","80","40","40"
"1984","16-34 y.","Couple + C. GT 16 ","40.64","40","437","40","40","42","45","76","39.83","41.45","1","80","40","40"
"1984","16-34 y.","Couple + C. LE 16","38.76","40","829","20","35","45","55","77","37.85","39.67","1","80","40","40"
"1984","16-34 y.","Couple + C. LE and GT 16","40.7","40","352","40","40","41","45","65","39.95","41.45","2","80","40","40"
"1984","16-34 y.","Single parent","39.51","40","143","27","40","43","50","77","37.57","41.45","1","77","40","40"
"1984","35-65 y.","(Married) couple without C.","39.87","40","736","20","40","45","53","70","39.04","40.7","2","80","40","40"
"1984","35-65 y.","1-pers.-HH","40.98","40","330","25","40","45","52","72","39.88","42.08","3","80","40","40"
"1984","35-65 y.","Couple + C. GT 16 ","39.17","40","694","20","38","45","55","77","38.26","40.08","3","80","40","40"
"1984","35-65 y.","Couple + C. LE 16","41.15","40","1078","20","40","48","60","75","40.39","41.91","2","80","40","40"
"1984","35-65 y.","Couple + C. LE and GT 16","39.13","40","617","18","40","45","60","80","38.08","40.18","2","80","40","40"
"1984","35-65 y.","Single parent","37.57","40","152","20","30","42","50","75","35.52","39.62","2","76","40","40"
"1984","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1984","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE 16","","","","","","","","","","","","","",""
"1984","66 and older","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1984","66 and older","Single parent","","","","","","","","","","","","","",""
"1985","16-34 y.","(Married) couple without C.","41.3","40","481","36","40","45","50","70","40.46","42.14","3","80","40","40"
"1985","16-34 y.","1-pers.-HH","40.59","40","253","25","40","45","50","70","39.12","42.06","2","74","40","41"
"1985","16-34 y.","Couple + C. GT 16 ","39.45","40","445","32","40","42","47","60","38.4","40.5","1","80","40","40"
"1985","16-34 y.","Couple + C. LE 16","37.64","40","713","15","30","45","50","70","36.62","38.66","1","80","40","40"
"1985","16-34 y.","Couple + C. LE and GT 16","40.61","40","302","40","40","43","48","60","39.57","41.65","1","70","40","40"
"1985","16-34 y.","Single parent","40.92","40","149","25","40","45","56","70","38.97","42.87","2","80","40","40"
"1985","35-65 y.","(Married) couple without C.","40.3","40","665","20","40","45","52","72","39.45","41.15","2","76","40","40"
"1985","35-65 y.","1-pers.-HH","39.77","40","278","20","40","45","50","70","38.39","41.15","1","70","40","40"
"1985","35-65 y.","Couple + C. GT 16 ","39.27","40","701","20","38","45","55","72","38.29","40.25","1","80","40","40"
"1985","35-65 y.","Couple + C. LE 16","39.72","40","979","20","39","47","56","72","38.88","40.56","2","80","40","40"
"1985","35-65 y.","Couple + C. LE and GT 16","39.4","40","537","15","39","48","60","65","38.26","40.54","3","80","40","40"
"1985","35-65 y.","Single parent","37.53","40","142","16","30","43","50","80","35.28","39.78","1","80","40","40"
"1985","66 and older","(Married) couple without C.","","","","","","","","","","","","","",""
"1985","66 and older","1-pers.-HH","","","","","","","","","","","","","",""
"1985","66 and older","Couple + C. GT 16 ","","","","","","","","","","","","","",""
