"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","40.28","40","80","40","40","40","45","60","38.38","42.18","3","80","40","40"
"1984","(Married) couple without C.","(1b) general elementary school","35.78","40","206","17","30","40","45","56","34.38","37.18","2","70","40","40"
"1984","(Married) couple without C.","(1c) basic vocational qualification","40.68","40","517","26","40","44","50","70","39.8","41.56","2","80","40","40"
"1984","(Married) couple without C.","(2a) intermediate vocational","40.29","40","215","20","40","43","50","80","38.78","41.8","3","80","40","40"
"1984","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","40","40","68","20","40","45","50","70","37.31","42.69","10","70","40","41"
"1984","(Married) couple without C.","(3a) lower tertiary education","40.05","40","55","18","35","50","60","60","36.16","43.94","2","75","40","43"
"1984","(Married) couple without C.","(3b) higher tertiary education","41.13","40","81","20","40","50","60","70","37.97","44.29","2","75","40","44"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","40.55","40","55","40","40","47","50","62","37.72","43.38","3","62","40","40"
"1984","1-pers.-HH","(1b) general elementary school","36.31","40","96","20","30","40","45","50","34.5","38.12","4","60","40","40"
"1984","1-pers.-HH","(1c) basic vocational qualification","40.87","40","180","25","40","45","52","70","39.49","42.25","5","72","40","40"
"1984","1-pers.-HH","(2a) intermediate vocational","42.57","40","105","40","40","47","54","70","40.63","44.51","4","70","40","43"
"1984","1-pers.-HH","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","41.69","40","46","22","40","48","50","80","37.68","45.7","5","80","40","43"
"1984","1-pers.-HH","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(3b) higher tertiary education","43.14","40.04","55","25","40","48","60","80","39.46","46.82","10","80","40","45"
"1984","Couple + C. GT 16 ","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(1a) inadequately completed","39.87","40","91","32","40","40","42","76","38.34","41.4","10","76","40","40"
"1984","Couple + C. GT 16 ","(1b) general elementary school","36.99","40","212","20","31","40","48","80","35.41","38.57","3","80","40","40"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","40.75","40","460","27","40","44","50","80","39.75","41.75","4","80","40","40"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","38.82","40","158","20","40","44","50","63","37.01","40.63","3","80","40","40"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","39.8","40","69","36","40","40","43","80","38.08","41.52","10","80","40","40"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","40.03","40","32","40","40","42","50","65","36.01","44.05","3","65","40","42"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","43.55","44.04","47","20","35","55","60","77","39.39","47.71","8","77","40","50"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","39.36","40","195","25","40","40","48","80","38.05","40.67","3","80","40","40"
"1984","Couple + C. LE 16","(1b) general elementary school","35.23","40","346","15","24","40","50","80","33.88","36.58","3","80","40","40"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","41.04","40","763","23","40","45","56","75","40.14","41.94","1","80","40","40"
"1984","Couple + C. LE 16","(2a) intermediate vocational","40.6","40","249","20","40","50","60","80","38.7","42.5","1","80","40","41"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","35.04","40","30","10","25","44","48","60","29.79","40.29","8","80","40","42"
"1984","Couple + C. LE 16","(2c_voc) vocational maturity certificate","41.56","40","87","20","40","50","60","65","39.02","44.1","4","70","40","42"
"1984","Couple + C. LE 16","(3a) lower tertiary education","42.79","41.51","53","30","40","48","56","78","39.49","46.09","6","78","40","45"
"1984","Couple + C. LE 16","(3b) higher tertiary education","41.47","43.21","147","20","37","50","60","70","39.06","43.88","1","70","40","45"
"1984","Couple + C. LE and GT 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(1a) inadequately completed","39.97","40","120","40","40","40","45","60","38.32","41.62","2","70","40","40"
"1984","Couple + C. LE and GT 16","(1b) general elementary school","36.43","40","258","16","37","40","45","70","35.09","37.77","2","72","40","40"
"1984","Couple + C. LE and GT 16","(1c) basic vocational qualification","41.44","40","361","25","40","45","55","80","40.23","42.65","2","80","40","40"
"1984","Couple + C. LE and GT 16","(2a) intermediate vocational","37.53","40","89","14","32","42","58","80","34.35","40.71","2","80","40","40"
"1984","Couple + C. LE and GT 16","(2b) intermediate general qualification","39.45","40","57","38","40","41","45","52","37.5","41.4","4","52","40","40"
"1984","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Couple + C. LE and GT 16","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1984","Single parent","(0) in school","","","","","","","","","","","","","",""
"1984","Single parent","(1a) inadequately completed","","","","","","","","","","","","","",""
"1984","Single parent","(1b) general elementary school","38.13","40","80","25","32","40","50","65","35.84","40.42","3","65","40","40"
"1984","Single parent","(1c) basic vocational qualification","41.91","40","114","27","40","45","60","77","39.61","44.21","2","77","40","40"
"1984","Single parent","(2a) intermediate vocational","37.5","40","39","12","40","42","50","76","33.14","41.86","2","76","40","40"
"1984","Single parent","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1984","Single parent","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1984","Single parent","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1984","Single parent","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1984","Single parent","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(1a) inadequately completed","42.75","40","64","39","40","44","50","65","41.29","44.21","20","65","40","40"
"1985","(Married) couple without C.","(1b) general elementary school","36.62","40","182","20","34","40","46","60","35.18","38.06","5","70","40","40"
"1985","(Married) couple without C.","(1c) basic vocational qualification","40.86","40","476","25","40","45","50","70","39.91","41.81","2","76","40","40"
"1985","(Married) couple without C.","(2a) intermediate vocational","41.86","40","215","30","40","45","50","75","40.52","43.2","7","75","40","41"
"1985","(Married) couple without C.","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","(2c_voc) vocational maturity certificate","37.8","40","58","10","35","45","58","70","33.92","41.68","5","70","40","40"
"1985","(Married) couple without C.","(3a) lower tertiary education","43.39","40.6","53","40","40","50","55","80","40.61","46.17","10","80","40","45"
"1985","(Married) couple without C.","(3b) higher tertiary education","44.72","42.95","76","30","40","50","60","70","42.46","46.98","20","70","40","46"
"1985","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","(1a) inadequately completed","43.17","40","39","40","40","48","56","70","39.93","46.41","8","70","40","40"
