"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","33.03","40","241","10","20","41","48","60","31.19","34.87","1","60","36","40"
"1984","college entrance qualification","Male","43.18","42","496","25","40","50","60","77","42.02","44.34","1","80","41","44"
"1984","lower secondary degree","Female","32.82","40","1070","15","21","40","45","72","32.01","33.63","1","80","40","40"
"1984","lower secondary degree","Male","43.75","40","1921","40","40","45","55","75","43.34","44.16","2","80","40","40"
"1984","no degree/no degree yet","Female","37.07","40","239","20","40","40","47","60","35.79","38.35","2","76","40","40"
"1984","no degree/no degree yet","Male","40.44","40","372","40","40","40","50","80","39.58","41.3","3","80","40","40"
"1984","Other degree","Female","36.42","40","291","20","35","40","44","64","35.23","37.61","2","70","40","40"
"1984","Other degree","Male","42.08","40","731","40","40","44","50","80","41.45","42.71","2","80","40","40"
"1984","secondary school degree","Female","35.83","40","574","20","30","40","46","70","34.8","36.86","1","80","40","40"
"1984","secondary school degree","Male","44.09","40","578","40","40","50","60","80","43.16","45.02","1","80","40","42"
"1985","college entrance qualification","Female","33.7","40","250","10","20","42","48","60","31.91","35.49","2","70","40","40"
"1985","college entrance qualification","Male","43.43","44","495","26","40","50","60","70","42.31","44.55","2","80","42","45"
"1985","lower secondary degree","Female","32.3","40","1020","12","20","40","45","60","31.47","33.13","1","80","39","40"
"1985","lower secondary degree","Male","43.35","40","1750","40","40","46","56","72","42.85","43.85","1","80","40","41"
"1985","no degree/no degree yet","Female","35.99","40","195","10","39","40","45","70","34.58","37.4","1","70","40","40"
"1985","no degree/no degree yet","Male","39.7","40","288","30","40","44","50","70","38.6","40.8","3","80","40","40"
"1985","Other degree","Female","36.83","40","230","20","35","40","45","63","35.44","38.22","2","70","40","40"
"1985","Other degree","Male","41.72","40","586","38","40","45","50","72","40.84","42.6","1","80","40","40"
"1985","secondary school degree","Female","35.9","40","553","20","28","42","45","70","34.85","36.95","1","80","40","40"
"1985","secondary school degree","Male","44.16","42","570","40","40","48","60","75","43.27","45.05","2","80","41","42"
"1986","college entrance qualification","Female","35.34","40","263","12","28","42","50","60","33.68","37","1","80","40","40"
"1986","college entrance qualification","Male","44.76","44","482","38","40","50","60","70","43.71","45.81","1","80","43","45"
"1986","lower secondary degree","Female","32.85","38","984","12","21","40","45","70","32.01","33.69","2","80","38","40"
"1986","lower secondary degree","Male","43.52","40","1679","39","40","46","58","75","43.03","44.01","1","80","40","40"
"1986","no degree/no degree yet","Female","34.5","40","180","5","37","40","45","56","32.86","36.14","2","80","40","40"
"1986","no degree/no degree yet","Male","41.05","40","263","38","40","45","50","65","39.98","42.12","2","80","40","40"
"1986","Other degree","Female","37.9","40","228","20","38","40","47","65","36.51","39.29","2","70","39","40"
"1986","Other degree","Male","41.72","40","576","38","40","44","50","70","40.93","42.51","1","80","40","40"
"1986","secondary school degree","Female","36.87","40","538","20","35","42","47","60","35.88","37.86","1","80","40","40"
"1986","secondary school degree","Male","43.87","41","547","39","40","48","56","70","43.04","44.7","2","80","40","42"
