"year","education","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","(Married) couple without C.","39.13","40","189","20","34","45","55","70","37.11","41.15","2","75","40","41"
"1984","college entrance qualification","1-pers.-HH","40.57","40","121","20","40","48","60","80","37.82","43.32","1","80","40","42"
"1984","college entrance qualification","Couple + C. GT 16 ","41.2","40","103","20","40","48","55","70","38.56","43.84","1","77","40","44"
"1984","college entrance qualification","Couple + C. LE 16","40.95","42","207","20","40","50","60","70","38.97","42.93","1","78","40","44"
"1984","college entrance qualification","Couple + C. LE and GT 16","41.91","40.68","50","23","40","50","60","80","37.86","45.96","5","80","40","45"
"1984","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1984","lower secondary degree","(Married) couple without C.","39.5","40","595","22","40","43","50","70","38.64","40.36","2","80","40","40"
"1984","lower secondary degree","1-pers.-HH","39.47","40","198","24","40","44","50","65","37.97","40.97","4","72","40","40"
"1984","lower secondary degree","Couple + C. GT 16 ","39.69","40","582","22","40","43","50","80","38.75","40.63","3","80","40","40"
"1984","lower secondary degree","Couple + C. LE 16","39.79","40","775","20","40","45","55","75","38.83","40.75","1","80","40","40"
"1984","lower secondary degree","Couple + C. LE and GT 16","39.77","40","493","20","40","43","52","74","38.71","40.83","2","80","40","40"
"1984","lower secondary degree","Single parent","40.8","40","170","27","40","45","50","75","39.12","42.48","2","77","40","40"
"1984","no degree/no degree yet","(Married) couple without C.","40.28","40","80","40","40","40","45","60","38.38","42.18","3","80","40","40"
"1984","no degree/no degree yet","1-pers.-HH","40.55","40","55","40","40","47","50","62","37.72","43.38","3","62","40","40"
"1984","no degree/no degree yet","Couple + C. GT 16 ","37.76","40","92","20","40","40","42","76","36.11","39.41","10","76","40","40"
"1984","no degree/no degree yet","Couple + C. LE 16","39.24","40","197","25","40","40","48","80","37.92","40.56","3","80","40","40"
"1984","no degree/no degree yet","Couple + C. LE and GT 16","39.97","40","120","40","40","40","45","60","38.32","41.62","2","70","40","40"
"1984","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1984","Other degree","(Married) couple without C.","40.88","40","150","38","40","42","50","65","39.55","42.21","2","70","40","40"
"1984","Other degree","1-pers.-HH","41.99","40","93","40","40","40","48","80","40.47","43.51","20","80","40","40"
"1984","Other degree","Couple + C. GT 16 ","42.16","40","117","40","40","44","50","70","40.53","43.79","15","80","40","40"
"1984","Other degree","Couple + C. LE 16","40.37","40","424","30","40","42","50","80","39.36","41.38","2","80","40","40"
"1984","Other degree","Couple + C. LE and GT 16","39.71","40","149","40","40","40","45","60","38.31","41.11","2","70","40","40"
"1984","Other degree","Single parent","35.05","40","32","3","20","44","50","70","30.45","39.65","3","70","40","40"
"1984","secondary school degree","(Married) couple without C.","40.29","40","253","20","40","45","50","72","38.86","41.72","2","80","40","40"
"1984","secondary school degree","1-pers.-HH","42.44","40","120","40","40","48","53","70","40.46","44.42","3","70","40","44"
"1984","secondary school degree","Couple + C. GT 16 ","39.21","40","232","23","40","42","48","65","37.86","40.56","3","80","40","40"
"1984","secondary school degree","Couple + C. LE 16","40.34","40","287","20","40","50","60","80","38.56","42.12","1","80","40","41"
"1984","secondary school degree","Couple + C. LE and GT 16","38.87","40","151","20","40","42","50","75","36.81","40.93","2","80","40","40"
"1984","secondary school degree","Single parent","34.78","40","52","10","27","41","46","76","30.68","38.88","1","76","40","40"
"1985","college entrance qualification","(Married) couple without C.","40.78","40","173","20","40","48","55","70","38.72","42.84","3","80","40","42"
"1985","college entrance qualification","1-pers.-HH","39.33","40","131","18","40","45","55","70","36.84","41.82","2","70","40","42"
"1985","college entrance qualification","Couple + C. GT 16 ","40.26","42","135","20","40","48","55","65","37.85","42.67","2","70","40","43"
"1985","college entrance qualification","Couple + C. LE 16","40.47","42","199","14","40","50","60","70","38.38","42.56","2","76","41","44"
"1985","college entrance qualification","Couple + C. LE and GT 16","42.7","44","46","20","40","50","54","70","39.22","46.18","8","70","40","45"
"1985","college entrance qualification","Single parent","","","","","","","","","","","","","",""
"1985","lower secondary degree","(Married) couple without C.","39.88","40","556","22","40","45","50","70","38.98","40.78","2","76","40","40"
"1985","lower secondary degree","1-pers.-HH","38.82","40","181","18","40","45","50","70","37.09","40.55","1","74","40","40"
"1985","lower secondary degree","Couple + C. GT 16 ","39","40","594","20","40","45","50","70","37.95","40.05","1","80","40","40"
"1985","lower secondary degree","Couple + C. LE 16","38.22","40","697","16","38","45","50","70","37.18","39.26","1","80","40","40"
"1985","lower secondary degree","Couple + C. LE and GT 16","40.03","40","420","20","40","45","55","65","38.83","41.23","1","80","40","40"
"1985","lower secondary degree","Single parent","39.35","40","158","20","37","44","60","80","37.24","41.46","2","80","40","40"
"1985","no degree/no degree yet","(Married) couple without C.","42.75","40","64","39","40","44","50","65","41.29","44.21","20","65","40","40"
"1985","no degree/no degree yet","1-pers.-HH","43.17","40","39","40","40","48","56","70","39.93","46.41","8","70","40","40"
"1985","no degree/no degree yet","Couple + C. GT 16 ","31.34","40","72","4","12","40","41","50","28.76","33.92","1","50","40","40"
"1985","no degree/no degree yet","Couple + C. LE 16","39.49","40","167","32","39","40","48","72","38.04","40.94","4","80","40","40"
"1985","no degree/no degree yet","Couple + C. LE and GT 16","35.02","40","103","10","39","43","48","50","32.77","37.27","3","60","40","40"
"1985","no degree/no degree yet","Single parent","","","","","","","","","","","","","",""
"1985","Other degree","(Married) couple without C.","40.08","40","119","35","40","46","50","60","38.61","41.55","8","60","40","40"
"1985","Other degree","1-pers.-HH","41.55","40","71","38","40","45","50","72","39.03","44.07","3","72","40","40"
