"year","pgcasmin","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","Female","","","","","","","","","","","","","",""
"1984","(0) in school","Male","","","","","","","","","","","","","",""
"1984","(1a) inadequately completed","Female","37.57","40","237","20","40","40","47","60","36.32","38.82","2","76","40","40"
"1984","(1a) inadequately completed","Male","40.91","40","370","40","40","40","50","80","40.07","41.75","3","80","40","40"
"1984","(1b) general elementary school","Female","32.11","40","606","14","20","40","44","70","31.09","33.13","2","80","40","40"
"1984","(1b) general elementary school","Male","42.12","40","695","40","40","43","50","80","41.47","42.77","2","80","40","40"
"1984","(1c) basic vocational qualification","Female","33.54","40","708","15","22","40","46","72","32.56","34.52","1","80","40","40"
"1984","(1c) basic vocational qualification","Male","43.98","40","1802","40","40","46","55","75","43.55","44.41","2","80","40","40"
"1984","(2a) intermediate vocational","Female","35.73","40","430","20","26","41","48","76","34.5","36.96","1","80","40","40"
"1984","(2a) intermediate vocational","Male","44.22","41","460","40","40","50","60","80","43.17","45.27","2","80","40","42"
"1984","(2b) intermediate general qualification","Female","36.2","40","129","20","38","40","43","60","34.35","38.05","2","60","40","40"
"1984","(2b) intermediate general qualification","Male","40.56","40","82","39","40","41","48","80","38.28","42.84","1","80","40","40"
"1984","(2c_gen) general maturity certificate","Female","28.45","27.03","56","8","15","40","44","60","24.63","32.27","1","60","21","40"
"1984","(2c_gen) general maturity certificate","Male","34.6","40","88","10","38","40","44","50","32.11","37.09","1","80","40","40"
"1984","(2c_voc) vocational maturity certificate","Female","35.94","40","100","11","34","42","48","60","33.38","38.5","4","70","40","40"
"1984","(2c_voc) vocational maturity certificate","Male","43.93","40","183","40","40","50","60","80","42.37","45.49","3","80","40","41"
"1984","(3a) lower tertiary education","Female","35.75","40","40","20","25","42","50","60","31.36","40.14","2","60","30","40"
"1984","(3a) lower tertiary education","Male","44.84","44","140","40","40","50","60","78","42.83","46.85","6","80","42","45"
"1984","(3b) higher tertiary education","Female","32.02","40","107","10","20","42","50","60","29.17","34.87","1","60","28","40"
"1984","(3b) higher tertiary education","Male","44.57","45","277","27","40","50","60","75","43.03","46.11","2","80","42","45"
"1985","(0) in school","Female","","","","","","","","","","","","","",""
"1985","(0) in school","Male","","","","","","","","","","","","","",""
"1985","(1a) inadequately completed","Female","37.25","40","193","20","40","40","45","70","35.9","38.6","1","70","40","40"
"1985","(1a) inadequately completed","Male","42.01","40","283","38","40","45","50","70","41","43.02","4","80","40","40"
"1985","(1b) general elementary school","Female","32.14","40","545","12","20","40","45","60","31.03","33.25","1","80","40","40"
"1985","(1b) general elementary school","Male","41.72","40","597","38","40","45","52","65","40.89","42.55","1","80","40","40"
"1985","(1c) basic vocational qualification","Female","32.66","40","670","14","20","40","45","60","31.66","33.66","1","74","39","40"
"1985","(1c) basic vocational qualification","Male","43.6","41","1616","40","40","48","60","74","43.08","44.12","1","80","40","42"
"1985","(2a) intermediate vocational","Female","35.31","40","415","20","25","42","45","70","34.08","36.54","1","80","40","40"
"1985","(2a) intermediate vocational","Male","45.08","43","447","40","40","50","60","75","44.12","46.04","2","80","42","44"
"1985","(2b) intermediate general qualification","Female","37.45","40","122","20","38","42","45","70","35.52","39.38","2","70","40","40"
"1985","(2b) intermediate general qualification","Male","39.29","40","88","20","40","41","46","80","36.95","41.63","4","80","40","40"
