"plh0213","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(0) in school","Male","","","",""
"1 Strongly disagree","2005","(0) in school","Female","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2005","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2005","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2005","(1c) basic vocational qualification","Male","32","0.0121185934981409","0.00825446778173135","0.0159827192145504"
"1 Strongly disagree","2005","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2005","(0) in school","Male","","","",""
"2 on scale 1-7 ","2005","(0) in school","Female","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","Male","30","0.0456680530193767","0.0285747197749382","0.0627613862638153"
"2 on scale 1-7 ","2005","(1b) general elementary school","Female","37","0.0312022147067559","0.0216997364208454","0.0407046929926664"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","105","0.0326265929283754","0.026352431806994","0.0389007540497568"
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","37","0.0150439645627125","0.0103873208473443","0.0197006082780807"
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Male","38","0.0147831351095617","0.00957288841283451","0.019993381806289"
"2 on scale 1-7 ","2005","(2a) intermediate vocational","Female","31","0.00955123675202796","0.0059080856748773","0.0131943878291786"
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Male","38","0.0355261184700042","0.0259254139696601","0.0451268229703484"
"2 on scale 1-7 ","2005","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2005","(0) in school","Male","","","",""
"3 on scale 1-7 ","2005","(0) in school","Female","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","Male","56","0.0856745778636873","0.0627581372277612","0.108591018499613"
"3 on scale 1-7 ","2005","(1b) general elementary school","Female","114","0.0884729719177285","0.072952043711168","0.103993900124289"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Male","238","0.0841418629142693","0.0743380977787831","0.0939456280497554"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","Female","93","0.034571733217365","0.0275829105838399","0.04156055585089"
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Male","124","0.0622426014891394","0.05181226755673","0.0726729354215488"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","Female","96","0.0359000668308502","0.0289315552836821","0.0428685783780183"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","50","0.079955245711827","0.0594334769915694","0.100477014432085"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","33","0.0350678031175173","0.0226795786896388","0.0474560275453958"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Male","61","0.0765444445638616","0.0590083622091124","0.0940805269186107"
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Male","91","0.0646568393925907","0.0519019496021461","0.0774117291830354"
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2005","(0) in school","Male","40","0.122519934893914","0.0861374127718053","0.158902457016023"
"4 on scale 1-7","2005","(0) in school","Female","37","0.0966057856382705","0.0652043970476485","0.128007174228892"
"4 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","Female","30","0.19752463214426","0.131809555192404","0.263239709096116"
"4 on scale 1-7","2005","(1b) general elementary school","Male","92","0.150572466605998","0.121290062513457","0.179854870698539"
"4 on scale 1-7","2005","(1b) general elementary school","Female","206","0.164057156587685","0.143817017674518","0.184297295500852"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Male","507","0.158260521588373","0.145370671175594","0.171150372001152"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Female","334","0.123288441174948","0.110711559236352","0.135865323113544"
"4 on scale 1-7","2005","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","Female","32","0.0622976877271435","0.0370844165094073","0.0875109589448798"
"4 on scale 1-7","2005","(2a) intermediate vocational","Male","298","0.150898049420419","0.135444408123814","0.166351690717023"
"4 on scale 1-7","2005","(2a) intermediate vocational","Female","256","0.106452949320587","0.0949006367498367","0.118005261891337"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","46","0.116973744491663","0.0839574443533854","0.14999004462994"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","45","0.112362251480065","0.082616000298307","0.142108502661823"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","84","0.130170277247889","0.104710191163247","0.155630363332531"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","98","0.10198910626435","0.0816081723190089","0.122370040209691"
"4 on scale 1-7","2005","(3a) lower tertiary education","Male","121","0.128989540601355","0.106881173242141","0.151097907960569"
"4 on scale 1-7","2005","(3a) lower tertiary education","Female","65","0.0919237743561135","0.0714902839713743","0.112357264740853"
"4 on scale 1-7","2005","(3b) higher tertiary education","Male","212","0.143865220431287","0.125662639732367","0.162067801130206"
"4 on scale 1-7","2005","(3b) higher tertiary education","Female","99","0.0789268149762992","0.0629277326185833","0.0949258973340152"
"5 on scale 1-7","2005","(0) in school","Male","71","0.2225707517163","0.176413995711159","0.268727507721441"
"5 on scale 1-7","2005","(0) in school","Female","62","0.185051743324145","0.14377359184614","0.226329894802149"
"5 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","Female","31","0.244456779902325","0.173520365192536","0.315393194612114"
"5 on scale 1-7","2005","(1b) general elementary school","Male","129","0.21233934636405","0.178853938445974","0.245824754282126"
"5 on scale 1-7","2005","(1b) general elementary school","Female","271","0.211210217956522","0.188901957460367","0.233518478452676"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Male","737","0.225924736785927","0.211155902421434","0.24069357115042"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Female","617","0.237808002221281","0.221521461037899","0.254094543404663"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Male","53","0.22472074844595","0.170302502589376","0.279138994302523"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Female","88","0.245322939207225","0.200436992172567","0.290208886241882"
"5 on scale 1-7","2005","(2a) intermediate vocational","Male","514","0.23524854379094","0.216936672660483","0.253560414921397"
"5 on scale 1-7","2005","(2a) intermediate vocational","Female","602","0.238818481095476","0.222848314274755","0.254788647916197"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","81","0.202729578433063","0.161428748011659","0.244030408854467"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","104","0.232322906071399","0.192545226064485","0.272100586078313"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","158","0.243760614418052","0.211274464445689","0.276246764390415"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","180","0.222218971139396","0.19422106037164","0.250216881907151"
"5 on scale 1-7","2005","(3a) lower tertiary education","Male","247","0.276907362427381","0.247393098232403","0.30642162662236"
"5 on scale 1-7","2005","(3a) lower tertiary education","Female","161","0.223112666797779","0.193667866383741","0.252557467211816"
"5 on scale 1-7","2005","(3b) higher tertiary education","Male","379","0.260096119828292","0.237343124565992","0.282849115090591"
"5 on scale 1-7","2005","(3b) higher tertiary education","Female","222","0.213959456507661","0.189624872171154","0.238294040844168"
"6 on scale 1-7","2005","(0) in school","Male","91","0.318998872199681","0.267281162578009","0.370716581821354"
"6 on scale 1-7","2005","(0) in school","Female","108","0.307151968609182","0.258117183346107","0.356186753872258"
"6 on scale 1-7","2005","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2005","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2005","(1b) general elementary school","Male","121","0.242505692096143","0.207412616226812","0.277598767965475"
"6 on scale 1-7","2005","(1b) general elementary school","Female","308","0.223440486156224","0.200674004856791","0.246206967455657"
"6 on scale 1-7","2005","(1c) basic vocational qualification","Male","706","0.227427443458475","0.212623963980033","0.242230922936918"
"6 on scale 1-7","2005","(1c) basic vocational qualification","Female","703","0.260037522650796","0.243256968602192","0.2768180766994"
"6 on scale 1-7","2005","(2b) intermediate general qualification","Male","58","0.256510290080668","0.199574710174531","0.313445869986805"
"6 on scale 1-7","2005","(2b) intermediate general qualification","Female","96","0.253678536335094","0.208287973719859","0.299069098950329"
"6 on scale 1-7","2005","(2a) intermediate vocational","Male","586","0.29252795607656","0.272887687377749","0.312168224775371"
"6 on scale 1-7","2005","(2a) intermediate vocational","Female","850","0.292017464840801","0.274986194035277","0.309048735646325"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","123","0.355580404222547","0.3064046898139","0.404756118631194"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","133","0.293582491019905","0.250688155366272","0.336476826673537"
