"plh0213","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","1-pers.-HH","3","","",""
"1 Strongly disagree","2005","16-34 y.","(Married) couple without C. ","1","","",""
"1 Strongly disagree","2005","16-34 y.","Single parent ","1","","",""
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE 16 ","6","","",""
"1 Strongly disagree","2005","16-34 y.","Couple + C. GT 16 ","10","","",""
"1 Strongly disagree","2005","16-34 y.","Couple + C. LE and GT 16","4","","",""
"1 Strongly disagree","2005","35-65 y.","1-pers.-HH","10","","",""
"1 Strongly disagree","2005","35-65 y.","(Married) couple without C. ","24","","",""
"1 Strongly disagree","2005","35-65 y.","Single parent ","6","","",""
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE 16 ","6","","",""
"1 Strongly disagree","2005","35-65 y.","Couple + C. GT 16 ","15","","",""
"1 Strongly disagree","2005","35-65 y.","Couple + C. LE and GT 16","11","","",""
"1 Strongly disagree","2005","66 and older","1-pers.-HH","12","","",""
"1 Strongly disagree","2005","66 and older","(Married) couple without C. ","26","","",""
"1 Strongly disagree","2005","66 and older","Single parent ","1","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. GT 16 ","1","","",""
"1 Strongly disagree","2005","66 and older","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","13","","",""
"2 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","19","","",""
"2 on scale 1-7 ","2005","16-34 y.","Single parent ","11","","",""
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","21","","",""
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","25","","",""
"2 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","5","","",""
"2 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","18","","",""
"2 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","70","0.0221280542881959","0.0174073555850537","0.0268487529913381"
"2 on scale 1-7 ","2005","35-65 y.","Single parent ","8","","",""
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","46","0.0196816704502691","0.0143567902829365","0.0250065506176018"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","45","0.019295312736959","0.0134657264458689","0.0251248990280491"
"2 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","19","","",""
"2 on scale 1-7 ","2005","66 and older","1-pers.-HH","27","","",""
"2 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","72","0.0342841341089904","0.0269164122447869","0.0416518559731939"
"2 on scale 1-7 ","2005","66 and older","Single parent ","3","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","9","","",""
"2 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2005","16-34 y.","1-pers.-HH","32","0.058366143886771","0.0409494786483552","0.0757828091251868"
"3 on scale 1-7 ","2005","16-34 y.","(Married) couple without C. ","44","0.0542433957466868","0.0398253284457983","0.0686614630475754"
"3 on scale 1-7 ","2005","16-34 y.","Single parent ","23","","",""
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE 16 ","64","0.0701836284546893","0.0550183166150209","0.0853489402943577"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. GT 16 ","74","0.0531614479049759","0.0411624092770017","0.0651604865329501"
"3 on scale 1-7 ","2005","16-34 y.","Couple + C. LE and GT 16","43","0.0649064721882721","0.0457297229165299","0.0840832214600143"
"3 on scale 1-7 ","2005","35-65 y.","1-pers.-HH","66","0.0576122922497722","0.0443679758407505","0.0708566086587938"
"3 on scale 1-7 ","2005","35-65 y.","(Married) couple without C. ","198","0.0618738733059896","0.0541421208216415","0.0696056257903377"
"3 on scale 1-7 ","2005","35-65 y.","Single parent ","23","","",""
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE 16 ","142","0.0547727224404938","0.0460501298872555","0.0634953149937321"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. GT 16 ","108","0.0600819343031331","0.0500112345002029","0.0701526341060634"
"3 on scale 1-7 ","2005","35-65 y.","Couple + C. LE and GT 16","52","0.0562561209273101","0.042430716429538","0.0700815254250822"
"3 on scale 1-7 ","2005","66 and older","1-pers.-HH","49","0.0473472786465965","0.0346456103282564","0.0600489469649367"
"3 on scale 1-7 ","2005","66 and older","(Married) couple without C. ","179","0.0751967861540433","0.0645188762608477","0.085874696047239"
"3 on scale 1-7 ","2005","66 and older","Single parent ","10","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. GT 16 ","7","","",""
"3 on scale 1-7 ","2005","66 and older","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2005","16-34 y.","1-pers.-HH","67","0.0962238572295344","0.0743152238094529","0.118132490649616"
"4 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","118","0.135422221679303","0.11364056421928","0.157203879139327"
"4 on scale 1-7","2005","16-34 y.","Single parent ","56","0.123155959759493","0.0933197242573081","0.152992195261677"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","134","0.125718708048898","0.106037108581657","0.145400307516139"
"4 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","179","0.129799229673095","0.111824768762343","0.147773690583848"
"4 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","83","0.140734057794227","0.113665390990511","0.167802724597943"
"4 on scale 1-7","2005","35-65 y.","1-pers.-HH","157","0.130696531408015","0.111537440377303","0.149855622438728"
"4 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","468","0.123634585105583","0.113071123015675","0.134198047195492"
"4 on scale 1-7","2005","35-65 y.","Single parent ","67","0.120782995117432","0.0941703657077847","0.147395624527079"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","339","0.131484954385342","0.118530414199191","0.144439494571494"
"4 on scale 1-7","2005","35-65 y.","Couple + C. GT 16 ","300","0.152724797081225","0.137480418512902","0.167969175649548"
"4 on scale 1-7","2005","35-65 y.","Couple + C. LE and GT 16","144","0.137991619348068","0.117297450847394","0.158685787848741"
"4 on scale 1-7","2005","66 and older","1-pers.-HH","151","0.132608512722759","0.112325183947427","0.15289184149809"
"4 on scale 1-7","2005","66 and older","(Married) couple without C. ","344","0.144046009070085","0.129828033212836","0.158263984927335"
"4 on scale 1-7","2005","66 and older","Single parent ","8","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. GT 16 ","25","","",""
"4 on scale 1-7","2005","66 and older","Couple + C. LE and GT 16","","","",""
"5 on scale 1-7","2005","16-34 y.","1-pers.-HH","151","0.241139816099994","0.209359455749633","0.272920176450355"
"5 on scale 1-7","2005","16-34 y.","(Married) couple without C. ","217","0.220245038626768","0.193864961391946","0.24662511586159"
"5 on scale 1-7","2005","16-34 y.","Single parent ","92","0.193349575232098","0.15749294874531","0.229206201718886"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE 16 ","258","0.236476583131134","0.211251065113123","0.261702101149144"
"5 on scale 1-7","2005","16-34 y.","Couple + C. GT 16 ","301","0.228515033398484","0.206059095078714","0.250970971718254"
"5 on scale 1-7","2005","16-34 y.","Couple + C. LE and GT 16","139","0.181690045252741","0.151675764138972","0.211704326366509"
"5 on scale 1-7","2005","35-65 y.","1-pers.-HH","259","0.228180972404171","0.204327334770742","0.252034610037599"
"5 on scale 1-7","2005","35-65 y.","(Married) couple without C. ","893","0.23187067031876","0.218327081568772","0.245414259068749"
"5 on scale 1-7","2005","35-65 y.","Single parent ","116","0.215400725970278","0.181828171925419","0.248973280015137"
"5 on scale 1-7","2005","35-65 y.","Couple + C. LE 16 ","622","0.245726617562966","0.229222747649668","0.262230487476264"
