"plh0213","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","no migration background","Urban Area","67","0.00721377090569899","0.00564445234855827","0.00878308946283971","1"
"1 Strongly disagree","2005","no migration background","Rural Area","35","0.00718571624415537","0.00510515274842729","0.00926627973988346","1"
"1 Strongly disagree","2005","direct migration background","Urban Area","28","","","","1"
"1 Strongly disagree","2005","direct migration background","Rural Area","5","","","","1"
"1 Strongly disagree","2005","indirect migration background","Urban Area","4","","","","1"
"1 Strongly disagree","2005","indirect migration background","Rural Area","2","","","","1"
"2 on scale 1-7 ","2005","direct migration background","Urban Area","63","0.0241502846005294","0.0173591781565368","0.0309413910445221","2"
"2 on scale 1-7 ","2005","no migration background","Urban Area","218","0.0209256125332085","0.0182713186902357","0.0235799063761812","2"
"2 on scale 1-7 ","2005","indirect migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2005","no migration background","Rural Area","118","0.0188636982936799","0.0155125779252077","0.0222148186621521","2"
"2 on scale 1-7 ","2005","direct migration background","Rural Area","15","","","","2"
"2 on scale 1-7 ","2005","indirect migration background","Urban Area","14","","","","2"
"3 on scale 1-7 ","2005","indirect migration background","Urban Area","32","0.0377087524012981","0.0238426808282565","0.0515748239743398","3"
"3 on scale 1-7 ","2005","no migration background","Urban Area","567","0.0544076388674344","0.0502014963653244","0.0586137813695444","3"
"3 on scale 1-7 ","2005","direct migration background","Rural Area","31","0.0558511962400197","0.0334313808976165","0.078271011582423","3"
"3 on scale 1-7 ","2005","direct migration background","Urban Area","170","0.0962236003358772","0.0831781450454441","0.10926905562631","3"
"3 on scale 1-7 ","2005","no migration background","Rural Area","361","0.0596433875901804","0.0538097509221655","0.0654770242581952","3"
"3 on scale 1-7 ","2005","indirect migration background","Rural Area","5","","","","3"
"4 on scale 1-7","2005","indirect migration background","Rural Area","20","","","","4"
"4 on scale 1-7","2005","no migration background","Rural Area","872","0.144881591958384","0.136211341029927","0.153551842886841","4"
"4 on scale 1-7","2005","direct migration background","Urban Area","301","0.130154254332634","0.115269617348136","0.145038891317133","4"
"4 on scale 1-7","2005","indirect migration background","Urban Area","65","0.0861559833799437","0.0657311818111581","0.106580784948729","4"
"4 on scale 1-7","2005","no migration background","Urban Area","1393","0.125380449803465","0.119239626978576","0.131521272628355","4"
"4 on scale 1-7","2005","direct migration background","Rural Area","60","0.134354393241351","0.101058431137797","0.167650355344905","4"
"5 on scale 1-7","2005","indirect migration background","Rural Area","20","","","","5"
"5 on scale 1-7","2005","direct migration background","Rural Area","82","0.207123842629986","0.167558649092946","0.246689036167026","5"
"5 on scale 1-7","2005","indirect migration background","Urban Area","171","0.214727086731396","0.184836612021049","0.244617561441742","5"
"5 on scale 1-7","2005","no migration background","Urban Area","2574","0.232058995842562","0.224230736623846","0.239887255061279","5"
"5 on scale 1-7","2005","no migration background","Rural Area","1538","0.238363639256969","0.227868075465319","0.248859203048619","5"
"5 on scale 1-7","2005","direct migration background","Urban Area","421","0.223670469528283","0.20523665051708","0.242104288539486","5"
"6 on scale 1-7","2005","indirect migration background","Rural Area","26","","","","6"
"6 on scale 1-7","2005","direct migration background","Urban Area","463","0.235423422474342","0.216655194485317","0.254191650463367","6"
"6 on scale 1-7","2005","indirect migration background","Urban Area","196","0.283746631702158","0.250931225552552","0.316562037851763","6"
"6 on scale 1-7","2005","no migration background","Urban Area","3178","0.277338617355032","0.269036771564054","0.28564046314601","6"
"6 on scale 1-7","2005","direct migration background","Rural Area","119","0.292556496605214","0.248139793155909","0.336973200054519","6"
"6 on scale 1-7","2005","no migration background","Rural Area","1716","0.259441196345492","0.248643995551006","0.270238397139978","6"
"7 Strongly agree","2005","indirect migration background","Rural Area","34","0.303762213392136","0.21662536031827","0.390899066466003","7"
"7 Strongly agree","2005","indirect migration background","Urban Area","243","0.351918413897747","0.317155599910262","0.386681227885232","7"
"7 Strongly agree","2005","direct migration background","Urban Area","517","0.276837050345846","0.257043753789444","0.296630346902248","7"
"7 Strongly agree","2005","direct migration background","Rural Area","91","0.266808443271239","0.223626311340048","0.30999057520243","7"
"7 Strongly agree","2005","no migration background","Urban Area","3174","0.282674914692598","0.27432458333804","0.291025246047157","7"
"7 Strongly agree","2005","no migration background","Rural Area","1691","0.271620770311139","0.260664261330341","0.282577279291937","7"
"1 Strongly disagree","2006","no migration background","Rural Area","","","","","1"
"1 Strongly disagree","2006","direct migration background","Urban Area","","","","","1"
"1 Strongly disagree","2006","direct migration background","Rural Area","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Urban Area","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Rural Area","","","","","1"
"1 Strongly disagree","2006","no migration background","Urban Area","","","","","1"
"2 on scale 1-7 ","2006","no migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Urban Area","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","no migration background","Rural Area","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Urban Area","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Urban Area","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Rural Area","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Urban Area","","","","","3"
"4 on scale 1-7","2006","no migration background","Rural Area","","","","","4"
"4 on scale 1-7","2006","no migration background","Urban Area","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Rural Area","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Urban Area","","","","","4"
"4 on scale 1-7","2006","direct migration background","Rural Area","","","","","4"
"4 on scale 1-7","2006","direct migration background","Urban Area","","","","","4"
"5 on scale 1-7","2006","indirect migration background","Rural Area","","","","","5"
"5 on scale 1-7","2006","indirect migration background","Urban Area","","","","","5"
"5 on scale 1-7","2006","direct migration background","Urban Area","","","","","5"
"5 on scale 1-7","2006","direct migration background","Rural Area","","","","","5"
