"plh0213","year","age_gr","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","16-34 y.","26","","",""
"1 Strongly disagree","2005","35-65 y.","74","0.00722797113980721","0.00568690573913158","0.00876903654048284"
"1 Strongly disagree","2005","66 and older","41","0.0132871570645111","0.00963262943487818","0.0169416846941441"
"2 on scale 1-7 ","2005","16-34 y.","96","0.0171588240168247","0.0136698632376246","0.0206477847960247"
"2 on scale 1-7 ","2005","35-65 y.","213","0.0179111875741295","0.0154983634206529","0.0203240117276062"
"2 on scale 1-7 ","2005","66 and older","119","0.0320291362555531","0.0264093010469383","0.037648971464168"
"3 on scale 1-7 ","2005","16-34 y.","293","0.0590276211103798","0.052695827735705","0.0653594144850545"
"3 on scale 1-7 ","2005","35-65 y.","611","0.0577701077394287","0.0535256899451147","0.0620145255337427"
"3 on scale 1-7 ","2005","66 and older","262","0.0664005815753915","0.0584538955804029","0.0743472675703801"
"4 on scale 1-7","2005","16-34 y.","647","0.122405022878664","0.113599455591269","0.131210590166059"
"4 on scale 1-7","2005","35-65 y.","1517","0.131704067631439","0.125551993271081","0.137856141991796"
"4 on scale 1-7","2005","66 and older","547","0.138997905334613","0.127956456695216","0.150039353974011"
"5 on scale 1-7","2005","16-34 y.","1196","0.223165073509934","0.211978730279646","0.234351416740222"
"5 on scale 1-7","2005","35-65 y.","2734","0.235202949679969","0.227487120879694","0.242918778480244"
"5 on scale 1-7","2005","66 and older","876","0.232769552344093","0.2192816061354","0.246257498552786"
"6 on scale 1-7","2005","16-34 y.","1556","0.290508463398249","0.278311164677645","0.302705762118852"
"6 on scale 1-7","2005","35-65 y.","3267","0.272889589225863","0.264785918912188","0.280993259539539"
"6 on scale 1-7","2005","66 and older","875","0.22885634162904","0.215448188964374","0.242264494293707"
"7 Strongly agree","2005","16-34 y.","1508","0.282771185249884","0.270671972967479","0.294870397532289"
"7 Strongly agree","2005","35-65 y.","3191","0.277294127009363","0.269150099602278","0.285438154416449"
"7 Strongly agree","2005","66 and older","1051","0.287659325796798","0.273211485731828","0.302107165861767"
"1 Strongly disagree","2006","16-34 y.","","","",""
"1 Strongly disagree","2006","35-65 y.","","","",""
"1 Strongly disagree","2006","66 and older","","","",""
"2 on scale 1-7 ","2006","16-34 y.","","","",""
"2 on scale 1-7 ","2006","35-65 y.","","","",""
"2 on scale 1-7 ","2006","66 and older","","","",""
"3 on scale 1-7 ","2006","16-34 y.","","","",""
"3 on scale 1-7 ","2006","35-65 y.","","","",""
"3 on scale 1-7 ","2006","66 and older","","","",""
"4 on scale 1-7","2006","16-34 y.","","","",""
"4 on scale 1-7","2006","35-65 y.","","","",""
"4 on scale 1-7","2006","66 and older","","","",""
"5 on scale 1-7","2006","16-34 y.","","","",""
"5 on scale 1-7","2006","35-65 y.","","","",""
"5 on scale 1-7","2006","66 and older","","","",""
"6 on scale 1-7","2006","16-34 y.","","","",""
"6 on scale 1-7","2006","35-65 y.","","","",""
"6 on scale 1-7","2006","66 and older","","","",""
"7 Strongly agree","2006","16-34 y.","","","",""
"7 Strongly agree","2006","35-65 y.","","","",""
"7 Strongly agree","2006","66 and older","","","",""
"1 Strongly disagree","2007","16-34 y.","","","",""
"1 Strongly disagree","2007","35-65 y.","","","",""
"1 Strongly disagree","2007","66 and older","","","",""
"2 on scale 1-7 ","2007","16-34 y.","","","",""
"2 on scale 1-7 ","2007","35-65 y.","","","",""
"2 on scale 1-7 ","2007","66 and older","","","",""
"3 on scale 1-7 ","2007","16-34 y.","","","",""
"3 on scale 1-7 ","2007","35-65 y.","","","",""
"3 on scale 1-7 ","2007","66 and older","","","",""
"4 on scale 1-7","2007","16-34 y.","","","",""
"4 on scale 1-7","2007","35-65 y.","","","",""
"4 on scale 1-7","2007","66 and older","","","",""
"5 on scale 1-7","2007","16-34 y.","","","",""
"5 on scale 1-7","2007","35-65 y.","","","",""
"5 on scale 1-7","2007","66 and older","","","",""
"6 on scale 1-7","2007","16-34 y.","","","",""
"6 on scale 1-7","2007","35-65 y.","","","",""
"6 on scale 1-7","2007","66 and older","","","",""
"7 Strongly agree","2007","16-34 y.","","","",""
"7 Strongly agree","2007","35-65 y.","","","",""
"7 Strongly agree","2007","66 and older","","","",""
"1 Strongly disagree","2008","16-34 y.","","","",""
"1 Strongly disagree","2008","35-65 y.","","","",""
"1 Strongly disagree","2008","66 and older","","","",""
"2 on scale 1-7 ","2008","16-34 y.","","","",""
"2 on scale 1-7 ","2008","35-65 y.","","","",""
"2 on scale 1-7 ","2008","66 and older","","","",""
"3 on scale 1-7 ","2008","16-34 y.","","","",""
"3 on scale 1-7 ","2008","35-65 y.","","","",""
"3 on scale 1-7 ","2008","66 and older","","","",""
"4 on scale 1-7","2008","16-34 y.","","","",""
"4 on scale 1-7","2008","35-65 y.","","","",""
"4 on scale 1-7","2008","66 and older","","","",""
"5 on scale 1-7","2008","16-34 y.","","","",""
"5 on scale 1-7","2008","35-65 y.","","","",""
"5 on scale 1-7","2008","66 and older","","","",""
"6 on scale 1-7","2008","16-34 y.","","","",""
"6 on scale 1-7","2008","35-65 y.","","","",""
"6 on scale 1-7","2008","66 and older","","","",""
"7 Strongly agree","2008","16-34 y.","","","",""
"7 Strongly agree","2008","35-65 y.","","","",""
"7 Strongly agree","2008","66 and older","","","",""
"1 Strongly disagree","2009","16-34 y.","14","","",""
"1 Strongly disagree","2009","35-65 y.","57","0.00681492512162134","0.00519112246308068","0.00843872778016201"
"1 Strongly disagree","2009","66 and older","46","0.0131124375499623","0.00965020187069686","0.0165746732292278"
"2 on scale 1-7 ","2009","16-34 y.","89","0.0268492734098865","0.0218337303016262","0.0318648165181468"
"2 on scale 1-7 ","2009","35-65 y.","236","0.0276738864773564","0.024436245679755","0.0309115272749577"
"2 on scale 1-7 ","2009","66 and older","114","0.0306595675341108","0.0254126740265699","0.0359064610416518"
"3 on scale 1-7 ","2009","16-34 y.","257","0.0628391928164695","0.0553093831080003","0.0703690025249387"
"3 on scale 1-7 ","2009","35-65 y.","641","0.0680051013138398","0.0630361456099257","0.072974057017754"
"3 on scale 1-7 ","2009","66 and older","292","0.070780451286682","0.0629750199814133","0.0785858825919508"
"4 on scale 1-7","2009","16-34 y.","540","0.149686649690541","0.1386167757309","0.160756523650183"
"4 on scale 1-7","2009","35-65 y.","1405","0.148896671199957","0.141870459184386","0.155922883215529"
"4 on scale 1-7","2009","66 and older","651","0.164816126855956","0.153524098104007","0.176108155607904"
"5 on scale 1-7","2009","16-34 y.","857","0.21597216626466","0.203204066253751","0.228740266275569"
"5 on scale 1-7","2009","35-65 y.","2330","0.239544490062916","0.231120504575486","0.247968475550345"
"5 on scale 1-7","2009","66 and older","998","0.230303602071657","0.217489411877342","0.243117792265973"
"6 on scale 1-7","2009","16-34 y.","1156","0.270062489195213","0.256286061492348","0.283838916898079"
"6 on scale 1-7","2009","35-65 y.","2628","0.255970258665396","0.24735680120252","0.264583716128271"
"6 on scale 1-7","2009","66 and older","1016","0.236907952726337","0.223967205416549","0.249848700036124"
"7 Strongly agree","2009","16-34 y.","1077","0.27170738204805","0.257904641768396","0.285510122327704"
"7 Strongly agree","2009","35-65 y.","2564","0.253094667158914","0.244513193199031","0.261676141118798"
"7 Strongly agree","2009","66 and older","1030","0.253419861975295","0.240181336537712","0.266658387412878"
"1 Strongly disagree","2010","16-34 y.","","","",""
"1 Strongly disagree","2010","35-65 y.","","","",""
"1 Strongly disagree","2010","66 and older","","","",""
"2 on scale 1-7 ","2010","16-34 y.","","","",""
"2 on scale 1-7 ","2010","35-65 y.","","","",""
"2 on scale 1-7 ","2010","66 and older","","","",""
"3 on scale 1-7 ","2010","16-34 y.","","","",""
"3 on scale 1-7 ","2010","35-65 y.","","","",""
"3 on scale 1-7 ","2010","66 and older","","","",""
"4 on scale 1-7","2010","16-34 y.","","","",""
"4 on scale 1-7","2010","35-65 y.","","","",""
"4 on scale 1-7","2010","66 and older","","","",""
"5 on scale 1-7","2010","16-34 y.","","","",""
"5 on scale 1-7","2010","35-65 y.","","","",""
"5 on scale 1-7","2010","66 and older","","","",""
"6 on scale 1-7","2010","16-34 y.","","","",""
"6 on scale 1-7","2010","35-65 y.","","","",""
"6 on scale 1-7","2010","66 and older","","","",""
"7 Strongly agree","2010","16-34 y.","","","",""
"7 Strongly agree","2010","35-65 y.","","","",""
"7 Strongly agree","2010","66 and older","","","",""
"1 Strongly disagree","2011","16-34 y.","","","",""
"1 Strongly disagree","2011","35-65 y.","","","",""
"1 Strongly disagree","2011","66 and older","","","",""
"2 on scale 1-7 ","2011","16-34 y.","","","",""
"2 on scale 1-7 ","2011","35-65 y.","","","",""
"2 on scale 1-7 ","2011","66 and older","","","",""
"3 on scale 1-7 ","2011","16-34 y.","","","",""
"3 on scale 1-7 ","2011","35-65 y.","","","",""
"3 on scale 1-7 ","2011","66 and older","","","",""
"4 on scale 1-7","2011","16-34 y.","","","",""
"4 on scale 1-7","2011","35-65 y.","","","",""
"4 on scale 1-7","2011","66 and older","","","",""
"5 on scale 1-7","2011","16-34 y.","","","",""
"5 on scale 1-7","2011","35-65 y.","","","",""
"5 on scale 1-7","2011","66 and older","","","",""
"6 on scale 1-7","2011","16-34 y.","","","",""
"6 on scale 1-7","2011","35-65 y.","","","",""
"6 on scale 1-7","2011","66 and older","","","",""
"7 Strongly agree","2011","16-34 y.","","","",""
"7 Strongly agree","2011","35-65 y.","","","",""
"7 Strongly agree","2011","66 and older","","","",""
"1 Strongly disagree","2012","16-34 y.","9","","",""
"1 Strongly disagree","2012","35-65 y.","25","","",""
"1 Strongly disagree","2012","66 and older","1","","",""
"2 on scale 1-7 ","2012","16-34 y.","26","","",""
"2 on scale 1-7 ","2012","35-65 y.","61","0.0121010449373153","0.00904059806858412","0.0151614918060465"
"2 on scale 1-7 ","2012","66 and older","","","",""
"3 on scale 1-7 ","2012","16-34 y.","88","0.0340061412800929","0.0264325369797402","0.0415797455804457"
"3 on scale 1-7 ","2012","35-65 y.","187","0.0376320972319379","0.0323052907395491","0.0429589037243267"
"3 on scale 1-7 ","2012","66 and older","2","","",""
"4 on scale 1-7","2012","16-34 y.","212","0.0958076300774671","0.0835087032325663","0.108106556922368"
"4 on scale 1-7","2012","35-65 y.","497","0.103387856046032","0.0948656070774293","0.111910105014634"
"4 on scale 1-7","2012","66 and older","1","","",""
"5 on scale 1-7","2012","16-34 y.","461","0.216404153713062","0.199196739643706","0.233611567782417"
"5 on scale 1-7","2012","35-65 y.","1035","0.211683557585866","0.200249220272646","0.223117894899086"
"5 on scale 1-7","2012","66 and older","8","","",""
"6 on scale 1-7","2012","16-34 y.","670","0.298997558917348","0.279866882009996","0.318128235824701"
"6 on scale 1-7","2012","35-65 y.","1435","0.282244193747719","0.269645717839059","0.294842669656379"
"6 on scale 1-7","2012","66 and older","7","","",""
"7 Strongly agree","2012","16-34 y.","734","0.340798640345975","0.320992733843341","0.36060454684861"
"7 Strongly agree","2012","35-65 y.","1663","0.347583196963685","0.334253843027402","0.360912550899969"
"7 Strongly agree","2012","66 and older","5","","",""
"1 Strongly disagree","2013","16-34 y.","8","","",""
"1 Strongly disagree","2013","35-65 y.","51","0.00530650985021234","0.00389823703528756","0.00671478266513712"
"1 Strongly disagree","2013","66 and older","25","","",""
"2 on scale 1-7 ","2013","16-34 y.","75","0.0213727494848864","0.0167102267787","0.0260352721910728"
"2 on scale 1-7 ","2013","35-65 y.","200","0.0210349269688527","0.018253345568637","0.0238165083690685"
"2 on scale 1-7 ","2013","66 and older","82","0.0161069455636974","0.0125982516307968","0.0196156394965981"
"3 on scale 1-7 ","2013","16-34 y.","196","0.0541534169288514","0.0468570714128835","0.0614497624448193"
"3 on scale 1-7 ","2013","35-65 y.","547","0.0553955067585911","0.0509614633142398","0.0598295502029423"
"3 on scale 1-7 ","2013","66 and older","228","0.0526050384980015","0.0463828358721613","0.0588272411238418"
"4 on scale 1-7","2013","16-34 y.","459","0.134103680646357","0.123117786617908","0.145089574674805"
"4 on scale 1-7","2013","35-65 y.","1273","0.13086433824892","0.124327133127412","0.137401543370427"
"4 on scale 1-7","2013","66 and older","634","0.127325080152386","0.118034385868794","0.136615774435979"
"5 on scale 1-7","2013","16-34 y.","867","0.221581379352226","0.208192157161832","0.234970601542621"
"5 on scale 1-7","2013","35-65 y.","2365","0.236400167990241","0.228164582626439","0.244635753354044"
"5 on scale 1-7","2013","66 and older","1134","0.231927001917895","0.220163358575185","0.243690645260604"
"6 on scale 1-7","2013","16-34 y.","1063","0.297970253637295","0.283225201168889","0.312715306105701"
"6 on scale 1-7","2013","35-65 y.","2871","0.276480199571477","0.267810682658324","0.28514971648463"
"6 on scale 1-7","2013","66 and older","1392","0.265340865549109","0.253035062637378","0.27764666846084"
"7 Strongly agree","2013","16-34 y.","1028","0.266784103295627","0.25252546606329","0.281042740527964"
"7 Strongly agree","2013","35-65 y.","2917","0.274518350611706","0.265867942905141","0.283168758318271"
"7 Strongly agree","2013","66 and older","1450","0.300990153891839","0.28820568372225","0.313774624061427"
"1 Strongly disagree","2014","16-34 y.","","","",""
"1 Strongly disagree","2014","35-65 y.","","","",""
"1 Strongly disagree","2014","66 and older","","","",""
"2 on scale 1-7 ","2014","16-34 y.","","","",""
"2 on scale 1-7 ","2014","35-65 y.","","","",""
"2 on scale 1-7 ","2014","66 and older","","","",""
"3 on scale 1-7 ","2014","16-34 y.","","","",""
"3 on scale 1-7 ","2014","35-65 y.","","","",""
"3 on scale 1-7 ","2014","66 and older","","","",""
"4 on scale 1-7","2014","16-34 y.","","","",""
"4 on scale 1-7","2014","35-65 y.","","","",""
"4 on scale 1-7","2014","66 and older","","","",""
"5 on scale 1-7","2014","16-34 y.","","","",""
"5 on scale 1-7","2014","35-65 y.","","","",""
"5 on scale 1-7","2014","66 and older","","","",""
"6 on scale 1-7","2014","16-34 y.","","","",""
"6 on scale 1-7","2014","35-65 y.","","","",""
"6 on scale 1-7","2014","66 and older","","","",""
"7 Strongly agree","2014","16-34 y.","","","",""
"7 Strongly agree","2014","35-65 y.","","","",""
"7 Strongly agree","2014","66 and older","","","",""
"1 Strongly disagree","2015","16-34 y.","","","",""
"1 Strongly disagree","2015","35-65 y.","","","",""
"1 Strongly disagree","2015","66 and older","","","",""
"2 on scale 1-7 ","2015","16-34 y.","","","",""
"2 on scale 1-7 ","2015","35-65 y.","","","",""
"2 on scale 1-7 ","2015","66 and older","","","",""
"3 on scale 1-7 ","2015","16-34 y.","","","",""
"3 on scale 1-7 ","2015","35-65 y.","","","",""
"3 on scale 1-7 ","2015","66 and older","","","",""
"4 on scale 1-7","2015","16-34 y.","","","",""
"4 on scale 1-7","2015","35-65 y.","","","",""
"4 on scale 1-7","2015","66 and older","","","",""
"5 on scale 1-7","2015","16-34 y.","","","",""
"5 on scale 1-7","2015","35-65 y.","","","",""
"5 on scale 1-7","2015","66 and older","","","",""
"6 on scale 1-7","2015","16-34 y.","","","",""
"6 on scale 1-7","2015","35-65 y.","","","",""
"6 on scale 1-7","2015","66 and older","","","",""
"7 Strongly agree","2015","16-34 y.","","","",""
"7 Strongly agree","2015","35-65 y.","","","",""
"7 Strongly agree","2015","66 and older","","","",""
