"plh0213","year","education","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","Male","42","0.0129357596286256","0.00916682608672808","0.0167046931705231"
"1 Strongly disagree","2005","lower secondary degree","Female","39","0.0113943080395151","0.00793834208563982","0.0148502739933904"
"1 Strongly disagree","2005","secondary school degree","Male","11","","",""
"1 Strongly disagree","2005","secondary school degree","Female","9","","",""
"1 Strongly disagree","2005","college entrance qualification","Male","11","","",""
"1 Strongly disagree","2005","college entrance qualification","Female","8","","",""
"1 Strongly disagree","2005","Other degree","Male","9","","",""
"1 Strongly disagree","2005","Other degree","Female","5","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Male","3","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Female","2","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Male","124","0.0354870430458418","0.0293162818251182","0.0416578042665654"
"2 on scale 1-7 ","2005","lower secondary degree","Female","57","0.0169397528617355","0.0127377385594894","0.0211417671639815"
"2 on scale 1-7 ","2005","secondary school degree","Male","46","0.014288150554456","0.00970081984658527","0.0188754812623267"
"2 on scale 1-7 ","2005","secondary school degree","Female","35","0.00970123964076157","0.00642963213040115","0.012972847151122"
"2 on scale 1-7 ","2005","college entrance qualification","Male","63","0.0227779389051758","0.0171731678926792","0.0283827099176723"
"2 on scale 1-7 ","2005","college entrance qualification","Female","23","","",""
"2 on scale 1-7 ","2005","Other degree","Male","18","","",""
"2 on scale 1-7 ","2005","Other degree","Female","21","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Male","15","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Female","18","","",""
"3 on scale 1-7 ","2005","lower secondary degree","Male","260","0.0810181887942851","0.0719170754142503","0.0901193021743199"
"3 on scale 1-7 ","2005","lower secondary degree","Female","176","0.0460977438128598","0.0392695522439992","0.0529259353817204"
"3 on scale 1-7 ","2005","secondary school degree","Male","153","0.0598034147573064","0.0506376358148894","0.0689691936997233"
"3 on scale 1-7 ","2005","secondary school degree","Female","120","0.038819155202461","0.0323716744250893","0.0452666359798327"
"3 on scale 1-7 ","2005","college entrance qualification","Male","179","0.0693195085029953","0.0597776697485393","0.0788613472574513"
"3 on scale 1-7 ","2005","college entrance qualification","Female","80","0.0360160035298177","0.0286766899635385","0.043355317096097"
"3 on scale 1-7 ","2005","Other degree","Male","64","0.119582362752097","0.0919842895281026","0.147180435976091"
"3 on scale 1-7 ","2005","Other degree","Female","44","0.0873128773733495","0.06447639793701","0.110149356809689"
"3 on scale 1-7 ","2005","no degree/no degree yet","Male","36","0.0754155099145129","0.0501315718745964","0.10069944795443"
"3 on scale 1-7 ","2005","no degree/no degree yet","Female","23","","",""
"4 on scale 1-7","2005","lower secondary degree","Male","557","0.156570116002725","0.144449387291984","0.168690844713466"
"4 on scale 1-7","2005","lower secondary degree","Female","477","0.133187943431013","0.122124027881447","0.144251858980579"
"4 on scale 1-7","2005","secondary school degree","Male","361","0.143215045345339","0.129674776392472","0.156755314298206"
