"plh0213","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Not Employed","(0) in school","1","","",""
"1 Strongly disagree","2005","Not Employed","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","Not Employed","(1b) general elementary school","19","","",""
"1 Strongly disagree","2005","Not Employed","(1c) basic vocational qualification","41","0.0174909466076397","0.0126370674152062","0.0223448258000731"
"1 Strongly disagree","2005","Not Employed","(2b) intermediate general qualification","2","","",""
"1 Strongly disagree","2005","Not Employed","(2a) intermediate vocational","10","","",""
"1 Strongly disagree","2005","Not Employed","(2c_gen) general maturity certificate","3","","",""
"1 Strongly disagree","2005","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"1 Strongly disagree","2005","Not Employed","(3a) lower tertiary education","2","","",""
"1 Strongly disagree","2005","Not Employed","(3b) higher tertiary education","7","","",""
"1 Strongly disagree","2005","Employed","(0) in school","","","",""
"1 Strongly disagree","2005","Employed","(1a) inadequately completed","2","","",""
"1 Strongly disagree","2005","Employed","(1b) general elementary school","10","","",""
"1 Strongly disagree","2005","Employed","(1c) basic vocational qualification","20","","",""
"1 Strongly disagree","2005","Employed","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2005","Employed","(2a) intermediate vocational","7","","",""
"1 Strongly disagree","2005","Employed","(2c_gen) general maturity certificate","1","","",""
"1 Strongly disagree","2005","Employed","(2c_voc) vocational maturity certificate","4","","",""
"1 Strongly disagree","2005","Employed","(3a) lower tertiary education","3","","",""
"1 Strongly disagree","2005","Employed","(3b) higher tertiary education","4","","",""
"2 on scale 1-7 ","2005","Not Employed","(0) in school","11","","",""
"2 on scale 1-7 ","2005","Not Employed","(1a) inadequately completed","16","","",""
"2 on scale 1-7 ","2005","Not Employed","(1b) general elementary school","47","0.0386749339631959","0.0275788682502345","0.0497709996761572"
"2 on scale 1-7 ","2005","Not Employed","(1c) basic vocational qualification","86","0.0300118983437005","0.0236944170820149","0.0363293796053861"
"2 on scale 1-7 ","2005","Not Employed","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2005","Not Employed","(2a) intermediate vocational","19","","",""
"2 on scale 1-7 ","2005","Not Employed","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2005","Not Employed","(2c_voc) vocational maturity certificate","6","","",""
"2 on scale 1-7 ","2005","Not Employed","(3a) lower tertiary education","5","","",""
"2 on scale 1-7 ","2005","Not Employed","(3b) higher tertiary education","15","","",""
"2 on scale 1-7 ","2005","Employed","(0) in school","3","","",""
"2 on scale 1-7 ","2005","Employed","(1a) inadequately completed","3","","",""
