"plh0213","year","education","migback","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","no migration background","63","0.0114382231709232","0.0087966685019425","0.0140797778399038"
"1 Strongly disagree","2005","lower secondary degree","direct migration background","15","","",""
"1 Strongly disagree","2005","lower secondary degree","indirect migration background","3","","",""
"1 Strongly disagree","2005","secondary school degree","no migration background","19","","",""
"1 Strongly disagree","2005","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2005","secondary school degree","indirect migration background","1","","",""
"1 Strongly disagree","2005","college entrance qualification","no migration background","16","","",""
"1 Strongly disagree","2005","college entrance qualification","direct migration background","2","","",""
"1 Strongly disagree","2005","college entrance qualification","indirect migration background","1","","",""
"1 Strongly disagree","2005","Other degree","no migration background","1","","",""
"1 Strongly disagree","2005","Other degree","direct migration background","13","","",""
"1 Strongly disagree","2005","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","no migration background","2","","",""
"1 Strongly disagree","2005","no degree/no degree yet","direct migration background","3","","",""
"1 Strongly disagree","2005","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2005","lower secondary degree","no migration background","153","0.0252590494304877","0.0213611420050433","0.029156956855932"
"2 on scale 1-7 ","2005","lower secondary degree","direct migration background","23","","",""
"2 on scale 1-7 ","2005","lower secondary degree","indirect migration background","5","","",""
"2 on scale 1-7 ","2005","secondary school degree","no migration background","76","0.0118913903595297","0.00904598388845939","0.0147367968306001"
"2 on scale 1-7 ","2005","secondary school degree","direct migration background","4","","",""
"2 on scale 1-7 ","2005","secondary school degree","indirect migration background","1","","",""
"2 on scale 1-7 ","2005","college entrance qualification","no migration background","80","0.0176796868756102","0.0139260526855767","0.0214333210656436"
"2 on scale 1-7 ","2005","college entrance qualification","direct migration background","4","","",""
"2 on scale 1-7 ","2005","college entrance qualification","indirect migration background","2","","",""
"2 on scale 1-7 ","2005","Other degree","no migration background","6","","",""
"2 on scale 1-7 ","2005","Other degree","direct migration background","32","0.0292633100514596","0.0187697292631367","0.0397568908397825"
"2 on scale 1-7 ","2005","Other degree","indirect migration background","1","","",""
