"plh0213","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","1-pers.-HH","in school","","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","inadequately","","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","general elemantary","4","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","middle vocational","17","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","vocational + Abi","1","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","higher vocational","1","","","","1"
"1 Strongly disagree","2005","1-pers.-HH","higher education","2","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","in school","","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","inadequately","","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","general elemantary","11","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","middle vocational","30","0.0120905288229595","0.00854547039478665","0.0156355872511323","1"
"1 Strongly disagree","2005","(Married) couple without C. ","vocational + Abi","1","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","higher vocational","2","","","","1"
"1 Strongly disagree","2005","(Married) couple without C. ","higher education","6","","","","1"
"1 Strongly disagree","2005","Single parent ","in school","","","","","1"
"1 Strongly disagree","2005","Single parent ","inadequately","1","","","","1"
"1 Strongly disagree","2005","Single parent ","general elemantary","1","","","","1"
"1 Strongly disagree","2005","Single parent ","middle vocational","6","","","","1"
"1 Strongly disagree","2005","Single parent ","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Single parent ","higher vocational","","","","","1"
"1 Strongly disagree","2005","Single parent ","higher education","","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","in school","","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","inadequately","","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","general elemantary","3","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","middle vocational","8","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","higher vocational","","","","","1"
"1 Strongly disagree","2005","Couple + C. LE 16 ","higher education","1","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","in school","1","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","inadequately","2","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","general elemantary","8","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","middle vocational","4","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","vocational + Abi","3","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","higher vocational","2","","","","1"
"1 Strongly disagree","2005","Couple + C. GT 16 ","higher education","6","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","in school","","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","inadequately","1","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","general elemantary","3","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","middle vocational","8","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","vocational + Abi","","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","higher vocational","1","","","","1"
"1 Strongly disagree","2005","Couple + C. LE and GT 16","higher education","1","","","","1"
"2 on scale 1-7 ","2005","(Married) couple without C. ","higher education","32","0.0258452463415632","0.0182098917107574","0.0334806009723691","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","in school","2","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","general elemantary","4","","","","2"
"2 on scale 1-7 ","2005","Single parent ","in school","5","","","","2"
"2 on scale 1-7 ","2005","Single parent ","inadequately","2","","","","2"
"2 on scale 1-7 ","2005","Single parent ","general elemantary","2","","","","2"
"2 on scale 1-7 ","2005","Single parent ","middle vocational","9","","","","2"
"2 on scale 1-7 ","2005","Single parent ","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Single parent ","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Single parent ","higher education","","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","in school","","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","inadequately","1","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","higher vocational","12","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","higher education","14","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","in school","6","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","inadequately","5","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","general elemantary","15","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","middle vocational","33","0.0183876946896216","0.0121358969041574","0.0246394924750857","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","vocational + Abi","3","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","higher education","12","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","inadequately","3","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","middle vocational","13","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","vocational + Abi","","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher vocational","2","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","in school","1","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","inadequately","","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","general elemantary","14","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","middle vocational","25","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","vocational + Abi","1","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","higher vocational","4","","","","2"
"2 on scale 1-7 ","2005","1-pers.-HH","higher education","11","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","in school","","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","inadequately","5","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","general elemantary","24","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","middle vocational","87","0.0247753165324526","0.019733301653636","0.0298173314112691","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","vocational + Abi","7","","","","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","higher vocational","6","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","general elemantary","9","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","middle vocational","28","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","vocational + Abi","3","","","","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher education","","","","","2"
"3 on scale 1-7 ","2005","(Married) couple without C. ","inadequately","11","","","","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","in school","","","","","3"
"3 on scale 1-7 ","2005","Single parent ","vocational + Abi","5","","","","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","general elemantary","61","0.0864644119175262","0.0655092752011965","0.107419548633856","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","middle vocational","220","0.0633584763621292","0.0554565816154593","0.0712603711087992","3"
"3 on scale 1-7 ","2005","Single parent ","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Single parent ","general elemantary","18","","","","3"
"3 on scale 1-7 ","2005","Single parent ","in school","5","","","","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","vocational + Abi","17","","","","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher education","84","0.0594873079692824","0.0481052868720739","0.070869329066491","3"
"3 on scale 1-7 ","2005","1-pers.-HH","in school","","","","","3"
"3 on scale 1-7 ","2005","1-pers.-HH","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","1-pers.-HH","general elemantary","28","","","","3"
"3 on scale 1-7 ","2005","1-pers.-HH","middle vocational","73","0.0572124091305097","0.0456053560659929","0.0688194621950265","3"
"3 on scale 1-7 ","2005","1-pers.-HH","vocational + Abi","10","","","","3"
"3 on scale 1-7 ","2005","1-pers.-HH","higher education","26","","","","3"
"3 on scale 1-7 ","2005","Single parent ","middle vocational","20","","","","3"
"3 on scale 1-7 ","2005","Single parent ","higher vocational","2","","","","3"
"3 on scale 1-7 ","2005","Single parent ","higher education","1","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","in school","","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","inadequately","5","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","middle vocational","89","0.0433276301838398","0.0340073076411349","0.0526479527265447","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher vocational","19","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher education","42","0.0615814046974945","0.0452663639139359","0.0778964454810531","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","in school","13","","","","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","inadequately","5","","","","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","general elemantary","23","","","","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","middle vocational","89","0.0551055160151373","0.044487081895162","0.0657239501351126","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","vocational + Abi","9","","","","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","higher education","31","0.0643927188062525","0.0452109811938063","0.0835744564186986","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","in school","16","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","inadequately","1","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","general elemantary","20","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","middle vocational","32","0.0576812651769052","0.0398946862075574","0.075467844146253","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","vocational + Abi","3","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher vocational","4","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher education","12","","","","3"
"3 on scale 1-7 ","2005","1-pers.-HH","higher vocational","6","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","general elemantary","26","","","","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","higher vocational","10","","","","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher vocational","25","","","","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","vocational + Abi","23","","","","3"
"4 on scale 1-7","2005","(Married) couple without C. ","higher education","175","0.105686924600049","0.0908931050005796","0.120480744199518","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","6","","","","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","higher education","120","0.143583365833912","0.119784312758227","0.167382418909598","4"
"4 on scale 1-7","2005","Single parent ","vocational + Abi","3","","","","4"
"4 on scale 1-7","2005","Single parent ","middle vocational","68","0.137170275948108","0.107963942339283","0.166376609556933","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","in school","27","","","","4"
"4 on scale 1-7","2005","Single parent ","general elemantary","25","","","","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","44","0.119028849254362","0.0876842209986176","0.150373477510107","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","10","","","","4"
"4 on scale 1-7","2005","Single parent ","higher vocational","2","","","","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","42","0.191762676559758","0.142466124889087","0.241059228230428","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","77","0.128107675750654","0.102610321004545","0.153605030496763","4"
"4 on scale 1-7","2005","Single parent ","in school","12","","","","4"
"4 on scale 1-7","2005","Single parent ","inadequately","4","","","","4"
"4 on scale 1-7","2005","Single parent ","higher education","14","","","","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","","","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","higher education","81","0.122184601387444","0.0965909291476901","0.147778273627199","4"
"4 on scale 1-7","2005","1-pers.-HH","in school","1","","","","4"
"4 on scale 1-7","2005","1-pers.-HH","inadequately","3","","","","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","5","","","","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","37","0.114181574265825","0.0763866040780913","0.151976544453559","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","231","0.134517777368056","0.118897606660278","0.150137948075833","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","35","0.109507053783243","0.0750221432729325","0.143991964293553","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","in school","36","0.123638733832473","0.0842293580932216","0.163048109571725","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","5","","","","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","61","0.142701638040393","0.109565134384241","0.175838141696544","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","235","0.139954469037752","0.123809939627228","0.156098998448277","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","28","","","","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","30","0.150877484261008","0.102351724537697","0.19940324398432","4"
"4 on scale 1-7","2005","1-pers.-HH","general elemantary","69","0.164310400507813","0.129326801877081","0.199293999138545","4"
"4 on scale 1-7","2005","1-pers.-HH","middle vocational","203","0.133065342175978","0.116090897173324","0.150039787178632","4"
"4 on scale 1-7","2005","1-pers.-HH","vocational + Abi","21","","","","4"
"4 on scale 1-7","2005","1-pers.-HH","higher vocational","17","","","","4"
"4 on scale 1-7","2005","1-pers.-HH","higher education","59","0.0973289433739279","0.0727576538033912","0.121900232944465","4"
"4 on scale 1-7","2005","(Married) couple without C. ","in school","","","","","4"
"4 on scale 1-7","2005","(Married) couple without C. ","inadequately","16","","","","4"
"4 on scale 1-7","2005","(Married) couple without C. ","general elemantary","97","0.135074644358059","0.109589605617215","0.160559683098902","4"
"4 on scale 1-7","2005","(Married) couple without C. ","middle vocational","512","0.140910737984459","0.129624911610593","0.152196564358324","4"
"4 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","39","0.106959609963003","0.0746730172465624","0.139246202679444","4"
"4 on scale 1-7","2005","(Married) couple without C. ","higher vocational","85","0.134158632257002","0.105955643314237","0.162361621199767","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","9","","","","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","40","0.128091291922196","0.0895616937111552","0.166620890133237","4"
"5 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","89","0.235443536546321","0.194375463008299","0.276511610084344","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","higher education","211","0.261276010337153","0.231459560292398","0.291092460381909","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","in school","55","0.237777019424737","0.186807956089029","0.288746082760444","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","9","","","","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","94","0.225674401516501","0.186071303134985","0.265277499898016","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","463","0.271100951720158","0.250415238667365","0.29178666477295","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","41","0.184923368401037","0.127071131193356","0.242775605608718","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","in school","52","0.181860603791736","0.134236064448205","0.229485143135267","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","4","","","","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","57","0.179272949122623","0.131241929711735","0.227303968533512","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","152","0.208016630217838","0.177050767595283","0.238982492840393","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","14","","","","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","29","","","","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","65","0.261619910323086","0.210947150917929","0.312292669728244","5"
"5 on scale 1-7","2005","1-pers.-HH","in school","1","","","","5"
"5 on scale 1-7","2005","1-pers.-HH","inadequately","5","","","","5"
"5 on scale 1-7","2005","1-pers.-HH","general elemantary","103","0.244219621190105","0.203659659234024","0.284779583146185","5"
"5 on scale 1-7","2005","1-pers.-HH","middle vocational","318","0.224546298230436","0.203691748859035","0.245400847601838","5"
"5 on scale 1-7","2005","1-pers.-HH","vocational + Abi","35","0.217843887678317","0.157204123865948","0.278483651490686","5"
"5 on scale 1-7","2005","1-pers.-HH","higher vocational","52","0.272637666363752","0.210294567334408","0.334980765393096","5"
"5 on scale 1-7","2005","1-pers.-HH","higher education","121","0.232623605356012","0.197598996321386","0.267648214390639","5"
"5 on scale 1-7","2005","(Married) couple without C. ","in school","2","","","","5"
"5 on scale 1-7","2005","(Married) couple without C. ","inadequately","11","","","","5"
"5 on scale 1-7","2005","(Married) couple without C. ","general elemantary","164","0.210529718179052","0.1801325122901","0.240926924068004","5"
"5 on scale 1-7","2005","(Married) couple without C. ","middle vocational","857","0.227165118880789","0.21357396419403","0.240756273567549","5"
"5 on scale 1-7","2005","(Married) couple without C. ","higher education","429","0.259407693798587","0.238316268828312","0.280499118768863","5"
"5 on scale 1-7","2005","Single parent ","in school","18","","","","5"
"5 on scale 1-7","2005","Single parent ","inadequately","4","","","","5"
"5 on scale 1-7","2005","Single parent ","general elemantary","38","0.189176609479075","0.136079387319591","0.24227383163856","5"
"5 on scale 1-7","2005","Single parent ","middle vocational","110","0.207012033288158","0.172615428172049","0.241408638404268","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","48","0.231082601903858","0.173934946638204","0.288230257169513","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","higher education","142","0.201565195856334","0.170214277242062","0.232916114470607","5"
"5 on scale 1-7","2005","Single parent ","vocational + Abi","5","","","","5"
"5 on scale 1-7","2005","Single parent ","higher vocational","15","","","","5"
"5 on scale 1-7","2005","Single parent ","higher education","25","","","","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","","","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","7","","","","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","56","0.215061530884288","0.166234219341356","0.26388884242722","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","444","0.238914511837432","0.219393386760813","0.25843563691405","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","74","0.262792496713162","0.214186017081008","0.311398976345316","5"
