"plh0213","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Full Time","5","","","","1"
"1 Strongly disagree","2005","16-34 y.","Part Time","8","","","","1"
"1 Strongly disagree","2005","16-34 y.","Not Working","13","","","","1"
"1 Strongly disagree","2005","35-65 y.","Full Time","27","","","","1"
"1 Strongly disagree","2005","35-65 y.","Part Time","11","","","","1"
"1 Strongly disagree","2005","35-65 y.","Not Working","36","0.0135742317500745","0.00920384623152695","0.017944617268622","1"
"1 Strongly disagree","2005","66 and older","Full Time","","","","","1"
"1 Strongly disagree","2005","66 and older","Part Time","","","","","1"
"1 Strongly disagree","2005","66 and older","Not Working","41","0.0140727010031466","0.010195753668082","0.0179496483382112","1"
"2 on scale 1-7 ","2005","35-65 y.","Not Working","73","0.0224572901994982","0.0168613062459493","0.0280532741530471","2"
"2 on scale 1-7 ","2005","16-34 y.","Full Time","43","0.0198004904002068","0.013839196099874","0.0257617847005395","2"
"2 on scale 1-7 ","2005","16-34 y.","Not Working","26","","","","2"
"2 on scale 1-7 ","2005","35-65 y.","Full Time","102","0.0162894929314308","0.0130572487689413","0.0195217370939202","2"
"2 on scale 1-7 ","2005","35-65 y.","Part Time","38","0.016794230535001","0.0122127786973704","0.0213756823726316","2"
"2 on scale 1-7 ","2005","66 and older","Full Time","1","","","","2"
"2 on scale 1-7 ","2005","66 and older","Part Time","5","","","","2"
"2 on scale 1-7 ","2005","66 and older","Not Working","113","0.0315299079951199","0.0257783807171009","0.0372814352731389","2"
"2 on scale 1-7 ","2005","16-34 y.","Part Time","27","","","","2"
"3 on scale 1-7 ","2005","16-34 y.","Part Time","69","0.0456247370107363","0.0354255667233705","0.0558239072981021","3"
"3 on scale 1-7 ","2005","16-34 y.","Full Time","113","0.063939555646973","0.0534711124059563","0.0744079988879897","3"
"3 on scale 1-7 ","2005","35-65 y.","Not Working","168","0.0673017347938996","0.0578390662442405","0.0767644033435587","3"
"3 on scale 1-7 ","2005","66 and older","Full Time","2","","","","3"
"3 on scale 1-7 ","2005","16-34 y.","Not Working","111","0.0669796914949417","0.054791352278228","0.0791680307116553","3"
"3 on scale 1-7 ","2005","35-65 y.","Full Time","309","0.0611701215191783","0.0550511300897928","0.0672891129485639","3"
