"plh0213","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","no migration background","Male","53","0.00769857113031773","0.00582689498597065","0.00957024727466481","1"
"1 Strongly disagree","2005","no migration background","Female","49","0.00673578505127617","0.00505752924310418","0.00841404085944817","1"
"1 Strongly disagree","2005","direct migration background","Male","21","","","","1"
"1 Strongly disagree","2005","direct migration background","Female","12","","","","1"
"1 Strongly disagree","2005","indirect migration background","Male","4","","","","1"
"1 Strongly disagree","2005","indirect migration background","Female","2","","","","1"
"2 on scale 1-7 ","2005","direct migration background","Male","37","0.0230318576091153","0.0142192345723731","0.0318444806458575","2"
"2 on scale 1-7 ","2005","no migration background","Male","226","0.0277866614767502","0.0242669845111261","0.0313063384423743","2"
"2 on scale 1-7 ","2005","indirect migration background","Female","6","","","","2"
"2 on scale 1-7 ","2005","no migration background","Female","110","0.0130548581189871","0.0107258862685181","0.0153838299694561","2"
"2 on scale 1-7 ","2005","direct migration background","Female","41","0.0284528282783678","0.0192469077209188","0.0376587488358169","2"
"2 on scale 1-7 ","2005","indirect migration background","Male","8","","","","2"
"3 on scale 1-7 ","2005","indirect migration background","Male","21","","","","3"
"3 on scale 1-7 ","2005","no migration background","Male","580","0.0734548762768975","0.0678682780850289","0.0790414744687661","3"
"3 on scale 1-7 ","2005","direct migration background","Female","89","0.078616953027776","0.0637147399783181","0.0935191660772338","3"
"3 on scale 1-7 ","2005","direct migration background","Male","112","0.101373870985616","0.0836420619610339","0.119105680010198","3"
"3 on scale 1-7 ","2005","no migration background","Female","348","0.0398390913675184","0.0358261910017499","0.0438519917332868","3"
"3 on scale 1-7 ","2005","indirect migration background","Female","16","","","","3"
"4 on scale 1-7","2005","indirect migration background","Female","45","0.114944144623978","0.0846915296800499","0.145196759567906","4"
"4 on scale 1-7","2005","no migration background","Female","1000","0.116312876558377","0.109734862215716","0.122890890901039","4"
"4 on scale 1-7","2005","direct migration background","Male","173","0.134381615334143","0.114344570343753","0.154418660324534","4"
"4 on scale 1-7","2005","indirect migration background","Male","40","0.0990953895458568","0.0699958103510326","0.128194968740681","4"
"4 on scale 1-7","2005","no migration background","Male","1265","0.148625027986058","0.141007566843705","0.15624248912841","4"
"4 on scale 1-7","2005","direct migration background","Female","188","0.127734607369611","0.109252513773127","0.146216700966095","4"
"5 on scale 1-7","2005","indirect migration background","Female","81","0.170342782976356","0.134685736235216","0.205999829717496","5"
"5 on scale 1-7","2005","direct migration background","Female","269","0.224386309072806","0.201287293787369","0.247485324358243","5"
"5 on scale 1-7","2005","indirect migration background","Male","110","0.254468362824626","0.212048377283695","0.296888348365558","5"
"5 on scale 1-7","2005","no migration background","Male","2087","0.236959507787106","0.227853779321082","0.24606523625313","5"
"5 on scale 1-7","2005","no migration background","Female","2025","0.231604589814539","0.222948981082691","0.240260198546388","5"
"5 on scale 1-7","2005","direct migration background","Male","234","0.216894468537109","0.1926822328471","0.241106704227118","5"
"6 on scale 1-7","2005","indirect migration background","Female","112","0.232988135449938","0.192892038688198","0.273084232211677","6"
"6 on scale 1-7","2005","direct migration background","Male","260","0.23450680102441","0.209615425415877","0.259398176632944","6"
"6 on scale 1-7","2005","indirect migration background","Male","110","0.308802659233187","0.26380788008089","0.353797438385483","6"
"6 on scale 1-7","2005","no migration background","Male","2187","0.262754853684622","0.253329771021113","0.272179936348131","6"
"6 on scale 1-7","2005","direct migration background","Female","322","0.254652373267548","0.230529676588999","0.278775069946097","6"
"6 on scale 1-7","2005","no migration background","Female","2707","0.279265616281003","0.270060526918242","0.288470705643765","6"
"7 Strongly agree","2005","indirect migration background","Female","165","0.417290742451878","0.370519437473869","0.464062047429887","7"
"7 Strongly agree","2005","indirect migration background","Male","112","0.272088726353401","0.228746114753718","0.315431337953084","7"
"7 Strongly agree","2005","direct migration background","Male","276","0.275260500848246","0.249020525512282","0.30150047618421","7"
"7 Strongly agree","2005","direct migration background","Female","332","0.2750125308906","0.250288797767318","0.299736264013883","7"
"7 Strongly agree","2005","no migration background","Male","1979","0.242720501658249","0.233539603634134","0.251901399682363","7"
"7 Strongly agree","2005","no migration background","Female","2886","0.313187182808298","0.303671217716165","0.322703147900431","7"
"1 Strongly disagree","2006","no migration background","Female","","","","","1"
"1 Strongly disagree","2006","direct migration background","Male","","","","","1"
"1 Strongly disagree","2006","direct migration background","Female","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Male","","","","","1"
"1 Strongly disagree","2006","indirect migration background","Female","","","","","1"
"1 Strongly disagree","2006","no migration background","Male","","","","","1"
"2 on scale 1-7 ","2006","no migration background","Male","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Male","","","","","2"
"2 on scale 1-7 ","2006","direct migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","no migration background","Female","","","","","2"
"2 on scale 1-7 ","2006","indirect migration background","Male","","","","","2"
"3 on scale 1-7 ","2006","indirect migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","indirect migration background","Male","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","direct migration background","Male","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Female","","","","","3"
"3 on scale 1-7 ","2006","no migration background","Male","","","","","3"
"4 on scale 1-7","2006","no migration background","Female","","","","","4"
"4 on scale 1-7","2006","no migration background","Male","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Female","","","","","4"
"4 on scale 1-7","2006","indirect migration background","Male","","","","","4"
"4 on scale 1-7","2006","direct migration background","Female","","","","","4"
"4 on scale 1-7","2006","direct migration background","Male","","","","","4"
"5 on scale 1-7","2006","indirect migration background","Female","","","","","5"
"5 on scale 1-7","2006","indirect migration background","Male","","","","","5"
"5 on scale 1-7","2006","direct migration background","Male","","","","","5"
"5 on scale 1-7","2006","direct migration background","Female","","","","","5"
"5 on scale 1-7","2006","no migration background","Male","","","","","5"
"5 on scale 1-7","2006","no migration background","Female","","","","","5"
"6 on scale 1-7","2006","indirect migration background","Female","","","","","6"
"6 on scale 1-7","2006","direct migration background","Male","","","","","6"
"6 on scale 1-7","2006","indirect migration background","Male","","","","","6"
"6 on scale 1-7","2006","direct migration background","Female","","","","","6"
"6 on scale 1-7","2006","no migration background","Female","","","","","6"
