"plh0213","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","in school","Male","1","","",""
"1 Strongly disagree","2005","in school","Female","","","",""
"1 Strongly disagree","2005","inadequately","Male","2","","",""
"1 Strongly disagree","2005","inadequately","Female","2","","",""
"1 Strongly disagree","2005","general elemantary","Male","16","","",""
"1 Strongly disagree","2005","general elemantary","Female","15","","",""
"1 Strongly disagree","2005","middle vocational","Male","39","0.00995288987001626","0.00716721951458855","0.012738560225444"
"1 Strongly disagree","2005","middle vocational","Female","37","0.00960291839347094","0.0069943172271828","0.0122115195597591"
"1 Strongly disagree","2005","vocational + Abi","Male","4","","",""
"1 Strongly disagree","2005","vocational + Abi","Female","1","","",""
"1 Strongly disagree","2005","higher vocational","Male","5","","",""
"1 Strongly disagree","2005","higher vocational","Female","1","","",""
"1 Strongly disagree","2005","higher education","Male","9","","",""
"1 Strongly disagree","2005","higher education","Female","7","","",""
"2 on scale 1-7 ","2005","in school","Male","10","","",""
"2 on scale 1-7 ","2005","in school","Female","4","","",""
"2 on scale 1-7 ","2005","inadequately","Male","5","","",""
"2 on scale 1-7 ","2005","inadequately","Female","14","","",""
"2 on scale 1-7 ","2005","general elemantary","Male","35","0.0387829536556632","0.0252157774601687","0.0523501298511577"
"2 on scale 1-7 ","2005","general elemantary","Female","38","0.0262313155379577","0.0184558434110458","0.0340067876648695"
"2 on scale 1-7 ","2005","middle vocational","Male","134","0.0270510841750555","0.0224984311728681","0.0316037371772429"
"2 on scale 1-7 ","2005","middle vocational","Female","67","0.0122725973898699","0.00932757782768153","0.0152176169520583"
"2 on scale 1-7 ","2005","vocational + Abi","Male","8","","",""
"2 on scale 1-7 ","2005","vocational + Abi","Female","6","","",""
"2 on scale 1-7 ","2005","higher vocational","Male","19","","",""
"2 on scale 1-7 ","2005","higher vocational","Female","10","","",""
"2 on scale 1-7 ","2005","higher education","Male","56","0.0266775152385169","0.0201077600785707","0.0332472703984631"
"2 on scale 1-7 ","2005","higher education","Female","15","","",""
"3 on scale 1-7 ","2005","in school","Male","27","","",""
"3 on scale 1-7 ","2005","in school","Female","7","","",""
"3 on scale 1-7 ","2005","inadequately","Male","12","","",""
"3 on scale 1-7 ","2005","inadequately","Female","16","","",""
"3 on scale 1-7 ","2005","general elemantary","Male","68","0.0760806533014762","0.0574506711097454","0.094710635493207"
"3 on scale 1-7 ","2005","general elemantary","Female","130","0.0838195968741752","0.0703376654414988","0.0973015283068516"
"3 on scale 1-7 ","2005","middle vocational","Male","349","0.0767126173929958","0.0692441920532639","0.0841810427327278"
"3 on scale 1-7 ","2005","middle vocational","Female","192","0.0350593699005897","0.030139498636165","0.0399792411650144"
"3 on scale 1-7 ","2005","vocational + Abi","Male","41","0.0957458010462366","0.0690876330791099","0.122403969013363"
"3 on scale 1-7 ","2005","vocational + Abi","Female","28","","",""
"3 on scale 1-7 ","2005","higher vocational","Male","46","0.0596591440907708","0.044115715371343","0.0752025728101987"
"3 on scale 1-7 ","2005","higher vocational","Female","20","","",""
"3 on scale 1-7 ","2005","higher education","Male","152","0.0696751858226568","0.0592950152881845","0.0800553563571291"
"3 on scale 1-7 ","2005","higher education","Female","50","0.0364855345535959","0.0279624288912218","0.0450086402159701"
"4 on scale 1-7","2005","in school","Male","40","0.123336802028443","0.0866734996404651","0.160000104416421"
"4 on scale 1-7","2005","in school","Female","37","0.0968742945051099","0.0653876326513674","0.128360956358853"
"4 on scale 1-7","2005","inadequately","Male","15","","",""
"4 on scale 1-7","2005","inadequately","Female","26","","",""
"4 on scale 1-7","2005","general elemantary","Male","118","0.138702423728507","0.114415252753568","0.162989594703445"
