"plh0213","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","lower secondary degree","1-pers.-HH","14","","",""
"1 Strongly disagree","2005","lower secondary degree","(Married) couple without C. ","37","0.0145215676972518","0.010234402698511","0.0188087326959925"
"1 Strongly disagree","2005","lower secondary degree","Single parent ","5","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE 16 ","5","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. GT 16 ","8","","",""
"1 Strongly disagree","2005","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"1 Strongly disagree","2005","secondary school degree","1-pers.-HH","4","","",""
"1 Strongly disagree","2005","secondary school degree","(Married) couple without C. ","4","","",""
"1 Strongly disagree","2005","secondary school degree","Single parent ","1","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE 16 ","4","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. GT 16 ","5","","",""
"1 Strongly disagree","2005","secondary school degree","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2005","college entrance qualification","1-pers.-HH","4","","",""
"1 Strongly disagree","2005","college entrance qualification","(Married) couple without C. ","5","","",""
"1 Strongly disagree","2005","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE 16 ","1","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. GT 16 ","8","","",""
"1 Strongly disagree","2005","college entrance qualification","Couple + C. LE and GT 16","1","","",""
"1 Strongly disagree","2005","Other degree","1-pers.-HH","3","","",""
"1 Strongly disagree","2005","Other degree","(Married) couple without C. ","4","","",""
"1 Strongly disagree","2005","Other degree","Single parent ","1","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE 16 ","2","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. GT 16 ","2","","",""
"1 Strongly disagree","2005","Other degree","Couple + C. LE and GT 16","2","","",""
"1 Strongly disagree","2005","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Single parent ","1","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"1 Strongly disagree","2005","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"2 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","30","0.0274470710819459","0.0183275678980755","0.0365665742658164"
"2 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","86","0.0301247951037487","0.023999036711629","0.0362505534958685"
"2 on scale 1-7 ","2005","lower secondary degree","Single parent ","6","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","18","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","24","","",""
"2 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","10","","",""
"2 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","9","","",""
"2 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","19","","",""
"2 on scale 1-7 ","2005","secondary school degree","Single parent ","5","","",""
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","24","","",""
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","16","","",""
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","5","","",""
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","13","","",""
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","37","0.0261785525612966","0.0186677609359563","0.0336893441866369"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","1","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","17","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","14","","",""
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","2","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","13","","",""
"2 on scale 1-7 ","2005","Other degree","Single parent ","2","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","7","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","11","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","2","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","6","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","6","","",""
