"plh0213","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2005","16-34 y.","Not Employed","13","","","","1"
"1 Strongly disagree","2005","16-34 y.","Employed","13","","","","1"
"1 Strongly disagree","2005","35-65 y.","Not Employed","36","0.0135742317500745","0.00920384623152695","0.017944617268622","1"
"1 Strongly disagree","2005","35-65 y.","Employed","38","0.00520264055229559","0.003709189480336","0.00669609162425519","1"
"1 Strongly disagree","2005","66 and older","Not Employed","41","0.0140727010031466","0.010195753668082","0.0179496483382112","1"
"1 Strongly disagree","2005","66 and older","Employed","","","","","1"
"2 on scale 1-7 ","2005","35-65 y.","Not Employed","73","0.0224572901994982","0.0168613062459493","0.0280532741530471","2"
"2 on scale 1-7 ","2005","16-34 y.","Not Employed","26","","","","2"
"2 on scale 1-7 ","2005","66 and older","Employed","6","","","","2"
"2 on scale 1-7 ","2005","16-34 y.","Employed","70","0.017193539575378","0.0130083799098892","0.0213786992408669","2"
"2 on scale 1-7 ","2005","35-65 y.","Employed","140","0.016460355144363","0.0138189968766662","0.0191017134120597","2"
"2 on scale 1-7 ","2005","66 and older","Not Employed","113","0.0315299079951199","0.0257783807171009","0.0372814352731389","2"
"3 on scale 1-7 ","2005","66 and older","Not Employed","249","0.0679215656823217","0.0596400696244861","0.0762030617401574","3"
"3 on scale 1-7 ","2005","16-34 y.","Not Employed","111","0.0669796914949417","0.054791352278228","0.0791680307116553","3"
"3 on scale 1-7 ","2005","35-65 y.","Employed","443","0.0547282068457054","0.0500065357126668","0.0594498779787439","3"
"3 on scale 1-7 ","2005","35-65 y.","Not Employed","168","0.0673017347938996","0.0578390662442405","0.0767644033435587","3"
"3 on scale 1-7 ","2005","16-34 y.","Employed","182","0.0560821925284137","0.048674636156002","0.0634897489008254","3"
"3 on scale 1-7 ","2005","66 and older","Employed","13","","","","3"
"4 on scale 1-7","2005","66 and older","Employed","28","","","","4"
