"pld0044","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Very often","2003","lower secondary degree","no migration background","16","","",""
"Very often","2003","lower secondary degree","direct migration background","5","","",""
"Very often","2003","lower secondary degree","indirect migration background","2","","",""
"Very often","2003","secondary school degree","no migration background","22","","",""
"Very often","2003","secondary school degree","direct migration background","3","","",""
"Very often","2003","secondary school degree","indirect migration background","5","","",""
"Very often","2003","college entrance qualification","no migration background","26","","",""
"Very often","2003","college entrance qualification","direct migration background","4","","",""
"Very often","2003","college entrance qualification","indirect migration background","1","","",""
"Very often","2003","Other degree","no migration background","2","","",""
"Very often","2003","Other degree","direct migration background","13","","",""
"Very often","2003","Other degree","indirect migration background","","","",""
"Very often","2003","no degree/no degree yet","no migration background","16","","",""
"Very often","2003","no degree/no degree yet","direct migration background","3","","",""
"Very often","2003","no degree/no degree yet","indirect migration background","5","","",""
"Often","2003","lower secondary degree","no migration background","96","0.014217131021163","0.0114330791809514","0.0170011828613747"
"Often","2003","lower secondary degree","direct migration background","31","0.0413443953678495","0.0263918831682475","0.0562969075674516"
"Often","2003","lower secondary degree","indirect migration background","18","","",""
"Often","2003","secondary school degree","no migration background","109","0.0215073484824419","0.0178243869619081","0.0251903100029757"
"Often","2003","secondary school degree","direct migration background","9","","",""
"Often","2003","secondary school degree","indirect migration background","21","","",""
"Often","2003","college entrance qualification","no migration background","151","0.0314183401135632","0.0265537712506963","0.0362829089764301"
"Often","2003","college entrance qualification","direct migration background","17","","",""
"Often","2003","college entrance qualification","indirect migration background","11","","",""
"Often","2003","Other degree","no migration background","2","","",""
"Often","2003","Other degree","direct migration background","33","0.0359785810862593","0.0250225827116425","0.0469345794608761"
"Often","2003","Other degree","indirect migration background","","","",""
"Often","2003","no degree/no degree yet","no migration background","98","0.131744269940854","0.104290403897017","0.159198135984691"
"Often","2003","no degree/no degree yet","direct migration background","5","","",""
"Often","2003","no degree/no degree yet","indirect migration background","16","","",""
"Sometimes","2003","lower secondary degree","no migration background","592","0.0863291227341503","0.0797244050821709","0.0929338403861296"
"Sometimes","2003","lower secondary degree","direct migration background","106","0.186601405326487","0.157340773542039","0.215862037110935"
"Sometimes","2003","lower secondary degree","indirect migration background","39","0.169297175797985","0.122623720793325","0.215970630802644"
"Sometimes","2003","secondary school degree","no migration background","671","0.115799558327701","0.107675860209419","0.123923256445982"
"Sometimes","2003","secondary school degree","direct migration background","53","0.215894975127674","0.165494283738363","0.266295666516986"
"Sometimes","2003","secondary school degree","indirect migration background","59","0.261422157718441","0.20184986941377","0.320994446023112"
"Sometimes","2003","college entrance qualification","no migration background","821","0.176879660227184","0.166239326955101","0.187519993499268"
"Sometimes","2003","college entrance qualification","direct migration background","62","0.247369343231549","0.197622782612575","0.297115903850522"
"Sometimes","2003","college entrance qualification","indirect migration background","58","0.285678075144455","0.221613661879711","0.349742488409199"
"Sometimes","2003","Other degree","no migration background","12","","",""
"Sometimes","2003","Other degree","direct migration background","191","0.181462775615439","0.15879026606016","0.204135285170718"
"Sometimes","2003","Other degree","indirect migration background","4","","",""
"Sometimes","2003","no degree/no degree yet","no migration background","171","0.307312138948002","0.26986035927287","0.344763918623135"
"Sometimes","2003","no degree/no degree yet","direct migration background","40","0.159072694398957","0.111494034188878","0.206651354609035"
"Sometimes","2003","no degree/no degree yet","indirect migration background","25","","",""
"Rarely","2003","lower secondary degree","no migration background","1755","0.245532764168303","0.235411013843023","0.255654514493583"
"Rarely","2003","lower secondary degree","direct migration background","200","0.295680332532324","0.261405869310169","0.329954795754478"
"Rarely","2003","lower secondary degree","indirect migration background","94","0.342060756393897","0.283017979895722","0.401103532892072"
"Rarely","2003","secondary school degree","no migration background","2142","0.357994747809889","0.345823570782364","0.370165924837414"
"Rarely","2003","secondary school degree","direct migration background","75","0.305920160492207","0.249473679450127","0.362366641534288"
"Rarely","2003","secondary school degree","indirect migration background","73","0.349453397413041","0.28481228999428","0.414094504831802"
"Rarely","2003","college entrance qualification","no migration background","1930","0.393827391191772","0.380202415697598","0.407452366685946"
"Rarely","2003","college entrance qualification","direct migration background","99","0.308025652319712","0.254797963394823","0.3612533412446"
