"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","general elemantary","1.86","2","499","1","1","2","3","3","1.8","1.92","1","4","2","2"
"1990","16-34 y.","higher education","1.78","2","181","1","1","2","2","3","1.68","1.88","1","4","2","2"
"1990","16-34 y.","higher vocational","1.95","2","158","1","2","2","3","3","1.85","2.05","1","4","2","2"
"1990","16-34 y.","in school","1.68","2","109","1","1","2","2","3","1.56","1.8","1","3","1","2"
"1990","16-34 y.","inadequately","2.03","2","53","1","2","2","3","4","1.81","2.25","1","4","2","2"
"1990","16-34 y.","middle vocational","1.87","2","1419","1","1","2","3","3","1.84","1.9","1","4","2","2"
"1990","16-34 y.","vocational + Abi","1.71","2","130","1","1","2","3","3","1.59","1.83","1","3","2","2"
"1990","35-65 y.","general elemantary","2.34","2","740","1","2","3","3","4","2.29","2.39","1","4","2","2"
"1990","35-65 y.","higher education","2.04","2","412","1","2","2","3","4","1.97","2.11","1","4","2","2"
"1990","35-65 y.","higher vocational","2.15","2","268","1","2","3","3","4","2.06","2.24","1","4","2","2"
"1990","35-65 y.","in school","","","","","","","","","","","","","",""
"1990","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1990","35-65 y.","middle vocational","2.21","2","1968","1","2","3","3","4","2.18","2.24","1","4","2","2"
"1990","35-65 y.","vocational + Abi","2.29","2","53","1","2","3","3","4","2.07","2.51","1","4","2","2"
"1990","66 and older","general elemantary","2.73","3","376","2","2","3","4","4","2.65","2.81","1","4","3","3"
"1990","66 and older","higher education","2.2","2","61","1","2","3","4","4","1.95","2.45","1","4","2","2"
"1990","66 and older","higher vocational","2.47","2","69","2","2","3","4","4","2.28","2.66","1","4","2","3"
"1990","66 and older","in school","","","","","","","","","","","","","",""
"1990","66 and older","inadequately","","","","","","","","","","","","","",""
"1990","66 and older","middle vocational","2.62","3","485","2","2","3","4","4","2.55","2.69","1","4","2","3"
"1990","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1991","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1991","16-34 y.","higher education","","","","","","","","","","","","","",""
"1991","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1991","16-34 y.","in school","","","","","","","","","","","","","",""
"1991","16-34 y.","inadequately","","","","","","","","","","","","","",""
"1991","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"1991","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"1991","35-65 y.","higher education","","","","","","","","","","","","","",""
"1991","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"1991","35-65 y.","in school","","","","","","","","","","","","","",""
"1991","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1991","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"1991","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"1991","66 and older","general elemantary","","","","","","","","","","","","","",""
"1991","66 and older","higher education","","","","","","","","","","","","","",""
"1991","66 and older","higher vocational","","","","","","","","","","","","","",""
"1991","66 and older","in school","","","","","","","","","","","","","",""
"1991","66 and older","inadequately","","","","","","","","","","","","","",""
"1991","66 and older","middle vocational","","","","","","","","","","","","","",""
"1991","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1992","16-34 y.","general elemantary","1.86","2","641","1","1","2","3","4","1.81","1.91","1","4","2","2"
"1992","16-34 y.","higher education","1.74","2","427","1","1","2","3","3","1.68","1.8","1","3","2","2"
"1992","16-34 y.","higher vocational","1.86","2","204","1","1","2","3","3","1.77","1.95","1","4","2","2"
"1992","16-34 y.","in school","1.79","2","141","1","1","2","3","3","1.68","1.9","1","4","2","2"
"1992","16-34 y.","inadequately","2.03","2","62","1","2","2","3","4","1.85","2.21","1","4","2","2"
"1992","16-34 y.","middle vocational","1.88","2","2195","1","1","2","3","3","1.85","1.91","1","4","2","2"
"1992","16-34 y.","vocational + Abi","1.71","2","185","1","1","2","2","3","1.61","1.81","1","4","2","2"
"1992","35-65 y.","general elemantary","2.42","2","827","2","2","3","3","4","2.37","2.47","1","4","2","2"
"1992","35-65 y.","higher education","2.05","2","1075","1","2","2","3","4","2.01","2.09","1","4","2","2"
"1992","35-65 y.","higher vocational","2.17","2","451","1","2","3","3","4","2.1","2.24","1","4","2","2"
"1992","35-65 y.","in school","","","","","","","","","","","","","",""
"1992","35-65 y.","inadequately","","","","","","","","","","","","","",""
"1992","35-65 y.","middle vocational","2.21","2","3112","1","2","3","3","4","2.18","2.24","1","4","2","2"
"1992","35-65 y.","vocational + Abi","2.13","2","85","1","1","3","3","4","1.95","2.31","1","4","2","2"
"1992","66 and older","general elemantary","2.8","3","465","2","2","3","4","4","2.72","2.88","1","4","3","3"
"1992","66 and older","higher education","2.45","2","107","1","2","3","4","4","2.27","2.63","1","4","2","3"
"1992","66 and older","higher vocational","2.85","3","91","2","2","4","4","4","2.67","3.03","1","4","3","3"
"1992","66 and older","in school","","","","","","","","","","","","","",""
"1992","66 and older","inadequately","","","","","","","","","","","","","",""
"1992","66 and older","middle vocational","2.72","3","690","2","2","3","4","4","2.66","2.78","1","4","2","3"
"1992","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"1993","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"1993","16-34 y.","higher education","","","","","","","","","","","","","",""
"1993","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"1993","16-34 y.","in school","","","","","","","","","","","","","",""
