"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","general elemantary","2.19","2","113","1","2","3","3","4","2.04","2.34","1","4","2","2"
"1990","direct migration background","higher education","2.02","2","49","1","2","2","3","3","1.82","2.22","1","3","2","2"
"1990","direct migration background","higher vocational","1.92","2","38","1","1","2","3","4","1.66","2.18","1","4","2","2"
"1990","direct migration background","in school","","","","","","","","","","","","","",""
"1990","direct migration background","inadequately","","","","","","","","","","","","","",""
"1990","direct migration background","middle vocational","2.16","2","216","1","2","3","3","4","2.06","2.26","1","4","2","2"
"1990","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1990","indirect migration background","higher education","","","","","","","","","","","","","",""
"1990","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","in school","","","","","","","","","","","","","",""
"1990","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1990","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1990","no migration background","general elemantary","2.34","2","1490","1","2","3","3","4","2.3","2.38","1","4","2","2"
"1990","no migration background","higher education","1.99","2","603","1","2","2","3","4","1.93","2.05","1","4","2","2"
"1990","no migration background","higher vocational","2.18","2","454","1","2","3","3","4","2.11","2.25","1","4","2","2"
"1990","no migration background","in school","1.68","2","100","1","1","2","3","3","1.55","1.81","1","3","1","2"
"1990","no migration background","inadequately","2.17","2","66","1","2","3","3","4","1.97","2.37","1","4","2","2"
"1990","no migration background","middle vocational","2.17","2","3630","1","2","3","3","4","2.15","2.19","1","4","2","2"
"1990","no migration background","vocational + Abi","1.97","2","191","1","1","2","3","4","1.86","2.08","1","4","2","2"
"1991","direct migration background","general elemantary","","","","","","","","","","","","","",""
"1991","direct migration background","higher education","","","","","","","","","","","","","",""
"1991","direct migration background","higher vocational","","","","","","","","","","","","","",""
"1991","direct migration background","in school","","","","","","","","","","","","","",""
"1991","direct migration background","inadequately","","","","","","","","","","","","","",""
"1991","direct migration background","middle vocational","","","","","","","","","","","","","",""
"1991","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","indirect migration background","general elemantary","","","","","","","","","","","","","",""
"1991","indirect migration background","higher education","","","","","","","","","","","","","",""
"1991","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","in school","","","","","","","","","","","","","",""
"1991","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1991","indirect migration background","middle vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1991","no migration background","general elemantary","","","","","","","","","","","","","",""
"1991","no migration background","higher education","","","","","","","","","","","","","",""
"1991","no migration background","higher vocational","","","","","","","","","","","","","",""
"1991","no migration background","in school","","","","","","","","","","","","","",""
"1991","no migration background","inadequately","","","","","","","","","","","","","",""
"1991","no migration background","middle vocational","","","","","","","","","","","","","",""
"1991","no migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","direct migration background","general elemantary","2.33","2","123","1","2","3","3","4","2.18","2.48","1","4","2","2"
"1992","direct migration background","higher education","1.94","2","89","1","1","2","3","4","1.76","2.12","1","4","2","2"
"1992","direct migration background","higher vocational","2.2","2","50","1","2","3","3","4","1.99","2.41","1","4","2","2"
"1992","direct migration background","in school","","","","","","","","","","","","","",""
"1992","direct migration background","inadequately","","","","","","","","","","","","","",""
"1992","direct migration background","middle vocational","2.23","2","276","1","2","3","3","4","2.14","2.32","1","4","2","2"
"1992","direct migration background","vocational + Abi","","","","","","","","","","","","","",""
"1992","indirect migration background","general elemantary","1.96","2","31","1","2","2","3","3","1.71","2.21","1","3","2","2"
