"year","pgisced97","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","general elemantary","Rural Area","2.34","2","426","1","2","3","3","4","2.26","2.42","1","4","2","2"
"1990","general elemantary","Urban Area","2.33","2","1189","1","2","3","3","4","2.28","2.38","1","4","2","2"
"1990","higher education","Rural Area","2.1","2","97","1","2","2","3","4","1.95","2.25","1","4","2","2"
"1990","higher education","Urban Area","1.97","2","557","1","1","2","3","4","1.91","2.03","1","4","2","2"
"1990","higher vocational","Rural Area","2.26","2","111","2","2","2","3","4","2.13","2.39","1","4","2","2"
"1990","higher vocational","Urban Area","2.12","2","384","1","2","3","3","4","2.05","2.19","1","4","2","2"
"1990","in school","Rural Area","","","","","","","","","","","","","",""
"1990","in school","Urban Area","1.77","2","82","1","1","2","3","3","1.64","1.9","1","3","2","2"
"1990","inadequately","Rural Area","","","","","","","","","","","","","",""
"1990","inadequately","Urban Area","2.2","2","50","1","2","3","3","4","1.96","2.44","1","4","2","3"
"1990","middle vocational","Rural Area","2.19","2","903","1","2","3","3","4","2.14","2.24","1","4","2","2"
"1990","middle vocational","Urban Area","2.16","2","2969","1","2","3","3","4","2.13","2.19","1","4","2","2"
"1990","vocational + Abi","Rural Area","2.04","2","33","1","2","2","3","4","1.79","2.29","1","4","2","2"
"1990","vocational + Abi","Urban Area","1.94","2","171","1","1","2","3","4","1.82","2.06","1","4","2","2"
"1991","general elemantary","Rural Area","","","","","","","","","","","","","",""
"1991","general elemantary","Urban Area","","","","","","","","","","","","","",""
"1991","higher education","Rural Area","","","","","","","","","","","","","",""
"1991","higher education","Urban Area","","","","","","","","","","","","","",""
"1991","higher vocational","Rural Area","","","","","","","","","","","","","",""
"1991","higher vocational","Urban Area","","","","","","","","","","","","","",""
"1991","in school","Rural Area","","","","","","","","","","","","","",""
"1991","in school","Urban Area","","","","","","","","","","","","","",""
"1991","inadequately","Rural Area","","","","","","","","","","","","","",""
"1991","inadequately","Urban Area","","","","","","","","","","","","","",""
"1991","middle vocational","Rural Area","","","","","","","","","","","","","",""
"1991","middle vocational","Urban Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Rural Area","","","","","","","","","","","","","",""
"1991","vocational + Abi","Urban Area","","","","","","","","","","","","","",""
