"year","e11103","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Full Time","2.03","2","3183","1","2","2","3","4","2.01","2.05","1","4","2","2"
"1990","Not Working","2.38","2","2583","1","2","3","3","4","2.35","2.41","1","4","2","2"
"1990","Part Time","2.05","2","1334","1","2","2","3","4","2.01","2.09","1","4","2","2"
"1991","Full Time","","","","","","","","","","","","","",""
"1991","Not Working","","","","","","","","","","","","","",""
"1991","Part Time","","","","","","","","","","","","","",""
"1992","Full Time","2.02","2","5318","1","2","2","3","4","2","2.04","1","4","2","2"
"1992","Not Working","2.48","2","3491","1","2","3","4","4","2.45","2.51","1","4","2","2"
"1992","Part Time","2.04","2","2116","1","2","2","3","4","2.01","2.07","1","4","2","2"
"1993","Full Time","","","","","","","","","","","","","",""
"1993","Not Working","","","","","","","","","","","","","",""
"1993","Part Time","","","","","","","","","","","","","",""
"1994","Full Time","","","","","","","","","","","","","",""
"1994","Not Working","","","","","","","","","","","","","",""
"1994","Part Time","","","","","","","","","","","","","",""
"1995","Full Time","2.02","2","4953","1","2","2","3","4","2","2.04","1","4","2","2"
"1995","Not Working","2.37","2","4048","1","2","3","4","4","2.34","2.4","1","4","2","2"
"1995","Part Time","2.04","2","2190","1","2","2","3","4","2.01","2.07","1","4","2","2"
"1996","Full Time","","","","","","","","","","","","","",""
"1996","Not Working","","","","","","","","","","","","","",""
"1996","Part Time","","","","","","","","","","","","","",""
"1997","Full Time","","","","","","","","","","","","","",""
"1997","Not Working","","","","","","","","","","","","","",""
"1997","Part Time","","","","","","","","","","","","","",""
"1998","Full Time","","","","","","","","","","","","","",""
"1998","Not Working","","","","","","","","","","","","","",""
"1998","Part Time","","","","","","","","","","","","","",""
"1999","Full Time","","","","","","","","","","","","","",""
"1999","Not Working","","","","","","","","","","","","","",""
"1999","Part Time","","","","","","","","","","","","","",""
"2000","Full Time","","","","","","","","","","","","","",""
"2000","Not Working","","","","","","","","","","","","","",""
"2000","Part Time","","","","","","","","","","","","","",""
"2001","Full Time","","","","","","","","","","","","","",""
"2001","Not Working","","","","","","","","","","","","","",""
"2001","Part Time","","","","","","","","","","","","","",""
"2002","Full Time","","","","","","","","","","","","","",""
"2002","Not Working","","","","","","","","","","","","","",""
"2002","Part Time","","","","","","","","","","","","","",""
"2003","Full Time","","","","","","","","","","","","","",""
"2003","Not Working","","","","","","","","","","","","","",""
"2003","Part Time","","","","","","","","","","","","","",""
"2004","Full Time","2.05","2","8432","1","2","2","3","4","2.04","2.06","1","4","2","2"
"2004","Not Working","2.36","2","8084","1","2","3","3","4","2.34","2.38","1","4","2","2"
"2004","Part Time","2.07","2","5007","1","2","3","3","4","2.05","2.09","1","4","2","2"
"2005","Full Time","","","","","","","","","","","","","",""
"2005","Not Working","","","","","","","","","","","","","",""
"2005","Part Time","","","","","","","","","","","","","",""
"2006","Full Time","","","","","","","","","","","","","",""
"2006","Not Working","","","","","","","","","","","","","",""
"2006","Part Time","","","","","","","","","","","","","",""
"2007","Full Time","","","","","","","","","","","","","",""
"2007","Not Working","","","","","","","","","","","","","",""
"2007","Part Time","","","","","","","","","","","","","",""
"2008","Full Time","2.08","2","7472","1","2","2","3","4","2.06","2.1","1","4","2","2"
"2008","Not Working","2.49","2","7413","1","2","3","4","4","2.47","2.51","1","4","2","2"
"2008","Part Time","2.1","2","4409","1","2","3","3","4","2.08","2.12","1","4","2","2"
"2009","Full Time","","","","","","","","","","","","","",""
"2009","Not Working","","","","","","","","","","","","","",""
"2009","Part Time","","","","","","","","","","","","","",""
"2010","Full Time","2.01","2","2780","1","2","2","3","4","1.98","2.04","1","4","2","2"
"2010","Not Working","2.05","2","2072","1","2","2","3","4","2.02","2.08","1","4","2","2"
"2010","Part Time","2.03","2","2439","1","2","2","3","4","2","2.06","1","4","2","2"
"2011","Full Time","","","","","","","","","","","","","",""
"2011","Not Working","","","","","","","","","","","","","",""
"2011","Part Time","","","","","","","","","","","","","",""
"2012","Full Time","2.02","2","10406","1","2","2","3","4","2.01","2.03","1","4","2","2"
"2012","Not Working","2.38","2","9707","1","2","3","3","4","2.36","2.4","1","4","2","2"
"2012","Part Time","2.05","2","7456","1","2","2","3","4","2.03","2.07","1","4","2","2"
"2013","Full Time","","","","","","","","","","","","","",""
"2013","Not Working","","","","","","","","","","","","","",""
"2013","Part Time","","","","","","","","","","","","","",""
"2014","Full Time","","","","","","","","","","","","","",""
"2014","Not Working","","","","","","","","","","","","","",""
"2014","Part Time","","","","","","","","","","","","","",""
"2015","Full Time","","","","","","","","","","","","","",""
"2015","Not Working","","","","","","","","","","","","","",""
"2015","Part Time","","","","","","","","","","","","","",""
"2016","Full Time","2.04","2","9154","1","2","2","3","3","2.03","2.05","1","4","2","2"
"2016","Not Working","2.36","2","8164","1","2","3","3","4","2.34","2.38","1","4","2","2"
"2016","Part Time","2.07","2","6948","1","2","3","3","4","2.05","2.09","1","4","2","2"
