"year","education","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1990","college entrance qualification","West Germany","1.91","2","1144","1","1","2","3","4","1.87","1.95","1","4","2","2"
"1990","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1990","lower secondary degree","West Germany","2.29","2","4049","1","2","3","3","4","2.27","2.31","1","4","2","2"
"1990","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1990","no degree/no degree yet","West Germany","1.88","2","170","1","1","2","3","4","1.77","1.99","1","4","2","2"
"1990","Other degree","East Germany","","","","","","","","","","","","","",""
"1990","Other degree","West Germany","2","2","55","1","2","2","3","4","1.81","2.19","1","4","2","2"
"1990","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1990","secondary school degree","West Germany","2.11","2","1577","1","2","3","3","4","2.07","2.15","1","4","2","2"
"1991","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1991","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1991","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1991","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1991","Other degree","East Germany","","","","","","","","","","","","","",""
"1991","Other degree","West Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1991","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1992","college entrance qualification","East Germany","1.8","2","484","1","1","2","3","4","1.74","1.86","1","4","2","2"
"1992","college entrance qualification","West Germany","1.99","2","1182","1","1","2","3","4","1.94","2.04","1","4","2","2"
"1992","lower secondary degree","East Germany","2.37","2","1482","1","2","3","3","4","2.33","2.41","1","4","2","2"
"1992","lower secondary degree","West Germany","2.35","2","3828","1","2","3","3","4","2.32","2.38","1","4","2","2"
"1992","no degree/no degree yet","East Germany","1.99","2","59","1","2","2","3","4","1.79","2.19","1","4","2","2"
"1992","no degree/no degree yet","West Germany","2.03","2","168","1","2","2","3","4","1.91","2.15","1","4","2","2"
"1992","Other degree","East Germany","2.2","2","47","1","2","3","3","4","1.94","2.46","1","4","2","3"
"1992","Other degree","West Germany","2.2","2","49","1","2","3","3","4","1.99","2.41","1","4","2","2"
"1992","secondary school degree","East Germany","1.94","2","1854","1","1","2","3","4","1.91","1.97","1","4","2","2"
"1992","secondary school degree","West Germany","2.13","2","1609","1","2","3","3","4","2.09","2.17","1","4","2","2"
"1993","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1993","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1993","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1993","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1993","Other degree","East Germany","","","","","","","","","","","","","",""
"1993","Other degree","West Germany","","","","","","","","","","","","","",""
"1993","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1993","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1994","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1994","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1994","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1994","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1994","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1994","Other degree","East Germany","","","","","","","","","","","","","",""
"1994","Other degree","West Germany","","","","","","","","","","","","","",""
"1994","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1994","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1995","college entrance qualification","East Germany","1.94","2","501","1","1","2","3","4","1.88","2","1","4","2","2"
"1995","college entrance qualification","West Germany","2.02","2","1319","1","2","2","3","4","1.98","2.06","1","4","2","2"
"1995","lower secondary degree","East Germany","2.28","2","1298","1","2","3","3","4","2.24","2.32","1","4","2","2"
"1995","lower secondary degree","West Germany","2.31","2","3655","1","2","3","3","4","2.28","2.34","1","4","2","2"
"1995","no degree/no degree yet","East Germany","1.72","2","97","1","1","2","3","4","1.58","1.86","1","4","1","2"
"1995","no degree/no degree yet","West Germany","1.87","2","240","1","1","2","3","4","1.77","1.97","1","4","2","2"
"1995","Other degree","East Germany","2.12","2","33","1","1","3","3","4","1.82","2.42","1","4","2","3"
"1995","Other degree","West Germany","2.15","2","400","1","2","3","3","4","2.07","2.23","1","4","2","2"
"1995","secondary school degree","East Germany","1.96","2","1693","1","2","2","3","4","1.93","1.99","1","4","2","2"
"1995","secondary school degree","West Germany","2.13","2","1744","1","2","3","3","4","2.09","2.17","1","4","2","2"
"1996","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1996","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1996","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1996","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1996","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1996","Other degree","East Germany","","","","","","","","","","","","","",""
"1996","Other degree","West Germany","","","","","","","","","","","","","",""
"1996","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1996","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1997","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1997","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1997","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1997","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1997","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1997","Other degree","East Germany","","","","","","","","","","","","","",""
"1997","Other degree","West Germany","","","","","","","","","","","","","",""
"1997","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1997","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1998","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1998","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1998","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1998","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1998","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1998","Other degree","East Germany","","","","","","","","","","","","","",""
"1998","Other degree","West Germany","","","","","","","","","","","","","",""
"1998","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1998","secondary school degree","West Germany","","","","","","","","","","","","","",""
"1999","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"1999","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"1999","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"1999","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"1999","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"1999","Other degree","East Germany","","","","","","","","","","","","","",""
"1999","Other degree","West Germany","","","","","","","","","","","","","",""
"1999","secondary school degree","East Germany","","","","","","","","","","","","","",""
"1999","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2000","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2000","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2000","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2000","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2000","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2000","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2000","Other degree","East Germany","","","","","","","","","","","","","",""
"2000","Other degree","West Germany","","","","","","","","","","","","","",""
"2000","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2000","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2001","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2001","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2001","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2001","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2001","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2001","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2001","Other degree","East Germany","","","","","","","","","","","","","",""
"2001","Other degree","West Germany","","","","","","","","","","","","","",""
"2001","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2001","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2002","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2002","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2002","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2002","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2002","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2002","Other degree","East Germany","","","","","","","","","","","","","",""
"2002","Other degree","West Germany","","","","","","","","","","","","","",""
"2002","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2002","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2003","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2003","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2003","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2003","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2003","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2003","Other degree","East Germany","","","","","","","","","","","","","",""
"2003","Other degree","West Germany","","","","","","","","","","","","","",""
"2003","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2003","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2004","college entrance qualification","East Germany","1.96","2","1131","1","1","2","3","4","1.92","2","1","4","2","2"
"2004","college entrance qualification","West Germany","2.02","2","4233","1","2","2","3","4","2","2.04","1","4","2","2"
"2004","lower secondary degree","East Germany","2.35","2","1455","1","2","3","3","4","2.31","2.39","1","4","2","2"
"2004","lower secondary degree","West Germany","2.33","2","6039","1","2","3","3","4","2.31","2.35","1","4","2","2"
"2004","no degree/no degree yet","East Germany","1.76","2","183","1","1","2","3","4","1.66","1.86","1","4","2","2"
"2004","no degree/no degree yet","West Germany","1.96","2","711","1","1","2","3","4","1.9","2.02","1","4","2","2"
"2004","Other degree","East Germany","2.06","2","52","1","2","3","3","4","1.84","2.28","1","4","2","2"
"2004","Other degree","West Germany","2.29","2","1119","1","2","3","3","4","2.24","2.34","1","4","2","2"
"2004","secondary school degree","East Germany","2.05","2","2316","1","2","2","3","4","2.02","2.08","1","4","2","2"
"2004","secondary school degree","West Germany","2.17","2","3961","1","2","3","3","4","2.15","2.19","1","4","2","2"
"2005","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2005","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2005","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2005","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2005","Other degree","East Germany","","","","","","","","","","","","","",""
"2005","Other degree","West Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2005","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2006","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2006","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2006","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
"2006","Other degree","East Germany","","","","","","","","","","","","","",""
"2006","Other degree","West Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","East Germany","","","","","","","","","","","","","",""
"2006","secondary school degree","West Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","East Germany","","","","","","","","","","","","","",""
"2007","college entrance qualification","West Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","East Germany","","","","","","","","","","","","","",""
"2007","lower secondary degree","West Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","East Germany","","","","","","","","","","","","","",""
"2007","no degree/no degree yet","West Germany","","","","","","","","","","","","","",""
