"year","migback","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Female","2.17","2","235","1","2","3","3","4","2.08","2.26","1","4","2","2"
"1990","direct migration background","Male","2.05","2","205","1","1","3","3","4","1.94","2.16","1","4","2","2"
"1990","indirect migration background","Female","1.82","2","31","1","1","2","3","3","1.55","2.09","1","4","1","2"
"1990","indirect migration background","Male","","","","","","","","","","","","","",""
"1990","no migration background","Female","2.25","2","3428","1","2","3","3","4","2.22","2.28","1","4","2","2"
"1990","no migration background","Male","2.11","2","3177","1","2","3","3","4","2.08","2.14","1","4","2","2"
"1991","direct migration background","Female","","","","","","","","","","","","","",""
"1991","direct migration background","Male","","","","","","","","","","","","","",""
"1991","indirect migration background","Female","","","","","","","","","","","","","",""
"1991","indirect migration background","Male","","","","","","","","","","","","","",""
"1991","no migration background","Female","","","","","","","","","","","","","",""
"1991","no migration background","Male","","","","","","","","","","","","","",""
"1992","direct migration background","Female","2.22","2","314","1","2","3","3","4","2.13","2.31","1","4","2","2"
"1992","direct migration background","Male","2.15","2","259","1","2","3","3","4","2.05","2.25","1","4","2","2"
"1992","indirect migration background","Female","1.9","2","41","1","1","2","3","3","1.67","2.13","1","3","2","2"
"1992","indirect migration background","Male","2.06","2","37","1","2","3","3","4","1.79","2.33","1","4","2","2"
"1992","no migration background","Female","2.26","2","5378","1","2","3","3","4","2.24","2.28","1","4","2","2"
"1992","no migration background","Male","2.14","2","4896","1","2","3","3","4","2.12","2.16","1","4","2","2"
"1993","direct migration background","Female","","","","","","","","","","","","","",""
"1993","direct migration background","Male","","","","","","","","","","","","","",""
"1993","indirect migration background","Female","","","","","","","","","","","","","",""
"1993","indirect migration background","Male","","","","","","","","","","","","","",""
"1993","no migration background","Female","","","","","","","","","","","","","",""
"1993","no migration background","Male","","","","","","","","","","","","","",""
"1994","direct migration background","Female","","","","","","","","","","","","","",""
"1994","direct migration background","Male","","","","","","","","","","","","","",""
"1994","indirect migration background","Female","","","","","","","","","","","","","",""
"1994","indirect migration background","Male","","","","","","","","","","","","","",""
"1994","no migration background","Female","","","","","","","","","","","","","",""
"1994","no migration background","Male","","","","","","","","","","","","","",""
"1995","direct migration background","Female","2.18","2","596","1","2","3","3","4","2.12","2.24","1","4","2","2"
"1995","direct migration background","Male","2.11","2","539","1","2","2","3","4","2.04","2.18","1","4","2","2"
"1995","indirect migration background","Female","1.81","2","74","1","1","2","3","3","1.65","1.97","1","4","2","2"
"1995","indirect migration background","Male","1.61","1","68","1","1","2","3","3","1.45","1.77","1","3","1","2"
"1995","no migration background","Female","2.22","2","5208","1","2","3","3","4","2.2","2.24","1","4","2","2"
"1995","no migration background","Male","2.14","2","4706","1","2","3","3","4","2.12","2.16","1","4","2","2"
"1996","direct migration background","Female","","","","","","","","","","","","","",""
"1996","direct migration background","Male","","","","","","","","","","","","","",""
"1996","indirect migration background","Female","","","","","","","","","","","","","",""
"1996","indirect migration background","Male","","","","","","","","","","","","","",""
"1996","no migration background","Female","","","","","","","","","","","","","",""
"1996","no migration background","Male","","","","","","","","","","","","","",""
"1997","direct migration background","Female","","","","","","","","","","","","","",""
"1997","direct migration background","Male","","","","","","","","","","","","","",""
"1997","indirect migration background","Female","","","","","","","","","","","","","",""
"1997","indirect migration background","Male","","","","","","","","","","","","","",""
"1997","no migration background","Female","","","","","","","","","","","","","",""
"1997","no migration background","Male","","","","","","","","","","","","","",""
"1998","direct migration background","Female","","","","","","","","","","","","","",""
"1998","direct migration background","Male","","","","","","","","","","","","","",""
"1998","indirect migration background","Female","","","","","","","","","","","","","",""
"1998","indirect migration background","Male","","","","","","","","","","","","","",""
"1998","no migration background","Female","","","","","","","","","","","","","",""
"1998","no migration background","Male","","","","","","","","","","","","","",""
"1999","direct migration background","Female","","","","","","","","","","","","","",""
"1999","direct migration background","Male","","","","","","","","","","","","","",""
"1999","indirect migration background","Female","","","","","","","","","","","","","",""
"1999","indirect migration background","Male","","","","","","","","","","","","","",""
"1999","no migration background","Female","","","","","","","","","","","","","",""
"1999","no migration background","Male","","","","","","","","","","","","","",""
"2000","direct migration background","Female","","","","","","","","","","","","","",""
"2000","direct migration background","Male","","","","","","","","","","","","","",""
"2000","indirect migration background","Female","","","","","","","","","","","","","",""
"2000","indirect migration background","Male","","","","","","","","","","","","","",""
"2000","no migration background","Female","","","","","","","","","","","","","",""
"2000","no migration background","Male","","","","","","","","","","","","","",""
"2001","direct migration background","Female","","","","","","","","","","","","","",""
"2001","direct migration background","Male","","","","","","","","","","","","","",""
"2001","indirect migration background","Female","","","","","","","","","","","","","",""
"2001","indirect migration background","Male","","","","","","","","","","","","","",""
"2001","no migration background","Female","","","","","","","","","","","","","",""
"2001","no migration background","Male","","","","","","","","","","","","","",""
"2002","direct migration background","Female","","","","","","","","","","","","","",""
"2002","direct migration background","Male","","","","","","","","","","","","","",""
"2002","indirect migration background","Female","","","","","","","","","","","","","",""
"2002","indirect migration background","Male","","","","","","","","","","","","","",""
"2002","no migration background","Female","","","","","","","","","","","","","",""
"2002","no migration background","Male","","","","","","","","","","","","","",""
"2003","direct migration background","Female","","","","","","","","","","","","","",""
"2003","direct migration background","Male","","","","","","","","","","","","","",""
"2003","indirect migration background","Female","","","","","","","","","","","","","",""
"2003","indirect migration background","Male","","","","","","","","","","","","","",""
