"year","migback","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","Rural Area","2.1","2","75","1","2","3","3","4","1.93","2.27","1","4","2","2"
"1990","direct migration background","Urban Area","2.12","2","365","1","2","3","3","4","2.04","2.2","1","4","2","2"
"1990","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1990","indirect migration background","Urban Area","1.89","2","48","1","2","2","3","3","1.71","2.07","1","3","2","2"
"1990","no migration background","Rural Area","2.22","2","1551","1","2","3","3","4","2.18","2.26","1","4","2","2"
"1990","no migration background","Urban Area","2.17","2","5054","1","2","3","3","4","2.15","2.19","1","4","2","2"
"1991","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1991","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1991","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1991","no migration background","Rural Area","","","","","","","","","","","","","",""
"1991","no migration background","Urban Area","","","","","","","","","","","","","",""
"1992","direct migration background","Rural Area","2.34","2","170","1","2","3","3","4","2.22","2.46","1","4","2","2"
"1992","direct migration background","Urban Area","2.13","2","402","1","2","3","3","4","2.05","2.21","1","4","2","2"
"1992","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1992","indirect migration background","Urban Area","2.04","2","64","1","2","2","3","3","1.85","2.23","1","4","2","2"
"1992","no migration background","Rural Area","2.19","2","3933","1","2","3","3","4","2.17","2.21","1","4","2","2"
"1992","no migration background","Urban Area","2.21","2","6224","1","2","3","3","4","2.19","2.23","1","4","2","2"
"1993","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1993","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1993","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1993","no migration background","Rural Area","","","","","","","","","","","","","",""
"1993","no migration background","Urban Area","","","","","","","","","","","","","",""
"1994","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1994","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1994","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1994","no migration background","Rural Area","","","","","","","","","","","","","",""
"1994","no migration background","Urban Area","","","","","","","","","","","","","",""
"1995","direct migration background","Rural Area","2.18","2","269","1","2","3","3","4","2.09","2.27","1","4","2","2"
"1995","direct migration background","Urban Area","2.14","2","866","1","2","3","3","4","2.08","2.2","1","4","2","2"
"1995","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1995","indirect migration background","Urban Area","1.77","2","119","1","1","2","3","3","1.65","1.89","1","4","2","2"
"1995","no migration background","Rural Area","2.19","2","3895","1","2","3","3","4","2.17","2.21","1","4","2","2"
"1995","no migration background","Urban Area","2.18","2","6019","1","2","3","3","4","2.16","2.2","1","4","2","2"
"1996","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1996","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1996","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1996","no migration background","Rural Area","","","","","","","","","","","","","",""
"1996","no migration background","Urban Area","","","","","","","","","","","","","",""
"1997","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1997","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1997","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1997","no migration background","Rural Area","","","","","","","","","","","","","",""
"1997","no migration background","Urban Area","","","","","","","","","","","","","",""
"1998","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1998","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1998","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1998","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1998","no migration background","Rural Area","","","","","","","","","","","","","",""
"1998","no migration background","Urban Area","","","","","","","","","","","","","",""
"1999","direct migration background","Rural Area","","","","","","","","","","","","","",""
"1999","direct migration background","Urban Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"1999","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"1999","no migration background","Rural Area","","","","","","","","","","","","","",""
"1999","no migration background","Urban Area","","","","","","","","","","","","","",""
"2000","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2000","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2000","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2000","no migration background","Rural Area","","","","","","","","","","","","","",""
"2000","no migration background","Urban Area","","","","","","","","","","","","","",""
"2001","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2001","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2001","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2001","no migration background","Rural Area","","","","","","","","","","","","","",""
"2001","no migration background","Urban Area","","","","","","","","","","","","","",""
"2002","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2002","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2002","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2002","no migration background","Rural Area","","","","","","","","","","","","","",""
"2002","no migration background","Urban Area","","","","","","","","","","","","","",""
"2003","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2003","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2003","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2003","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2003","no migration background","Rural Area","","","","","","","","","","","","","",""
"2003","no migration background","Urban Area","","","","","","","","","","","","","",""
"2004","direct migration background","Rural Area","2.14","2","437","1","2","3","3","4","2.06","2.22","1","4","2","2"
"2004","direct migration background","Urban Area","2.2","2","2072","1","2","3","3","4","2.17","2.23","1","4","2","2"
"2004","indirect migration background","Rural Area","1.87","2","112","1","1","2","3","4","1.73","2.01","1","4","2","2"
"2004","indirect migration background","Urban Area","1.75","2","687","1","1","2","3","4","1.7","1.8","1","4","2","2"
"2004","no migration background","Rural Area","2.16","2","6577","1","2","3","3","4","2.14","2.18","1","4","2","2"
"2004","no migration background","Urban Area","2.22","2","11638","1","2","3","3","4","2.21","2.23","1","4","2","2"
"2005","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2005","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2005","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2005","no migration background","Rural Area","","","","","","","","","","","","","",""
"2005","no migration background","Urban Area","","","","","","","","","","","","","",""
"2006","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2006","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2006","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2006","no migration background","Rural Area","","","","","","","","","","","","","",""
"2006","no migration background","Urban Area","","","","","","","","","","","","","",""
"2007","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2007","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2007","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2007","no migration background","Rural Area","","","","","","","","","","","","","",""
"2007","no migration background","Urban Area","","","","","","","","","","","","","",""
"2008","direct migration background","Rural Area","2.11","2","342","1","2","2","3","4","2.03","2.19","1","4","2","2"
"2008","direct migration background","Urban Area","2.24","2","1550","1","2","3","3","4","2.2","2.28","1","4","2","2"
"2008","indirect migration background","Rural Area","1.83","2","113","1","1","2","3","3","1.69","1.97","1","4","2","2"
"2008","indirect migration background","Urban Area","1.85","2","659","1","1","2","3","4","1.8","1.9","1","4","2","2"
"2008","no migration background","Rural Area","2.23","2","6071","1","2","3","3","4","2.21","2.25","1","4","2","2"
"2008","no migration background","Urban Area","2.3","2","10559","1","2","3","3","4","2.29","2.31","1","4","2","2"
"2009","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2009","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2009","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2009","no migration background","Rural Area","","","","","","","","","","","","","",""
"2009","no migration background","Urban Area","","","","","","","","","","","","","",""
"2010","direct migration background","Rural Area","2.05","2","331","1","2","2","3","4","1.97","2.13","1","4","2","2"
"2010","direct migration background","Urban Area","1.93","2","1081","1","1","2","3","4","1.89","1.97","1","4","2","2"
"2010","indirect migration background","Rural Area","1.82","2","97","1","1","2","3","4","1.67","1.97","1","4","2","2"
"2010","indirect migration background","Urban Area","1.95","2","393","1","1","2","3","3","1.88","2.02","1","4","2","2"
"2010","no migration background","Rural Area","2.05","2","2133","1","2","2","3","4","2.02","2.08","1","4","2","2"
"2010","no migration background","Urban Area","2.08","2","3256","1","2","2","3","4","2.06","2.1","1","4","2","2"
"2011","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2011","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2011","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2011","no migration background","Rural Area","","","","","","","","","","","","","",""
"2011","no migration background","Urban Area","","","","","","","","","","","","","",""
"2012","direct migration background","Rural Area","2.14","2","760","1","2","2","3","4","2.09","2.19","1","4","2","2"
"2012","direct migration background","Urban Area","2.12","2","2266","1","2","3","3","4","2.09","2.15","1","4","2","2"
"2012","indirect migration background","Rural Area","1.91","2","246","1","1","2","3","4","1.82","2","1","4","2","2"
"2012","indirect migration background","Urban Area","1.84","2","1031","1","1","2","3","4","1.8","1.88","1","4","2","2"
"2012","no migration background","Rural Area","2.17","2","8922","1","2","3","3","4","2.16","2.18","1","4","2","2"
"2012","no migration background","Urban Area","2.19","2","14344","1","2","3","3","4","2.18","2.2","1","4","2","2"
"2013","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2013","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2013","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2013","no migration background","Rural Area","","","","","","","","","","","","","",""
"2013","no migration background","Urban Area","","","","","","","","","","","","","",""
"2014","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2014","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2014","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2014","no migration background","Rural Area","","","","","","","","","","","","","",""
"2014","no migration background","Urban Area","","","","","","","","","","","","","",""
"2015","direct migration background","Rural Area","","","","","","","","","","","","","",""
"2015","direct migration background","Urban Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Rural Area","","","","","","","","","","","","","",""
"2015","indirect migration background","Urban Area","","","","","","","","","","","","","",""
"2015","no migration background","Rural Area","","","","","","","","","","","","","",""
"2015","no migration background","Urban Area","","","","","","","","","","","","","",""
"2016","direct migration background","Rural Area","1.98","2","1237","1","2","2","3","4","1.94","2.02","1","4","2","2"
"2016","direct migration background","Urban Area","2.07","2","3588","1","2","2","3","4","2.05","2.09","1","4","2","2"
"2016","indirect migration background","Rural Area","1.91","2","310","1","2","2","3","3","1.83","1.99","1","4","2","2"
"2016","indirect migration background","Urban Area","1.81","2","1257","1","1","2","3","3","1.77","1.85","1","4","2","2"
"2016","no migration background","Rural Area","2.18","2","6803","1","2","3","3","4","2.16","2.2","1","4","2","2"
"2016","no migration background","Urban Area","2.22","2","11071","1","2","3","3","4","2.21","2.23","1","4","2","2"
