"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","(Married) couple without C.","2.07","2","1142","1","2","2","3","4","2.03","2.11","1","4","2","2"
"1990","Employed","1-pers.-HH","1.89","2","436","1","1","2","3","4","1.82","1.96","1","4","2","2"
"1990","Employed","Couple + C. GT 16 ","2.05","2","1047","1","2","2","3","4","2.01","2.09","1","4","2","2"
"1990","Employed","Couple + C. LE 16","2.07","2","1116","1","2","2","3","4","2.03","2.11","1","4","2","2"
"1990","Employed","Couple + C. LE and GT 16","2","2","306","1","2","2","3","4","1.92","2.08","1","4","2","2"
"1990","Employed","Single parent","2.05","2","252","1","2","2","3","4","1.96","2.14","1","4","2","2"
"1990","Not Employed","(Married) couple without C.","2.47","2","864","2","2","3","3","4","2.42","2.52","1","4","2","2"
"1990","Not Employed","1-pers.-HH","2.57","2","471","2","2","3","4","4","2.5","2.64","1","4","2","3"
"1990","Not Employed","Couple + C. GT 16 ","2.12","2","477","1","2","3","3","4","2.05","2.19","1","4","2","2"
"1990","Not Employed","Couple + C. LE 16","2.15","2","349","1","2","3","3","4","2.08","2.22","1","4","2","2"
"1990","Not Employed","Couple + C. LE and GT 16","2.08","2","131","1","2","3","3","4","1.95","2.21","1","4","2","2"
"1990","Not Employed","Single parent","2.15","2","133","1","1","3","3","4","2","2.3","1","4","2","2"
"1991","Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Employed","Single parent","","","","","","","","","","","","","",""
"1991","Not Employed","(Married) couple without C.","","","","","","","","","","","","","",""
"1991","Not Employed","1-pers.-HH","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. GT 16 ","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE 16","","","","","","","","","","","","","",""
"1991","Not Employed","Couple + C. LE and GT 16","","","","","","","","","","","","","",""
"1991","Not Employed","Single parent","","","","","","","","","","","","","",""
"1992","Employed","(Married) couple without C.","2.06","2","1674","1","2","2","3","4","2.03","2.09","1","4","2","2"
"1992","Employed","1-pers.-HH","1.89","2","558","1","1","2","3","4","1.83","1.95","1","4","2","2"
"1992","Employed","Couple + C. GT 16 ","2.12","2","1568","1","2","3","3","4","2.08","2.16","1","4","2","2"
"1992","Employed","Couple + C. LE 16","1.99","2","2285","1","2","2","3","4","1.96","2.02","1","4","2","2"
"1992","Employed","Couple + C. LE and GT 16","2.04","2","555","1","2","2","3","4","1.98","2.1","1","4","2","2"
"1992","Employed","Single parent","1.97","2","382","1","2","2","3","4","1.9","2.04","1","4","2","2"
"1992","Not Employed","(Married) couple without C.","2.56","2","1253","2","2","3","4","4","2.51","2.61","1","4","2","3"
