"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","16-34 y.","college entrance qualification","1.7","2","567","1","1","2","2","3","1.65","1.75","1","4","2","2"
"1990","16-34 y.","lower secondary degree","1.93","2","987","1","2","2","3","3","1.89","1.97","1","4","2","2"
"1990","16-34 y.","no degree/no degree yet","1.77","2","147","1","1","2","3","3","1.66","1.88","1","4","2","2"
"1990","16-34 y.","Other degree","2.02","2","32","1","2","2","3","4","1.75","2.29","1","4","2","2"
"1990","16-34 y.","secondary school degree","1.89","2","795","1","1","2","3","3","1.84","1.94","1","4","2","2"
"1990","35-65 y.","college entrance qualification","2.05","2","483","1","2","2","3","4","1.98","2.12","1","4","2","2"
"1990","35-65 y.","lower secondary degree","2.26","2","2313","1","2","3","3","4","2.23","2.29","1","4","2","2"
"1990","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1990","35-65 y.","secondary school degree","2.18","2","618","1","2","3","3","4","2.12","2.24","1","4","2","2"
"1990","66 and older","college entrance qualification","2.31","2","94","1","2","3","3","4","2.14","2.48","1","4","2","3"
"1990","66 and older","lower secondary degree","2.68","3","749","2","2","3","4","4","2.62","2.74","1","4","3","3"
"1990","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1990","66 and older","Other degree","","","","","","","","","","","","","",""
"1990","66 and older","secondary school degree","2.57","3","164","2","2","3","4","4","2.44","2.7","1","4","2","3"
"1991","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","16-34 y.","Other degree","","","","","","","","","","","","","",""
"1991","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"1991","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"1991","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","35-65 y.","Other degree","","","","","","","","","","","","","",""
"1991","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"1991","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"1991","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"1991","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"1991","66 and older","Other degree","","","","","","","","","","","","","",""
"1991","66 and older","secondary school degree","","","","","","","","","","","","","",""
"1992","16-34 y.","college entrance qualification","1.74","2","742","1","1","2","3","3","1.69","1.79","1","4","2","2"
"1992","16-34 y.","lower secondary degree","1.94","2","1033","1","2","2","3","3","1.9","1.98","1","4","2","2"
