"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1990","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","direct migration background","(1b) general elementary school","2.22","2","93","1","2","3","3","4","2.05","2.39","1","4","2","2"
"1990","direct migration background","(1c) basic vocational qualification","2.2","2","158","1","2","3","3","4","2.08","2.32","1","4","2","2"
"1990","direct migration background","(2a) intermediate vocational","2.11","2","68","1","2","3","3","4","1.94","2.28","1","4","2","2"
"1990","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1990","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1990","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1990","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1990","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1990","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1990","no migration background","(0) in school","1.68","2","100","1","1","2","3","3","1.55","1.81","1","3","1","2"
"1990","no migration background","(1a) inadequately completed","2.25","2","57","1","2","3","3","4","2.05","2.45","1","4","2","2"
"1990","no migration background","(1b) general elementary school","2.4","2","1235","1","2","3","4","4","2.36","2.44","1","4","2","2"
"1990","no migration background","(1c) basic vocational qualification","2.24","2","2571","1","2","3","3","4","2.21","2.27","1","4","2","2"
"1990","no migration background","(2a) intermediate vocational","2.14","2","1150","1","2","3","3","4","2.1","2.18","1","4","2","2"
"1990","no migration background","(2b) intermediate general qualification","2.03","2","275","1","1","3","3","4","1.94","2.12","1","4","2","2"
"1990","no migration background","(2c_gen) general maturity certificate","1.65","2","228","1","1","2","2","3","1.57","1.73","1","4","2","2"
"1990","no migration background","(2c_voc) vocational maturity certificate","1.96","2","294","1","1","2","3","4","1.87","2.05","1","4","2","2"
"1990","no migration background","(3a) lower tertiary education","2.05","2","208","1","2","2","3","4","1.95","2.15","1","4","2","2"
"1990","no migration background","(3b) higher tertiary education","1.96","2","395","1","1","2","3","4","1.89","2.03","1","4","2","2"
"1991","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1991","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(0) in school","","","","","","","","","","","","","",""
"1991","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1991","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1991","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1991","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1991","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1991","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1991","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1992","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","direct migration background","(1b) general elementary school","2.39","2","101","1","2","3","4","4","2.22","2.56","1","4","2","3"
"1992","direct migration background","(1c) basic vocational qualification","2.24","2","221","1","2","3","3","4","2.14","2.34","1","4","2","2"
"1992","direct migration background","(2a) intermediate vocational","2.17","2","77","1","2","3","3","4","2.01","2.33","1","4","2","2"
"1992","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","direct migration background","(3a) lower tertiary education","2.05","2","39","1","1","2","4","4","1.76","2.34","1","4","2","2"
"1992","direct migration background","(3b) higher tertiary education","1.86","2","50","1","1","2","3","4","1.64","2.08","1","4","1","2"
"1992","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1992","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1992","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1992","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1992","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1992","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1992","no migration background","(0) in school","1.82","2","87","1","1","2","3","3","1.67","1.97","1","3","2","2"
"1992","no migration background","(1a) inadequately completed","2.19","2","122","1","2","3","3","4","2.05","2.33","1","4","2","2"
"1992","no migration background","(1b) general elementary school","2.51","2","1369","2","2","3","4","4","2.47","2.55","1","4","2","2"
"1992","no migration background","(1c) basic vocational qualification","2.29","2","3541","1","2","3","3","4","2.26","2.32","1","4","2","2"
"1992","no migration background","(2a) intermediate vocational","2.09","2","2418","1","2","3","3","4","2.06","2.12","1","4","2","2"
"1992","no migration background","(2b) intermediate general qualification","1.96","2","427","1","1","2","3","4","1.89","2.03","1","4","2","2"
"1992","no migration background","(2c_gen) general maturity certificate","1.76","2","264","1","1","2","3","4","1.67","1.85","1","4","1","2"
"1992","no migration background","(2c_voc) vocational maturity certificate","2","2","392","1","1","2","3","4","1.92","2.08","1","4","2","2"
"1992","no migration background","(3a) lower tertiary education","2.04","2","819","1","2","2","3","4","1.99","2.09","1","4","2","2"
"1992","no migration background","(3b) higher tertiary education","2","2","699","1","1","2","3","4","1.94","2.06","1","4","2","2"
"1993","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1993","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(0) in school","","","","","","","","","","","","","",""
"1993","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1993","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1993","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1993","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1993","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1993","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1993","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1994","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(0) in school","","","","","","","","","","","","","",""
"1994","no migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1994","no migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1994","no migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1994","no migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1994","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1994","no migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1994","no migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","direct migration background","(0) in school","1.67","1.18","30","1","1","2","3","4","1.39","1.95","1","4","1","2"
"1995","direct migration background","(1a) inadequately completed","2.42","2","51","1","2","3","4","4","2.19","2.65","1","4","2","3"
"1995","direct migration background","(1b) general elementary school","2.34","2","213","1","2","3","3","4","2.23","2.45","1","4","2","2"
"1995","direct migration background","(1c) basic vocational qualification","2.24","2","350","1","2","3","3","4","2.16","2.32","1","4","2","2"
"1995","direct migration background","(2a) intermediate vocational","2.11","2","95","1","1","3","3","4","1.94","2.28","1","4","2","2"
"1995","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","direct migration background","(2c_gen) general maturity certificate","1.74","2","75","1","1","2","2","4","1.59","1.89","1","4","2","2"
"1995","direct migration background","(2c_voc) vocational maturity certificate","2.02","2","110","1","1","3","3","4","1.86","2.18","1","4","2","2"
"1995","direct migration background","(3a) lower tertiary education","2.18","2","36","2","2","2","3","4","1.93","2.43","1","4","2","2"
"1995","direct migration background","(3b) higher tertiary education","2.05","2","126","1","2","2","3","4","1.91","2.19","1","4","2","2"
"1995","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1995","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1995","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1995","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1995","indirect migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1995","indirect migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1995","no migration background","(0) in school","1.66","2","170","1","1","2","2","4","1.56","1.76","1","4","1","2"
"1995","no migration background","(1a) inadequately completed","1.98","2","79","1","1","2","3","4","1.8","2.16","1","4","2","2"
"1995","no migration background","(1b) general elementary school","2.49","2","1189","1","2","3","4","4","2.44","2.54","1","4","2","2"
"1995","no migration background","(1c) basic vocational qualification","2.24","2","3276","1","2","3","3","4","2.21","2.27","1","4","2","2"
"1995","no migration background","(2a) intermediate vocational","2.1","2","2453","1","2","3","3","4","2.07","2.13","1","4","2","2"
"1995","no migration background","(2b) intermediate general qualification","1.97","2","364","1","1","2","3","4","1.89","2.05","1","4","2","2"
"1995","no migration background","(2c_gen) general maturity certificate","1.78","2","279","1","1","2","3","4","1.7","1.86","1","4","2","2"
"1995","no migration background","(2c_voc) vocational maturity certificate","2.01","2","412","1","2","2","3","4","1.94","2.08","1","4","2","2"
"1995","no migration background","(3a) lower tertiary education","2.08","2","810","1","2","3","3","4","2.03","2.13","1","4","2","2"
"1995","no migration background","(3b) higher tertiary education","2.04","2","733","1","2","2","3","4","1.99","2.09","1","4","2","2"
"1996","direct migration background","(0) in school","","","","","","","","","","","","","",""
"1996","direct migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","direct migration background","(1b) general elementary school","","","","","","","","","","","","","",""
"1996","direct migration background","(1c) basic vocational qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2a) intermediate vocational","","","","","","","","","","","","","",""
"1996","direct migration background","(2b) intermediate general qualification","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","","","","",""
"1996","direct migration background","(3a) lower tertiary education","","","","","","","","","","","","","",""
"1996","direct migration background","(3b) higher tertiary education","","","","","","","","","","","","","",""
"1996","indirect migration background","(0) in school","","","","","","","","","","","","","",""
"1996","indirect migration background","(1a) inadequately completed","","","","","","","","","","","","","",""
"1996","indirect migration background","(1b) general elementary school","","","","","","","","","","","","","",""
