"year","bula_h","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","direct migration background","2.01","2","116","1","1","2","3","4","1.87","2.15","1","4","2","2"
"1990","Baden-W?rttemberg","indirect migration background","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","no migration background","2.2","2","1027","1","2","3","3","4","2.15","2.25","1","4","2","2"
"1990","Bavaria","direct migration background","2.14","2","77","1","2","3","3","4","1.98","2.3","1","4","2","2"
"1990","Bavaria","indirect migration background","","","","","","","","","","","","","",""
"1990","Bavaria","no migration background","2.21","2","1174","1","2","3","3","4","2.16","2.26","1","4","2","2"
"1990","Berlin","direct migration background","","","","","","","","","","","","","",""
"1990","Berlin","indirect migration background","","","","","","","","","","","","","",""
"1990","Berlin","no migration background","2.19","2","215","1","2","3","3","4","2.09","2.29","1","4","2","2"
"1990","Brandenburg","direct migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Brandenburg","no migration background","","","","","","","","","","","","","",""
"1990","Bremen","direct migration background","","","","","","","","","","","","","",""
"1990","Bremen","indirect migration background","","","","","","","","","","","","","",""
"1990","Bremen","no migration background","2.22","2","83","1","2","3","3","4","2.03","2.41","1","4","2","2"
"1990","Hamburg","direct migration background","","","","","","","","","","","","","",""
"1990","Hamburg","indirect migration background","","","","","","","","","","","","","",""
"1990","Hamburg","no migration background","2.13","2","120","1","2","3","3","4","2","2.26","1","4","2","2"
"1990","Hesse","direct migration background","2.25","2","57","1","2","3","4","4","2.03","2.47","1","4","2","2"
"1990","Hesse","indirect migration background","","","","","","","","","","","","","",""
"1990","Hesse","no migration background","2.19","2","595","1","2","3","3","4","2.13","2.25","1","4","2","2"
"1990","Lower Saxony","direct migration background","2.14","2","37","1","1","3","3","3","1.87","2.41","1","3","2","3"
"1990","Lower Saxony","indirect migration background","","","","","","","","","","","","","",""
"1990","Lower Saxony","no migration background","2.2","2","803","1","2","3","3","4","2.15","2.25","1","4","2","2"
"1990","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","","","","","","",""
"1990","Mecklenburg-Western Pomerania","no migration background","","","","","","","","","","","","","",""
"1990","North Rhine-Westphalia","direct migration background","2.14","2","102","1","2","3","3","4","2","2.28","1","4","2","2"
