"year","e11102","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Employed","direct migration background","1.96","2","264","1","1","2","3","3","1.88","2.04","1","4","2","2"
"1990","Employed","indirect migration background","1.66","2","32","1","1","2","2","3","1.45","1.87","1","3","1","2"
"1990","Employed","no migration background","2.04","2","4221","1","2","2","3","4","2.02","2.06","1","4","2","2"
"1990","Not Employed","direct migration background","2.32","2","176","1","2","3","3","4","2.2","2.44","1","4","2","2"
"1990","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1990","Not Employed","no migration background","2.39","2","2384","1","2","3","4","4","2.36","2.42","1","4","2","2"
"1991","Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Employed","no migration background","","","","","","","","","","","","","",""
"1991","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1991","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1991","Not Employed","no migration background","","","","","","","","","","","","","",""
"1992","Employed","direct migration background","1.98","2","341","1","1","2","3","4","1.9","2.06","1","4","2","2"
"1992","Employed","indirect migration background","2.03","2","50","1","2","2","3","3","1.84","2.22","1","3","2","2"
"1992","Employed","no migration background","2.03","2","7043","1","2","2","3","4","2.01","2.05","1","4","2","2"
"1992","Not Employed","direct migration background","2.48","2","232","1","2","3","4","4","2.37","2.59","1","4","2","3"
"1992","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1992","Not Employed","no migration background","2.48","2","3231","1","2","3","4","4","2.45","2.51","1","4","2","2"
"1993","Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Employed","no migration background","","","","","","","","","","","","","",""
"1993","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1993","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1993","Not Employed","no migration background","","","","","","","","","","","","","",""
"1994","Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Employed","no migration background","","","","","","","","","","","","","",""
"1994","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1994","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1994","Not Employed","no migration background","","","","","","","","","","","","","",""
"1995","Employed","direct migration background","2.01","2","624","1","2","2","3","4","1.95","2.07","1","4","2","2"
"1995","Employed","indirect migration background","1.58","2","93","1","1","2","2","3","1.45","1.71","1","4","2","2"
"1995","Employed","no migration background","2.04","2","6426","1","2","2","3","4","2.02","2.06","1","4","2","2"
"1995","Not Employed","direct migration background","2.3","2","511","1","2","3","4","4","2.22","2.38","1","4","2","2"
"1995","Not Employed","indirect migration background","1.91","2","49","1","1","3","3","3","1.69","2.13","1","4","1","2"
"1995","Not Employed","no migration background","2.38","2","3488","1","2","3","4","4","2.35","2.41","1","4","2","2"
"1996","Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Employed","no migration background","","","","","","","","","","","","","",""
"1996","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1996","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1996","Not Employed","no migration background","","","","","","","","","","","","","",""
"1997","Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Employed","no migration background","","","","","","","","","","","","","",""
"1997","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1997","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1997","Not Employed","no migration background","","","","","","","","","","","","","",""
"1998","Employed","direct migration background","","","","","","","","","","","","","",""
"1998","Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Employed","no migration background","","","","","","","","","","","","","",""
"1998","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1998","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1998","Not Employed","no migration background","","","","","","","","","","","","","",""
"1999","Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Employed","no migration background","","","","","","","","","","","","","",""
"1999","Not Employed","direct migration background","","","","","","","","","","","","","",""
"1999","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"1999","Not Employed","no migration background","","","","","","","","","","","","","",""
"2000","Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Employed","no migration background","","","","","","","","","","","","","",""
"2000","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2000","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2000","Not Employed","no migration background","","","","","","","","","","","","","",""
"2001","Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Employed","no migration background","","","","","","","","","","","","","",""
"2001","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2001","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2001","Not Employed","no migration background","","","","","","","","","","","","","",""
"2002","Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Employed","no migration background","","","","","","","","","","","","","",""
"2002","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2002","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2002","Not Employed","no migration background","","","","","","","","","","","","","",""
"2003","Employed","direct migration background","","","","","","","","","","","","","",""
"2003","Employed","indirect migration background","","","","","","","","","","","","","",""
"2003","Employed","no migration background","","","","","","","","","","","","","",""
"2003","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2003","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2003","Not Employed","no migration background","","","","","","","","","","","","","",""
"2004","Employed","direct migration background","2.1","2","1459","1","2","3","3","4","2.06","2.14","1","4","2","2"
"2004","Employed","indirect migration background","1.72","2","547","1","1","2","3","3","1.66","1.78","1","4","2","2"
"2004","Employed","no migration background","2.07","2","11433","1","2","2","3","4","2.06","2.08","1","4","2","2"
"2004","Not Employed","direct migration background","2.31","2","1050","1","2","3","3","4","2.26","2.36","1","4","2","2"
"2004","Not Employed","indirect migration background","1.88","2","252","1","1","2","3","4","1.78","1.98","1","4","2","2"
"2004","Not Employed","no migration background","2.39","2","6782","1","2","3","3","4","2.37","2.41","1","4","2","2"
"2005","Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Employed","no migration background","","","","","","","","","","","","","",""
"2005","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2005","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2005","Not Employed","no migration background","","","","","","","","","","","","","",""
"2006","Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Employed","no migration background","","","","","","","","","","","","","",""
"2006","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2006","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2006","Not Employed","no migration background","","","","","","","","","","","","","",""
"2007","Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Employed","no migration background","","","","","","","","","","","","","",""
"2007","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2007","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2007","Not Employed","no migration background","","","","","","","","","","","","","",""
"2008","Employed","direct migration background","2.04","2","1106","1","2","2","3","4","2","2.08","1","4","2","2"
"2008","Employed","indirect migration background","1.82","2","565","1","1","2","3","3","1.77","1.87","1","4","2","2"
"2008","Employed","no migration background","2.12","2","10210","1","2","3","3","4","2.11","2.13","1","4","2","2"
"2008","Not Employed","direct migration background","2.47","2","786","1","2","3","4","4","2.41","2.53","1","4","2","3"
"2008","Not Employed","indirect migration background","1.93","2","207","1","1","2","3","4","1.82","2.04","1","4","2","2"
"2008","Not Employed","no migration background","2.52","2","6420","2","2","3","4","4","2.5","2.54","1","4","2","2"
"2009","Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Employed","no migration background","","","","","","","","","","","","","",""
"2009","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2009","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2009","Not Employed","no migration background","","","","","","","","","","","","","",""
"2010","Employed","direct migration background","1.89","2","845","1","1","2","3","4","1.84","1.94","1","4","2","2"
"2010","Employed","indirect migration background","1.96","2","323","1","1","2","3","3","1.88","2.04","1","4","2","2"
"2010","Employed","no migration background","2.07","2","4051","1","2","2","3","4","2.05","2.09","1","4","2","2"
"2010","Not Employed","direct migration background","2.05","2","567","1","2","3","3","4","1.99","2.11","1","4","2","2"
"2010","Not Employed","indirect migration background","1.87","2","167","1","1","2","3","3","1.76","1.98","1","4","2","2"
"2010","Not Employed","no migration background","2.07","2","1338","1","2","2","3","4","2.03","2.11","1","4","2","2"
"2011","Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Employed","no migration background","","","","","","","","","","","","","",""
"2011","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2011","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2011","Not Employed","no migration background","","","","","","","","","","","","","",""
"2012","Employed","direct migration background","1.99","2","1884","1","2","2","3","4","1.96","2.02","1","4","2","2"
"2012","Employed","indirect migration background","1.86","2","938","1","1","2","3","4","1.82","1.9","1","4","2","2"
"2012","Employed","no migration background","2.05","2","15040","1","2","2","3","4","2.04","2.06","1","4","2","2"
"2012","Not Employed","direct migration background","2.36","2","1142","1","2","3","4","4","2.31","2.41","1","4","2","2"
"2012","Not Employed","indirect migration background","1.83","2","339","1","1","2","3","4","1.75","1.91","1","4","2","2"
"2012","Not Employed","no migration background","2.4","2","8226","1","2","3","3","4","2.38","2.42","1","4","2","2"
"2013","Employed","direct migration background","","","","","","","","","","","","","",""
"2013","Employed","indirect migration background","","","","","","","","","","","","","",""
"2013","Employed","no migration background","","","","","","","","","","","","","",""
"2013","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2013","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2013","Not Employed","no migration background","","","","","","","","","","","","","",""
"2014","Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Employed","no migration background","","","","","","","","","","","","","",""
"2014","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2014","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2014","Not Employed","no migration background","","","","","","","","","","","","","",""
"2015","Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Employed","no migration background","","","","","","","","","","","","","",""
"2015","Not Employed","direct migration background","","","","","","","","","","","","","",""
"2015","Not Employed","indirect migration background","","","","","","","","","","","","","",""
"2015","Not Employed","no migration background","","","","","","","","","","","","","",""
"2016","Employed","direct migration background","1.93","2","3335","1","2","2","3","4","1.91","1.95","1","4","2","2"
"2016","Employed","indirect migration background","1.8","2","1150","1","1","2","3","3","1.76","1.84","1","4","2","2"
"2016","Employed","no migration background","2.09","2","11617","1","2","3","3","4","2.08","2.1","1","4","2","2"
"2016","Not Employed","direct migration background","2.29","2","1490","1","2","3","3","4","2.25","2.33","1","4","2","2"
"2016","Not Employed","indirect migration background","1.89","2","417","1","1","2","3","4","1.82","1.96","1","4","2","2"
"2016","Not Employed","no migration background","2.39","2","6257","1","2","3","3","4","2.37","2.41","1","4","2","2"
