"year","age_gr","regtyp","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","16-34 y.","Rural Area","7.75","8","827","5","7","9","10","10","7.61","7.89","0","10","8","8"
"1985","16-34 y.","Urban Area","7.75","8","3331","5","7","9","10","10","7.68","7.82","0","10","8","8"
"1985","35-65 y.","Rural Area","6.58","7","1168","3","5","8","10","10","6.44","6.72","0","10","7","7"
"1985","35-65 y.","Urban Area","6.53","7","4595","3","5","8","10","10","6.46","6.6","0","10","7","7"
"1985","66 and older","Rural Area","5.47","5.72","280","2","4","7","9","10","5.16","5.78","0","10","5","6"
"1985","66 and older","Urban Area","5.54","5","831","2","4","8","9","10","5.36","5.72","0","10","5","6"
"1986","16-34 y.","Rural Area","7.66","8","812","5","7","9","10","10","7.52","7.8","0","10","8","8"
"1986","16-34 y.","Urban Area","7.72","8","3278","5","7","9","10","10","7.65","7.79","0","10","8","8"
"1986","35-65 y.","Rural Area","6.58","7","1107","3","5","8","10","10","6.44","6.72","0","10","7","7"
"1986","35-65 y.","Urban Area","6.42","7","4379","3","5","8","10","10","6.35","6.49","0","10","7","7"
"1986","66 and older","Rural Area","5.56","6","261","2","4","8","9","10","5.23","5.89","0","10","5","6"
"1986","66 and older","Urban Area","5.54","5","779","2","4","8","9","10","5.35","5.73","0","10","5","6"
"1987","16-34 y.","Rural Area","7.62","8","813","5","7","9","10","10","7.47","7.77","0","10","8","8"
"1987","16-34 y.","Urban Area","7.56","8","3222","5","7","9","10","10","7.49","7.63","0","10","8","8"
"1987","35-65 y.","Rural Area","6.51","7","1078","4","5","8","9","10","6.37","6.65","0","10","7","7"
"1987","35-65 y.","Urban Area","6.43","7","4298","3","5","8","9","10","6.36","6.5","0","10","7","7"
"1987","66 and older","Rural Area","5.49","5","264","1","4","7","9","10","5.17","5.81","0","10","5","6"
"1987","66 and older","Urban Area","5.53","5","820","2","4","8","9","10","5.35","5.71","0","10","5","6"
"1988","16-34 y.","Rural Area","7.39","8","752","5","6","9","10","10","7.24","7.54","0","10","8","8"
"1988","16-34 y.","Urban Area","7.58","8","3092","5","7","9","10","10","7.51","7.65","0","10","8","8"
"1988","35-65 y.","Rural Area","6.36","7","1020","3","5","8","9","10","6.22","6.5","0","10","7","7"
"1988","35-65 y.","Urban Area","6.33","7","4086","3","5","8","9","10","6.26","6.4","0","10","7","7"
"1988","66 and older","Rural Area","5.44","6","248","2","4","7","9","10","5.1","5.78","0","10","5","6"
"1988","66 and older","Urban Area","5.35","5","803","1","4","7","9","10","5.17","5.53","0","10","5","6"
"1989","16-34 y.","Rural Area","7.44","8","719","5","6","9","10","10","7.29","7.59","0","10","8","8"
"1989","16-34 y.","Urban Area","7.54","8","3044","5","7","9","10","10","7.47","7.61","0","10","8","8"
"1989","35-65 y.","Rural Area","6.22","7","955","3","5","8","9","10","6.06","6.38","0","10","7","7"
"1989","35-65 y.","Urban Area","6.31","7","3937","3","5","8","9","10","6.24","6.38","0","10","7","7"
"1989","66 and older","Rural Area","5.29","5","243","1","4","7","9","10","4.96","5.62","0","10","5","6"
"1989","66 and older","Urban Area","5.4","5","784","2","4","7","9","10","5.21","5.59","0","10","5","6"
"1990","16-34 y.","Rural Area","7.62","8","1808","5","7","9","10","10","7.52","7.72","0","10","8","8"
"1990","16-34 y.","Urban Area","7.54","8","3499","5","7","9","10","10","7.47","7.61","0","10","8","8"
"1990","35-65 y.","Rural Area","6.31","7","2388","3","5","8","9","10","6.21","6.41","0","10","7","7"
"1990","35-65 y.","Urban Area","6.35","7","4666","3","5","8","9","10","6.28","6.42","0","10","7","7"
"1990","66 and older","Rural Area","5.37","5","534","1","3","8","9","10","5.13","5.61","0","10","5","6"
"1990","66 and older","Urban Area","5.28","5","955","1","4","7","8","10","5.12","5.44","0","10","5","6"
"1991","16-34 y.","Rural Area","7.55","8","1746","5","7","9","10","10","7.46","7.64","0","10","8","8"
"1991","16-34 y.","Urban Area","7.5","8","3376","5","7","9","10","10","7.43","7.57","0","10","8","8"
"1991","35-65 y.","Rural Area","6.33","7","2377","3","5","8","9","10","6.24","6.42","0","10","6","7"
"1991","35-65 y.","Urban Area","6.38","7","4580","3","5","8","9","10","6.31","6.45","0","10","7","7"
"1991","66 and older","Rural Area","5.4","5","515","2","4","7","8","10","5.18","5.62","0","10","5","5"
"1991","66 and older","Urban Area","5.26","5","958","1","4","7","8","10","5.1","5.42","0","10","5","6"
"1992","16-34 y.","Rural Area","7.65","8","1626","5","7","9","10","10","7.56","7.74","0","10","8","8"
"1992","16-34 y.","Urban Area","7.69","8","3295","5","7","9","10","10","7.63","7.75","0","10","8","8"
"1992","35-65 y.","Rural Area","6.39","7","2293","3","5","8","9","10","6.3","6.48","0","10","7","7"
"1992","35-65 y.","Urban Area","6.48","7","4548","3","5","8","9","10","6.41","6.55","0","10","7","7"
"1992","66 and older","Rural Area","5.23","5","501","2","4","7","8","10","5.01","5.45","0","10","5","5"
"1992","66 and older","Urban Area","5.3","5","961","1","4","7","8","10","5.14","5.46","0","10","5","6"
"1993","16-34 y.","Rural Area","7.51","8","1605","5","7","9","10","10","7.41","7.61","0","10","8","8"
"1993","16-34 y.","Urban Area","7.5","8","3302","5","7","9","10","10","7.43","7.57","0","10","8","8"
"1993","35-65 y.","Rural Area","6.27","7","2268","3","5","8","9","10","6.18","6.36","0","10","6","7"
"1993","35-65 y.","Urban Area","6.32","7","4479","3","5","8","9","10","6.25","6.39","0","10","7","7"
"1993","66 and older","Rural Area","5.37","5","513","2","4","7","8","10","5.16","5.58","0","10","5","6"
"1993","66 and older","Urban Area","5.24","5","978","2","4","7","8","10","5.08","5.4","0","10","5","5"
"1994","16-34 y.","Rural Area","7.42","8","1555","5","6","9","10","10","7.32","7.52","0","10","8","8"
"1994","16-34 y.","Urban Area","7.4","8","3248","5","7","9","10","10","7.33","7.47","0","10","8","8"
"1994","35-65 y.","Rural Area","6.22","7","2237","3","5","8","9","10","6.13","6.31","0","10","6","7"
"1994","35-65 y.","Urban Area","6.22","7","4352","3","5","8","9","10","6.15","6.29","0","10","6","7"
"1994","66 and older","Rural Area","5.28","5","512","2","3","7","8","10","5.07","5.49","0","10","5","6"
"1994","66 and older","Urban Area","5.18","5","1006","2","3","7","8","10","5.03","5.33","0","10","5","5"
"1995","16-34 y.","Rural Area","7.5","8","1619","5","7","9","10","10","7.41","7.59","0","10","8","8"
"1995","16-34 y.","Urban Area","7.47","8","3320","5","7","9","10","10","7.4","7.54","0","10","8","8"
"1995","35-65 y.","Rural Area","6.21","6","2337","3","5","8","9","10","6.13","6.29","0","10","6","7"
"1995","35-65 y.","Urban Area","6.29","7","4491","3","5","8","9","10","6.22","6.36","0","10","7","7"
"1995","66 and older","Rural Area","5.37","5","502","2","4","7","8","10","5.16","5.58","0","10","5","6"
"1995","66 and older","Urban Area","5.27","5","1046","2","3","7","8","10","5.12","5.42","0","10","5","5"
