"year","migback","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","general elemantary","6.95","7","1069","3","5","9","10","10","6.79","7.11","0","10","8","8"
"1984","direct migration background","higher education","7.4","8","122","4","7","9","10","10","7","7.8","0","10","8","9"
"1984","direct migration background","higher vocational","7.47","8","52","5","6","9","10","10","6.77","8.17","0","10","7","9"
"1984","direct migration background","in school","","","","","","","","","","","","","",""
"1984","direct migration background","inadequately","6.6","7","938","2","5","9","10","10","6.42","6.78","0","10","7","7"
"1984","direct migration background","middle vocational","7.13","8","1029","3","5","10","10","10","6.97","7.29","0","10","8","8"
"1984","direct migration background","vocational + Abi","7.5","8","126","4","6","10","10","10","7.06","7.94","0","10","8","9"
"1984","indirect migration background","general elemantary","6.8","5.55","53","3","5","10","10","10","6.25","7.35","3","10","9","10"
"1984","indirect migration background","higher education","","","","","","","","","","","","","",""
"1984","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1984","indirect migration background","in school","","","","","","","","","","","","","",""
"1984","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1984","indirect migration background","middle vocational","6.8","7","54","3","5","9","10","10","6.17","7.43","0","10","8","10"
"1984","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1984","no migration background","general elemantary","6.29","7","2340","2","5","9","10","10","6.18","6.4","0","10","7","7"
"1984","no migration background","higher education","7.45","8","667","4","6","9","10","10","7.28","7.62","0","10","8","8"
"1984","no migration background","higher vocational","6.74","7","602","3","5","9","10","10","6.54","6.94","0","10","7","8"
"1984","no migration background","in school","8.54","9","158","6","8","10","10","10","8.25","8.83","0","10","9","9"
"1984","no migration background","inadequately","6.15","6","77","1","4","9","10","10","5.41","6.89","0","10","5","8"
"1984","no migration background","middle vocational","6.9","7","4632","3","5","9","10","10","6.83","6.97","0","10","8","8"
"1984","no migration background","vocational + Abi","7.31","8","185","4","6","9","10","10","6.96","7.66","0","10","8","8"
"1985","direct migration background","general elemantary","6.66","7","917","3","5","9","10","10","6.5","6.82","0","10","8","8"
"1985","direct migration background","higher education","7.37","8","111","5","6","9","10","10","7.02","7.72","2","10","8","8"
"1985","direct migration background","higher vocational","7.06","8","48","4","5","9","10","10","6.3","7.82","0","10","6","9"
"1985","direct migration background","in school","","","","","","","","","","","","","",""
"1985","direct migration background","inadequately","6.64","7","756","3","5","9","10","10","6.45","6.83","0","10","7","7"
"1985","direct migration background","middle vocational","7","7","903","4","5","9","10","10","6.84","7.16","0","10","7","8"
"1985","direct migration background","vocational + Abi","7.03","7","103","3","5","9","10","10","6.56","7.5","0","10","7","8"
"1985","indirect migration background","general elemantary","7.33","8","60","4","5","10","10","10","6.83","7.83","1","10","8","10"
"1985","indirect migration background","higher education","","","","","","","","","","","","","",""
"1985","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1985","indirect migration background","in school","","","","","","","","","","","","","",""
"1985","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1985","indirect migration background","middle vocational","7.44","8","57","1","7","10","10","10","6.8","8.08","0","10","8","10"
"1985","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1985","no migration background","general elemantary","6.45","7","2087","3","5","8","10","10","6.34","6.56","0","10","7","7"
"1985","no migration background","higher education","7.38","8","642","5","6","9","10","10","7.23","7.53","0","10","8","8"
"1985","no migration background","higher vocational","6.66","7","566","3","5","8","10","10","6.46","6.86","0","10","7","8"
"1985","no migration background","in school","8.16","8","154","5","7","10","10","10","7.88","8.44","1","10","8","9"
"1985","no migration background","inadequately","5.98","5","81","2","4","8","10","10","5.29","6.67","0","10","5","8"
"1985","no migration background","middle vocational","6.79","7","4216","3","5","9","10","10","6.72","6.86","0","10","7","7"
"1985","no migration background","vocational + Abi","6.78","7","172","2","5","9","10","10","6.41","7.15","0","10","7","8"
"1986","direct migration background","general elemantary","6.68","7","920","3","5","9","10","10","6.52","6.84","0","10","7","8"
"1986","direct migration background","higher education","7.39","8","110","4","6","9","10","10","7.03","7.75","2","10","8","8"
"1986","direct migration background","higher vocational","7.47","8","50","5","7","9","10","10","6.84","8.1","1","10","7","8"
"1986","direct migration background","in school","8.53","9","31","5","8","10","10","10","8","9.06","5","10","8","10"
"1986","direct migration background","inadequately","6.36","7","696","3","5","9","10","10","6.16","6.56","0","10","6","7"
"1986","direct migration background","middle vocational","6.82","7","876","3","5","9","10","10","6.65","6.99","0","10","7","8"
"1986","direct migration background","vocational + Abi","7.19","7.88","105","5","5","9","10","10","6.74","7.64","0","10","7","8"
"1986","indirect migration background","general elemantary","6.72","7","60","3","5","9","10","10","6.15","7.29","1","10","8","9"
"1986","indirect migration background","higher education","","","","","","","","","","","","","",""
"1986","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1986","indirect migration background","in school","","","","","","","","","","","","","",""
"1986","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1986","indirect migration background","middle vocational","7.11","8","61","0","6","10","10","10","6.59","7.63","0","10","8","10"
"1986","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1986","no migration background","general elemantary","6.42","7","1933","3","5","8","10","10","6.31","6.53","0","10","7","7"
"1986","no migration background","higher education","7.21","8","636","4","6","9","10","10","7.05","7.37","0","10","8","8"
"1986","no migration background","higher vocational","6.66","7","526","3","5","8","10","10","6.46","6.86","0","10","7","8"
"1986","no migration background","in school","8.19","8","146","6","7","10","10","10","7.91","8.47","3","10","8","9"
"1986","no migration background","inadequately","5.84","7","84","0","4","8","10","10","5.16","6.52","0","10","6","8"
"1986","no migration background","middle vocational","6.74","7","4067","3","5","9","10","10","6.67","6.81","0","10","7","7"
"1986","no migration background","vocational + Abi","6.91","7","172","4","5","9","10","10","6.57","7.25","0","10","7","8"
"1987","direct migration background","general elemantary","6.89","7","945","4","5","9","10","10","6.74","7.04","0","10","7","8"
"1987","direct migration background","higher education","7.2","8","100","4","6","9","10","10","6.79","7.61","2","10","8","8"
"1987","direct migration background","higher vocational","7.16","7","55","4","6","9","10","10","6.56","7.76","2","10","7","8"
"1987","direct migration background","in school","8.15","8.62","31","4","7","10","10","10","7.38","8.92","0","10","8","10"
"1987","direct migration background","inadequately","6.46","7","675","3","5","8","10","10","6.27","6.65","0","10","6","7"
"1987","direct migration background","middle vocational","6.85","7","864","4","5","8","10","10","6.7","7","0","10","7","8"
"1987","direct migration background","vocational + Abi","7.13","8","102","4","6","8","10","10","6.67","7.59","0","10","7","8"
"1987","indirect migration background","general elemantary","7","8","63","3","5","9","10","10","6.53","7.47","3","10","8","9"
"1987","indirect migration background","higher education","","","","","","","","","","","","","",""
"1987","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1987","indirect migration background","in school","","","","","","","","","","","","","",""
"1987","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1987","indirect migration background","middle vocational","6.69","7.15","77","2","4","10","10","10","6.11","7.27","0","10","8","9"
"1987","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1987","no migration background","general elemantary","6.29","7","1842","3","5","8","10","10","6.17","6.41","0","10","7","7"
"1987","no migration background","higher education","7.15","8","639","4","6","9","10","10","6.99","7.31","0","10","8","8"
"1987","no migration background","higher vocational","6.7","7","507","4","5","8","10","10","6.51","6.89","0","10","7","7"
"1987","no migration background","in school","7.7","8","150","5","7","9","10","10","7.39","8.01","0","10","8","9"
"1987","no migration background","inadequately","5.62","6","75","0","3","8","9","10","4.89","6.35","0","10","5","7"
"1987","no migration background","middle vocational","6.67","7","4042","3","5","8","10","10","6.6","6.74","0","10","7","7"
"1987","no migration background","vocational + Abi","6.89","8","174","3","5","8","9","10","6.55","7.23","0","10","7","8"
"1988","direct migration background","general elemantary","6.45","7","916","3","5","8","10","10","6.29","6.61","0","10","7","8"
"1988","direct migration background","higher education","7.17","7","85","4","6","9","9","10","6.74","7.6","0","10","7","8"
"1988","direct migration background","higher vocational","6.98","7","54","4","5","9","10","10","6.37","7.59","0","10","7","9"
"1988","direct migration background","in school","","","","","","","","","","","","","",""
"1988","direct migration background","inadequately","6.23","6","620","3","5","8","10","10","6.03","6.43","0","10","6","7"
"1988","direct migration background","middle vocational","6.74","7","830","4","5","8","10","10","6.58","6.9","0","10","7","8"
"1988","direct migration background","vocational + Abi","7.14","8","96","4","6","9","9","10","6.7","7.58","0","10","7","8"
"1988","indirect migration background","general elemantary","7.59","8","81","3","6","10","10","10","7.2","7.98","3","10","8","9"
"1988","indirect migration background","higher education","","","","","","","","","","","","","",""
"1988","indirect migration background","higher vocational","","","","","","","","","","","","","",""
"1988","indirect migration background","in school","","","","","","","","","","","","","",""
"1988","indirect migration background","inadequately","","","","","","","","","","","","","",""
"1988","indirect migration background","middle vocational","6.66","7","89","4","5","9","10","10","6.21","7.11","0","10","8","9"
"1988","indirect migration background","vocational + Abi","","","","","","","","","","","","","",""
"1988","no migration background","general elemantary","6.22","7","1739","3","5","8","9","10","6.1","6.34","0","10","7","7"
"1988","no migration background","higher education","7.05","8","612","4","6","9","9","10","6.88","7.22","0","10","8","8"
"1988","no migration background","higher vocational","6.62","7","480","4","5","8","9","10","6.43","6.81","0","10","7","7"
"1988","no migration background","in school","8.04","8","125","5","7","9","10","10","7.73","8.35","2","10","8","9"
"1988","no migration background","inadequately","5.68","6","65","0","3","8","10","10","4.9","6.46","0","10","5","8"
"1988","no migration background","middle vocational","6.54","7","3828","3","5","8","9","10","6.47","6.61","0","10","7","7"
"1988","no migration background","vocational + Abi","6.82","7.93","172","3","5","8","9","10","6.5","7.14","0","10","7","8"
"1989","direct migration background","general elemantary","6.35","7","878","3","5","8","10","10","6.19","6.51","0","10","7","8"
"1989","direct migration background","higher education","7.01","7","89","4","5","9","10","10","6.56","7.46","2","10","7","8"
