"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","direct migration background","East Germany","","","","","","","","","","","","","",""
"1984","direct migration background","West Germany","7.04","8","3410","3","5","10","10","10","6.95","7.13","0","10","8","8"
"1984","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1984","indirect migration background","West Germany","6.8","7","128","3","5","9","10","10","6.39","7.21","0","10","8","9"
"1984","no migration background","East Germany","","","","","","","","","","","","","",""
"1984","no migration background","West Germany","6.79","7","8672","3","5","9","10","10","6.73","6.85","0","10","7","8"
"1985","direct migration background","East Germany","","","","","","","","","","","","","",""
"1985","direct migration background","West Germany","6.89","7","2925","3","5","9","10","10","6.8","6.98","0","10","8","8"
"1985","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1985","indirect migration background","West Germany","7.21","8","144","1","5","10","10","10","6.83","7.59","0","10","8","10"
"1985","no migration background","East Germany","","","","","","","","","","","","","",""
"1985","no migration background","West Germany","6.75","7","7963","3","5","9","10","10","6.7","6.8","0","10","7","7"
"1986","direct migration background","East Germany","","","","","","","","","","","","","",""
"1986","direct migration background","West Germany","6.81","7","2848","3","5","9","10","10","6.72","6.9","0","10","7","8"
"1986","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1986","indirect migration background","West Germany","6.66","8","155","2","5","9","10","10","6.3","7.02","0","10","8","9"
"1986","no migration background","East Germany","","","","","","","","","","","","","",""
"1986","no migration background","West Germany","6.71","7","7613","3","5","8","10","10","6.66","6.76","0","10","7","7"
"1987","direct migration background","East Germany","","","","","","","","","","","","","",""
"1987","direct migration background","West Germany","6.85","7","2833","4","5","8","10","10","6.76","6.94","0","10","7","8"
"1987","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1987","indirect migration background","West Germany","6.8","8","177","3","4","9","10","10","6.46","7.14","0","10","8","9"
"1987","no migration background","East Germany","","","","","","","","","","","","","",""
"1987","no migration background","West Germany","6.63","7","7485","3","5","8","10","10","6.58","6.68","0","10","7","7"
"1988","direct migration background","East Germany","","","","","","","","","","","","","",""
"1988","direct migration background","West Germany","6.64","7","2684","3","5","8","10","10","6.55","6.73","0","10","7","8"
"1988","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1988","indirect migration background","West Germany","7.13","8","222","4","5","9","10","10","6.86","7.4","0","10","8","9"
"1988","no migration background","East Germany","","","","","","","","","","","","","",""
"1988","no migration background","West Germany","6.54","7","7095","3","5","8","9","10","6.48","6.6","0","10","7","7"
"1989","direct migration background","East Germany","","","","","","","","","","","","","",""
"1989","direct migration background","West Germany","6.53","7","2594","3","5","8","10","10","6.44","6.62","0","10","7","7"
"1989","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1989","indirect migration background","West Germany","7.24","8","259","4","5","9","10","10","6.98","7.5","0","10","8","9"
"1989","no migration background","East Germany","","","","","","","","","","","","","",""
"1989","no migration background","West Germany","6.52","7","6829","3","5","8","10","10","6.46","6.58","0","10","7","7"
"1990","direct migration background","East Germany","6.25","6","141","3","5","8","10","10","5.82","6.68","0","10","5","7"
"1990","direct migration background","West Germany","6.6","7","2545","3","5","8","10","10","6.51","6.69","0","10","7","7"
"1990","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1990","indirect migration background","West Germany","7.41","8","295","4","6","9","10","10","7.19","7.63","0","10","8","9"
"1990","no migration background","East Germany","6.63","7","4293","3","5","9","10","10","6.55","6.71","0","10","7","7"
"1990","no migration background","West Germany","6.54","7","6662","3","5","8","9","10","6.48","6.6","0","10","7","7"
"1991","direct migration background","East Germany","6.16","6","142","3","5","8","10","10","5.74","6.58","0","10","5","7"
"1991","direct migration background","West Germany","6.64","7","2499","3","5","8","10","10","6.55","6.73","0","10","7","7"
"1991","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1991","indirect migration background","West Germany","7.31","8","346","4","5","9","10","10","7.1","7.52","0","10","8","9"
"1991","no migration background","East Germany","6.54","7","4010","3","5","8","10","10","6.47","6.61","0","10","7","7"
"1991","no migration background","West Germany","6.52","7","6642","3","5","8","9","10","6.46","6.58","0","10","7","7"
"1992","direct migration background","East Germany","6.12","6","146","3","5","8","9","10","5.75","6.49","0","10","6","7"
"1992","direct migration background","West Germany","6.63","7","2417","3","5","8","10","10","6.54","6.72","0","10","7","7"
"1992","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1992","indirect migration background","West Germany","7.71","8","399","5","7","9","10","10","7.51","7.91","0","10","8","9"
"1992","no migration background","East Germany","6.53","7","3816","3","5","8","9","10","6.46","6.6","0","10","7","7"
"1992","no migration background","West Germany","6.63","7","6556","3","5","8","9","10","6.57","6.69","0","10","7","7"
"1993","direct migration background","East Germany","5.77","5.9","136","3","5","8","9","10","5.38","6.16","0","10","5","7"
"1993","direct migration background","West Germany","6.51","7","2355","3","5","8","10","10","6.41","6.61","0","10","7","7"
"1993","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1993","indirect migration background","West Germany","7.92","8","460","5","7","10","10","10","7.74","8.1","0","10","8","9"
"1993","no migration background","East Germany","6.44","7","3680","3","5","8","9","10","6.37","6.51","0","10","7","7"
"1993","no migration background","West Germany","6.48","7","6500","3","5","8","9","10","6.42","6.54","0","10","7","7"
"1994","direct migration background","East Germany","6","6","143","3","5","8","9","10","5.64","6.36","0","10","5","6"
"1994","direct migration background","West Germany","6.34","7","2222","3","5","8","9","10","6.24","6.44","0","10","7","7"
"1994","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1994","indirect migration background","West Germany","7.43","8","477","4","6","9","10","10","7.24","7.62","0","10","8","8"
"1994","no migration background","East Germany","6.24","7","3618","3","5","8","9","10","6.17","6.31","0","10","7","7"
"1994","no migration background","West Germany","6.41","7","6434","3","5","8","9","10","6.35","6.47","0","10","7","7"
"1995","direct migration background","East Germany","5.95","6","141","3","5","8","8","10","5.61","6.29","0","10","5","6"
"1995","direct migration background","West Germany","6.68","7","2659","3","5","8","10","10","6.59","6.77","0","10","7","7"
"1995","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1995","indirect migration background","West Germany","7.54","8","493","5","6","9","10","10","7.36","7.72","0","10","8","8"
"1995","no migration background","East Germany","6.31","7","3530","3","5","8","9","10","6.24","6.38","0","10","7","7"
"1995","no migration background","West Germany","6.41","7","6476","3","5","8","9","10","6.36","6.46","0","10","7","7"
"1996","direct migration background","East Germany","5.74","6","140","3","5","7","8","10","5.37","6.11","0","10","5","6"
"1996","direct migration background","West Germany","6.42","7","2475","3","5","8","9","10","6.33","6.51","0","10","7","7"
"1996","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1996","indirect migration background","West Germany","7.43","8","529","4","6","9","10","10","7.25","7.61","0","10","8","8"
"1996","no migration background","East Germany","6.32","7","3532","3","5","8","9","10","6.25","6.39","0","10","7","7"
"1996","no migration background","West Germany","6.44","7","6415","3","5","8","9","10","6.38","6.5","0","10","7","7"
"1997","direct migration background","East Germany","6.03","6","132","3","5","8","8","10","5.68","6.38","0","10","5","7"
"1997","direct migration background","West Germany","6.5","7","2354","3","5","8","10","10","6.41","6.59","0","10","7","7"
"1997","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1997","indirect migration background","West Germany","7.83","8","551","5","7","9","10","10","7.67","7.99","0","10","8","8"
"1997","no migration background","East Germany","6.19","6","3488","3","5","8","9","10","6.12","6.26","0","10","7","7"
"1997","no migration background","West Germany","6.43","7","6335","3","5","8","9","10","6.38","6.48","0","10","7","7"
"1998","direct migration background","East Germany","5.41","5","119","3","4","7","8","10","5.02","5.8","0","10","5","6"
"1998","direct migration background","West Germany","6.57","7","2294","3","5","8","10","10","6.47","6.67","0","10","7","7"
"1998","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1998","indirect migration background","West Germany","7.71","8","576","5","7","9","10","10","7.55","7.87","0","10","8","8"
"1998","no migration background","East Germany","6.28","7","3729","3","5","8","9","10","6.21","6.35","0","10","7","7"
"1998","no migration background","West Germany","6.55","7","7530","3","5","8","9","10","6.5","6.6","0","10","7","7"
"1999","direct migration background","East Germany","5.74","6","109","2","5","7","8","10","5.33","6.15","0","10","5","6"
"1999","direct migration background","West Germany","6.5","7","2104","3","5","8","9","10","6.4","6.6","0","10","7","7"
"1999","indirect migration background","East Germany","","","","","","","","","","","","","",""
"1999","indirect migration background","West Germany","7.55","8","588","5","6","9","10","10","7.39","7.71","0","10","8","8"
"1999","no migration background","East Germany","6.23","7","3667","3","5","8","9","10","6.16","6.3","0","10","7","7"
"1999","no migration background","West Germany","6.51","7","7238","3","5","8","9","10","6.46","6.56","0","10","7","7"
"2000","direct migration background","East Germany","5.77","6","151","3","4","8","8","10","5.4","6.14","0","10","5","6"
"2000","direct migration background","West Germany","6.76","7","3186","3","5","8","10","10","6.68","6.84","0","10","7","7"
"2000","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2000","indirect migration background","West Germany","7.81","8","804","5","7","9","10","10","7.68","7.94","0","10","8","8"
