"year","age_gr","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","direct migration background","7.89","8.6","1393","5","7","10","10","10","7.77","8.01","0","10","8","9"
"1984","16-34 y.","indirect migration background","7.22","8","102","3","5","10","10","10","6.8","7.64","2","10","9","10"
"1984","16-34 y.","no migration background","7.96","8","3105","5","7","10","10","10","7.89","8.03","0","10","8","8"
"1984","35-65 y.","direct migration background","6.61","7","1982","3","5","9","10","10","6.49","6.73","0","10","7","7"
"1984","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1984","35-65 y.","no migration background","6.57","7","4330","3","5","9","10","10","6.49","6.65","0","10","7","7"
"1984","66 and older","direct migration background","5.34","5","35","1","4","7","9","10","4.36","6.32","0","10","4","7"
"1984","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1984","66 and older","no migration background","5.34","5","1237","1","3","8","9","10","5.18","5.5","0","10","5","5"
"1985","16-34 y.","direct migration background","7.7","8","1142","5","6","10","10","10","7.57","7.83","0","10","8","8"
"1985","16-34 y.","indirect migration background","8.32","9","121","5","7","10","10","10","8","8.64","1","10","9","10"
"1985","16-34 y.","no migration background","7.75","8","2895","5","7","9","10","10","7.68","7.82","0","10","8","8"
"1985","35-65 y.","direct migration background","6.52","7","1746","3","5","8","10","10","6.4","6.64","0","10","7","7"
"1985","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1985","35-65 y.","no migration background","6.55","7","3999","3","5","8","10","10","6.48","6.62","0","10","7","7"
"1985","66 and older","direct migration background","5.66","5.21","37","2","4","8","10","10","4.7","6.62","0","10","5","7"
"1985","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1985","66 and older","no migration background","5.52","5","1069","2","4","8","9","10","5.36","5.68","0","10","5","6"
"1986","16-34 y.","direct migration background","7.81","8","1104","5","7","10","10","10","7.68","7.94","0","10","8","8"
"1986","16-34 y.","indirect migration background","7.76","8","130","4","7","10","10","10","7.41","8.11","1","10","8","9"
"1986","16-34 y.","no migration background","7.7","8","2856","5","7","9","10","10","7.63","7.77","0","10","8","8"
"1986","35-65 y.","direct migration background","6.46","7","1694","3","5","8","10","10","6.34","6.58","0","10","7","7"
"1986","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
"1986","35-65 y.","no migration background","6.46","7","3771","3","5","8","10","10","6.38","6.54","0","10","7","7"
"1986","66 and older","direct migration background","5.06","5","50","0","3","7","9","10","4.23","5.89","0","10","4","7"
"1986","66 and older","indirect migration background","","","","","","","","","","","","","",""
"1986","66 and older","no migration background","5.58","5","986","2","4","8","9","10","5.41","5.75","0","10","5","6"
"1987","16-34 y.","direct migration background","7.63","8","1074","5","7","9","10","10","7.51","7.75","0","10","8","8"
"1987","16-34 y.","indirect migration background","7.44","8","147","3","6","10","10","10","7.08","7.8","0","10","8","9"
"1987","16-34 y.","no migration background","7.57","8","2814","5","7","9","10","10","7.5","7.64","0","10","8","8"
"1987","35-65 y.","direct migration background","6.58","7","1703","3","5","8","10","10","6.46","6.7","0","10","7","7"
"1987","35-65 y.","indirect migration background","","","","","","","","","","","","","",""
