"year","hgtyp1hh","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","(0) in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","(1a) inadequately completed","6.18","7","143","1","5","8","10","10","5.72","6.64","0","10","6","7"
"1984","(Married) couple without C.","(1b) general elementary school","5.69","5","650","2","4","8","10","10","5.48","5.9","0","10","5","6"
"1984","(Married) couple without C.","(1c) basic vocational qualification","6.22","7","1112","2","5","8","10","10","6.06","6.38","0","10","7","7"
"1984","(Married) couple without C.","(2a) intermediate vocational","7.16","8","355","4","5","9","10","10","6.92","7.4","0","10","7","8"
"1984","(Married) couple without C.","(2b) intermediate general qualification","6.81","7","49","3","5","10","10","10","6.01","7.61","0","10","6","8"
"1984","(Married) couple without C.","(2c_gen) general maturity certificate","6.88","7.6","50","4","5","9","10","10","6.18","7.58","0","10","6","8"
"1984","(Married) couple without C.","(2c_voc) vocational maturity certificate","6.66","7","128","3","5","9","10","10","6.22","7.1","0","10","6","8"
"1984","(Married) couple without C.","(3a) lower tertiary education","7.18","8","88","3","6","9","10","10","6.64","7.72","0","10","7","8"
"1984","(Married) couple without C.","(3b) higher tertiary education","7.57","8","116","4","7","9","10","10","7.17","7.97","1","10","8","8"
"1984","1-pers.-HH","(0) in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","(1a) inadequately completed","6.37","6.24","81","3","5","8","9","10","5.83","6.91","0","10","6","8"
"1984","1-pers.-HH","(1b) general elementary school","5.37","5","361","1","3","8","10","10","5.06","5.68","0","10","5","6"
"1984","1-pers.-HH","(1c) basic vocational qualification","6.22","7","407","2","5","8","10","10","5.94","6.5","0","10","6","7"
"1984","1-pers.-HH","(2a) intermediate vocational","6.72","7","199","3","5","9","10","10","6.35","7.09","0","10","7","8"
"1984","1-pers.-HH","(2b) intermediate general qualification","6.27","6.74","34","2","4","9","10","10","5.25","7.29","0","10","5","9"
"1984","1-pers.-HH","(2c_gen) general maturity certificate","7.21","8","55","2","7","9","10","10","6.55","7.87","0","10","7","9"
"1984","1-pers.-HH","(2c_voc) vocational maturity certificate","7.1","8","73","4","5","9","10","10","6.55","7.65","0","10","7","8"
"1984","1-pers.-HH","(3a) lower tertiary education","7.23","8","31","3","5","10","10","10","6.36","8.1","3","10","6","9"
"1984","1-pers.-HH","(3b) higher tertiary education","6.99","8","86","3","5","9","10","10","6.43","7.55","0","10","7","8"
"1984","Couple + C. GT 16 ","(0) in school","8.28","9","79","5","8","10","10","10","7.77","8.79","0","10","9","10"
"1984","Couple + C. GT 16 ","(1a) inadequately completed","5.62","6","159","1","3","8","10","10","5.15","6.09","0","10","6","7"
"1984","Couple + C. GT 16 ","(1b) general elementary school","6.53","7","448","3","5","9","10","10","6.29","6.77","0","10","7","8"
"1984","Couple + C. GT 16 ","(1c) basic vocational qualification","6.54","7","667","3","5","9","10","10","6.33","6.75","0","10","7","8"
"1984","Couple + C. GT 16 ","(2a) intermediate vocational","7.57","8","220","4","6","10","10","10","7.25","7.89","0","10","8","9"
"1984","Couple + C. GT 16 ","(2b) intermediate general qualification","8.02","8","143","5","7","10","10","10","7.68","8.36","0","10","8","9"
"1984","Couple + C. GT 16 ","(2c_gen) general maturity certificate","8.34","9","109","5","8","10","10","10","7.96","8.72","2","10","8","10"
"1984","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7.5","8","52","5","6","9","10","10","6.91","8.09","0","10","7","9"
"1984","Couple + C. GT 16 ","(3a) lower tertiary education","7.16","7.82","37","4","6","9","10","10","6.41","7.91","2","10","7","9"
"1984","Couple + C. GT 16 ","(3b) higher tertiary education","6.92","7","60","4","5","9","10","10","6.28","7.56","0","10","7","9"
"1984","Couple + C. LE 16","(0) in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","(1a) inadequately completed","7.26","8","360","3","5","10","10","10","6.98","7.54","0","10","7","8"
"1984","Couple + C. LE 16","(1b) general elementary school","7.18","8","626","3","5","10","10","10","6.97","7.39","0","10","8","8"
"1984","Couple + C. LE 16","(1c) basic vocational qualification","7.4","8","1168","5","6","9","10","10","7.26","7.54","0","10","8","8"
"1984","Couple + C. LE 16","(2a) intermediate vocational","7.97","8","390","5","7","10","10","10","7.77","8.17","0","10","8","9"
"1984","Couple + C. LE 16","(2b) intermediate general qualification","7.5","8","45","5","6","10","10","10","6.86","8.14","2","10","7","9"
"1984","Couple + C. LE 16","(2c_gen) general maturity certificate","7.64","8","55","5","7","10","10","10","7.02","8.26","1","10","7","8"
"1984","Couple + C. LE 16","(2c_voc) vocational maturity certificate","7.52","8","123","3","7","9","10","10","7.08","7.96","0","10","8","9"
"1984","Couple + C. LE 16","(3a) lower tertiary education","7.91","8","78","5","7","10","10","10","7.43","8.39","0","10","8","9"
"1984","Couple + C. LE 16","(3b) higher tertiary education","8.18","8","187","6","7","10","10","10","7.93","8.43","2","10","8","9"
"1984","Couple + C. LE and GT 16","(0) in school","8.84","9","78","7","8","10","10","10","8.45","9.23","1","10","9","10"
"1984","Couple + C. LE and GT 16","(1a) inadequately completed","6.94","7","235","3","5","10","10","10","6.59","7.29","0","10","6","8"
"1984","Couple + C. LE and GT 16","(1b) general elementary school","7.13","7","472","4","5","9","10","10","6.91","7.35","0","10","8","8"
"1984","Couple + C. LE and GT 16","(1c) basic vocational qualification","7.27","8","517","4","6","9","10","10","7.04","7.5","0","10","8","8"
"1984","Couple + C. LE and GT 16","(2a) intermediate vocational","7.92","8","127","5","7","10","10","10","7.52","8.32","0","10","8","9"
