"plh0183","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","16-34 y.","Full Time","4","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Part Time","2","","","","0"
"0 Completely dissatisfied","1991","16-34 y.","Not Working","1","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Full Time","7","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Part Time","2","","","","0"
"0 Completely dissatisfied","1991","35-65 y.","Not Working","4","","","","0"
"0 Completely dissatisfied","1991","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Part Time","","","","","0"
"0 Completely dissatisfied","1991","66 and older","Not Working","12","","","","0"
"1 on Scale 1 to 10","1991","16-34 y.","Not Working","2","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Part Time","","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Part Time","1","","","","1"
"1 on Scale 1 to 10","1991","16-34 y.","Full Time","3","","","","1"
"1 on Scale 1 to 10","1991","66 and older","Not Working","11","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Full Time","4","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Part Time","6","","","","1"
"1 on Scale 1 to 10","1991","35-65 y.","Not Working","8","","","","1"
"10 Completely satisfied","1991","16-34 y.","Not Working","87","0.0744500518533028","0.0570965915695279","0.0918035121370778","10"
"10 Completely satisfied","1991","35-65 y.","Not Working","92","0.0700354477968157","0.0561731651034013","0.0838977304902302","10"
"10 Completely satisfied","1991","16-34 y.","Full Time","185","0.0888318107364464","0.0758781083936585","0.101785513079234","10"
"10 Completely satisfied","1991","16-34 y.","Part Time","91","0.0963272877896745","0.0761333313476304","0.116521244231719","10"
"10 Completely satisfied","1991","35-65 y.","Full Time","182","0.0693948546060636","0.0594013307142224","0.0793883784979048","10"
"10 Completely satisfied","1991","35-65 y.","Part Time","52","0.0529369182858824","0.0381095245833926","0.0677643119883723","10"
"10 Completely satisfied","1991","66 and older","Full Time","1","","","","10"
"10 Completely satisfied","1991","66 and older","Part Time","4","","","","10"
"10 Completely satisfied","1991","66 and older","Not Working","97","0.0924161599995994","0.0741055111548679","0.110726808844331","10"
"2 on Scale 1 to 10","1991","16-34 y.","Not Working","6","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Full Time","","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Part Time","7","","","","2"
"2 on Scale 1 to 10","1991","16-34 y.","Full Time","6","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Part Time","1","","","","2"
"2 on Scale 1 to 10","1991","66 and older","Not Working","24","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Full Time","13","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Part Time","4","","","","2"
"2 on Scale 1 to 10","1991","35-65 y.","Not Working","20","","","","2"
"3 on Scale 1 to 10","1991","16-34 y.","Part Time","11","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Part Time","24","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Full Time","17","","","","3"
"3 on Scale 1 to 10","1991","16-34 y.","Not Working","7","","","","3"
"3 on Scale 1 to 10","1991","35-65 y.","Full Time","48","0.0184179463796042","0.0131303754993523","0.0237055172598561","3"
"3 on Scale 1 to 10","1991","35-65 y.","Not Working","40","0.0305643942955905","0.0212144294279989","0.039914359163182","3"
"3 on Scale 1 to 10","1991","66 and older","Full Time","","","","","3"
"3 on Scale 1 to 10","1991","66 and older","Not Working","46","0.0514126773251314","0.0374502744364891","0.0653750802137736","3"
"3 on Scale 1 to 10","1991","66 and older","Part Time","1","","","","3"
"4 on Scale 1 to 10","1991","16-34 y.","Not Working","10","","","","4"
"4 on Scale 1 to 10","1991","35-65 y.","Not Working","60","0.0442640508367704","0.033091891065276","0.0554362106082647","4"
"4 on Scale 1 to 10","1991","16-34 y.","Full Time","31","0.0197739142515625","0.0134349276692103","0.0261129008339148","4"
"4 on Scale 1 to 10","1991","35-65 y.","Part Time","32","0.0384625290300257","0.0257275550162417","0.0511975030438098","4"
"4 on Scale 1 to 10","1991","66 and older","Part Time","1","","","","4"
"4 on Scale 1 to 10","1991","16-34 y.","Part Time","20","","","","4"
"4 on Scale 1 to 10","1991","66 and older","Not Working","49","0.0562663720733729","0.0416971766311011","0.0708355675156446","4"
"4 on Scale 1 to 10","1991","35-65 y.","Full Time","83","0.0352565891323255","0.0280039118549957","0.0425092664096553","4"
"4 on Scale 1 to 10","1991","66 and older","Full Time","","","","","4"
"5 on Scale 1 to 10","1991","16-34 y.","Not Working","50","0.0614095336683207","0.0455383388546229","0.0772807284820184","5"
"5 on Scale 1 to 10","1991","66 and older","Full Time","","","","","5"
"5 on Scale 1 to 10","1991","35-65 y.","Not Working","179","0.142505593800128","0.123517813292127","0.161493374308129","5"
"5 on Scale 1 to 10","1991","16-34 y.","Part Time","55","0.0636150903239367","0.0469100148549079","0.0803201657929656","5"
"5 on Scale 1 to 10","1991","16-34 y.","Full Time","117","0.0584691344898373","0.0477861894334251","0.0691520795462495","5"
"5 on Scale 1 to 10","1991","66 and older","Part Time","3","","","","5"
"5 on Scale 1 to 10","1991","66 and older","Not Working","158","0.17178673390751","0.147938715410323","0.195634752404697","5"
"5 on Scale 1 to 10","1991","35-65 y.","Full Time","288","0.123399694122217","0.110465774854604","0.136333613389831","5"
"5 on Scale 1 to 10","1991","35-65 y.","Part Time","103","0.130382513398285","0.10808431145289","0.152680715343681","5"
"6 on Scale 1 to 10","1991","16-34 y.","Part Time","62","0.0641924414458405","0.0474169061933166","0.0809679766983645","6"
"6 on Scale 1 to 10","1991","35-65 y.","Not Working","138","0.100967499304452","0.0846023076784644","0.117332690930439","6"
"6 on Scale 1 to 10","1991","16-34 y.","Full Time","126","0.0720167686785113","0.0602462049997935","0.0837873323572292","6"
"6 on Scale 1 to 10","1991","66 and older","Full Time","1","","","","6"
"6 on Scale 1 to 10","1991","16-34 y.","Not Working","65","0.0721505075852719","0.0550459393425011","0.0892550758280428","6"
"6 on Scale 1 to 10","1991","35-65 y.","Full Time","259","0.110298028464856","0.0979789436133298","0.122617113316382","6"
"6 on Scale 1 to 10","1991","35-65 y.","Part Time","90","0.0904885606612905","0.0714910384504127","0.109486082872168","6"
"6 on Scale 1 to 10","1991","66 and older","Part Time","3","","","","6"
"6 on Scale 1 to 10","1991","66 and older","Not Working","138","0.143974404113478","0.121778521599077","0.166170286627878","6"
"7 on Scale 1 to 10","1991","16-34 y.","Full Time","301","0.172774797902017","0.155561564534192","0.189988031269843","7"
"7 on Scale 1 to 10","1991","16-34 y.","Part Time","120","0.147928718691543","0.123628768885034","0.172228668498052","7"
"7 on Scale 1 to 10","1991","16-34 y.","Not Working","150","0.16440230606564","0.139900041640563","0.188904570490716","7"
"7 on Scale 1 to 10","1991","35-65 y.","Full Time","485","0.186680768192385","0.171357457553294","0.202004078831475","7"
"7 on Scale 1 to 10","1991","35-65 y.","Part Time","159","0.178338260719969","0.152989027118863","0.203687494321075","7"
"7 on Scale 1 to 10","1991","35-65 y.","Not Working","260","0.20571926825477","0.183762566742498","0.227675969767043","7"
"7 on Scale 1 to 10","1991","66 and older","Full Time","2","","","","7"
"7 on Scale 1 to 10","1991","66 and older","Part Time","8","","","","7"
"7 on Scale 1 to 10","1991","66 and older","Not Working","150","0.152632035892944","0.129894402171522","0.175369669614365","7"
"8 on Scale 1 to 10","1991","16-34 y.","Not Working","277","0.36460774944984","0.332788673895872","0.396426825003809","8"
"8 on Scale 1 to 10","1991","16-34 y.","Part Time","267","0.347406507630848","0.314816721616164","0.379996293645532","8"
"8 on Scale 1 to 10","1991","35-65 y.","Not Working","359","0.273369639284953","0.249160769817387","0.29757850875252","8"
"8 on Scale 1 to 10","1991","16-34 y.","Full Time","640","0.350116009719724","0.328397286756974","0.371834732682475","8"
"8 on Scale 1 to 10","1991","66 and older","Not Working","214","0.223431867038382","0.197095932322044","0.24976780175472","8"
"8 on Scale 1 to 10","1991","35-65 y.","Full Time","770","0.308217531274362","0.290058790036735","0.326376272511988","8"
"8 on Scale 1 to 10","1991","35-65 y.","Part Time","273","0.317984605072695","0.28714589711774","0.34882331302765","8"
"8 on Scale 1 to 10","1991","66 and older","Full Time","4","","","","8"
"8 on Scale 1 to 10","1991","66 and older","Part Time","6","","","","8"
"9 on Scale 1 to 10","1991","16-34 y.","Not Working","224","0.236084960590884","0.208010569566003","0.264159351615766","9"
"9 on Scale 1 to 10","1991","66 and older","Full Time","1","","","","9"
"9 on Scale 1 to 10","1991","16-34 y.","Part Time","184","0.234886498555805","0.205870793722743","0.263902203388867","9"
"9 on Scale 1 to 10","1991","16-34 y.","Full Time","423","0.221278941367979","0.202378524480665","0.240179358255293","9"
"9 on Scale 1 to 10","1991","66 and older","Not Working","62","0.056393598373819","0.0418089239081976","0.0709782728394404","9"
"9 on Scale 1 to 10","1991","35-65 y.","Full Time","345","0.136789063545867","0.123275918123631","0.150302208968103","9"
"9 on Scale 1 to 10","1991","35-65 y.","Part Time","131","0.147887800523361","0.124380075370098","0.171395525676624","9"
"9 on Scale 1 to 10","1991","35-65 y.","Not Working","142","0.10308980965152","0.0865730462780518","0.119606573024988","9"
"9 on Scale 1 to 10","1991","66 and older","Part Time","2","","","","9"
"0 Completely dissatisfied","1992","16-34 y.","Full Time","5","","","","0"
"0 Completely dissatisfied","1992","16-34 y.","Part Time","7","","","","0"
"0 Completely dissatisfied","1992","16-34 y.","Not Working","4","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Full Time","15","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Part Time","10","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Not Working","14","","","","0"
"0 Completely dissatisfied","1992","66 and older","Full Time","","","","","0"
"0 Completely dissatisfied","1992","66 and older","Part Time","","","","","0"
"0 Completely dissatisfied","1992","66 and older","Not Working","17","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","Part Time","4","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","Full Time","9","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","Not Working","1","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Full Time","22","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Part Time","4","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Not Working","17","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Full Time","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Part Time","","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Not Working","22","","","","1"
"10 Completely satisfied","1992","16-34 y.","Not Working","128","0.113204649345822","0.0947391683749489","0.131670130316696","10"
"10 Completely satisfied","1992","16-34 y.","Part Time","106","0.0844959121165672","0.0683930240038289","0.100598800229306","10"
"10 Completely satisfied","1992","16-34 y.","Full Time","195","0.0704491655526706","0.0607115199338245","0.0801868111715167","10"
"10 Completely satisfied","1992","35-65 y.","Full Time","211","0.057502694062832","0.0501346950028456","0.0648706931228183","10"
"10 Completely satisfied","1992","35-65 y.","Part Time","67","0.0515952435908558","0.0395888938349487","0.0636015933467629","10"
"10 Completely satisfied","1992","35-65 y.","Not Working","97","0.0627714515746988","0.0510716527364674","0.0744712504129303","10"
"10 Completely satisfied","1992","66 and older","Full Time","1","","","","10"
"10 Completely satisfied","1992","66 and older","Part Time","","","","","10"
"10 Completely satisfied","1992","66 and older","Not Working","103","0.0684038069184713","0.0549924408406308","0.0818151729963118","10"
"2 on Scale 1 to 10","1992","16-34 y.","Not Working","8","","","","2"
"2 on Scale 1 to 10","1992","16-34 y.","Part Time","8","","","","2"
"2 on Scale 1 to 10","1992","16-34 y.","Full Time","18","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","Full Time","48","0.0174134587606758","0.0132735255632279","0.0215533919581237","2"
"2 on Scale 1 to 10","1992","35-65 y.","Part Time","18","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","Not Working","27","","","","2"
"2 on Scale 1 to 10","1992","66 and older","Full Time","","","","","2"
"2 on Scale 1 to 10","1992","66 and older","Part Time","1","","","","2"
"2 on Scale 1 to 10","1992","66 and older","Not Working","38","0.0317868916665902","0.0224666207070639","0.0411071626261165","2"
"3 on Scale 1 to 10","1992","16-34 y.","Part Time","19","","","","3"
"3 on Scale 1 to 10","1992","16-34 y.","Full Time","30","0.011341237834045","0.00731190720720365","0.0153705684608864","3"
"3 on Scale 1 to 10","1992","16-34 y.","Not Working","8","","","","3"
"3 on Scale 1 to 10","1992","35-65 y.","Full Time","121","0.0334520118552445","0.0277610164039617","0.0391430073065274","3"
"3 on Scale 1 to 10","1992","35-65 y.","Part Time","47","0.0324323165977708","0.022817545306438","0.0420470878891037","3"
"3 on Scale 1 to 10","1992","35-65 y.","Not Working","78","0.0489963647994873","0.0385840432192383","0.0594086863797364","3"
"3 on Scale 1 to 10","1992","66 and older","Full Time","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","Part Time","","","","","3"
"3 on Scale 1 to 10","1992","66 and older","Not Working","69","0.0528522620445928","0.0409656064002951","0.0647389176888905","3"
"4 on Scale 1 to 10","1992","16-34 y.","Full Time","73","0.0322300948950842","0.0255096764602983","0.03895051332987","4"
"4 on Scale 1 to 10","1992","16-34 y.","Part Time","32","0.0260450703796925","0.0168238589498889","0.035266281809496","4"
"4 on Scale 1 to 10","1992","16-34 y.","Not Working","21","","","","4"
"4 on Scale 1 to 10","1992","35-65 y.","Full Time","160","0.0427648939341345","0.0363613791673682","0.0491684087009007","4"
"4 on Scale 1 to 10","1992","35-65 y.","Part Time","64","0.0468160699441055","0.0353505137315374","0.0582816261566735","4"
"4 on Scale 1 to 10","1992","35-65 y.","Not Working","91","0.0624578309387581","0.050785343677864","0.0741303181996521","4"
"4 on Scale 1 to 10","1992","66 and older","Part Time","","","","","4"
"4 on Scale 1 to 10","1992","66 and older","Not Working","91","0.0735775530998321","0.0597069216169157","0.0874481845827485","4"
"4 on Scale 1 to 10","1992","66 and older","Full Time","","","","","4"
"5 on Scale 1 to 10","1992","16-34 y.","Not Working","87","0.0780413609135721","0.0624086273976833","0.0936740944294608","5"
"5 on Scale 1 to 10","1992","16-34 y.","Part Time","81","0.0599970462399676","0.0462475962330138","0.0737464962469214","5"
"5 on Scale 1 to 10","1992","16-34 y.","Full Time","194","0.0637173304993534","0.0544231362603482","0.0730115247383585","5"
"5 on Scale 1 to 10","1992","35-65 y.","Full Time","449","0.118465142659128","0.108237384682379","0.128692900635876","5"
"5 on Scale 1 to 10","1992","35-65 y.","Part Time","165","0.134263629345584","0.115758960469076","0.152768298222092","5"
"5 on Scale 1 to 10","1992","35-65 y.","Not Working","238","0.151234800338193","0.133952792197056","0.168516808479331","5"
"5 on Scale 1 to 10","1992","66 and older","Full Time","","","","","5"
"5 on Scale 1 to 10","1992","66 and older","Part Time","4","","","","5"
"5 on Scale 1 to 10","1992","66 and older","Not Working","225","0.179877118481891","0.159471655461552","0.20028258150223","5"
"6 on Scale 1 to 10","1992","16-34 y.","Part Time","90","0.0742835955167463","0.0591011678602036","0.089466023173289","6"
"6 on Scale 1 to 10","1992","16-34 y.","Full Time","228","0.0880919074773008","0.0773068364916469","0.0988769784629548","6"
"6 on Scale 1 to 10","1992","16-34 y.","Not Working","79","0.0601618810797433","0.0463037705841273","0.0740199915753593","6"
"6 on Scale 1 to 10","1992","35-65 y.","Full Time","477","0.118660409396524","0.108425359415344","0.128895459377705","6"
"6 on Scale 1 to 10","1992","35-65 y.","Part Time","150","0.112365789574713","0.0952245049889856","0.12950707416044","6"
"6 on Scale 1 to 10","1992","35-65 y.","Not Working","219","0.125523421175229","0.109542160727871","0.141504681622587","6"
"6 on Scale 1 to 10","1992","66 and older","Full Time","","","","","6"
"6 on Scale 1 to 10","1992","66 and older","Not Working","191","0.145251254852119","0.12653158388781","0.163970925816428","6"
"6 on Scale 1 to 10","1992","66 and older","Part Time","4","","","","6"
"7 on Scale 1 to 10","1992","16-34 y.","Full Time","460","0.171419469284992","0.157078552976787","0.185760385593198","7"
"7 on Scale 1 to 10","1992","16-34 y.","Part Time","204","0.186830570054436","0.164263754804785","0.209397385304087","7"
"7 on Scale 1 to 10","1992","16-34 y.","Not Working","191","0.167233483717278","0.145484446602611","0.188982520831946","7"
"7 on Scale 1 to 10","1992","35-65 y.","Full Time","732","0.180433242748912","0.168262534514667","0.192603950983157","7"
"7 on Scale 1 to 10","1992","35-65 y.","Part Time","274","0.207402460169502","0.18539638423982","0.229408536099184","7"
"7 on Scale 1 to 10","1992","35-65 y.","Not Working","298","0.170888114554874","0.152731408867803","0.189044820241945","7"
"7 on Scale 1 to 10","1992","66 and older","Full Time","3","","","","7"
"7 on Scale 1 to 10","1992","66 and older","Part Time","4","","","","7"
"7 on Scale 1 to 10","1992","66 and older","Not Working","223","0.148119613126585","0.129247756751906","0.166991469501264","7"
"8 on Scale 1 to 10","1992","16-34 y.","Part Time","347","0.318561972352513","0.291586694243466","0.345537250461561","8"
"8 on Scale 1 to 10","1992","16-34 y.","Full Time","875","0.327853989737063","0.309991108322527","0.345716871151599","8"
"8 on Scale 1 to 10","1992","16-34 y.","Not Working","379","0.327330566761724","0.299983489572417","0.354677643951031","8"
"8 on Scale 1 to 10","1992","35-65 y.","Full Time","1113","0.292482327495504","0.278084934215733","0.306879720775276","8"
"8 on Scale 1 to 10","1992","35-65 y.","Part Time","331","0.244666668078042","0.22133391290027","0.267999423255813","8"
