"plh0183","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","Not Employed","1-pers.-HH","7","","","","0"
"0 Completely dissatisfied","1991","Not Employed","(Married) couple without C. ","5","","","","0"
"0 Completely dissatisfied","1991","Not Employed","Single parent ","","","","","0"
"0 Completely dissatisfied","1991","Not Employed","Couple + C. LE 16 ","","","","","0"
"0 Completely dissatisfied","1991","Not Employed","Couple + C. GT 16 ","3","","","","0"
"0 Completely dissatisfied","1991","Not Employed","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","1991","Employed","1-pers.-HH","6","","","","0"
"0 Completely dissatisfied","1991","Employed","(Married) couple without C. ","","","","","0"
"0 Completely dissatisfied","1991","Employed","Single parent ","1","","","","0"
"0 Completely dissatisfied","1991","Employed","Couple + C. LE 16 ","5","","","","0"
"0 Completely dissatisfied","1991","Employed","Couple + C. GT 16 ","2","","","","0"
"0 Completely dissatisfied","1991","Employed","Couple + C. LE and GT 16","","","","","0"
"1 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","9","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","2","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","1","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","","","","","1"
"1 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","1","","","","1"
"1 on Scale 1 to 10","1991","Employed","Single parent ","3","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","8","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","Single parent ","","","","","1"
"1 on Scale 1 to 10","1991","Employed","1-pers.-HH","3","","","","1"
"1 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","1","","","","1"
"1 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","4","","","","1"
"1 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","1","","","","1"
"10 Completely satisfied","1991","Employed","Couple + C. LE and GT 16","57","0.0724641260515536","0.052073564883148","0.0928546872199592","10"
"10 Completely satisfied","1991","Not Employed","1-pers.-HH","23","","","","10"
"10 Completely satisfied","1991","Not Employed","(Married) couple without C. ","109","0.113206934710462","0.0927773393353893","0.133636530085534","10"
"10 Completely satisfied","1991","Not Employed","Single parent ","10","","","","10"
"10 Completely satisfied","1991","Not Employed","Couple + C. LE 16 ","37","0.0632726491424991","0.0415160924632721","0.0850292058217261","10"
"10 Completely satisfied","1991","Not Employed","Couple + C. GT 16 ","50","0.0713492351540376","0.0512171323008429","0.0914813380072322","10"
"10 Completely satisfied","1991","Not Employed","Couple + C. LE and GT 16","28","","","","10"
"10 Completely satisfied","1991","Employed","1-pers.-HH","42","0.066830112509593","0.0459215456475252","0.0877386793716608","10"
"10 Completely satisfied","1991","Employed","(Married) couple without C. ","133","0.0935327997777427","0.077889906671254","0.109175692884231","10"
"10 Completely satisfied","1991","Employed","Single parent ","23","","","","10"
"10 Completely satisfied","1991","Employed","Couple + C. LE 16 ","134","0.0769598202361937","0.0638011407149269","0.0901184997574605","10"
"10 Completely satisfied","1991","Employed","Couple + C. GT 16 ","96","0.0700142253085104","0.056159204581283","0.0838692460357378","10"
"2 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","17","","","","2"
"2 on Scale 1 to 10","1991","Employed","1-pers.-HH","6","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","Single parent ","6","","","","2"
"2 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","8","","","","2"
"2 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","8","","","","2"
"2 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","1","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","2","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","10","","","","2"
"2 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","2","","","","2"
"2 on Scale 1 to 10","1991","Employed","Single parent ","2","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","10","","","","2"
"3 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","8","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","21","","","","3"
"3 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","14","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","36","0.0428545812223003","0.0297958887153647","0.0559132737292359","3"
"3 on Scale 1 to 10","1991","Not Employed","Single parent ","5","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","12","","","","3"
"3 on Scale 1 to 10","1991","Employed","1-pers.-HH","13","","","","3"
"3 on Scale 1 to 10","1991","Employed","Single parent ","3","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","8","","","","3"
"3 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","21","","","","3"
"3 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","25","","","","3"
"3 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","21","","","","3"
"4 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","30","0.0210037082920058","0.0133000399788691","0.0287073766051424","4"
"4 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","25","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","43","0.0510649864950928","0.0368714064344047","0.0652585665557808","4"
"4 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","13","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","14","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","21","","","","4"
"4 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","3","","","","4"
"4 on Scale 1 to 10","1991","Employed","1-pers.-HH","18","","","","4"
"4 on Scale 1 to 10","1991","Employed","Single parent ","11","","","","4"
"4 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","40","0.0231203949705722","0.0157006644850521","0.0305401254560922","4"
"4 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","42","0.0353821287125713","0.0253510990639012","0.0454131583612415","4"
"4 on Scale 1 to 10","1991","Not Employed","Single parent ","5","","","","4"
"5 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","61","0.113789766343901","0.088813801514312","0.13876573117349","5"
"5 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","126","0.140171043383506","0.117786548855615","0.162555537911398","5"
"5 on Scale 1 to 10","1991","Not Employed","Single parent ","20","","","","5"
"5 on Scale 1 to 10","1991","Employed","1-pers.-HH","43","0.0836087430267963","0.0604335090505882","0.106783977003004","5"
"5 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","125","0.102584704446199","0.0862843479490406","0.118885060943357","5"
"5 on Scale 1 to 10","1991","Employed","Single parent ","29","","","","5"
"5 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","139","0.112469419601625","0.0953146546028877","0.129624184600362","5"
"5 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","139","0.0876143309849379","0.0736555727118537","0.101573089258022","5"
"5 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","70","0.119538701429138","0.0941653595321912","0.144912043326085","5"
"5 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","19","","","","5"
"5 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","35","0.0683003533805203","0.0457566639113915","0.0908440428496492","5"
"5 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","83","0.193002020524344","0.156375318678715","0.229628722369974","5"
"6 on Scale 1 to 10","1991","Employed","1-pers.-HH","42","0.0706811919253307","0.0492230502953638","0.0921393335552977","6"
"6 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","117","0.0886079015907561","0.0733411050208703","0.103874698160642","6"
"6 on Scale 1 to 10","1991","Employed","Single parent ","33","0.121085818385572","0.0848873103677862","0.157284326403358","6"
"6 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","48","0.0840173731055273","0.0621985933407269","0.105836152870328","6"
"6 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","66","0.145114445016656","0.112426322751095","0.177802567282217","6"
"6 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","106","0.113663798723143","0.0931982952822616","0.134129302164025","6"
"6 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","19","","","","6"
"6 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","166","0.100913113830182","0.086041961589605","0.115784266070759","6"
"6 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","103","0.0914011836321279","0.075753938856851","0.107048428407405","6"
"6 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","67","0.108086095288917","0.083802406955544","0.132369783622291","6"
"6 on Scale 1 to 10","1991","Not Employed","Single parent ","15","","","","6"
"6 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","38","0.0825057999907533","0.0579180121884178","0.107093587793089","6"
"7 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","42","0.180286482587955","0.133648423468981","0.226924541706929","7"
"7 on Scale 1 to 10","1991","Employed","1-pers.-HH","110","0.185498455021037","0.152954231326375","0.218042678715699","7"
"7 on Scale 1 to 10","1991","Not Employed","Single parent ","28","","","","7"
"7 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","242","0.17970530757388","0.159078858630697","0.200331756517063","7"
"7 on Scale 1 to 10","1991","Employed","Single parent ","65","0.213737739125046","0.168249920043769","0.259225558206322","7"
"7 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","270","0.168124930353922","0.149661384991236","0.186588475716607","7"
"7 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","210","0.170443446589042","0.150026582571895","0.19086031060619","7"
"7 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","95","0.203809926281917","0.167810415560431","0.239809437003402","7"
"7 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","118","0.178747377622779","0.148781535067631","0.208713220177926","7"
"7 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","78","0.172192002213369","0.137152981594895","0.207231022831844","7"
"7 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","149","0.16166394873663","0.137926842801102","0.185401054672159","7"
"7 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","110","0.173696701492387","0.143900025411959","0.203493377572815","7"
"8 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","205","0.340408976472695","0.303140626842903","0.377677326102486","8"
"8 on Scale 1 to 10","1991","Employed","1-pers.-HH","171","0.322298734462569","0.283169057713035","0.361428411212104","8"
"8 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","405","0.307024498381996","0.282244314811838","0.331804681952154","8"
"8 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","507","0.343602896511879","0.320156196844516","0.367049596179241","8"
"8 on Scale 1 to 10","1991","Employed","Single parent ","88","0.264147440500136","0.215227108035792","0.31306777296448","8"
"8 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","448","0.33510933176473","0.309479588084869","0.360739075444591","8"
"8 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","236","0.255214872313715","0.227103594142227","0.283326150485204","8"
"8 on Scale 1 to 10","1991","Not Employed","Single parent ","39","0.27968976083383","0.208799624996744","0.350579896670916","8"
"8 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","152","0.354362839570016","0.311616995343914","0.397108683796118","8"
"8 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","93","0.203683267588526","0.166306541395256","0.241059993781795","8"
"8 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","171","0.290623554567823","0.255111806076647","0.326135303058999","8"
"8 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","87","0.366196796621781","0.307749783381755","0.424643809861807","8"
"9 on Scale 1 to 10","1991","Employed","(Married) couple without C. ","249","0.183077803071449","0.162301548516367","0.203854057626531","9"
"9 on Scale 1 to 10","1991","Employed","1-pers.-HH","94","0.183874384801698","0.151440652144002","0.216308117459393","9"
"9 on Scale 1 to 10","1991","Employed","Single parent ","54","0.186375674876146","0.143166360947222","0.229584988805069","9"
"9 on Scale 1 to 10","1991","Employed","Couple + C. LE and GT 16","111","0.173267125171207","0.143499582862143","0.20303466748027","9"
"9 on Scale 1 to 10","1991","Employed","Couple + C. LE 16 ","291","0.181963247770924","0.162915298217387","0.201011197324461","9"
"9 on Scale 1 to 10","1991","Employed","Couple + C. GT 16 ","226","0.153220812364032","0.133663019099904","0.17277860562816","9"
"9 on Scale 1 to 10","1991","Not Employed","(Married) couple without C. ","89","0.0866201896731873","0.0684839446563114","0.104756434690063","9"
"9 on Scale 1 to 10","1991","Not Employed","Single parent ","26","","","","9"
"9 on Scale 1 to 10","1991","Not Employed","Couple + C. LE and GT 16","55","0.194229692799367","0.14623521411422","0.242224171484513","9"
"9 on Scale 1 to 10","1991","Not Employed","1-pers.-HH","31","0.0593898984894414","0.0374546897098654","0.0813251072690175","9"
"9 on Scale 1 to 10","1991","Not Employed","Couple + C. LE 16 ","98","0.181506305576078","0.14706107625753","0.215951534894626","9"
"9 on Scale 1 to 10","1991","Not Employed","Couple + C. GT 16 ","105","0.148670321979467","0.120845698455789","0.176494945503145","9"
"0 Completely dissatisfied","1992","Not Employed","(Married) couple without C. ","11","","","","0"
"0 Completely dissatisfied","1992","Not Employed","Single parent ","2","","","","0"
"0 Completely dissatisfied","1992","Not Employed","Couple + C. LE 16 ","2","","","","0"
"0 Completely dissatisfied","1992","Not Employed","Couple + C. GT 16 ","4","","","","0"
"0 Completely dissatisfied","1992","Not Employed","Couple + C. LE and GT 16","","","","","0"
"0 Completely dissatisfied","1992","Employed","1-pers.-HH","4","","","","0"
"0 Completely dissatisfied","1992","Employed","(Married) couple without C. ","14","","","","0"
"0 Completely dissatisfied","1992","Employed","Single parent ","1","","","","0"
"0 Completely dissatisfied","1992","Employed","Couple + C. LE 16 ","7","","","","0"
"0 Completely dissatisfied","1992","Not Employed","1-pers.-HH","9","","","","0"
"0 Completely dissatisfied","1992","Employed","Couple + C. GT 16 ","9","","","","0"
"0 Completely dissatisfied","1992","Employed","Couple + C. LE and GT 16","2","","","","0"
"1 on Scale 1 to 10","1992","Not Employed","1-pers.-HH","9","","","","1"
"1 on Scale 1 to 10","1992","Not Employed","Couple + C. LE 16 ","","","","","1"
"1 on Scale 1 to 10","1992","Not Employed","Couple + C. GT 16 ","5","","","","1"
"1 on Scale 1 to 10","1992","Employed","(Married) couple without C. ","4","","","","1"
"1 on Scale 1 to 10","1992","Employed","Single parent ","5","","","","1"
"1 on Scale 1 to 10","1992","Not Employed","(Married) couple without C. ","17","","","","1"
"1 on Scale 1 to 10","1992","Not Employed","Single parent ","2","","","","1"
"1 on Scale 1 to 10","1992","Not Employed","Couple + C. LE and GT 16","2","","","","1"
"1 on Scale 1 to 10","1992","Employed","1-pers.-HH","2","","","","1"
"1 on Scale 1 to 10","1992","Employed","Couple + C. GT 16 ","11","","","","1"
"1 on Scale 1 to 10","1992","Employed","Couple + C. LE and GT 16","7","","","","1"
"1 on Scale 1 to 10","1992","Employed","Couple + C. LE 16 ","10","","","","1"
"10 Completely satisfied","1992","Not Employed","1-pers.-HH","37","0.0565047068404297","0.0386581357399181","0.0743512779409414","10"
"10 Completely satisfied","1992","Not Employed","(Married) couple without C. ","114","0.0850531618915332","0.0700553202892844","0.100051003493782","10"
"10 Completely satisfied","1992","Not Employed","Single parent ","16","","","","10"
"10 Completely satisfied","1992","Not Employed","Couple + C. LE 16 ","44","0.0727011284867988","0.0515703967775111","0.0938318601960865","10"
"10 Completely satisfied","1992","Not Employed","Couple + C. GT 16 ","61","0.0789579231578794","0.060032814424746","0.0978830318910127","10"
"10 Completely satisfied","1992","Not Employed","Couple + C. LE and GT 16","32","0.103001527083893","0.0686629316677934","0.137340122499993","10"
"10 Completely satisfied","1992","Employed","1-pers.-HH","42","0.0679518709821317","0.0485900757998871","0.0873136661643764","10"
"10 Completely satisfied","1992","Employed","(Married) couple without C. ","145","0.0688111511528021","0.0573869578817904","0.0802353444238139","10"
"10 Completely satisfied","1992","Employed","Single parent ","24","","","","10"
"10 Completely satisfied","1992","Employed","Couple + C. LE 16 ","172","0.0614857133168506","0.0523791153583299","0.0705923112753714","10"
"10 Completely satisfied","1992","Employed","Couple + C. GT 16 ","113","0.0594942822400993","0.0488719731170374","0.0701165913631612","10"
"10 Completely satisfied","1992","Employed","Couple + C. LE and GT 16","51","0.0648090211517343","0.0482098034045426","0.081408238898926","10"
"2 on Scale 1 to 10","1992","Not Employed","(Married) couple without C. ","28","","","","2"
"2 on Scale 1 to 10","1992","Employed","1-pers.-HH","15","","","","2"
"2 on Scale 1 to 10","1992","Not Employed","Couple + C. LE and GT 16","7","","","","2"
"2 on Scale 1 to 10","1992","Employed","Couple + C. LE and GT 16","6","","","","2"
"2 on Scale 1 to 10","1992","Employed","Single parent ","6","","","","2"
"2 on Scale 1 to 10","1992","Not Employed","1-pers.-HH","18","","","","2"
"2 on Scale 1 to 10","1992","Not Employed","Single parent ","3","","","","2"
