"ple0015","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2009","1-pers.-HH","vocational + Abi","150","0.96884071765998","0.941487894575434","0.996193540744527","2"
"No","2009","Single parent ","in school","45","1","1","1","2"
"No","2009","(Married) couple without C. ","vocational + Abi","278","0.943458081185051","0.917057043225028","0.969859119145074","2"
"No","2009","1-pers.-HH","inadequately","25","","","","2"
"No","2009","(Married) couple without C. ","middle vocational","3311","0.940236274863286","0.932403105718162","0.94806944400841","2"
"No","2009","1-pers.-HH","in school","1","","","","2"
"No","2009","Couple + C. LE 16 ","middle vocational","1345","0.987159177998663","0.981171089464078","0.993147266533248","2"
"No","2009","Couple + C. LE 16 ","in school","","","","","2"
"No","2009","Couple + C. GT 16 ","general elemantary","340","0.984088436508246","0.97086506004937","0.997311812967123","2"
"No","2009","Couple + C. GT 16 ","middle vocational","1548","0.976638486642823","0.969206977243511","0.984069996042136","2"
"No","2009","Single parent ","higher education","148","0.95422965263489","0.92122263472189","0.987236670547891","2"
"No","2009","Couple + C. GT 16 ","higher education","567","0.980983393345422","0.969896467235878","0.992070319454966","2"
"No","2009","Couple + C. LE and GT 16","in school","119","1","1","1","2"
"No","2009","Couple + C. LE and GT 16","inadequately","10","","","","2"
"No","2009","Couple + C. LE and GT 16","general elemantary","136","0.999191894236596","0.994433654049339","1.00395013442385","2"
"No","2009","Couple + C. LE and GT 16","middle vocational","484","0.991142692881787","0.982855140458927","0.999430245304647","2"
"No","2009","Couple + C. LE and GT 16","vocational + Abi","68","0.986318534520408","0.958909202461584","1.01372786657923","2"
"No","2009","Couple + C. LE and GT 16","higher vocational","77","0.985357652784202","0.958701155162816","1.01201415040559","2"
"No","2009","Couple + C. LE and GT 16","higher education","205","0.985157388893267","0.968763465107256","1.00155131267928","2"
"No","2009","1-pers.-HH","general elemantary","382","0.9634367866496","0.944951155260126","0.981922418039074","2"
"No","2009","1-pers.-HH","middle vocational","1427","0.951408792459041","0.940542369653615","0.962275215264468","2"
"No","2009","(Married) couple without C. ","higher vocational","477","0.934217066150888","0.91284810856152","0.955586023740257","2"
"No","2009","(Married) couple without C. ","higher education","1636","0.946966063868451","0.936448407217572","0.957483720519331","2"
"No","2009","Couple + C. LE 16 ","inadequately","26","","","","2"
"No","2009","Couple + C. LE 16 ","general elemantary","180","0.996220902017555","0.987282071470158","1.00515973256495","2"
"No","2009","Couple + C. GT 16 ","vocational + Abi","140","0.988321400039395","0.970588366908448","1.00605443317034","2"
"No","2009","Couple + C. GT 16 ","higher vocational","204","0.985541437824757","0.96935784489287","1.00172503075664","2"
"No","2009","1-pers.-HH","higher vocational","180","0.952923103664879","0.922646858993629","0.98319934833613","2"
"No","2009","1-pers.-HH","higher education","580","0.952619525679178","0.935787676870816","0.969451374487539","2"
"No","2009","(Married) couple without C. ","in school","3","","","","2"
"No","2009","(Married) couple without C. ","inadequately","53","0.9808080861188","0.944214718971944","1.01740145326566","2"
"No","2009","(Married) couple without C. ","general elemantary","493","0.94528853909682","0.925723272767959","0.964853805425681","2"
"No","2009","Single parent ","inadequately","18","","","","2"
"No","2009","Single parent ","general elemantary","172","1","1","1","2"
"No","2009","Single parent ","middle vocational","466","0.94411066620177","0.923582437789731","0.96463889461381","2"
"No","2009","Single parent ","vocational + Abi","43","0.984125775394491","0.94719458413764","1.02105696665134","2"
"No","2009","Single parent ","higher vocational","34","0.873262604134521","0.763048064789815","0.983477143479226","2"
"No","2009","Couple + C. LE 16 ","vocational + Abi","282","0.986447379677272","0.973023617213104","0.99987114214144","2"
"No","2009","Couple + C. LE 16 ","higher vocational","286","0.979298756401657","0.962939731406683","0.995657781396631","2"
"No","2009","Couple + C. LE 16 ","higher education","700","0.994013445532333","0.988323208744557","0.999703682320109","2"
"No","2009","Couple + C. GT 16 ","in school","139","1","1","1","2"
"No","2009","Couple + C. GT 16 ","inadequately","30","0.985273523670553","0.942870671264655","1.02767637607645","2"
"Yes","2009","1-pers.-HH","in school","","","","","1"
"Yes","2009","1-pers.-HH","inadequately","","","","","1"
"Yes","2009","1-pers.-HH","general elemantary","14","","","","1"
"Yes","2009","1-pers.-HH","middle vocational","77","0.0485912075409587","0.0377247847355319","0.0594576303463855","1"
"Yes","2009","1-pers.-HH","vocational + Abi","5","","","","1"
"Yes","2009","1-pers.-HH","higher vocational","8","","","","1"
"Yes","2009","1-pers.-HH","higher education","32","0.0473804743208222","0.0305486255124606","0.0642123231291838","1"
"Yes","2009","(Married) couple without C. ","in school","","","","","1"
"Yes","2009","(Married) couple without C. ","inadequately","1","","","","1"
"Yes","2009","(Married) couple without C. ","general elemantary","26","","","","1"
"Yes","2009","(Married) couple without C. ","middle vocational","207","0.0597637251367141","0.0519305559915901","0.067596894281838","1"
"Yes","2009","(Married) couple without C. ","vocational + Abi","16","","","","1"
"Yes","2009","(Married) couple without C. ","higher vocational","40","0.0657829338491117","0.0444139762597433","0.0871518914384801","1"
"Yes","2009","(Married) couple without C. ","higher education","108","0.0530339361315487","0.0425162794806691","0.0635515927824282","1"
"Yes","2009","Single parent ","in school","","","","","1"
"Yes","2009","Single parent ","inadequately","","","","","1"
"Yes","2009","Single parent ","general elemantary","","","","","1"
"Yes","2009","Single parent ","middle vocational","15","","","","1"
"Yes","2009","Single parent ","vocational + Abi","1","","","","1"
"Yes","2009","Single parent ","higher vocational","1","","","","1"
"Yes","2009","Single parent ","higher education","6","","","","1"
"Yes","2009","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2009","Couple + C. LE 16 ","inadequately","","","","","1"
"Yes","2009","Couple + C. LE 16 ","general elemantary","1","","","","1"
"Yes","2009","Couple + C. LE 16 ","middle vocational","13","","","","1"
"Yes","2009","Couple + C. LE 16 ","vocational + Abi","3","","","","1"
"Yes","2009","Couple + C. LE 16 ","higher vocational","5","","","","1"
"Yes","2009","Couple + C. LE 16 ","higher education","6","","","","1"
"Yes","2009","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2009","Couple + C. GT 16 ","inadequately","1","","","","1"
"Yes","2009","Couple + C. GT 16 ","general elemantary","4","","","","1"
"Yes","2009","Couple + C. GT 16 ","middle vocational","39","0.0233615133571765","0.0159300039578645","0.0307930227564886","1"
"Yes","2009","Couple + C. GT 16 ","vocational + Abi","1","","","","1"
"Yes","2009","Couple + C. GT 16 ","higher vocational","5","","","","1"
"Yes","2009","Couple + C. GT 16 ","higher education","16","","","","1"
"Yes","2009","Couple + C. LE and GT 16","in school","","","","","1"
"Yes","2009","Couple + C. LE and GT 16","inadequately","","","","","1"
