"ple0015","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2009","1-pers.-HH","no migration background","2521","0.953116037816563","0.945063066308465","0.961169009324661","2"
"No","2009","(Married) couple without C. ","direct migration background","500","0.957143641775133","0.939851890717956","0.97443539283231","2"
"No","2009","Couple + C. LE 16 ","direct migration background","338","1","1","1","2"
"No","2009","1-pers.-HH","indirect migration background","76","0.989654182681431","0.967198569182094","1.01210979618077","2"
"No","2009","(Married) couple without C. ","no migration background","5670","0.939565819017445","0.933556371501171","0.945575266533718","2"
"No","2009","Couple + C. GT 16 ","no migration background","2624","0.976926462040789","0.971249679077586","0.982603245003992","2"
"No","2009","Couple + C. GT 16 ","direct migration background","312","0.995813103899331","0.988682475172188","1.00294373262647","2"
"No","2009","Couple + C. LE and GT 16","no migration background","897","0.989165363641997","0.982439175436854","0.995891551847141","2"
"No","2009","Couple + C. LE and GT 16","direct migration background","168","0.999377339643011","0.995616410980526","1.0031382683055","2"
"No","2009","Couple + C. LE and GT 16","indirect migration background","102","1","1","1","2"
"No","2009","Couple + C. LE 16 ","indirect migration background","168","1","1","1","2"
"No","2009","1-pers.-HH","direct migration background","177","0.967632868476538","0.942131138724337","0.99313459822874","2"
"No","2009","Couple + C. GT 16 ","indirect migration background","163","1","1","1","2"
"No","2009","(Married) couple without C. ","indirect migration background","112","0.992662546364106","0.976996147897732","1.00832894483048","2"
"No","2009","Single parent ","no migration background","812","0.955048524806921","0.940978000403486","0.969119049210356","2"
"No","2009","Single parent ","direct migration background","88","0.984143725247272","0.958191002160706","1.01009644833384","2"
"No","2009","Single parent ","indirect migration background","73","0.991950511967162","0.971591281265178","1.01230974266914","2"
"No","2009","Couple + C. LE 16 ","no migration background","2326","0.98511080373038","0.980218391646347","0.990003215814412","2"
"Yes","2009","1-pers.-HH","no migration background","126","0.0468839621834369","0.038830990675339","0.0549369336915347","1"
"Yes","2009","1-pers.-HH","direct migration background","8","","","","1"
"Yes","2009","1-pers.-HH","indirect migration background","2","","","","1"
"Yes","2009","(Married) couple without C. ","no migration background","370","0.0604341809825554","0.0544247334662816","0.0664436284988292","1"
"Yes","2009","(Married) couple without C. ","direct migration background","27","","","","1"
"Yes","2009","(Married) couple without C. ","indirect migration background","2","","","","1"
"Yes","2009","Single parent ","no migration background","21","","","","1"
"Yes","2009","Single parent ","direct migration background","1","","","","1"
"Yes","2009","Single parent ","indirect migration background","1","","","","1"
"Yes","2009","Couple + C. LE 16 ","no migration background","28","","","","1"
"Yes","2009","Couple + C. LE 16 ","direct migration background","","","","","1"
"Yes","2009","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Yes","2009","Couple + C. GT 16 ","no migration background","63","0.0230735379592109","0.0173967549960082","0.0287503209224137","1"
"Yes","2009","Couple + C. GT 16 ","direct migration background","3","","","","1"
"Yes","2009","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Yes","2009","Couple + C. LE and GT 16","no migration background","13","","","","1"
"Yes","2009","Couple + C. LE and GT 16","direct migration background","1","","","","1"
"Yes","2009","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"No","2010","Couple + C. LE 16 ","direct migration background","","","","","2"
"No","2010","Couple + C. LE 16 ","indirect migration background","","","","","2"
"No","2010","Couple + C. GT 16 ","no migration background","","","","","2"
"No","2010","Couple + C. GT 16 ","direct migration background","","","","","2"
"No","2010","1-pers.-HH","no migration background","","","","","2"
"No","2010","1-pers.-HH","indirect migration background","","","","","2"
"No","2010","(Married) couple without C. ","no migration background","","","","","2"
"No","2010","(Married) couple without C. ","direct migration background","","","","","2"
