"year","bula_h","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-W?rttemberg","general elemantary","2.65","3","514","1","2","3","4","5","2.56","2.74","1","5","2","3"
"1990","Baden-W?rttemberg","higher education","3.02","3","99","2","2","4","4","5","2.84","3.2","1","5","3","3"
"1990","Baden-W?rttemberg","higher vocational","2.67","2","98","2","2","3","4","4","2.5","2.84","1","4","2","3"
"1990","Baden-W?rttemberg","in school","","","","","","","","","","","","","",""
"1990","Baden-W?rttemberg","inadequately","2.73","2","189","1","2","4","5","5","2.57","2.89","1","5","2","2"
"1990","Baden-W?rttemberg","middle vocational","2.71","3","799","2","2","3","4","5","2.64","2.78","1","5","2","3"
"1990","Baden-W?rttemberg","vocational + Abi","3.02","3","56","2","2","4","4","5","2.78","3.26","2","5","3","3"
"1990","Bavaria","general elemantary","2.79","3","398","2","2","3","4","5","2.69","2.89","1","5","2","3"
"1990","Bavaria","higher education","2.88","3","135","2","2","4","4","5","2.73","3.03","1","5","3","3"
"1990","Bavaria","higher vocational","3.01","3","90","2","2","4","4","5","2.8","3.22","1","5","3","3"
"1990","Bavaria","in school","","","","","","","","","","","","","",""
"1990","Bavaria","inadequately","2.92","3","63","2","2","4","4","5","2.63","3.21","1","5","2","3"
"1990","Bavaria","middle vocational","2.84","3","811","2","2","4","4","5","2.77","2.91","1","5","3","3"
"1990","Bavaria","vocational + Abi","2.98","3","51","1","2","4","4","4","2.69","3.27","1","5","2","3"
"1990","Berlin","general elemantary","3.03","3","79","2","2","4","5","5","2.8","3.26","1","5","2","3"
"1990","Berlin","higher education","3.31","3","34","2","3","4","4","5","3.03","3.59","2","5","3","4"
"1990","Berlin","higher vocational","","","","","","","","","","","","","",""
"1990","Berlin","in school","","","","","","","","","","","","","",""
"1990","Berlin","inadequately","","","","","","","","","","","","","",""
"1990","Berlin","middle vocational","2.85","3","138","2","2","4","4","5","2.68","3.02","1","5","3","3"
"1990","Berlin","vocational + Abi","","","","","","","","","","","","","",""
"1990","Brandenburg","general elemantary","","","","","","","","","","","","","",""
"1990","Brandenburg","higher education","","","","","","","","","","","","","",""
"1990","Brandenburg","higher vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","in school","","","","","","","","","","","","","",""
"1990","Brandenburg","inadequately","","","","","","","","","","","","","",""
"1990","Brandenburg","middle vocational","","","","","","","","","","","","","",""
"1990","Brandenburg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Bremen","general elemantary","2.89","3","31","2","2","3","5","5","2.48","3.3","1","5","2","4"
"1990","Bremen","higher education","","","","","","","","","","","","","",""
"1990","Bremen","higher vocational","","","","","","","","","","","","","",""
"1990","Bremen","in school","","","","","","","","","","","","","",""
"1990","Bremen","inadequately","","","","","","","","","","","","","",""
"1990","Bremen","middle vocational","2.97","3","54","2","2","4","4","5","2.71","3.23","1","5","3","3"
"1990","Bremen","vocational + Abi","","","","","","","","","","","","","",""
"1990","Hamburg","general elemantary","2.55","2","33","2","2","3","4","5","2.18","2.92","1","5","2","3"
"1990","Hamburg","higher education","","","","","","","","","","","","","",""
"1990","Hamburg","higher vocational","","","","","","","","","","","","","",""
"1990","Hamburg","in school","","","","","","","","","","","","","",""
"1990","Hamburg","inadequately","","","","","","","","","","","","","",""
"1990","Hamburg","middle vocational","3.13","3","91","2","2","4","4","5","2.93","3.33","2","5","3","3"
"1990","Hamburg","vocational + Abi","","","","","","","","","","","","","",""
"1990","Hesse","general elemantary","2.76","3","266","2","2","4","4","5","2.63","2.89","1","5","2","3"
"1990","Hesse","higher education","2.83","3","83","2","2","4","4","5","2.62","3.04","1","5","3","3"
"1990","Hesse","higher vocational","2.82","3","41","2","2","4","4","4","2.5","3.14","1","4","2","3"
"1990","Hesse","in school","","","","","","","","","","","","","",""
"1990","Hesse","inadequately","2.77","2.57","71","1","2","3","5","5","2.49","3.05","1","5","2","3"
"1990","Hesse","middle vocational","2.92","3","453","2","2","4","4","5","2.83","3.01","1","5","3","3"
